# script: scripts/relaxtime/run_gap_transport_scan.jl
# tau_phi_nodes: 8
# tr_p_max_fm: 8.0
# sigma_grid_n: 60
# schema: scan_csv_v1
# tau_n_sigma_points: 6
# tau_p_nodes: 20
# tr_p_nodes: 24
# integration_mode: finite_15
# title: gap_transport_scan
# gc_every_n: 5
# tau_angle_nodes: 4
T_MeV,muq_MeV,muB_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,omega_fm4inv,P_fm4inv,epsilon_fm4inv,s_fm3inv,omega_MeV_fm3,P_MeV_fm3,epsilon_MeV_fm3,eps_minus_3P_over_T4,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta,eta_over_s,zeta_over_s
220.0,0.0,0.0,-0.6,1.1149006471491483,0.0,true,4,3.5438318946034997e-13,0.7282835572490438,0.7282835572490438,0.0613320541408761,0.06133205414087613,1.5482880134538999,0.0,0.0,-26.046533096812546,26.046533096812546,4.108524095787608,27.04730441201914,-5139.684236394729,5139.684236394729,810.7227342494814,-47.91476767696282,0.9120100747450489,0.9120100747450489,0.6395646033724127,0.9120100747450489,0.9120100747450489,0.6395646033724127,0.45842831297594283,0.45842831297594283,0.4190965526145796,0.45842831297594344,0.45842831297594344,0.4190965526145796,2.1813661409967877,2.1813661409967877,2.3860850053797646,2.1813661409967846,2.1813661409967846,2.3860850053797646,2.0198691520151137,0.012263083519956993,0.22772925534437938,0.07467912961845968,0.008419665482198005
230.0,0.0,0.0,-0.6,1.1655779492922915,0.0,true,4,3.4283687000424834e-13,0.7533471009850611,0.7533471009850611,0.05103649401852574,0.05103649401852575,1.3807739102138827,0.0,0.0,-27.542324610466068,27.542324610466068,9.806213239192097,32.04293447069346,-5434.8442884094375,5434.8442884094375,1935.0306398500588,-39.45389820601003,1.0629500939794798,1.0629500939794798,0.8147654789633976,1.0629500939794798,1.0629500939794798,0.8147654789633976,0.4510019758293111,0.4510019758293111,0.3830910498445847,0.45100197582931045,0.45100197582931045,0.3830910498445847,2.2172851863036316,2.2172851863036316,2.610345505084725,2.2172851863036347,2.2172851863036347,2.610345505084725,2.3180657676409355,0.013377757880261814,0.19737547817707068,0.07234249315589505,0.006159719184196152
240.0,0.0,0.0,-0.6,1.2162552514354346,0.0,true,4,2.602362769721367e-13,0.7748801447643496,0.7748801447643496,0.04383349645725953,0.04383349645725957,1.2231642190410585,0.0,0.0,-29.299751472832995,29.299751472832995,16.146487312475493,37.36570816995237,-5781.632058879716,5781.632058879716,3186.1379019088517,-32.78987343196592,1.225006570373511,1.225006570373511,1.0063922324333459,1.225006570373511,1.225006570373511,1.0063922324333459,0.445947110679669,0.445947110679669,0.32249166391034784,0.44594711067966797,0.44594711067966797,0.32249166391034784,2.2424183856150512,2.2424183856150512,3.1008553457617385,2.2424183856150566,2.2424183856150566,3.1008553457617385,2.569030535126677,0.014366393452078354,0.1442990783774419,0.068753695860435,0.0038618049929930137
250.0,0.0,0.0,-0.6,1.2669325535785776,0.0,true,4,2.220446049250313e-14,0.7935062829292565,0.7935062829292565,0.03852484137954252,0.03852484137954253,1.0841503279530147,0.0,0.0,-31.334438658182762,31.334438658182762,23.119343466280007,42.98080586109546,-6183.13077710323,6183.13077710323,4562.070688170635,-27.51275411750058,1.3980781444594124,1.3980781444594124,1.2089406986279159,1.3980781444594124,1.3980781444594124,1.2089406986279159,0.44501631286890814,0.44501631286890814,0.36575780753331477,0.44501631286890914,0.44501631286890914,0.36575780753331477,2.2471086364300934,2.2471086364300934,2.734049634494585,2.2471086364300885,2.2471086364300885,2.734049634494585,3.028713843051168,0.015866891932503374,0.1111579667121617,0.07046666023059937,0.002586223419621304
260.0,0.0,0.0,-0.6,1.3176098557217208,0.0,true,4,8.046896482483135e-13,0.8097548023762833,0.8097548023762833,0.034435777239502086,0.03443577723950209,0.9660383080897723,0.0,0.0,-33.66068491324687,33.66068491324687,30.731431489974554,48.8703967442249,-6642.161971876265,6642.161971876265,6064.141181622209,-23.307883719926902,1.5820311361691013,1.5820311361691013,1.4192950029803126,1.5820311361691013,1.5820311361691013,1.4192950029803126,0.4487188694380067,0.4487188694380067,0.3786137534438765,0.4487188694380056,0.4487188694380056,0.3786137534438765,2.228566855796458,2.228566855796458,2.6412141421276556,2.2285668557964637,2.2285668557964637,2.6412141421276556,3.4734415524634623,0.017377965775963282,0.07769446216100215,0.07107455195509386,0.0015898062495304673
270.0,0.0,0.0,-0.6,1.3682871578648639,0.0,true,4,1.4646062140855065e-12,0.8240527726497235,0.8240527726497235,0.031170094722292378,0.031170094722292374,0.8671179688391981,0.0,0.0,-36.29219398398738,36.29219398398738,39.00109005214541,55.02739947777028,-7161.429762278278,7161.429762278278,7695.968096719696,-19.93498322988476,1.7766787948815315,1.7766787948815315,1.63638746483123,1.7766787948815315,1.7766787948815315,1.63638746483123,0.45686059427085035,0.45686059427085035,0.3960844423034792,0.4568605942708513,0.4568605942708513,0.3960844423034792,2.1888515064338177,2.1888515064338177,2.5247141599007863,2.188851506433813,2.188851506433813,2.5247141599007863,3.9754397372233186,0.019075745463811678,0.0572470183771,0.07224473216891339,0.0010403366126764974
280.0,0.0,0.0,-0.6,1.4189644600080071,0.0,true,4,9.43245481721533e-13,0.8367327902347432,0.8367327902347432,0.028486827824638745,0.028486827824638742,0.7843142338003811,0.0,0.0,-39.242421186273475,39.242421186273475,47.9503495440691,61.4481709639511,-7743.5892454237855,7743.5892454237855,9461.898624482523,-17.211776022691993,1.981765932661427,1.981765932661427,1.86015319359847,1.981765932661427,1.981765932661427,1.86015319359847,0.469069321911648,0.469069321911648,0.416461466462888,0.4690693219116507,0.4690693219116507,0.416461466462888,2.131881053155627,2.131881053155627,2.401182535549451,2.131881053155615,2.131881053155615,2.401182535549451,4.537130017383859,0.020967978108277226,0.05183103517175516,0.0738366975974857,0.0008434919112915845
290.0,0.0,0.0,-0.6,1.4696417621511502,0.0,true,4,2.4584778657299466e-12,0.8480524724245199,0.8480524724245199,0.026233246051994952,0.02623324605199496,0.7145744366734103,0.0,0.0,-42.524640757002274,42.524640757002274,57.60040782986192,68.12888090517293,-8391.259786656987,8391.259786656987,11366.115675843163,-14.999878751371927,2.1969709061804643,2.1969709061804643,2.090819886190394,2.1969709061804643,2.1969709061804643,2.090819886190394,0.48516661285270835,0.48516661285270835,0.44027578742282064,0.48516661285270934,0.48516661285270934,0.44027578742282064,2.0611476006564984,2.0611476006564984,2.271303643231341,2.061147600656494,2.061147600656494,2.271303643231341,5.167280104150795,0.02307839034618136,0.06321251678593254,0.07584566244883748,0.0009278372981631186
300.0,0.0,0.0,-0.6,1.5203190642942932,0.0,true,4,2.6787461138155777e-12,0.8582138565015047,0.8582138565015047,0.024308143695219935,0.024308143695219938,0.6553249379179122,0.0,0.0,-46.15190392986382,46.15190392986382,67.97011460513318,75.06451850485118,-9107.016746768239,9107.016746768239,13412.338804687113,-13.19354242274044,2.4219159114549207,2.4219159114549207,2.328595077390036,2.4219159114549207,2.4219159114549207,2.328595077390036,0.5049877444557147,0.5049877444557147,0.4649247241860644,0.5049877444557137,0.5049877444557137,0.4649247241860644,1.9802460772148416,1.9802460772148416,2.1508858272716784,1.9802460772148458,1.9802460772148458,2.1508858272716784,5.862873014782516,0.025404158250380046,0.09327090209952915,0.07810445109833905,0.0012425431343238598
310.0,0.0,0.0,-0.6,1.5709963664374365,0.0,true,4,1.1759482276829658e-12,0.8673783431970638,0.8673783431970638,0.022641543512676363,0.022641543512676377,0.604521408361499,0.0,0.0,-50.136978964069826,50.136978964069826,79.07586946332363,82.24897981171699,-9893.379648043006,9893.379648043006,15603.80409358926,-11.711225781558309,2.656178747914043,2.656178747914043,2.5735680993174093,2.656178747914043,2.656178747914043,2.5735680993174093,0.5281506992459715,0.5281506992459715,0.4931857262133247,0.528150699245972,0.528150699245972,0.4931857262133247,1.8933989890152128,1.8933989890152128,2.027633702374135,1.8933989890152105,1.8933989890152105,2.027633702374135,6.637416918767415,0.027969588610983507,0.14535378937866178,0.08069907899115199,0.00176724124373826
320.0,0.0,0.0,-0.6,1.6216736685805795,0.0,true,4,2.772893026303791e-12,0.8756772589121286,0.8756772589121286,0.021183193869837743,0.021183193869837722,0.5605716561815127,0.0,0.0,-54.49230499648506,54.49230499648506,90.93200791913283,89.6754481084379,-10752.803068041407,10752.803068041407,17943.340326658723,-10.489458486766901,2.8993035474754585,2.8993035474754585,2.8256993085845092,2.8993035474754585,2.8993035474754585,2.8256993085845092,0.5548193060371638,0.5548193060371638,0.5241733368553676,0.5548193060371646,0.5548193060371646,0.5241733368553676,1.8023886139481533,1.8023886139481533,1.9077658661526402,1.8023886139481509,1.8023886139481509,1.9077658661526402,7.495330980450577,0.030792367983139793,0.22315123153702562,0.08358286619752406,0.0024884317418429323
330.0,0.0,0.0,-0.6,1.6723509707237225,0.0,true,4,9.876544027065393e-13,0.8832191873688137,0.8832191873688137,0.019895817963588518,0.019895817963588525,0.522238420086503,0.0,0.0,-59.229965965473205,59.229965965473205,103.55129527293047,97.33678162542571,-11687.67149406893,11687.67149406893,20433.46644232155,-9.478392518400996,3.1508099692729683,3.1508099692729683,3.084837851968108,3.1508099692729683,3.1508099692729683,3.084837851968108,0.5850099869809814,0.5850099869809814,0.5572866344276584,0.5850099869809812,0.5850099869809812,0.5572866344276584,1.7093725274001346,1.7093725274001346,1.7944087265380317,1.7093725274001352,1.7093725274001352,1.7944087265380317,8.439780535170424,0.033883296891694885,0.3309880992986461,0.08670700216541613,0.0034004421943224328
340.0,0.0,0.0,-0.6,1.7230282728668658,0.0,true,4,3.097966327914037e-12,0.8900951138190328,0.8900951138190328,0.018750996845291256,0.01875099684529124,0.48855480835608567,0.0,0.0,-64.36168252019687,64.36168252019687,116.94539928558325,105.22583097496815,-12700.297726662886,12700.297726662886,23076.484804826287,-8.638557954545666,3.4102009688357895,3.4102009688357895,3.3507452870744463,3.4102009688357895,3.4102009688357895,3.3507452870744463,0.618794935842088,0.618794935842088,0.5932717805818779,0.6187949358420888,0.6187949358420888,0.5932717805818779,1.6160442532373807,1.6160442532373807,1.6855681202621926,1.6160442532373787,1.6160442532373787,1.6855681202621926,9.480223572994635,0.03726640382950762,0.4740437639461365,0.09009407181825779,0.0045050132610395385
350.0,0.0,0.0,-0.6,1.7737055750100088,0.0,true,4,3.161915174132446e-13,0.8963821148162854,0.8963821148162854,0.017726561832003773,0.017726561832003763,0.45875832935541244,0.0,0.0,-69.89881801707475,69.89881801707475,131.1253073798295,113.33567883484264,-13792.924062855309,13792.924062855309,25874.563529339615,-7.938472908342546,3.676969359873803,3.676969359873803,3.6231174718827823,3.676969359873803,3.676969359873803,3.6231174718827823,0.6560687901128325,0.6560687901128325,0.6309529951518418,0.656068790112834,0.656068790112834,0.6309529951518418,1.5242304085643479,1.5242304085643479,1.5849041175552947,1.524230408564344,1.524230408564344,1.5849041175552947,10.614355089405528,0.04093665560741468,0.6572120180365776,0.0936541360895998,0.005798809561058823
360.0,0.0,0.0,-0.6,1.8243828771531518,0.0,true,4,1.8495427411835408e-11,0.9021460719253409,0.9021460719253409,0.016804883533847098,0.016804883533847112,0.4322414391177937,0.0,0.0,-75.85239492559472,75.85239492559472,146.1016855801642,121.65981345544415,-14967.72553348283,14967.72553348283,28829.80731047706,-7.352862753163914,3.9506033639976215,3.9506033639976215,3.9016028060208026,3.9506033639976215,3.9506033639976215,3.9016028060208026,0.6973284609434536,0.6973284609434536,0.6742600660305164,0.6973284609434554,0.6973284609434554,0.6742600660305164,1.4340444367451253,1.4340444367451253,1.4831072613971787,1.4340444367451217,1.4340444367451217,1.4831072613971787,11.873698325062733,0.044971333383737246,0.888139331246865,0.09759753847897584,0.007300186528496782
370.0,0.0,0.0,-0.6,1.875060179296295,0.0,true,4,1.2185807918285718e-12,0.9074437167160694,0.9074437167160694,0.015971712613270548,0.015971712613270544,0.40851494228949614,0.0,0.0,-82.23311865095027,82.23311865095027,161.88518516860086,130.19225010216368,-16226.814604036064,16226.814604036064,31944.3179337645,-6.86131846279733,4.230591301798611,4.230591301798611,4.185816832368714,4.230591301798611,4.230591301798611,4.185816832368714,0.7426199266687712,0.7426199266687712,0.7212890906122147,0.7426199266687714,0.7426199266687714,0.7212890906122147,1.3465838500803216,1.3465838500803216,1.3864066613723791,1.346583850080321,1.346583850080321,1.3864066613723791,13.254496953236265,0.04936588801150284,1.1724663348232718,0.10180711173541647,0.009005653822736923
380.0,0.0,0.0,-0.6,1.9257374814394381,0.0,true,4,2.4442670110147446e-11,0.9123242061582388,0.9123242061582388,0.015215371506640131,0.015215371506640131,0.3871809167335303,0.0,0.0,-89.05140645452937,89.05140645452937,178.48670435701203,138.92761261081324,-17572.246881452917,17572.246881452917,35220.245910656115,-6.447275131763111,4.516425544576135,4.516425544576135,4.475353746154961,4.516425544576135,4.516425544576135,4.475353746154961,0.7922246045093836,0.7922246045093836,0.7724942445598909,0.7922246045093851,0.7922246045093851,0.7724942445598909,1.2622682940014083,1.2622682940014083,1.2945080264898605,1.2622682940014058,1.2622682940014058,1.2945080264898605,14.767937913433093,0.05415132008664557,1.5170750755307545,0.1062995155239834,0.010919895958916629
390.0,0.0,0.0,-0.6,1.9764147835825812,0.0,true,4,1.6513013179064728e-11,0.9168303598648493,0.9168303598648493,0.01452617631614682,0.01452617631614681,0.3679125706721613,0.0,0.0,-96.31741970399734,96.31741970399734,195.9176115095031,147.86118462632413,-19006.027477930686,19006.027477930686,38659.83452633572,-6.097226688491249,4.807605822178887,4.807605822178887,4.769795419466234,4.807605822178887,4.807605822178887,4.769795419466234,0.8463199290673348,0.8463199290673348,0.827590255832644,0.846319929067333,0.846319929067333,0.827590255832644,1.1815862602952343,1.1815862602952343,1.2083274216343853,1.1815862602952367,1.1815862602952367,1.2083274216343853,16.419430494678494,0.05934420736300766,1.928331208425575,0.11104625284975092,0.013041497085924666
400.0,0.0,0.0,-0.6,2.0270920857257244,0.0,true,4,1.099209612220875e-11,0.9209996479820406,0.9209996479820406,0.013896013900266152,0.013896013900266152,0.35043912867216764,0.0,0.0,-104.04109811030916,104.04109811030916,214.18993532847173,156.9889378384358,-20530.117766812975,20530.117766812975,42265.45736856134,-5.8001167877746465,5.103641966300067,5.103641966300067,5.068718467748091,5.103641966300067,5.103641966300067,5.068718467748091,0.9053172967496743,0.9053172967496743,0.8878543165091073,0.9053172967496735,0.9053172967496735,0.8878543165091073,1.1045851035766812,1.1045851035766812,1.1263109064241874,1.104585103576682,1.104585103576682,1.1263109064241874,18.22739947567036,0.06499233924784997,2.4141396479298702,0.11610626663662746,0.015377769167496167
120.0,266.6666666666667,800.0,-0.6,0.6081276257177173,1.3513947238171495,true,28,5.17786424847344e-10,0.3195776896742939,0.35111756319301746,0.14815347010834634,0.14815347010834617,2.2464991778938974,0.5588457760475171,3.4927861002969816,-21.76246716738519,21.76246716738519,-17.35131729563391,3.5280195825420995,-4294.322358738617,4294.322358738617,-3423.8833879955523,-604.2332836486503,0.7874241280009893,0.7874241280009893,0.11948820323098726,0.008188788827406288,0.008188788827406288,0.0014215534356021397,0.24659346322830156,0.24659346322830156,2.5071350694116914,0.014110822516304165,0.014110822516304165,0.913080693097647,4.055257535655673,4.055257535655673,0.3988616378114218,70.86759108794425,70.86759108794425,1.0951934561308896,0.4604866000230753,0.004320811038865008,0.22277303687187228,0.13052268822478408,0.06314393434045344
130.0,266.6666666666667,800.0,-0.6,0.6588049278608604,1.3513947238171495,true,4,8.215650382226158e-14,0.39603404188801256,0.4207355213180499,0.11423726789980457,0.1142372678998046,2.176934358015562,0.6763959673533003,4.227474795958127,-21.980452708403256,21.980452708403256,-15.846022990663926,5.149014146382372,-4337.336791591089,4337.336791591089,-3126.8481786787406,-434.1691345919788,0.9286661425771762,0.9286661425771762,0.20500102152375527,0.01489380391652082,0.01489380391652082,0.003357796785164867,2.203400283756969,2.203400283756969,2.526815511655611,0.09437640278797103,0.09437640278797103,0.6977624536669125,0.4538440007345929,0.4538440007345929,0.3957550503340007,10.595868993297309,10.595868993297309,1.4331524930078356,3.1499863727180055,0.036996928390115175,1.2769475169793718,0.6117649482340505,0.2479984479896094
140.0,266.6666666666667,800.0,-0.6,0.7094822300040036,1.3513947238171495,true,4,5.5924154196418385e-12,0.46754523345925303,0.48651934093212235,0.09095764368589129,0.09095764368589135,2.079850616979275,0.8162311788840994,5.101444868025621,-22.29177685552049,22.29177685552049,-13.867560316337531,7.209574528000539,-4398.769451569291,4398.769451569291,-2736.444074541936,-318.667816809971,1.0883710625727765,1.0883710625727765,0.32899850050533835,0.024934176130487668,0.024934176130487668,0.0071787367376175484,2.397046396503166,2.397046396503166,2.277319920183622,0.21212098737912075,0.21212098737912075,0.5194931803649818,0.4171800768891289,0.4171800768891289,0.4391126565649016,4.7142907090693225,4.7142907090693225,1.9249530846534446,4.493816048121862,0.04606042616571612,1.5920803224233353,0.6233122399482498,0.22082861009897534
150.0,266.6666666666667,800.0,-0.6,0.7601595321471466,1.3513947238171495,true,4,1.538014160473722e-11,0.5302356878835468,0.5448608351639742,0.07451508247822027,0.07451508247822042,1.9515432022884478,0.9781876222313005,6.113672638945628,-22.718364258692098,22.718364258692098,-11.382172882771219,9.695910252341994,-4482.946664074936,4482.946664074936,-2246.0100284385962,-238.20543897218496,1.2636525524402527,1.2636525524402527,0.499241580346416,0.03893668286798382,0.03893668286798382,0.014110452797051998,2.1199786525604045,2.1199786525604045,2.083534807858375,0.22252712259533797,0.22252712259533797,0.403750867423792,0.4717028630416867,0.4717028630416867,0.47995358475814504,4.493834227203324,4.493834227203324,2.4767748646106624,5.187989018494,0.046297952958622296,1.7736122014410358,0.5350698267076957,0.18292374364878528
160.0,266.6666666666667,800.0,-0.6,0.8108368342902897,1.3513947238171495,true,4,1.0764722446765518e-11,0.5836985022163945,0.5950981543638257,0.06256052712774093,0.06256052712774093,1.791579857548525,1.1625650056742756,7.266031285464222,-23.28151133875579,23.28151133875579,-8.354363351886851,12.596733289159168,-4594.070787942664,4594.070787942664,-1648.5414571377767,-180.9117404995095,1.453197054943776,1.453197054943776,0.7221145793677877,0.057495985267047786,0.057495985267047786,0.02582170169841734,1.9034891938638745,1.9034891938638745,1.8969038541258147,0.23026188684986576,0.23026188684986576,0.3275469522018288,0.5253510254871001,0.5253510254871001,0.5271748474889617,4.342881115414533,4.342881115414533,3.052997419996805,5.901721735178618,0.046653251855086675,1.6717942385555673,0.4685120816408551,0.13271649086944823
170.0,266.6666666666667,800.0,-0.6,0.8615141364334329,1.3513947238171495,true,4,4.702460643102313e-12,0.6287864045042196,0.6377827790207491,0.05369338993322503,0.053693389933225075,1.6089943481991058,1.3672473170665187,8.545295731665743,-24.001704111022555,24.001704111022555,-4.77144914162924,15.887356874660352,-4736.184267115747,4736.184267115747,-941.5357447702731,-139.37312102191336,1.6563656985750357,1.6563656985750357,0.995516174952463,0.08117617582979103,0.08117617582979103,0.044153269243396444,1.7228461120070386,1.7228461120070386,1.7045595662412516,0.23355138169542583,0.23355138169542583,0.2773074504472651,0.5804348937671774,0.5804348937671774,0.5866618097747761,4.281713054920391,4.281713054920391,3.606105780378835,6.5749510468341255,0.0468273276130321,1.5853448916337154,0.4138480112649127,0.0997865726905318
