T_MeV,muB_MeV,muq_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,Phi,Phibar,m_u,m_s,n_u,n_s,n_ubar,n_sbar,tau_u,tau_s,tau_ubar,tau_sbar,tauinv_u,tauinv_s,tauinv_ubar,tauinv_sbar,tau_p_nodes,tau_angle_nodes,tau_phi_nodes,tau_n_sigma_points,sigma_grid_n,p_cut_factor
150.0,0.0,0.0,0.0,0.7601595321471466,0.0,true,7,5.830186333710685e-11,0.05305368576330831,0.05305368576330831,1.8441939876059654,2.7728255717399173,0.005965926423510171,0.0025682156636541824,0.005965926423510171,0.0025682156636541824,245.6434989193242,57.52568114807333,195.15805285893651,57.81418354576756,0.004070940221904372,0.017383540360451557,0.005124051943287303,0.017296793600974542,2,1,2,4,3,8.0
