# production_case: first_canonical_v1_p128_xi005_validated_anchored_prod_v1
# source_candidate_case: first_canonical_v1_match_validated_anchored_plus5_candidate_p128_a20_phi36_ns24_g560
# source_sharded_action_runs: see ../../first_canonical_v1_p128_xi005_validated_anchored_prod_v1_convergence/download_manifest.csv
# git_commit: c3f25dde5c9e62e7a3ebcd8ed50aef2b53377c0f
# script: scripts/relaxtime/run_phase_guided_transport_scan.jl
# title: phase_guided_transport_scan
T_MeV,muq_MeV,muB_MeV,xi,mode,phase_reference_kind,scan_group,group_label,plot_panel,plot_panel_label,plot_series,plot_series_label,T_phase_base_MeV,alpha_T,T_fm,muq_fm,converged,iterations,residual_norm,equilibrium_backend,seed_source,phase_prev,phase_curr,phase_structure,phase_boundary_xi_used,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,omega_fm4inv,P_fm4inv,epsilon_fm4inv,s_fm3inv,omega_MeV_fm3,P_MeV_fm3,epsilon_MeV_fm3,eps_minus_3P_over_T4,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta,eta_over_s,zeta_over_s,sigma_over_T,sigma_over_T_over_eta_over_s,zeta_over_s_over_eta_over_s,quality_flag,quality_reason,quality_metric,run_id
200.1529177469735,0.0,0.0,-0.5,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,muB=0.0 MeV,alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,1.0680416183936863e-14,models,phase_aware_default_quark,unknown,quark,no_transition,-0.5,0.6523572725192714,0.6523572725192714,0.14163570284208446,0.1416357028420844,1.9320416092936858,0.0,0.0,-23.447991612775382,23.447991612775382,-6.679309366178309,16.531927039860115,-4626.921381393492,4626.921381393492,-1318.0079483854036,-72.76461089914937,0.5705248652910702,0.5705248652910702,0.30800024637144685,0.5705248652910702,0.5705248652910702,0.30800024637144685,0.6121703123602699,0.6121703123602699,1.0789256410452104,0.6121703123609117,0.6121703123609117,1.0789256410452104,1.6335323353797129,1.6335323353797129,0.926847932755819,1.6335323353780002,1.6335323353780002,0.926847932755819,2.3895925209135354,0.01567663023389414,0.9370641341918545,0.14454410034305082,0.056682087450089756,0.015455293591134532,0.10692441652377388,0.3921439015190829,false,ok,1.0000000000010485,20260610T011846_0c6ce726
200.1529177469735,0.0,0.0,-0.45,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,muB=0.0 MeV,alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,2.491979469343779e-13,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.5,0.646930245803757,0.6469302458037579,0.16632090502317257,0.16632090502317248,1.9601502213236848,-3.1456319031046104e-16,-1.9660199394403812e-15,-23.316652491522444,23.316652491522444,-7.258950212910026,15.830985320965677,-4601.00462918826,4601.00462918826,-1432.3867263874724,-72.93997112497935,0.5404223932267518,0.5404223932267518,0.28778810568008784,0.5404223932267521,0.5404223932267521,0.2877881056800881,0.6089208297061216,0.6089208297061216,1.110299046389132,0.6089208297067522,0.6089208297067522,1.1102990463891331,1.6422496180375727,1.6422496180375727,0.9006582535148148,1.6422496180358719,1.6422496180358719,0.900658253514814,2.10349188712784,0.014177826972423181,0.7493367647666618,0.1328718234829068,0.047333551865169236,0.013977651770426135,0.10519650746137521,0.3562346826019019,false,ok,1.0000000000010356,20260610T011846_0c6ce726
200.1529177469735,0.0,0.0,-0.4,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,muB=0.0 MeV,alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,1.2039887864540768e-13,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.4,0.6419167717904913,0.6419167717904918,0.19596862673722495,0.19596862673722487,1.9848177152084705,-1.295260195396016e-16,-8.0953762212251e-16,-23.202440961769533,23.202440961769533,-7.775247799923912,15.209378294064646,-4578.467612895253,4578.467612895253,-1534.266170220729,-73.10403216950303,0.5136867436022545,0.5136867436022545,0.2704709205647598,0.5136867436022546,0.5136867436022546,0.27047092056475996,0.6075887594299044,0.6075887594299044,1.1424338516018488,0.6075887594305601,0.6075887594305601,1.142433851601849,1.6458500663150712,1.6458500663150712,0.8753242024453871,1.645850066313295,1.645850066313295,0.8753242024453869,1.8792033727189497,0.012961583942079117,0.6111919902510633,0.12355556791248304,0.040185205366979185,0.012778580743573872,0.10342375466741575,0.32523993896772985,false,ok,1.0000000000010791,20260610T011846_0c6ce726
200.1529177469735,0.0,0.0,-0.35,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,muB=0.0 MeV,alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,5.486233866932855e-13,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.3,0.637220653314872,0.637220653314872,0.23208553313199062,0.23208553313199035,2.0071893267216043,0.0,0.0,-23.10216859699223,23.10216859699223,-8.242410384946371,14.649954896805147,-4558.681169936181,4558.681169936181,-1626.449952479069,-73.26118029724043,0.4894853803287234,0.4894853803287234,0.25536889963241344,0.4894853803287234,0.4894853803287234,0.25536889963241344,0.6100014268072835,0.6100014268072835,1.1769303545496594,0.610001426808082,0.610001426808082,1.1769303545496594,1.6393404278313728,1.6393404278313728,0.8496679486040105,1.639340427829227,1.639340427829227,0.8496679486040105,1.7040637528951255,0.011986784508850788,0.5091636486951487,0.11631870301981248,0.03475530486487619,0.011817544397864713,0.10159625314814454,0.29879377918232414,false,ok,1.000000000001309,20260610T011846_0c6ce726
200.1529177469735,0.0,0.0,-0.3,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,muB=0.0 MeV,alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,6.880496482617977e-13,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.3,0.6327462526228602,0.6327462526228602,0.2765966489463803,0.2765966489463806,2.028331680096891,0.0,0.0,-23.013454520619778,23.013454520619778,-8.67290208425277,14.138079731185702,-4541.17548912663,4541.17548912663,-1711.3975795904655,-73.41644276589908,0.4670818016314781,0.46708180163147806,0.24195801485152443,0.4670818016314781,0.46708180163147806,0.24195801485152443,0.6213861201111623,0.6213861201111623,1.217801684070107,0.621386120112018,0.621386120112018,1.217801684070107,1.609305337913093,1.609305337913093,0.8211517631161623,1.609305337910877,1.609305337910877,0.8211517631161623,1.5755728797872253,0.011276670042132956,0.4371779599693444,0.11144178769283886,0.03092201828548325,0.01111745596031854,0.0997602083606286,0.27747238200011637,false,ok,1.000000000001377,20260610T011846_0c6ce726
200.1529177469735,0.0,0.0,-0.25,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,muB=0.0 MeV,alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,3.4964281493880414e-14,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.3,0.6283902518214758,0.6283902518214759,0.3316365481420366,0.33163654814203675,2.049357469791865,-1.1102230246251565e-16,-6.938893903907228e-16,-22.934504277093325,22.934504277093325,-9.078460371570676,13.660411923762478,-4525.596475969711,4525.596475969711,-1791.4251718031035,-73.57582235933776,0.4457793212171325,0.44577932121713243,0.2298102088173869,0.4457793212171326,0.4457793212171326,0.22981020881738695,0.6644906166171021,0.6644906166171021,1.2730062325845808,0.6644906166175407,0.6644906166175407,1.273006232584581,1.5049121462255768,1.5049121462255768,0.7855421084386233,1.5049121462245834,1.5049121462245834,0.7855421084386232,1.5193160764371811,0.011101493326712347,0.4011232426337801,0.11122037058006351,0.02936391998077456,0.010944752545951944,0.09840600682114445,0.2640156639258502,false,ok,1.0000000000006601,20260610T011846_0c6ce726
200.1529177469735,0.0,0.0,-0.2,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,muB=0.0 MeV,alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,2.284939727914265e-14,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.2,0.6240435588743052,0.6240435588743051,0.3986474869411197,0.39864748694111923,2.071421079377372,8.326672684688674e-17,5.204170427930421e-16,-22.863959024104137,22.863959024104137,-9.47003056848451,13.204821031798428,-4511.6759942158,4511.6759942158,-1868.692536374744,-73.74580809157109,0.4249450391247347,0.42494503912473475,0.21857053111827193,0.4249450391247346,0.42494503912473464,0.2185705311182719,0.8907973529218133,0.8907973529218133,1.3667850354299576,0.8907973529226882,0.8907973529226882,1.3667850354299578,1.1225897750144882,1.1225897750144882,0.7316439484468193,1.1225897750133855,1.1225897750133855,0.7316439484468192,1.7366106181415544,0.013394888542283385,0.45913260105199705,0.1315133778761284,0.034770073744003295,0.013205767563102665,0.10041387253805534,0.2643843105965463,false,ok,1.0000000000009823,20260610T011846_0c6ce726
200.1529177469735,0.0,0.0,-0.15,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,muB=0.0 MeV,alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,2.3546447113019875e-14,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.1,0.6196205833637486,0.6196205833637485,0.47651542359807497,0.47651542359807486,2.095398782817079,0.0,0.0,-22.80077389718457,22.80077389718457,-9.855393109462625,12.762606359796475,-4499.207863914571,4499.207863914571,-1944.7349629452265,-73.93078893173889,0.40419096843135616,0.40419096843135616,0.20798697051533174,0.40419096843135616,0.40419096843135616,0.20798697051533174,1.0426638985659147,1.0426638985659147,1.5796983563077662,1.0426638985673047,1.0426638985673047,1.5796983563077662,0.9590818300848483,0.9590818300848483,0.6330322469520719,0.9590818300835697,0.9590818300835697,0.6330322469520719,1.8530938732546514,0.014412431194855468,0.5136217154584409,0.14519713458311212,0.04024426523695052,0.014208943641275482,0.0978596697660184,0.2771698308819886,false,ok,1.0000000000013332,20260610T011846_0c6ce726
200.1529177469735,0.0,0.0,-0.1,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,muB=0.0 MeV,alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,1.232613793425733e-10,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.1,0.6151124764230195,0.6151124764230195,0.5602673546265017,0.5602673546260105,2.1212998049334453,0.0,0.0,-22.74409759882918,22.74409759882918,-10.235252581366336,12.332233990752561,-4488.0241010998525,4488.0241010998525,-2019.6914855123243,-74.1290178236385,0.3836274771551417,0.38362747715518497,0.19797121004367194,0.3836274771551417,0.38362747715518497,0.19797121004367194,1.1672754578078584,1.1672754578078584,1.7574298562448258,1.1672754578087525,1.1672754578087525,1.7574298562448258,0.8566958152945309,0.8566958152945309,0.5690127525981276,0.8566958152938746,0.8566958152938746,0.5690127525981276,1.8987990891320188,0.014813190602120807,0.5670437273508884,0.15397040719109373,0.04598061695683777,0.014604044769916205,0.09484968596459595,0.29863282039496664,false,ok,1.000000000000766,20260610T011846_0c6ce726
200.1529177469735,0.0,0.0,-0.05,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,muB=0.0 MeV,alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,3.0572246827848306e-14,models,phase_aware_continuity_crossover,quark,crossover,no_transition,-0.1,0.6105999281352104,0.6105999281352105,0.6430610374092354,0.6430610374092358,2.1481380981887543,-1.850371707708594e-17,-1.1564823173178712e-16,-22.693167640759423,22.693167640759423,-10.603228698578162,11.919242404934025,-4477.974246262049,4477.974246262049,-2092.3031015810507,-74.33230626303245,0.36380324821890764,0.3638032482189075,0.18858343529782845,0.36380324821890764,0.3638032482189075,0.1885834352978285,1.2902840289747242,1.2902840289747242,1.9260116069326412,1.290284028975676,1.290284028975676,1.9260116069326412,0.7750231557888944,0.7750231557888944,0.5192076706082764,0.7750231557883226,0.7750231557883226,0.5192076706082764,1.9251819462460584,0.015033549374311549,0.6098057592836811,0.1615188181296758,0.05116145293187839,0.014821292320491612,0.09176201567171138,0.3167522739722085,false,ok,1.0000000000007379,20260610T011846_0c6ce726
