# y_unit.M_K: fm^-1
# y_unit.Gamma_pi: fm^-1
# y_unit.M_sigma_prime: fm^-1
# y_unit.Gamma_sigma: fm^-1
# y_unit.M_pi: fm^-1
# y_unit.Gamma_K: fm^-1
# script: scripts/relaxtime/run_mott_phase_scan.jl
# y_unit.m_u: fm^-1
# y_unit.M_sigma: fm^-1
# y_unit.Gamma_eta: fm^-1
# y_unit.Gamma_sigma_prime: fm^-1
# y_unit.m_d: fm^-1
# y_unit.Gamma_eta_prime: fm^-1
# format: scan_csv_v1
# x_unit: MeV
# y_unit.M_eta: fm^-1
# y_unit.M_eta_prime: fm^-1
# y_unit.m_s: fm^-1
# x_label: Temperature
run_id,T_MeV,muB_MeV,xi,M_pi,M_K,Gamma_pi,Gamma_K,residual_pi,residual_K,root_quality_pi,root_quality_K,selected_method_pi,selected_method_K,governance_candidate_count_pi,governance_candidate_count_K,governance_selection_reason_pi,governance_selection_reason_K,second_pass_triggered_pi,second_pass_triggered_K,second_pass_candidate_count_pi,second_pass_candidate_count_K,m_u,m_d,m_s,status,error_code,error_message,timestamp_utc,M_eta,M_eta_prime,M_sigma,M_sigma_prime,Gamma_eta,Gamma_eta_prime,Gamma_sigma,Gamma_sigma_prime,residual_eta,residual_eta_prime,residual_sigma,residual_sigma_prime,root_quality_eta,root_quality_eta_prime,root_quality_sigma,root_quality_sigma_prime,selected_method_eta,selected_method_eta_prime,selected_method_sigma,selected_method_sigma_prime,governance_candidate_count_eta,governance_candidate_count_eta_prime,governance_candidate_count_sigma,governance_candidate_count_sigma_prime,governance_selection_reason_eta,governance_selection_reason_eta_prime,governance_selection_reason_sigma,governance_selection_reason_sigma_prime,second_pass_triggered_eta,second_pass_triggered_eta_prime,second_pass_triggered_sigma,second_pass_triggered_sigma_prime,second_pass_candidate_count_eta,second_pass_candidate_count_eta_prime,second_pass_candidate_count_sigma,second_pass_candidate_count_sigma_prime
20260415T151619_e936585a,170.0,0.0,-0.5,0.515257321338846,2.4671918473939884,0.0,0.0,1.7532864049485397e-11,1.354886425275481e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,1.4105355280989875,1.4105355280989873,2.516362228271785,ok,,,2026-04-15T15:16:36Z,2.4048773930964162,4.223060148078951,2.8007521789632626,5.530387782615673,0.0,0.9538789591773849,0.0,0.84732060551358,2.2070974214916106e-10,6.049469709890065e-9,3.190386843598958e-11,3.500991718752289e-10,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,175.0,0.0,-0.5,0.43607061787795914,2.460547422052335,0.0,0.0,1.2825740469679658e-10,4.895928107373493e-11,good,good,newton,newton,0,0,none,none,false,false,0,0,1.1670591841848077,1.1670591841848081,2.39222946151705,ok,,,2026-04-15T15:16:36Z,2.234719597399525,3.9366503529082153,2.32105572658689,5.279455656378196,0.0,0.7220908454452355,3.1802665956738206e-12,0.7923761041699068,8.680371699210099e-11,2.095545958979983e-15,2.755851102875795e-13,6.106226635438361e-16,good,good,good,good,newton,newton,newton,trust_region,0,0,0,22,none,none,none,mixed_branch_score_min,false,false,false,false,0,0,0,0
20260415T151619_e936585a,180.0,0.0,-0.5,0.38390865459601864,2.48878129297778,0.0,0.0,1.5978107725800328e-11,6.439293542825908e-15,good,good,newton,newton,0,0,none,none,false,false,0,0,0.7951469943168982,0.7951469943168982,2.2381117458871866,ok,,,2026-04-15T15:16:37Z,2.105774798834987,3.598018524598795,1.5964539614169448,4.96816733272582,0.9229418499898102,0.37012776332837566,0.0006052873075454978,0.7267999091124385,1.5049598373062523e-10,2.5015059468280754e-13,3.1633584640644585e-11,2.7755575615628914e-16,good,good,good,good,newton,newton,newton,trust_region,0,0,0,22,none,none,none,mixed_branch_score_min,false,false,false,false,0,0,0,0
20260415T151619_e936585a,185.0,0.0,-0.5,0.5723494907807805,2.5164275584914177,0.0,0.0,6.140199459991891e-11,3.714806240395774e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,0.4094637281341299,0.4094637281341301,2.1151392931175077,ok,,,2026-04-15T15:16:37Z,2.1820387732420614,3.412985289558352,0.9585114560149691,4.727700699890382,1.4856621769689373,0.1797321822831044,0.04591851140639392,0.6957229514867386,8.79475207937741e-11,0.0031740094071003536,5.560779909458136e-10,1.197838994659861e-9,good,degraded,good,good,trust_region,current,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,190.0,0.0,-0.5,0.7749500785426617,2.6151687036958093,0.15646066070783154,0.395792900568254,4.0190073491430667e-14,1.826161444284935e-11,good,good,newton,newton,0,0,none,none,false,false,0,0,0.2540702105623094,0.2540702105623093,2.0499914304967044,ok,,,2026-04-15T15:16:38Z,2.241621123116434,3.3172986329269847,0.920340774894552,4.613597773932324,1.6602715463888404,0.22387018207891973,0.16878555577678508,0.7125883446712497,1.1672329769396583e-12,0.006158148724026494,1.2881362643213379e-12,3.010369731271112e-13,good,degraded,good,good,trust_region,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,195.0,0.0,-0.5,0.987570934168805,2.6778502342283987,0.3024848523845804,0.5353520649582941,3.219646771412954e-15,1.6919798895287386e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,0.18327582152620345,0.1832758215262033,1.992916161593746,ok,,,2026-04-15T15:16:39Z,2.2976577100042523,3.241824544454737,1.0492290996279825,4.520304756355936,1.7600452798065982,0.2608958259371361,0.30316499406956515,0.7432569395939377,6.439293542825908e-15,0.008059200050106283,7.960085368630132e-11,6.272760089132134e-14,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,200.0,0.0,-0.5,1.174094440451955,2.7149868668744954,0.4392387523172115,0.6462741016700574,3.808010577247585e-9,2.160369454800411e-15,good,good,newton,newton,0,0,none,none,false,false,0,0,0.14322953963093818,0.1432295396309382,1.9341090955357978,ok,,,2026-04-15T15:16:40Z,2.3520273923829005,3.164158128363364,1.2056989051198757,4.427603243093644,1.8418790607035078,0.2974611179779145,0.4386429336679859,0.7821627291011669,4.6004866582904924e-15,0.009651414341320108,3.131860873070713e-10,1.053046538856961e-13,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,205.0,0.0,-0.5,1.3444407946323835,2.7399853519255473,0.578220217154373,0.7521063389605964,7.492028380696731e-10,6.896497373176658e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.11747932725082814,0.11747932725082831,1.87155340394365,ok,,,2026-04-15T15:16:41Z,2.405079395189643,3.10402017827762,1.3627672537862985,4.33189814601071,1.9177843867464746,0.36680818417207456,0.5775125971052139,0.8290890002584712,3.1502578323738817e-15,0.012501280380133109,1.5405328575301969e-10,1.3355982986240633e-13,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,210.0,0.0,-0.5,1.503557192805776,2.758943970415044,0.721839527933561,0.8605235609790863,2.685243138955684e-10,4.399824948819742e-9,good,good,newton,newton,0,0,none,none,false,false,0,0,0.0995169288225151,0.09951692882251509,1.8048533535157927,ok,,,2026-04-15T15:16:42Z,2.4570907397818194,3.044952767113707,1.5151144455018173,4.23309579456467,1.9916529395192961,0.4501696848654655,0.7211963845836814,0.8849232698051379,2.3800406090401793e-15,0.016062060790940275,6.746106451238632e-11,1.5548673459875317e-13,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,215.0,0.0,-0.5,1.6542104861309563,2.7754121435051493,0.8708495450716437,0.975053091285266,1.258046999907947e-10,2.220446049250313e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.08627693761946492,0.08627693761946481,1.73423970093992,ok,,,2026-04-15T15:16:43Z,2.5084110066797347,2.9824544039421035,1.661953631467529,4.132461022198824,2.065357509093215,0.5433306674448417,0.8702886774097046,0.950906483701963,2.0539125955565396e-15,0.020268629183978953,3.8553299441801414e-11,1.8059165274308953e-13,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,220.0,0.0,-0.5,1.7980211606491767,2.791899653649821,1.025409257556361,1.097545209809524,6.643097183456348e-11,2.220446049250313e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.07612702329401147,0.07612702329401144,1.6603492756057756,ok,,,2026-04-15T15:16:44Z,2.5594616254790274,2.914909250678154,1.8034529788725207,4.0320927915943265,2.140196073466372,0.6451089356856848,1.0249205107596397,1.0283650001057127,1.880440247958859e-15,0.025278476549700415,2.2495200147076844e-11,2.2080948181013582e-13,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,225.0,0.0,-0.5,1.9359399126681602,2.810385828935079,1.185347806959064,1.2288714318709983,3.8250846934317906e-11,3.209735836226766e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.06811541189308541,0.06811541189308541,1.5841438599816278,ok,,,2026-04-15T15:16:45Z,2.6107103140999377,2.8447586331244286,1.9398917545071195,3.9346694080665943,2.217306842455214,0.7598754781840102,1.1849182020975935,1.1185070035782725,1.9984014443252818e-15,0.03140981019736835,1.368416491231983e-11,2.497863027528524e-13,good,degraded,good,good,newton,trust_region,newton,newton,0,328,0,0,none,no_candidate_passed_constraints,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,230.0,0.0,-0.5,2.0685120985172314,2.8324509749809343,1.3502695658236288,1.3691607642954309,2.343525373760258e-11,5.3450562058337156e-17,good,good,newton,newton,0,0,none,none,false,false,0,0,0.06164690638157553,0.06164690638157543,1.5068264159166687,ok,,,2026-04-15T15:16:46Z,2.6626316118992865,2.773450244122928,2.0714744718467393,3.843171646117543,2.297773539079765,0.8919828912581806,1.349888187873606,1.2222169709750559,2.366162821232365e-15,0.03838585789997828,8.658573857900365e-12,2.798317133567707e-13,good,degraded,good,good,newton,trust_region,newton,newton,0,328,0,0,none,no_candidate_passed_constraints,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,235.0,0.0,-0.5,2.196048620008152,2.859258840584237,1.5196331807809826,1.5179380839853542,1.5021317523178368e-11,1.33533016554733e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.056327918617729796,0.056327918617729844,1.429719579812494,ok,,,2026-04-15T15:16:47Z,2.715658744272834,2.670137054038411,2.1983259666272255,3.760530839716104,2.382614172242402,0.9800228368699947,1.519291708012326,1.3398702527082715,2.9559688030644793e-15,0.051317017411050554,5.661027202563673e-12,3.007316617953393e-13,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,240.0,0.0,-0.5,2.318745366854742,2.891508983017889,1.6928330477117337,1.674286229687426,9.966250047455105e-12,2.220446049250313e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.05188617144510503,0.05188617144510497,1.3541169544634695,ok,,,2026-04-15T15:16:48Z,2.7701679467048224,2.626465534852386,2.3205346039102146,3.689252307910671,2.4726873650071335,1.236484954618537,1.6925254083889056,1.4712205945136312,4.027160549480158e-15,0.05614442710904254,3.804040416000021e-12,2.751410210777294e-13,good,degraded,good,good,current,trust_region,newton,newton,0,328,0,0,joint_pair_objective_min,joint_pair_objective_min,none,none,false,true,false,false,0,306,0,0
20260415T151619_e936585a,245.0,0.0,-0.5,2.4367638549099215,2.9294291959284386,1.8692780283669075,1.8370485468396553,6.805334074044822e-12,4.440892098500626e-16,good,good,newton,newton,0,0,none,none,false,false,0,0,0.048126453017710125,0.048126453017710145,1.2811423906330042,ok,,,2026-04-15T15:16:49Z,2.826269768278554,2.8350561779458747,2.4381973516283146,3.6311109614354486,2.5685380601546552,1.054446342983946,1.8690002121436322,1.615404827461973,4.5124494418846695e-15,1.0188030974411788e-13,2.6190161150907443e-12,2.031291801429802e-13,good,good,good,good,newton,newton,newton,newton,22,0,0,0,mixed_branch_score_min,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,250.0,0.0,-0.5,2.550277220981745,2.972833270087819,2.0484525770195234,2.0050337508216867,4.7727377605610855e-12,2.6645352591003757e-15,good,good,newton,newton,0,0,none,none,false,false,0,0,0.044904956427896534,0.04490495642789653,1.2116537593146643,ok,,,2026-04-15T15:16:49Z,2.8840888570893646,2.8927875324626875,2.551445019144828,3.587000951524807,2.6707997576926905,1.4052914443375089,2.0481853745203984,1.7710686058846752,1.3905543383430086e-13,6.739483693340986e-9,1.8491458364522373e-12,1.154770723488241e-13,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,255.0,0.0,-0.5,2.659487356614484,3.0212294935409716,2.2299500977084343,2.177174574041984,3.4338087928631467e-12,7.356862009823263e-15,good,good,newton,newton,0,0,none,none,false,false,0,0,0.042113639098797714,0.042113639098797694,1.14620851995946,ok,,,2026-04-15T15:16:49Z,2.9435829559235804,2.953951381405153,2.660446032210367,3.5569604623699997,2.779672220155802,1.6976811380913688,2.22969565261263,1.9365709641233688,4.461708780212348e-15,5.674465487770508e-9,1.3344880755994382e-12,4.654610030740969e-14,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,260.0,0.0,-0.5,2.7646225187312914,3.0739455420484023,2.4134787513069935,2.3526145406974863,2.5370816558734077e-12,1.7639739390143364e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.03967017420540374,0.039670174205403745,1.0850840027798954,ok,,,2026-04-15T15:16:49Z,3.004605404199599,3.0178393136737864,2.7654186575207804,3.540329663475919,2.8951797076910073,1.95883169870779,2.4132411284014634,2.1102028673327515,8.944454739368002e-9,2.637591013654461e-9,9.903050601778318e-13,1.712519015484304e-14,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,265.0,0.0,-0.5,2.8659255131212094,3.130238710676356,2.59884784658948,2.5307276606662135,1.924127523977859e-12,2.946152466891605e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.03751115278018934,0.037511152780189336,1.0283307726992152,ok,,,2026-04-15T15:16:49Z,3.0669447745177205,3.0837820110764587,2.866593313264489,3.5359700620224572,3.0172066254892282,2.200768346539677,2.5986280692053594,2.290364805899328,2.6105311592972136e-9,1.1872181154837236e-9,7.516279265651349e-13,5.6343818499726694e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,270.0,0.0,-0.5,2.963640172785387,3.189375645555646,2.7859450384443347,2.7110937070268877,1.4958034810774734e-12,4.3141347093256584e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.03558728566819898,0.03558728566819898,0.9758364860733424,ok,,,2026-04-15T15:16:49Z,3.1303555823529865,3.1511804388832685,2.9642051665659337,3.542480885677027,3.14554256805292,2.4300850447008586,2.7857430426185945,2.4756770931345997,7.762265344379848e-10,5.344922664185514e-10,5.853234563701903e-13,8.881784197001252e-16,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,275.0,0.0,-0.5,3.058000349197846,3.250680166292532,2.9747123412392957,2.893453623315474,1.1911582831203305e-12,5.40460523971937e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.03385991910006641,0.033859919100066416,0.9273847721241193,ok,,,2026-04-15T15:16:49Z,3.194582307300656,3.2195182186179583,3.058481907654818,3.558374334950381,3.279920757248001,2.6508517059665433,2.9745274645027666,2.6650242141770084,2.3718251668247703e-10,2.3771978135966876e-10,4.666891872950885e-13,1.5577816814271728e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,280.0,0.0,-0.5,3.1492227670986392,3.3135556999494393,3.1651254317685766,3.0776625658873775,9.701128789174618e-13,6.255097929114015e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.03229846353587815,0.03229846353587813,0.8827020181666556,ok,,,2026-04-15T15:16:49Z,3.2593751632989933,3.288361416361542,3.1496358134517246,3.582197489029442,3.420046735910968,2.865768170681345,3.164956605092287,2.857550347386364,7.48611693468515e-11,1.01839862931552e-10,3.8046649164513724e-13,4.440892098500626e-16,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,285.0,0.0,-0.5,3.2375034558261113,3.3774908267363473,3.35717782043506,3.263649639559611,8.055778266680136e-13,6.801946193914388e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.030878481335326922,0.030878481335326922,0.8414908756324839,ok,,,2026-04-15T15:16:49Z,3.324499638090014,3.3573513794226684,3.237859658170153,3.6126052953729895,3.565617671307714,3.0767102143925187,3.357023666600509,3.052626736155794,2.6642900559370464e-11,4.029835493080114e-11,3.1616376183762895e-13,1.734723475976807e-16,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,290.0,0.0,-0.5,3.323016847182037,3.4420552030318263,3.5508697665465623,3.451387225808874,6.812328479099961e-13,7.971401316808624e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.029580258467353245,0.029580258467353234,0.8034523090073359,ok,,,2026-04-15T15:16:49Z,3.389741330359956,3.4261947038770555,3.3233254631603635,3.6483961173390362,3.7163342231224563,3.2850214151083796,3.5507286661857864,3.2498078788640097,1.2652568229243322e-11,1.3505072060659984e-11,2.676470156615096e-13,5.863365348801608e-16,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,295.0,0.0,-0.5,3.4059165856878377,3.506890941772586,3.7462010882774557,3.6408694621742757,5.855316231873076e-13,9.192646643896296e-14,good,good,newton,newton,0,0,none,none,false,false,0,0,0.02838773421757042,0.02838773421757043,0.768298945031331,ok,,,2026-04-15T15:16:49Z,3.4549076858346117,3.494652786984385,3.4061850706403938,3.688522072839415,3.871907154268844,3.491683739623041,3.7460712368254465,3.4487875245967285,5.943928942792054e-12,5.78046985277858e-12,2.3017351913345863e-13,1.4363510381087963e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
20260415T151619_e936585a,300.0,0.0,-0.5,3.4863372872631717,3.5717025475290614,3.9431668708011807,3.8320981205986557,5.100364575127969e-13,1.0225154056797692e-13,good,good,newton,newton,0,0,none,none,false,false,0,0,0.027287696077675918,0.027287696077675904,0.7357623421781564,ok,,,2026-04-15T15:16:49Z,3.519827857827534,3.5625322111735476,3.4865717386995576,3.7320842474454654,4.032060504628524,3.6974241239485517,3.943046336274781,3.649360143178865,2.80930226997933e-12,1.8676830915165255e-12,2.0041607262655248e-13,4.093947403305265e-15,good,good,good,good,newton,newton,newton,newton,0,0,0,0,none,none,none,none,false,false,false,false,0,0,0,0
