surface,xi,mu_MeV,T_MeV,rho,mu_CEP_proxy_MeV,layer,status,interpolation_method,physical_region,source_layer,reference_write
crossover,-0.3,237.86786798061414,143.95196270276722,2.194764300954633,245.3123308500414,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.3,241.59009941532776,142.40583710269084,2.1822780603104297,245.3123308500414,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.2875,0.0,190.29778091246882,-0.0,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,23.092555321548208,189.88273849630437,0.41976645204694224,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,46.185110643096415,188.64462177801107,0.8262197400912538,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,69.27766596464461,186.5724458507629,1.206232781408577,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,92.37022128619283,183.63954978564846,1.5460648125237941,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,115.46277660774102,179.8419592060417,1.8339247509791297,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,138.55533192928922,175.15488962913483,2.057851266227652,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,161.64788725083744,169.5703923016761,2.2090804987543518,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,184.74044257238566,163.0835546239875,2.2828397951289157,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,207.83299789393385,155.69040221944311,2.2840236743588234,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,230.92555321548204,147.2899207107084,2.225948225552331,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2875,239.2254367416462,143.96399229205417,2.1913121900183,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.2875,243.3753785047283,142.22544521852896,2.166369181831096,247.52532026781037,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.275,0.0,190.7801662468563,-0.0,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,23.141980315841177,190.36512383069189,0.42044249078261886,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,46.283960631682355,189.12303273577263,0.8275511346457337,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,69.42594094752353,187.04196983222067,1.2080625354769483,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,92.56792126336471,184.10907376710614,1.549080224381182,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,115.70990157920589,180.29862183456956,1.8375175867043505,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,138.85188189504706,175.58770599790694,2.0610192972230603,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,161.99386221088824,169.98543471784055,2.2125116457584,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,185.13584252672942,163.4777869339702,2.2862468874488897,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,208.27782284257057,156.0638244232441,2.287187271680201,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,231.41980315841178,147.64253280832764,2.2265239318100996,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.275,240.55960979414817,143.97397219712573,2.187185517383519,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.275,245.12951311201635,142.04916411898253,2.1603214185348674,249.69941642988456,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.2625,0.0,191.26255158124383,-0.0,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,23.19064024734641,190.84750916507937,0.4212154621981153,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,46.38128049469282,189.5974693169082,0.8289415732305,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,69.57192074203923,187.51149381367836,1.2101859637304657,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,92.76256098938563,184.56270024206,1.5513684111421067,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,115.95320123673203,180.7393869565936,1.8401722254560984,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,139.14384148407845,176.02355852025312,2.065133964687181,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,162.33448173142486,170.39744098043087,2.21627217406981,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,185.52512197877127,163.86407049070098,2.2891938715247595,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,208.71576222611765,156.42835965074124,2.289472673296116,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,231.90640247346406,147.9871961526949,2.226314493250217,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2625,241.9408175977661,143.95559701214526,2.1845250379185126,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.2625,246.95802515991713,141.83434426989174,2.164942567872058,251.97523272206814,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.25,0.0,191.72903940912744,-0.0,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,23.238558621630272,191.31703314653709,0.421864101668401,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,46.477117243260544,190.0669932983659,0.8303507749427441,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,69.71567586489083,187.97306904188414,1.212179607792568,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,92.95423448652109,185.0193628705879,1.5542395903363413,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,116.19279310815138,181.18506467829553,1.8437318738394104,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,139.43135172978165,176.45146228934735,2.0689288795484653,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,162.66991035141191,170.80453464334343,2.2200607985275345,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,185.90846897304218,164.24544144775388,2.292210262782597,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,209.14702759467244,156.78588434803837,2.291381731033492,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,232.38558621630276,148.3348956506363,2.230297384768627,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.25,243.2297738603856,143.97074949698646,2.186654515077091,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.25,248.651867682427,141.65452211011925,2.1519931449356755,254.0739615044684,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.2375,0.0,192.19856339058512,-0.0,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,23.283038987965057,191.77860837474287,0.4224202899108025,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,46.566077975930114,190.5285685265717,0.831565624851538,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,69.84911696389517,188.426695516838,1.213867124697223,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,93.13215595186023,185.46807674586393,1.5566614531824228,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,116.4151949398253,181.62091720064168,1.846504505979865,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,139.69823392779034,176.87141730518965,2.0718758445528818,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,162.9812729157554,171.20671570657805,2.22309149375133,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,186.26431190372045,164.63172500448465,2.2957836729423033,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,209.54735089168554,157.14644519890953,2.293342210901181,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,232.8303898796506,148.67955899500356,2.2306947749621093,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,256.11342886761565,138.8859339368736,2.068870388400203,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2375,256.1255254748155,138.8833318718544,2.2204884099282456,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.2375,256.13157377841543,138.873247075514,1.999556217575227,256.13762208201535,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.225,0.0,192.652189865539,-0.0,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,23.33225895948659,192.24018360294863,0.42316315387017717,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,46.66451791897318,190.98219500152553,0.8329010259553117,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,69.99677687845977,188.87938376873993,1.216106188811368,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,93.32903583794636,185.90884186788793,1.559397172166616,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,116.66129479743296,182.04882096973594,1.8497547090554183,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,139.99355375691954,177.2864597213541,2.0758648847523617,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,163.32581271640615,171.60094801656075,2.227222247108139,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,186.65807167589273,164.99719845503367,2.2989319640920596,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,209.99033063537934,157.48619594359897,2.295475257452995,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,233.32258959486592,148.99849963351127,2.2313251013975366,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,256.6548485543525,139.19446952229046,2.106547504387422,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.225,257.4110900197913,138.85279136359202,2.149004393847861,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.225,257.7892107525107,138.67442615071934,2.098399852767824,258.1673314852301,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.21875,0.0,192.8829774796419,-0.0,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,23.355254245183364,192.46302246379958,0.4234111262099629,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,46.71050849036673,191.20807001595054,0.8335471743030348,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,70.06576273555008,189.10222262959087,1.217058063325452,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,93.42101698073346,186.12676812906102,1.5605965486560307,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,116.77627122591682,182.25879847765708,1.8510145904680808,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,140.13152547110016,177.48848847602335,2.077206805679789,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,163.48677971628354,171.7980641715521,2.2291379789904107,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,186.8420339614669,165.18145325709526,2.300492742986426,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,210.19728820665026,157.66250199240855,2.297490328444212,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,233.55254245183363,149.1619443293911,2.2319694207745875,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,256.907796697017,139.35393984154427,2.1090461055385843,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.21875,258.03879179293176,138.83991432835475,2.1320004411796822,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.21875,258.6042893408891,138.58028531314267,2.1685419100032233,259.1697868888465,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.2125,0.0,193.1088524940669,-0.0,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,23.37808256564206,192.68586132465055,0.4236799042436278,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,46.75616513128412,191.43090887680148,0.8341350288158648,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,70.13424769692618,189.32014889076396,1.2178299278587665,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,93.51233026256824,186.34165823666004,1.561675823780211,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,116.89041282821032,182.47672473883017,1.853042398844718,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,140.26849539385236,177.69355338426664,2.078990293253765,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,163.64657795949444,171.99518032654345,2.231198341570796,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,187.02466052513648,165.3657080591568,2.3022427839930786,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,210.40274309077853,157.83085928796623,2.2979767213827667,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,233.78082565642063,149.32538902527094,2.233089751479256,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,257.1589082220627,139.51341016079814,2.1141352653976324,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2125,258.7281162052284,138.79154941045238,2.097872982547489,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.2125,259.5127201968113,138.4278265883615,2.086966050910256,260.29732418839416,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.20625,0.0,193.33169135491787,-0.0,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,23.400746481824243,192.9117363390756,0.424017414605278,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,46.801492963648485,191.65374773765242,0.8347624079338922,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,70.20223944547273,189.53807515193705,1.2186619479618415,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,93.60298592729697,186.55958449783313,1.5630324624135163,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,117.00373240912123,182.68670224675134,1.854498104225543,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,140.40447889094546,177.8986182925099,2.0808899418424076,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,163.8052253727697,172.1843477282829,2.2323817835200015,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,187.20597185459394,165.54692670764427,2.303681795736217,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,210.60671833641817,158.002252737098,2.29940808844321,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,234.00746481824245,149.4888337211507,2.234640213757912,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,257.4082113000667,139.67685485667792,2.1287727589758627,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.20625,259.34559905709636,138.7800364288553,2.1031274892918033,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.20625,260.3142929356112,138.32942029255767,2.0968785459543655,261.28298681412605,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.2,0.0,193.5575663693429,-0.0,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,23.42324810384752,193.13457519992653,0.4243255382641258,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,46.84649620769504,191.87167399882551,0.8352711643289729,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,70.26974431154255,189.760914012788,1.219788733922934,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,93.69299241539008,186.7695620057543,1.5639470927358115,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,117.11624051923758,182.8966797546725,1.856048585805629,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,140.5394886230851,178.10462142380507,2.082997421416125,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,163.96273672693263,172.38146388327422,2.234721757117403,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,187.38598483078016,165.73118150970583,2.3057883602767415,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,210.8092329346277,158.1706100326557,2.3004252478003293,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,234.23248103847516,149.64432966377862,2.2337752315061468,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,257.6557291423227,139.82592012284096,2.1152886085722207,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.2,259.9582653844459,138.77269085580355,2.121250905648253,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.2,261.1095335055075,138.22677891510818,2.0711681873750054,262.2608016265691,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.1875,0.0,193.99833149136694,-0.0,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,23.46777399735648,193.57534032195056,0.42492039646405944,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,46.93554799471296,192.31243912084958,0.8365586938414543,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,70.40332199206944,190.18881778188228,1.2213546781513378,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,93.87109598942592,187.19746577484852,1.5665163688157497,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,117.3388699867824,183.3117221708369,1.8590195416080417,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,140.80664398413887,178.50376633346568,2.086226221297306,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,164.27441798149536,172.75886046370115,2.2376788843331226,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,187.74219197885185,166.09174236057697,2.3092359434768386,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,211.2099659762083,158.50544817766723,2.302790953200347,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,234.6777399735648,149.96327030228628,2.236149190912361,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,258.1455139709213,140.13644289657077,2.1206091777782854,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.1875,261.1694288424854,138.73965884454915,2.0945925614061625,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.1875,262.68138627826744,138.02964038902562,2.079210792577295,264.1933437140495,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,endpoint_expansion,False
crossover,-0.175,0.0,194.43645902973475,3.128679665638593e-16,266.12805691179994,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.175,23.511677852809406,194.0179381535858,0.42561617741862084,266.12805691179994,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.175,47.02335570561881,192.74252275534846,0.8376543381855821,266.12805691179994,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.175,70.53503355842822,190.61756368222285,1.223179210963244,266.12805691179994,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.175,94.04671141123762,187.62124062869796,1.5691021219914887,266.12805691179994,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.175,117.55838926404704,183.71824759881218,1.8616542208376599,266.12805691179994,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.175,141.07006711685645,178.90123374536554,2.0897162128495155,266.12805691179994,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.175,164.58174496966586,173.13807661206624,2.2413920318850398,266.12805691179994,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.175,188.09342282247525,166.442261889365,2.3117792665465333,266.12805691179994,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
crossover,-0.175,211.6051006752847,158.83560988277273,2.3050969665792,266.12805691179994,strict_reference_v1,native_v6_or_endpoint,none_native,crossover_below_CEP,v5_baseline,False
