artifact,match_status,xi,match_key,metric,candidate_value,reference_value,abs_diff,rel_diff
boundary,matched,-0.25,-0.25|80.0,mu_transition_MeV,331.04095214930976,331.0217034577863,0.019248691523443995,5.814933378197268e-05
boundary,matched,-0.25,-0.25|80.0,rho_hadron,0.15795458404435436,0.15777152860854532,0.00018305543580904304,0.0011602564634030444
boundary,matched,-0.25,-0.25|80.0,rho_quark,2.6446299833404745,2.640833578006263,0.003796405334211439,0.0014375784092678769
boundary,matched,-0.25,-0.25|85.0,mu_transition_MeV,327.87506230081453,327.8624469440965,0.012615356718015391,3.8477589719710786e-05
boundary,matched,-0.25,-0.25|85.0,rho_hadron,0.19137887870188036,0.1912700742414708,0.00010880446040956171,0.0005688525026251647
boundary,matched,-0.25,-0.25|85.0,rho_quark,2.6531390427022226,2.6510231522543997,0.002115890447822899,0.0007981410671663014
boundary,matched,-0.25,-0.25|90.0,mu_transition_MeV,324.27417674626486,324.2660941777216,0.008082568543272828,2.492572824725544e-05
boundary,matched,-0.25,-0.25|90.0,rho_hadron,0.23112515013872403,0.23103345766508254,9.169247364149147e-05,0.0003968796319293865
boundary,matched,-0.25,-0.25|90.0,rho_quark,2.664452113452109,2.6633387591492945,0.00111335430281434,0.0004180295499360209
boundary,matched,-0.25,-0.25|95.0,mu_transition_MeV,320.18817727575447,320.18326911605146,0.004908159703006731,1.5329219782648148e-05
boundary,matched,-0.25,-0.25|95.0,rho_hadron,0.27761080921401565,0.2775418850478665,6.892416614917574e-05,0.00024833789010724876
boundary,matched,-0.25,-0.25|95.0,rho_quark,2.678238005208663,2.677709224678782,0.0005287805298812565,0.00019747496293018484
boundary,matched,-0.25,-0.25|100.0,mu_transition_MeV,315.5623001272678,315.5594031456899,0.0028969815779191777,9.180463484973944e-06
boundary,matched,-0.25,-0.25|100.0,rho_hadron,0.3330827468837139,0.33303457163467787,4.817524903605319e-05,0.00014465539958686033
boundary,matched,-0.25,-0.25|100.0,rho_quark,2.693880787151976,2.693666519558782,0.00021426759319398414,7.954495912474006e-05
boundary,matched,-0.25,-0.25|105.0,mu_transition_MeV,310.33796353454005,310.33632261556215,0.001640918977898309,5.287550500271422e-06
boundary,matched,-0.25,-0.25|105.0,rho_hadron,0.39884285093484656,0.3988116460177067,3.120491713987095e-05,7.824474899733868e-05
boundary,matched,-0.25,-0.25|105.0,rho_quark,2.70998569044555,2.7099288915536386,5.679889191156917e-05,2.0959550668875892e-05
boundary,matched,-0.25,-0.25|110.0,mu_transition_MeV,304.4547012523753,304.4538596558622,0.0008415965131121084,2.764282620898295e-06
boundary,matched,-0.25,-0.25|110.0,rho_hadron,0.48144635367731675,0.48142429395625774,2.2059721059008996e-05,4.5821786178936256e-05
boundary,matched,-0.25,-0.25|110.0,rho_quark,2.7248226649495306,2.724829691158344,7.026208813432078e-06,2.5785864108245195e-06
boundary,matched,-0.25,-0.25|115.0,mu_transition_MeV,297.8505601718539,297.8501943255194,0.0003658463344891061,1.2282897290618316e-06
boundary,matched,-0.25,-0.25|115.0,rho_hadron,0.5814836711159824,0.5814712524285818,1.2418687400650441e-05,2.1357354037336085e-05
boundary,matched,-0.25,-0.25|115.0,rho_quark,2.735903783193686,2.735930339368437,2.6556174751224404e-05,9.706451355539498e-06
boundary,matched,-0.25,-0.25|120.0,mu_transition_MeV,290.465328344091,290.4652242748496,0.00010406924138806062,3.5828468501821825e-07
boundary,matched,-0.25,-0.25|120.0,rho_hadron,0.7064116303633622,0.7064063853981366,5.244965225581488e-06,7.424855343890162e-06
boundary,matched,-0.25,-0.25|120.0,rho_quark,2.738747047372209,2.738773784771817,2.673739960812327e-05,9.76254401031187e-06
boundary,matched,-0.25,-0.25|125.0,mu_transition_MeV,282.24509246523826,282.2450179101822,7.45550560736774e-05,2.641501225626693e-07
boundary,matched,-0.25,-0.25|125.0,rho_hadron,0.8697821003340838,0.8697769433025188,5.157031565006243e-06,5.929142643658888e-06
boundary,matched,-0.25,-0.25|125.0,rho_quark,2.725833054902642,2.7258480531024447,1.4998199802551682e-05,5.502214177155387e-06
boundary,matched,-0.25,-0.25|130.0,mu_transition_MeV,273.1525860182742,273.1525696350531,1.6383221066007536e-05,5.997827912765537e-08
boundary,matched,-0.25,-0.25|130.0,rho_hadron,1.0922443551577325,1.0922426098263753,1.7453313572168838e-06,1.5979337754405357e-06
boundary,matched,-0.25,-0.25|130.0,rho_quark,2.683857165152718,2.6838664645757775,9.299423059605516e-06,3.464935078681502e-06
boundary,matched,-0.25,-0.25|135.0,mu_transition_MeV,263.1894933822598,263.18949380847687,4.2621707052603597e-07,1.6194304125080098e-09
boundary,matched,-0.25,-0.25|135.0,rho_hadron,1.4297934783302424,1.4297931183237174,3.6000652503531683e-07,2.517892416893059e-07
boundary,matched,-0.25,-0.25|135.0,rho_quark,2.575460269441265,2.5754646225480093,4.35310674440359e-06,1.6902219142489671e-06
boundary,matched,0.0,0.0|60.0,mu_transition_MeV,353.6220418795009,353.3898039993313,0.2322378801695777,0.0006571719883859952
boundary,matched,0.0,0.0|60.0,rho_hadron,0.12305815677750048,0.12108845774518229,0.001969699032318195,0.016266612598726925
boundary,matched,0.0,0.0|60.0,rho_quark,2.5355318098638553,2.4955564835955077,0.039975326268347544,0.01601860207577932
boundary,matched,0.0,0.0|65.0,mu_transition_MeV,351.91042875297194,351.75013345247487,0.16029530049706864,0.0004557078597916899
boundary,matched,0.0,0.0|65.0,rho_hadron,0.14520833110295428,0.1439832368809206,0.0012250942220336791,0.008508589253670389
boundary,matched,0.0,0.0|65.0,rho_quark,2.519673990540556,2.492311868851558,0.027362121688997654,0.010978610675078136
boundary,matched,0.0,0.0|70.0,mu_transition_MeV,349.9642972647689,349.85496647031954,0.10933079444936311,0.0003125031939732042
boundary,matched,0.0,0.0|70.0,rho_hadron,0.17433765616370334,0.17311641102730713,0.0012212451363962096,0.007054473513799753
boundary,matched,0.0,0.0|70.0,rho_quark,2.5101236960696798,2.4919239384023655,0.018199757667314298,0.0073034964618473135
boundary,matched,0.0,0.0|75.0,mu_transition_MeV,347.7519902204531,347.67872101276816,0.07326920768491618,0.00021073825706527908
boundary,matched,0.0,0.0|75.0,rho_hadron,0.20433347712912328,0.20324416122813516,0.0010893159009881248,0.005359641794410035
boundary,matched,0.0,0.0|75.0,rho_quark,2.5057061039472486,2.4940807762744055,0.011625327672843078,0.004661167265884907
boundary,matched,0.0,0.0|80.0,mu_transition_MeV,345.23663510488046,345.1882396219762,0.04839548290425455,0.00014020026567896284
boundary,matched,0.0,0.0|80.0,rho_hadron,0.24195016195187125,0.24130755552014102,0.0006426064317302249,0.0026630182811519507
boundary,matched,0.0,0.0|80.0,rho_quark,2.5054733398817786,2.4985080417034773,0.006965298178301271,0.0027877829736951123
boundary,matched,0.0,0.0|85.0,mu_transition_MeV,342.3771382488633,342.34583588475476,0.03130236410851239,9.143491997679748e-05
boundary,matched,0.0,0.0|85.0,rho_hadron,0.28541179604691547,0.28489473143654415,0.0005170646103713206,0.0018149321602547383
boundary,matched,0.0,0.0|85.0,rho_quark,2.5086000293975044,2.5046641959980853,0.003935833399419053,0.0015714016296905862
boundary,matched,0.0,0.0|90.0,mu_transition_MeV,339.13005398899816,339.1102453273756,0.01980866162256234,5.841363360590637e-05
boundary,matched,0.0,0.0|90.0,rho_hadron,0.33570186338714814,0.33531173708836354,0.0003901262987845988,0.0011634734357115278
boundary,matched,0.0,0.0|90.0,rho_quark,2.514332041652243,2.5122614189906542,0.00207062266158875,0.0008242066872247156
boundary,matched,0.0,0.0|95.0,mu_transition_MeV,335.44746185534694,335.43528831082614,0.01217354452080599,3.6291782483915514e-05
boundary,matched,0.0,0.0|95.0,rho_hadron,0.39450684119266166,0.39423042650952306,0.00027641468313860384,0.000701150049695433
boundary,matched,0.0,0.0|95.0,rho_quark,2.5217865379955753,2.5208353159332795,0.000951222062295809,0.00037734399239945654
boundary,matched,0.0,0.0|100.0,mu_transition_MeV,331.2778390772155,331.2706106843899,0.00722839282559562,2.1820205573510103e-05
boundary,matched,0.0,0.0|100.0,rho_hadron,0.4662125078482251,0.46597935909916977,0.00023314874905533411,0.0005003413659910961
boundary,matched,0.0,0.0|100.0,rho_quark,2.529769731921949,2.5294448102350824,0.0003249216868668192,0.00012845573287547694
boundary,matched,0.0,0.0|105.0,mu_transition_MeV,326.56654364479783,326.5625292507451,0.004014394052717307,1.2292880208662664e-05
boundary,matched,0.0,0.0|105.0,rho_hadron,0.5508824091469788,0.550708746940127,0.00017366220685188782,0.00031534310616418876
boundary,matched,0.0,0.0|105.0,rho_quark,2.536417517605901,2.5364132348330157,4.282772885222386e-06,1.6885154305324941e-06
boundary,matched,0.0,0.0|110.0,mu_transition_MeV,321.2559057748856,321.25384431485065,0.0020614600349517787,6.416919428149807e-06
boundary,matched,0.0,0.0|110.0,rho_hadron,0.6567087088802596,0.6565947734067015,0.00011393547355809108,0.00017352479515933992
boundary,matched,0.0,0.0|110.0,rho_quark,2.5384955556227564,2.5386251679119485,0.00012961228919206036,5.105609557107957e-05
boundary,matched,0.0,0.0|115.0,mu_transition_MeV,315.2878479380847,315.28686870545096,0.000979232633767424,3.105846551072979e-06
boundary,matched,0.0,0.0|115.0,rho_hadron,0.7894522156739254,0.7893861053089153,6.611036501014134e-05,8.374908623995853e-05
boundary,matched,0.0,0.0|115.0,rho_quark,2.5303761110110923,2.530529827573969,0.00015371656287666013,6.0744813675651847e-05
boundary,matched,0.0,0.0|120.0,mu_transition_MeV,308.60603548607224,308.60568200139994,0.000353484672302784,1.1454250291515388e-06
boundary,matched,0.0,0.0|120.0,rho_hadron,0.9630266314524866,0.9629840835282806,4.2547924205993404e-05,4.418341375913704e-05
boundary,matched,0.0,0.0|120.0,rho_quark,2.503067586504368,2.503193319436279,0.0001257329319113154,5.022901385004916e-05
boundary,matched,0.0,0.0|125.0,mu_transition_MeV,301.16381259460917,301.16365710161733,0.00015549299183703624,5.163072906388917e-07
boundary,matched,0.0,0.0|125.0,rho_hadron,1.2084883869804768,1.2084484145363636,3.9972444113134387e-05,3.30774931162207e-05
boundary,matched,0.0,0.0|125.0,rho_quark,2.428697882635297,2.428797347614105,9.946497880797267e-05,4.095235813135283e-05
boundary,matched,0.0,0.0|130.0,mu_transition_MeV,292.93733808344933,292.9373212053375,1.687811180772769e-05,5.761680259203572e-08
boundary,matched,0.0,0.0|130.0,rho_hadron,1.6525719760622029,1.6525138094603549,5.81666018479865e-05,3.519885977048591e-05
boundary,matched,0.0,0.0|130.0,rho_quark,2.1980098892615074,2.1981322697071697,0.00012238044566226236,5.567474139241203e-05
boundary,matched,0.25,0.25|60.0,mu_transition_MeV,364.25380309360605,363.9924439345879,0.26135915901812723,0.0007180345728965059
boundary,matched,0.25,0.25|60.0,rho_hadron,0.20144479441905905,0.19749716229735273,0.003947632121706318,0.019988297936973612
boundary,matched,0.25,0.25|60.0,rho_quark,2.3717344124038098,2.3535452464650684,0.018189165938741425,0.00772841141085383
boundary,matched,0.25,0.25|65.0,mu_transition_MeV,362.6744984564268,362.48925129215377,0.18524716427305066,0.000511041813275031
boundary,matched,0.25,0.25|65.0,rho_hadron,0.23536744957381933,0.2321055147576993,0.0032619348161200268,0.014053672182348797
boundary,matched,0.25,0.25|65.0,rho_quark,2.3587839490116016,2.347126930848157,0.011657018163444555,0.004966505223998337
boundary,matched,0.25,0.25|70.0,mu_transition_MeV,360.88506052685295,360.7563540579707,0.12870646888222836,0.00035676840458795145
boundary,matched,0.25,0.25|70.0,rho_hadron,0.2720133504237522,0.269176450851827,0.0028368995719251777,0.010539181874742823
boundary,matched,0.25,0.25|70.0,rho_quark,2.3498791439865543,2.342547642154286,0.007331501832268383,0.0031297130100312867
boundary,matched,0.25,0.25|75.0,mu_transition_MeV,358.8545901159373,358.76709849297384,0.08749162296345503,0.00024386746535836113
boundary,matched,0.25,0.25|75.0,rho_hadron,0.31338852011218343,0.3110744632092202,0.002314056902963213,0.007438916325982185
boundary,matched,0.25,0.25|75.0,rho_quark,2.3432390272295724,2.3395336313119195,0.003705395917652954,0.001583818188403264
boundary,matched,0.25,0.25|80.0,mu_transition_MeV,356.5485269071071,356.49037574667466,0.058151160432430515,0.00016312126326168555
boundary,matched,0.25,0.25|80.0,rho_hadron,0.3615831042405582,0.35979884028675524,0.0017842639538029337,0.0049590597690111985
boundary,matched,0.25,0.25|80.0,rho_quark,2.338798212601515,2.33745007842493,0.0013481341765850807,0.0005767542113641669
boundary,matched,0.25,0.25|85.0,mu_transition_MeV,353.92889767845793,353.89138168778345,0.03751599067447842,0.00010600990195227885
boundary,matched,0.25,0.25|85.0,rho_hadron,0.4182360547870787,0.416937525735159,0.0012985290519196835,0.003114445142902575
boundary,matched,0.25,0.25|85.0,rho_quark,2.3354753695690778,2.3355726367016096,9.726713253188635e-05,4.164594626748622e-05
boundary,matched,0.25,0.25|90.0,mu_transition_MeV,350.9544745191886,350.9309956032762,0.02347891591239204,6.690465136039083e-05
boundary,matched,0.25,0.25|90.0,rho_hadron,0.4843647452583734,0.48346827032332507,0.0008964749350483525,0.0018542580559605792
boundary,matched,0.25,0.25|90.0,rho_quark,2.33200698035921,2.3328875421703006,0.00088056181109053,0.00037745574751166
boundary,matched,0.25,0.25|95.0,mu_transition_MeV,347.57985505375086,347.56588794012845,0.013967113622413763,4.0185513328683545e-05
boundary,matched,0.25,0.25|95.0,rho_hadron,0.562973938716231,0.5622367423320306,0.0007371963842004448,0.001311185002144686
boundary,matched,0.25,0.25|95.0,rho_quark,2.3266311177069268,2.327845639060278,0.0012145213533512056,0.0005217362066333112
boundary,matched,0.25,0.25|100.0,mu_transition_MeV,343.7566253006788,343.74871292146736,0.007912379211461484,2.3017916617680958e-05
boundary,matched,0.25,0.25|100.0,rho_hadron,0.6581368664155022,0.6575789476250699,0.0005579187904323213,0.0008484438141569405
boundary,matched,0.25,0.25|100.0,rho_quark,2.316797019518306,2.3180270435332546,0.0012300240149487607,0.0005306340227480244
boundary,matched,0.25,0.25|105.0,mu_transition_MeV,339.43255749506574,339.42854604026775,0.0040114547979897,1.1818259968959137e-05
boundary,matched,0.25,0.25|105.0,rho_hadron,0.777311864833724,0.7769434761718719,0.00036838866185218144,0.000474151174635371
boundary,matched,0.25,0.25|105.0,rho_quark,2.2984549726916432,2.29975118888164,0.0012962161899969793,0.0005636332296570413
boundary,matched,0.25,0.25|110.0,mu_transition_MeV,334.55252670165623,334.55065452766615,0.001872173990079773,5.596085270623647e-06
boundary,matched,0.25,0.25|110.0,rho_hadron,0.9299823953406869,0.9296997487071603,0.00028264663352661756,0.00030401926419757104
boundary,matched,0.25,0.25|110.0,rho_quark,2.259809467696261,2.260731545109219,0.0009220774129579112,0.0004078668318459565
boundary,matched,0.25,0.25|115.0,mu_transition_MeV,329.06036277682205,329.05965163763057,0.0007111391914804699,2.1611254614211883e-06
boundary,matched,0.25,0.25|115.0,rho_hadron,1.1415264688218476,1.1412866705498055,0.00023979827204212434,0.00021011221652716182
boundary,matched,0.25,0.25|115.0,rho_quark,2.179878574449254,2.1807027845820106,0.0008242101327566864,0.00037795619769186845
boundary,matched,0.25,0.25|120.0,mu_transition_MeV,322.9022138512567,322.9021801952132,3.365604351301954e-05,1.0422984289753788e-07
boundary,matched,0.25,0.25|120.0,rho_hadron,1.528614962884886,1.528134875564146,0.00048008732074000804,0.0003141655415480082
boundary,matched,0.25,0.25|120.0,rho_quark,1.9522521442610596,1.9529353879062694,0.0006832436452097745,0.0003498547107297165
boundary,matched,0.5,0.5|60.0,mu_transition_MeV,372.95506756388517,372.79874678035435,0.15632078353081624,0.0004193168160592486
boundary,matched,0.5,0.5|60.0,rho_hadron,0.3291233499696563,0.32336003831766624,0.005763311651990066,0.01782320314524529
boundary,matched,0.5,0.5|60.0,rho_quark,2.1616529976358083,2.1610821343062367,0.0005708633295715693,0.0002641562393716383
boundary,matched,0.5,0.5|65.0,mu_transition_MeV,371.5316419363748,371.42290311259376,0.10873882378103872,0.0002927628395281684
boundary,matched,0.5,0.5|65.0,rho_hadron,0.37194187924427885,0.36739752445805085,0.004544354786228,0.012369040300234441
boundary,matched,0.5,0.5|65.0,rho_quark,2.1473707445646033,2.150610047069017,0.0032393025044137325,0.0015062249471160297
boundary,matched,0.5,0.5|70.0,mu_transition_MeV,369.9063564639207,369.83273908726187,0.07361737665883084,0.00019905586736457327
boundary,matched,0.5,0.5|70.0,rho_hadron,0.4211847554000709,0.4178203985689898,0.0033643568310811056,0.008052160312430483
boundary,matched,0.5,0.5|70.0,rho_quark,2.1327421800244024,2.1381080923625753,0.005365912338172851,0.0025096543796546806
boundary,matched,0.5,0.5|75.0,mu_transition_MeV,368.0510859936246,368.00280311939616,0.048282874228448236,0.00013120246318554037
boundary,matched,0.5,0.5|75.0,rho_hadron,0.47832385089553175,0.4759731610788327,0.0023506898166990586,0.004938702449883991
boundary,matched,0.5,0.5|75.0,rho_quark,2.118369270207685,2.1243880777739457,0.006018807566260609,0.0028331958879036154
boundary,matched,0.5,0.5|80.0,mu_transition_MeV,365.9345983523728,365.90425697753494,0.030341374837860258,8.29216229635806e-05
boundary,matched,0.5,0.5|80.0,rho_hadron,0.5442185904089789,0.5426637361921334,0.001554854216845536,0.002865225945916221
boundary,matched,0.5,0.5|80.0,rho_quark,2.1027763428535176,2.108611833132727,0.005835490279209488,0.002767455909862653
boundary,matched,0.5,0.5|85.0,mu_transition_MeV,363.5222890956817,363.50433722978744,0.01795186589424702,4.9385561754381045e-05
boundary,matched,0.5,0.5|85.0,rho_hadron,0.624691898625683,0.6234146651976733,0.001277233428009672,0.002048770263697093
boundary,matched,0.5,0.5|85.0,rho_quark,2.081066146947998,2.087301349919076,0.0062352029710779355,0.002987207846782484
boundary,matched,0.5,0.5|90.0,mu_transition_MeV,360.77595534413354,360.7661918247773,0.00976351935622688,2.7063288017212495e-05
boundary,matched,0.5,0.5|90.0,rho_hadron,0.7211140292260096,0.720113534224574,0.0010004950014356195,0.001389357308098595
boundary,matched,0.5,0.5|90.0,rho_quark,2.0532616728284614,2.058257720523666,0.004996047695204453,0.0024273188169717393
boundary,matched,0.5,0.5|95.0,mu_transition_MeV,357.65369500389414,357.64923899085943,0.004456013034712214,1.2459171022662509e-05
boundary,matched,0.5,0.5|95.0,rho_hadron,0.8414343107712827,0.8407034857460802,0.0007308250252024973,0.0008693017664294901
boundary,matched,0.5,0.5|95.0,rho_quark,2.0095860617261474,2.0140601320138796,0.004474070287732168,0.00222141842570435
boundary,matched,0.5,0.5|100.0,mu_transition_MeV,354.1092837163055,354.1079399182954,0.001343798010111641,3.7948824599123653e-06
boundary,matched,0.5,0.5|100.0,rho_hadron,1.0016510265326883,1.0006752635787721,0.0009757629539162149,0.0009751045013609491
boundary,matched,0.5,0.5|100.0,rho_quark,1.9373619234122588,1.9419425325825663,0.004580609170307559,0.0023587768914128788
