m_fm,g_fixed_fm,m_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.9,3.0978494657714286,572.24824316,0.03111109291129934,0.02970721537564883,0.043016493900720064,-1.3663649900811063
2.91,3.0978494657714286,574.221512964,0.029601225889108934,0.02842049610701832,0.041036047240287366,-1.3868344789003038
2.92,3.0978494657714286,576.194782768,0.028093206444072743,0.027120602503520077,0.039048115555852754,-1.4083999201334716
2.93,3.0978494657714286,578.168052572,0.026587105151345186,0.025807504301326046,0.037052684634067315,-1.4311803199512603
2.94,3.0978494657714286,580.141322376,0.025082992868476227,0.024481171269720266,0.03504974005577511,-1.455315198603488
2.95,3.0978494657714286,582.11459218,0.023580940737864722,0.02314157320922563,0.0330392671934569,-1.480969593838561
2.96,3.0978494657714286,584.087861984,0.022081020189269,0.021788679949702856,0.03102125120863903,-1.5083406893706115
2.97,3.0978494657714286,586.061131788,0.02058330294236644,0.02042246134841887,0.028995677049258456,-1.5376667460182318
2.98,3.0978494657714286,588.034401592,0.0190878610093757,0.019042887288086435,0.026962529446993823,-1.5692393675765588
2.99,3.0978494657714286,590.007671396,0.017594766697728404,0.017649927674872248,0.024921792914549983,-1.6034207170334889
3.0,3.0978494657714286,591.9809412,0.016104092612802375,0.01624355243637643,0.0228734517429055,-1.6406682927705356
3.01,3.0978494657714286,593.954211004,0.01461591166071132,0.014823731519580968,0.02081748999851652,-1.6815716353205654
3.02,3.0978494657714286,595.927480808,0.013130297051153464,0.013390434888765648,0.018753891520476535,-1.7269086004424627
3.03,3.0978494657714286,597.9007506119999,0.011647322300320504,0.011943632523395146,0.016682639917634308,-1.7777352240254196
3.04,3.0978494657714286,599.874020416,0.010167061233867278,0.010483294415972927,0.014603718565665936,-1.8355365451112462
3.05,3.0978494657714286,601.84729022,0.008689587989943945,0.009009390569863739,0.012517110604102199,-1.9024959102242505
3.06,3.0978494657714286,603.820560024,0.007214977022289536,0.007521890997083128,0.01042279893330799,-1.9820156401475166
3.07,3.0978494657714286,605.793829828,0.00574330310339173,0.006020765716055809,0.008320766211417197,-2.0798366801913732
3.08,3.0978494657714286,607.767099632,0.004274641327710134,0.0045059847493385125,0.006210994851216568,-2.2068388307752445
3.09,3.0978494657714286,609.7403694359999,0.0028090671149660646,0.0029775181213110846,0.004093467016982018,-2.387908704578298
3.1,3.0978494657714286,611.71363924,0.0013466562135004867,0.0014353358558330462,0.001968164621265064,-2.7059385791175927
3.11,3.0978494657714286,613.686909044,-0.00011251529630031988,-0.00012059202613468739,0.00016493067837372737,-3.782698554730164
3.12,3.0978494657714286,615.660178848,-0.0015683709985095315,-0.0016902955089430904,0.002305837482677165,-2.6371713053950683
3.13,3.0978494657714286,617.633448652,-0.003020834138091781,-0.003273804584703433,0.004454574654070345,-2.3511937583407176
3.14,3.0978494657714286,619.6067184560001,-0.004469827617266464,-0.004871149255771333,0.006611161320076799,-2.1797222454158938
3.15,3.0978494657714286,621.5799882599999,-0.005915273991793058,-0.006482359537269278,0.008775616876801843,-2.0567223453151664
3.16,3.0978494657714286,623.553258064,-0.007357095467185731,-0.008107465459643307,0.01094796099246769,-1.9606667586483055
3.17,3.0978494657714286,625.526527868,-0.008795213894848854,-0.009746497071260195,0.013128213611006866,-1.8817943654309828
3.18,3.0978494657714286,627.499797672,-0.010229550768136636,-0.011399484441041243,0.015316394955714163,-1.8148434432596008
3.19,3.0978494657714286,629.473067476,-0.011660027218332297,-0.013066457661135091,0.01751252553295743,-1.7566512185119114
3.2,3.0978494657714286,631.4463372800001,-0.01308656401054808,-0.014747446849632279,0.019716626135951893,-1.7051673985173632
3.21,3.0978494657714286,633.419607084,-0.01450908153954587,-0.016442482153311788,0.021928717848592228,-1.658986760368065
3.22,3.0978494657714286,635.392876888,-0.01592749982546577,-0.018151593750444527,0.024148822049354476,-1.6171040487610062
3.23,3.0978494657714286,637.366146692,-0.017341738509478916,-0.01987481185362079,0.026376960415255765,-1.5787752524188834
3.24,3.0978494657714286,639.339416496,-0.01875171684935062,-0.02161216671262985,0.0286131549258855,-1.5434342536466121
3.25,3.0978494657714286,641.3126863,-0.020157353714913437,-0.023363688617380446,0.03085742786750132,-1.5106402775439725
3.26,3.0978494657714286,643.285956104,-0.021558567583452173,-0.025129407900864868,0.033109801837195044,-1.480043418501035
3.27,3.0978494657714286,645.259225908,-0.022955276534996,-0.026909354942167257,0.035370299747127944,-1.4513612597223695
3.28,3.0978494657714286,647.232495712,-0.024347398247520163,-0.02870356016951672,0.03763894482883938,-1.4243625600969547
3.29,3.0978494657714286,649.205765516,-0.025734849992048135,-0.030512054063388,0.03991576063762699,-1.3988555903669595
3.3,3.0978494657714286,651.1790353199999,-0.027117548627659947,-0.03233486715964766,0.04220077105700277,-1.3746796139022521
