xi,T_MeV,mu_pass,density_pass,area_pass,spinodal_pass,all_pass,mu_abs_diff,rho_hadron_abs_diff,rho_quark_abs_diff,area_abs_diff,rho_spinodal_hadron_abs_diff,rho_spinodal_quark_abs_diff
-0.3,59.0,True,True,True,True,True,7.785274647176266e-10,2.436613411038735e-12,2.0341506257182118e-11,2.01938713613372e-09,3.116951141635127e-13,9.43689570931383e-14
-0.3,61.0,True,True,True,True,True,2.3203621481115988e-05,2.765233515751586e-05,6.23188989745671e-07,6.711407804622893e-07,1.8679183571734814e-05,1.7567406129792573e-07
-0.3,63.0,True,True,True,True,True,4.067488083592252e-05,2.254709322398185e-05,1.194814886584794e-06,3.156963933365333e-06,2.039522794050619e-05,1.4987373386787795e-07
-0.3,65.0,True,True,True,True,True,3.227341949241236e-09,1.3227433037776848e-11,8.542055951465954e-11,8.318188319920853e-09,7.115974476334941e-13,2.5357493882438575e-13
-0.3,67.0,True,True,True,True,True,1.826189759412955e-05,1.674680745925028e-05,9.053390677138395e-07,3.2999483466444347e-07,1.8615251127784838e-06,1.3187521941127045e-06
-0.3,69.0,True,True,True,True,True,1.7757884052116424e-10,8.741202206508092e-13,4.75086636697597e-12,4.555552541099517e-10,6.135647545590928e-13,3.597122599785507e-14
-0.3,71.0,True,True,True,True,True,4.210548468108755e-06,2.172826114865689e-08,1.1331499161215675e-07,5.993550296886037e-06,2.7133850721838826e-13,2.580158309228864e-13
-0.3,73.0,True,True,True,True,True,1.6018475434975699e-10,9.310330284506563e-13,4.341416115494212e-12,4.0891985330086984e-10,0.0,1.6564527527407336e-13
-0.3,75.0,True,True,True,True,True,5.251195034361444e-10,3.159347783388e-12,1.4338308318428972e-11,1.3369496489707908e-09,4.102829187502266e-13,8.748557434046234e-14
-0.3,77.0,True,True,True,True,True,5.951095204181911e-06,2.2364822078263513e-05,9.026261622580023e-07,5.940253337505502e-06,1.2538855669208537e-05,5.165685830199607e-07
-0.3,79.0,True,True,True,True,True,3.783859597206174e-06,2.5799507197277194e-08,1.0488801116537161e-07,6.3361732436453155e-06,7.205347429817266e-14,1.0791367799356522e-13
-0.3,81.0,True,True,True,True,True,1.568650986882858e-09,1.1627254714596802e-11,4.390310337498704e-11,3.959191622227194e-09,1.8851586958135158e-13,1.305622276959184e-13
-0.3,83.0,True,True,True,True,True,3.5605633570412465e-06,2.8452077333041004e-08,1.0056984489636989e-07,4.103320345007165e-06,0.0,4.32542890393961e-13
-0.3,85.0,True,True,True,True,True,8.599272405263036e-10,7.35733696188845e-12,2.453015568448791e-11,2.1559135436518034e-09,3.5416114485542494e-14,9.547918011776346e-14
-0.3,87.0,True,True,True,True,True,5.595666152657941e-10,5.3463344862336726e-12,1.6157741811184678e-11,1.3977512749118425e-09,1.6064927166326015e-13,3.241851231905457e-14
-0.3,89.0,True,True,True,True,True,1.6979697647911962e-09,1.7125745266355352e-11,4.9598547491314093e-11,4.224531120484553e-09,3.26405569239796e-13,2.9976021664879227e-13
-0.3,91.0,True,True,True,True,True,3.085657283463661e-06,3.414015309344265e-08,9.125897104667047e-08,7.238801485154951e-06,1.1002310174035301e-13,2.9887203822909214e-13
-0.3,93.0,True,True,True,True,True,2.7284841053187847e-12,3.47499806707674e-14,8.171241461241152e-14,6.746334068642723e-12,3.275157922644212e-14,1.7985612998927536e-13
-0.3,95.0,True,True,True,True,True,2.8364758577481552e-06,3.544756654871861e-08,8.624650549293733e-08,6.958819058401638e-06,1.4699352846037073e-13,1.0125233984581428e-13
-0.3,97.0,True,True,True,True,True,2.1707364794565365e-09,3.0223545888219405e-11,6.703260169160785e-11,5.295841745927947e-09,7.324141293452158e-13,5.115907697472721e-13
-0.3,99.0,True,True,True,True,True,2.582277716101089e-06,3.831013561939045e-08,8.108049653898775e-08,4.369098798972582e-06,2.708944180085382e-13,2.4291679778798425e-13
-0.3,101.0,True,True,True,True,True,4.905732680526853e-06,7.971976972998007e-08,1.5682739151756664e-07,5.534286275766403e-06,2.1760371282653068e-14,1.0169642905566434e-13
-0.3,103.0,True,True,True,True,True,2.3221895730785036e-06,4.100169004317422e-08,7.569076343472148e-08,5.549771276573028e-06,4.2787995369053533e-13,1.509903313490213e-13
-0.3,105.0,True,True,True,True,True,4.3811331238430284e-06,8.343515967013104e-08,1.4582804785945314e-07,2.06626038511522e-06,5.10480546722647e-13,3.526068326209497e-13
-0.3,107.0,True,True,True,True,True,2.5693225325085223e-11,5.354050536254817e-13,8.748557434046234e-13,6.028549263525224e-11,1.3100631690576847e-14,1.0169642905566434e-13
-0.3,109.0,True,True,True,True,True,3.765308065339923e-10,8.649692073703363e-12,1.3139711541043653e-11,8.741969339176245e-10,9.906520048730272e-13,1.745270594710746e-13
-0.3,111.0,True,True,True,True,True,3.57971055109374e-06,9.160099828653401e-08,1.282877706287877e-07,3.4347682283465187e-06,2.1049828546892968e-13,2.255973186038318e-13
-0.3,113.0,True,True,True,True,True,3.3092699140979676e-06,9.110104992604562e-08,1.2206064825548424e-07,7.483029517972887e-06,8.099076964640517e-13,0.0
-0.3,115.0,True,True,True,True,True,4.382627594168298e-11,1.3565815137894788e-12,1.666666804567285e-12,9.752699922606009e-11,8.311129562343922e-13,6.039613253960852e-14
-0.3,117.0,True,True,True,True,True,5.532298530397384e-06,1.900622519368511e-07,2.1938826266776346e-07,5.160405169973294e-06,3.665956427312267e-13,2.9753977059954195e-14
-0.3,119.0,True,True,True,True,True,2.4781456886557862e-09,9.594891547948237e-11,1.0196066213552513e-10,5.295436140731707e-09,9.423573033018329e-13,5.6710192097853e-13
-0.3,121.0,True,True,True,True,True,1.0834355634870008e-10,4.686029342337861e-12,4.6838088962886104e-12,2.2566823846005535e-10,7.676081992258332e-13,5.631051180898794e-13
-0.3,123.0,True,True,True,True,True,3.901592094734951e-06,1.9418321350883616e-07,1.800269671115018e-07,7.038624996718126e-06,4.5341508325691393e-13,1.4166445794216997e-13
-0.3,125.0,True,True,True,True,True,1.3623093764181249e-09,7.88744625168647e-11,6.763434257095469e-11,2.6552923979581214e-09,8.761880110341735e-13,1.652011860642233e-13
-0.3,127.0,True,True,True,True,True,2.8351639684842667e-06,1.9235374892900836e-07,1.5252690799272273e-07,5.28760381837981e-06,8.750777880095484e-13,1.1679546219056647e-13
-0.3,129.0,True,True,True,True,True,2.5625013222452253e-09,2.0475099393735263e-10,1.5307177747558853e-10,4.5247774817848305e-09,3.679279103607769e-13,1.7141843500212417e-13
-0.3,131.0,True,True,True,True,True,3.6125205156167794e-06,3.561072556834688e-07,2.524537054959808e-07,4.6272935917539575e-06,2.7851054795746677e-12,7.94475596421762e-13
-0.3,133.0,True,True,True,True,True,5.304288492880005e-06,6.597252977247337e-07,4.4126548992551307e-07,7.392656475328291e-06,3.630207245919337e-12,0.0
-0.3,134.0,True,True,True,True,True,4.391158995531441e-06,6.218446908512476e-07,4.118359395732796e-07,6.233366777997479e-06,6.838973831690964e-14,5.266898028821743e-13
-0.3,135.0,True,True,True,True,True,7.03765846310489e-06,1.1838834190758263e-06,7.721917700820313e-07,8.69794797049943e-07,9.767742170652127e-13,7.460698725481052e-13
-0.3,136.0,True,True,True,True,True,9.322889127361123e-10,1.9033219444963834e-10,1.2511414126947784e-10,1.1358817885299792e-09,3.8617997688561445e-12,6.763478666016454e-13
-0.3,137.0,True,True,True,True,True,7.735476316383938e-06,1.964681358046505e-06,1.2835686424850223e-06,7.64020153190012e-06,1.0058620603103918e-12,4.121147867408581e-13
-0.275,5.0,True,True,True,True,True,2.995744239342457e-06,0.0,7.580484595592907e-08,3.0109224206154354e-06,4.675981823965003e-13,3.566036355096003e-13
-0.275,7.0,True,True,True,True,True,1.8402488421997987e-09,1.5071166174453936e-15,4.6700865397042435e-11,4.8556115556000045e-09,8.362754932988992e-14,1.9340085088970227e-13
-0.275,9.0,True,True,True,True,True,2.9860131576242566e-06,8.762309705123792e-12,7.560524117877776e-08,7.4022305050482166e-06,1.0902390101819037e-13,7.353206932236844e-11
-0.275,11.0,True,True,True,True,True,1.6063950170064345e-09,1.8837247029151322e-14,4.0674130730167235e-11,1.02684042219386e-09,1.360300760921973e-13,1.5409895581797173e-13
-0.275,13.0,True,True,True,True,True,1.0957137419609353e-09,3.564114064644186e-14,2.7745805653012212e-11,2.9113752600474553e-09,1.5856760349208798e-13,3.1796787425264483e-13
-0.275,17.0,True,True,True,True,True,2.006572685786523e-10,1.9998651172581372e-14,5.118128143521972e-12,5.378848085251658e-10,9.39803790345195e-14,1.127986593019159e-13
-0.275,19.0,True,True,True,True,True,1.0163603292312473e-10,1.8185973560402857e-14,2.589040093425865e-12,2.4801021414506963e-10,2.8937963136854705e-13,7.882583474838611e-14
-0.275,21.0,True,True,True,True,True,3.583409124985337e-10,9.949571548595326e-14,2.8060220813586056e-11,9.93399531634253e-10,2.3284152383951096e-13,1.2434497875801753e-14
-0.275,23.0,True,True,True,True,True,2.887397101858369e-06,1.0347320699918838e-09,7.318032668734986e-08,7.634926278648796e-06,6.711298183859071e-14,7.926992395823618e-14
-0.275,25.0,True,True,True,True,True,1.4779288903810084e-12,1.4090291433621616e-15,3.774758283725532e-14,3.7004896759687544e-12,4.8377968298041196e-14,0.0
-0.275,27.0,True,True,True,True,True,6.185700840433128e-10,3.0138565254578253e-13,1.5690559962422412e-11,1.6327249963985554e-09,3.6040614936894144e-13,1.5054624213917123e-13
-0.275,29.0,True,True,True,True,True,2.818278915128758e-06,1.7474016010196602e-09,7.152587588876713e-08,3.64743812928856e-06,4.796441022136833e-13,1.6076029396572267e-13
-0.275,31.0,True,True,True,True,True,2.7916852332054987e-06,2.1480105385357495e-09,7.089093223555665e-08,7.354963876480216e-06,8.421041641781812e-14,1.361133428190442e-13
-0.275,33.0,True,True,True,True,True,5.531413592052559e-06,5.702002503840675e-09,1.4056258956784973e-07,4.86439079066975e-06,2.5537905123940163e-13,3.894662370385049e-13
-0.275,35.0,True,True,True,True,True,1.5958221410983242e-09,1.5490247973204418e-12,4.056577296296382e-11,4.194133358865516e-09,3.8813396940895473e-13,9.992007221626409e-15
-0.275,37.0,True,True,True,True,True,2.7051831921198755e-06,3.23697156232039e-09,6.887543113620609e-08,4.377061004504795e-06,1.0940137684656293e-12,4.8183679268731794e-14
-0.275,39.0,True,True,True,True,True,4.428443389770109e-09,6.215646053409074e-12,1.1289058576835487e-10,1.1609424971121909e-08,5.046518758433649e-13,1.2634338020234281e-13
-0.275,43.0,True,True,True,True,True,1.659259396546986e-10,2.933764342571976e-13,4.241940132487798e-12,4.336513348526848e-10,1.4022116801015727e-13,3.894662370385049e-13
-0.275,45.0,True,True,True,True,True,5.144005967849807e-06,9.946535439037119e-09,1.317351476792794e-07,4.520283963425681e-06,5.515587986337778e-13,5.062616992290714e-13
-0.275,47.0,True,True,True,True,True,2.1941559680271894e-11,4.556771626695877e-14,5.631051180898794e-13,5.7153917996637256e-11,1.0272893646856573e-12,5.861977570020827e-14
-0.275,49.0,True,True,True,True,True,2.4979402155622665e-06,5.564008247194163e-09,6.423729281834767e-08,6.496224732278019e-06,0.0,2.389199948993337e-13
-0.275,51.0,True,True,True,True,True,4.9224724421037536e-06,1.2758042990113072e-08,1.269005207582552e-07,3.3152130508122976e-06,1.3528067555057532e-13,1.2434497875801753e-14
-0.275,53.0,True,True,True,True,True,2.1982041857881995e-05,2.3738667541635394e-05,9.200512618434686e-07,1.9655995538333507e-06,2.5461694638129195e-05,1.3626511425890442e-06
-0.275,55.0,True,True,True,True,True,8.647020877106115e-10,2.5314750295990507e-12,2.2425172829798612e-11,2.235998124150559e-09,1.9662049766111522e-13,1.3766765505351941e-14
-0.275,57.0,True,True,True,True,True,1.7259935702895746e-09,5.608957742708753e-12,4.4917847219494433e-11,4.454090274207253e-09,3.3373304120232206e-13,9.459100169806334e-14
-0.275,59.0,True,True,True,True,True,1.1812062439275905e-10,4.207606485451265e-13,3.085975919248085e-12,3.041519566044336e-10,2.4963364708696645e-13,1.4477308241112041e-13
-0.275,61.0,True,True,True,True,True,4.102377340586827e-05,8.819512764833559e-05,1.4450449188352366e-06,5.955828391525514e-07,1.6906177959963298e-05,1.1616584423279619e-06
-0.275,63.0,True,True,True,True,True,3.088554007035782e-05,7.313874811626375e-05,1.0589956667139688e-06,1.0197839866989768e-06,1.7649759066151738e-05,9.956123627752334e-07
-0.275,65.0,True,True,True,True,True,5.938127287663519e-07,4.840904159335302e-05,2.454338732249539e-08,7.819680413585854e-06,0.0018160967650006632,1.3281472925896765e-06
-0.275,67.0,True,True,True,True,True,1.1565362001419999e-09,5.3945875544414434e-12,3.078826082969499e-11,2.951346172891411e-09,3.532729664357248e-13,2.1094237467877974e-14
-0.275,69.0,True,True,True,True,True,4.131739331114659e-06,2.2067068908282472e-08,1.1067422889254885e-07,8.69287822282731e-06,0.0,1.4699352846037073e-13
-0.275,71.0,True,True,True,True,True,1.8723085304372944e-09,1.043197472849755e-11,5.049205498153242e-11,4.753679015907005e-09,8.482103908136196e-14,9.459100169806334e-14
-0.275,73.0,True,True,True,True,True,3.933512857656751e-06,2.2776810257307822e-08,1.0674773864849385e-07,7.351555506910614e-06,9.532374889431594e-13,1.7363888105137448e-13
-0.275,75.0,True,True,True,True,True,1.7179132782985107e-07,4.6671059131905834e-05,7.774264179083445e-07,4.826225587553702e-06,1.9427874289434932e-05,3.079863560184748e-06
-0.275,77.0,True,True,True,True,True,3.2212597034231294e-09,2.2715967995523556e-11,8.877876211954572e-11,8.110161143978117e-09,2.4358293160275934e-13,1.0658141036401503e-13
-0.275,79.0,True,True,True,True,True,1.9883827917510644e-10,1.5258072583179683e-12,5.53113110868253e-12,4.99086564881724e-10,1.0789147353307271e-12,9.015010959956271e-14
-0.275,81.0,True,True,True,True,True,3.509093630782445e-06,2.744377086694172e-08,9.848994109162845e-08,1.5353964164603415e-06,1.0380585280245214e-13,1.545430450278218e-13
-0.275,83.0,True,True,True,True,True,3.397415582639951e-06,2.8546610603141787e-08,9.642138731891237e-08,3.4317982290484267e-06,2.937650123158164e-13,1.674216321134736e-13
-0.275,85.0,True,True,True,True,True,2.219167072325945e-10,2.089717288100701e-12,6.363798377151397e-12,5.512771338327029e-10,5.898614929833457e-13,1.2656542480726785e-13
-0.275,87.0,True,True,True,True,True,1.2303189578233287e-09,1.2273543292806721e-11,3.567635076251463e-11,3.044326182718429e-09,4.590772206825022e-13,2.6645352591003757e-14
-0.275,89.0,True,True,True,True,True,2.2491803974844515e-09,2.3638591084562677e-11,6.601075241974286e-11,5.5421865892254704e-09,5.184741524999481e-14,7.993605777301127e-14
-0.275,91.0,True,True,True,True,True,3.43447936757002e-10,3.951533544821473e-12,1.021094320208249e-11,8.424367214512554e-10,8.106848525812893e-13,9.370282327836321e-14
-0.275,93.0,True,True,True,True,True,1.1114025255665183e-09,1.3858830749668982e-11,3.3593128279107987e-11,2.7127946948275056e-09,3.999023334699814e-13,2.686739719592879e-13
-0.275,95.0,True,True,True,True,True,2.6978784717357485e-06,3.623452393686222e-08,8.279759766693928e-08,4.821168391743813e-06,1.4066525722000733e-13,1.3633538742396922e-13
-0.275,97.0,True,True,True,True,True,5.1511051992747525e-06,7.402562141045621e-08,1.60716558728069e-07,4.202459556412481e-06,6.156186671546493e-13,4.3165471197426086e-13
-0.275,99.0,True,True,True,True,True,3.09398728859378e-10,4.8941961594550776e-12,9.794831612452981e-12,7.419041685733375e-10,1.7685852782278744e-13,8.260059303211165e-14
-0.275,101.0,True,True,True,True,True,8.856204658513889e-11,1.5275558595817529e-12,2.857269976175303e-12,2.1083442388719056e-10,3.3306690738754696e-13,2.7533531010703882e-14
-0.275,103.0,True,True,True,True,True,2.6852831069845706e-10,5.020595050808652e-12,8.842260257324597e-12,6.341744502887765e-10,3.042011087472929e-13,4.218847493575595e-14
-0.275,105.0,True,True,True,True,True,4.1404314856663404e-06,8.327427547527577e-08,1.3939719645250648e-07,7.376852228151322e-06,7.713829575095588e-13,3.064215547965432e-14
-0.275,107.0,True,True,True,True,True,2.1395862859208137e-10,4.738043291041549e-12,7.37898631086864e-12,4.957884106176493e-10,7.628342402199451e-13,2.1316282072803006e-14
-0.275,109.0,True,True,True,True,True,1.3574208423960954e-10,3.2787661474742436e-12,4.8046011613678274e-12,3.109653776814966e-10,2.956523914576792e-13,1.0302869668521453e-13
-0.275,111.0,True,True,True,True,True,3.2637785807310138e-09,8.747963464728059e-11,1.188307230393093e-10,7.381068502824658e-09,3.5860203695392556e-14,2.4646951146678475e-13
-0.275,113.0,True,True,True,True,True,3.3935521059902385e-10,1.0013767592909062e-11,1.2736922627709646e-11,7.562030043102385e-10,3.9468428525424315e-13,2.9753977059954195e-13
-0.275,115.0,True,True,True,True,True,5.677194963027432e-06,1.8752578601066716e-07,2.219586456853051e-07,5.945764283346095e-06,5.908606937055083e-13,7.460698725481052e-14
-0.275,117.0,True,True,True,True,True,3.786340130318422e-09,1.3860235181795133e-10,1.5351986348832725e-10,8.133802320122955e-09,3.019806626980426e-13,4.4009240696141205e-13
-0.275,119.0,True,True,True,True,True,4.62457546746009e-06,1.902209547655076e-07,1.9686987995370941e-07,5.2182008042029536e-06,0.0,4.6629367034256575e-14
-0.275,121.0,True,True,True,True,True,4.099516900168965e-06,1.9179439014749278e-07,1.8411670454909768e-07,8.378264444797156e-06,1.1606271499431386e-12,3.943512183468556e-13
-0.275,123.0,True,True,True,True,True,2.05841388378758e-09,1.1069956062925712e-10,9.9262820185686e-11,4.074172574314175e-09,9.383605004131823e-13,9.725553695716371e-14
-0.275,125.0,True,True,True,True,True,5.568381311604753e-10,3.395395076211116e-11,2.9062974249427498e-11,1.060431884393042e-09,1.1868284133242923e-12,2.0117241206207837e-13
-0.275,127.0,True,True,True,True,True,5.098663677927107e-06,3.715271249538077e-07,2.951541997475715e-07,4.010740777769838e-06,6.277200981230635e-13,3.6282088444750116e-13
-0.275,129.0,True,True,True,True,True,8.089955372270197e-10,7.07391922816214e-11,5.249001233664785e-11,1.3852996175241108e-09,1.532329818587641e-12,7.522871214860061e-13
-0.275,131.0,True,True,True,True,True,3.1409498433276895e-06,3.378946242804659e-07,2.412760649050938e-07,4.985436549401873e-06,1.2640999358382032e-12,3.632649736573512e-13
-0.275,133.0,True,True,True,True,True,2.2038761926523875e-09,3.053153285748067e-10,2.0934276534489982e-10,3.1605002796315134e-09,6.994405055138486e-14,3.9612757518625585e-13
-0.275,134.0,True,True,True,True,True,7.208242948308907e-06,1.1637004064812828e-06,8.02735018456957e-07,3.064762222610112e-06,2.4726887204451486e-12,5.084821452783217e-13
-0.275,135.0,True,True,True,True,True,9.663381206337363e-12,1.900479773553343e-12,1.2563283746658271e-12,1.1985426811179228e-11,0.0,3.4505731605349865e-13
-0.275,136.0,True,True,True,True,True,8.170155126663303e-06,1.9579658734336647e-06,1.3299603338623456e-06,7.53347586687629e-06,3.3801850207737516e-12,1.3100631690576847e-12
-0.275,137.0,True,True,True,True,True,1.0865272201954213e-05,3.4599281508729263e-06,2.4031698098170295e-06,5.134186552581226e-06,2.7768898291924415e-12,1.1470824290427117e-12
-0.25,5.0,True,True,True,True,True,2.8813918788728188e-06,0.0,7.276950864110177e-08,7.599329204400434e-06,3.4006131244268545e-13,1.2860823517257813e-12
-0.25,11.0,True,True,True,True,True,5.670699465554208e-10,1.0894280269568846e-14,1.4334755604750171e-11,1.2019064628103482e-10,5.775935285612377e-14,1.8851586958135158e-13
-0.25,13.0,True,True,True,True,True,2.853431624316727e-06,9.279803160166904e-11,7.213571429076637e-08,7.522644433059582e-06,2.5512925105886097e-13,1.2989609388114332e-13
-0.25,15.0,True,True,True,True,True,1.0692247087717988e-09,1.2071745512931553e-13,2.6572077871378497e-11,2.8054152869587227e-09,2.6548208076349056e-13,3.652633751016765e-13
-0.25,17.0,True,True,True,True,True,1.9352910385350697e-09,1.9280627441831122e-13,4.8892445647652494e-11,5.092083009373624e-09,5.014599846475676e-13,2.375877272697835e-13
-0.25,19.0,True,True,True,True,True,7.362359610851854e-10,1.3162105953756775e-13,1.8634871423728327e-11,1.919050731665579e-09,7.291389714225716e-14,1.6586731987899839e-13
-0.25,21.0,True,True,True,True,True,2.7949160994467093e-06,7.75371008718273e-10,7.070438989842387e-08,7.3537829777053855e-06,1.5240586570541836e-13,0.0
-0.25,23.0,True,True,True,True,True,2.7774818818215863e-06,9.949159768610216e-10,7.028433879341378e-08,7.159729750041381e-06,1.4016565685892601e-14,3.552713678800501e-15
-0.25,25.0,True,True,True,True,True,2.7559021873457823e-06,1.4423817166694941e-09,6.978243227706571e-08,7.240154103125814e-06,1.7771895066687193e-13,5.395683899678261e-14
-0.25,27.0,True,True,True,True,True,4.6361492422875017e-10,2.649026831225143e-13,1.1744383243694756e-11,1.2171645846163065e-09,2.5191515540257114e-12,2.7977620220553945e-14
-0.25,29.0,True,True,True,True,True,4.4321950554149225e-09,3.64538781105761e-12,1.1233103336394379e-10,1.162195835376019e-08,1.4577228313328305e-13,2.8488322811881517e-13
-0.25,31.0,True,True,True,True,True,8.495817382936366e-10,6.528007301387362e-13,2.155164935402354e-11,2.2237983132733247e-09,1.1657341758564144e-13,1.5365486660812167e-13
-0.25,33.0,True,True,True,True,True,3.860918695863802e-09,3.975920287446755e-12,9.808998058247198e-11,1.0100193394984463e-08,3.377298440909726e-13,2.227107387398064e-13
-0.25,35.0,True,True,True,True,True,1.670514393481426e-09,2.1137709638185953e-12,4.246869522717134e-11,4.365163888104154e-09,1.1268763699945339e-14,4.083400284571326e-13
-0.25,37.0,True,True,True,True,True,2.60102035554155e-06,3.850595724219641e-09,6.617124093111215e-08,6.786573032083019e-06,8.870681966755001e-14,1.3877787807814457e-13
-0.25,43.0,True,True,True,True,True,2.5099301979025768e-06,4.436631961118875e-09,6.412696507140936e-08,6.518778667615424e-06,7.723266470804901e-13,3.235189893757706e-13
-0.25,45.0,True,True,True,True,True,2.472334983849578e-06,5.394341483916376e-09,6.329907842328453e-08,5.8393767716864915e-06,5.816458426011195e-13,4.67847982577041e-13
-0.25,49.0,True,True,True,True,True,4.4212811189936474e-10,1.08781733620944e-12,1.1370016039791153e-11,1.1422244669063086e-09,5.612177389480166e-14,3.739231146937527e-13
-0.25,51.0,True,True,True,True,True,1.0504663805477321e-10,2.971928259043466e-13,2.7076119124558318e-12,2.708886226429944e-10,2.425837308805967e-13,1.3811174426336947e-13
-0.25,53.0,True,True,True,True,True,4.6506313537975075e-06,1.416879768373347e-08,1.2025139195515067e-07,5.707807753893488e-06,3.419486915845482e-13,2.220446049250313e-14
-0.25,55.0,True,True,True,True,True,4.3371528590796515e-10,1.4639331413768275e-12,1.1251444220761186e-11,1.1136915315399453e-09,4.207745263329343e-14,4.6407322429331543e-14
-0.25,57.0,True,True,True,True,True,4.487866988256428e-06,1.658448868513407e-08,1.1684945855350293e-07,3.7083421390492213e-06,2.1549428907974288e-13,1.1191048088221578e-13
-0.25,59.0,True,True,True,True,True,4.9586321949846024e-05,2.4921045679110465e-05,1.6088174805695132e-06,1.09531572347408e-06,2.097522240507299e-05,2.7553300137039827e-06
-0.25,61.0,True,True,True,True,True,3.996798619709807e-05,2.790421580868563e-05,1.5197437726044427e-06,5.6102638754134315e-06,1.9162258112825903e-05,1.910978355779136e-06
-0.25,63.0,True,True,True,True,True,1.7443653405280202e-05,4.106214104215855e-05,1.1709506013701798e-06,4.7381088352210624e-07,1.5464297945855243e-05,1.435343804034872e-06
-0.25,65.0,True,True,True,True,True,1.4068256234622822e-05,6.261027921936058e-05,9.632199344800085e-07,7.313858150242948e-06,1.9746581763513404e-05,1.6331734038477208e-06
-0.25,67.0,True,True,True,True,True,8.144525054376572e-10,4.140354725734596e-12,2.1739943178999965e-11,2.062478562177457e-09,7.166489623955385e-13,2.2493118478905672e-13
-0.25,69.0,True,True,True,True,True,3.9584564319739e-06,2.2831581028559533e-08,1.062322807499072e-07,6.509931678636973e-06,3.241851231905457e-13,6.861178292183467e-14
-0.25,71.0,True,True,True,True,True,3.86167624810696e-06,2.3139038976549564e-08,1.0437551978270676e-07,2.4441234887638303e-06,9.431344594190705e-14,4.3520742565306136e-14
-0.25,73.0,True,True,True,True,True,3.7649446653631458e-06,2.336002805081172e-08,1.0255891869093148e-07,3.4664512353019825e-06,1.7946755193065655e-13,1.0080825063596421e-13
-0.25,75.0,True,True,True,True,True,3.582385375011654e-06,4.645280285145437e-05,6.015786842006321e-07,8.045590698224338e-08,1.9293220584026827e-05,3.046929231143025e-06
-0.25,77.0,True,True,True,True,True,1.976957264560042e-09,1.477562516782882e-11,5.473976827374827e-11,4.9352888802068305e-09,4.2887915441269797e-13,1.0791367799356522e-13
-0.25,79.0,True,True,True,True,True,1.5796786101418547e-09,1.2785883463095615e-11,4.410427578704912e-11,3.930724437352904e-09,6.626921233987559e-13,9.237055564881302e-14
-0.25,81.0,True,True,True,True,True,2.7616806619334966e-09,2.4017121624808624e-11,7.795497580787014e-11,6.848284389007406e-09,8.903988657493755e-14,5.595524044110789e-14
-0.25,83.0,True,True,True,True,True,3.2441176358588564e-06,3.0120709926251266e-08,9.248813670481582e-08,2.064840565719269e-06,1.155742168634788e-13,1.758593271006248e-13
-0.25,85.0,True,True,True,True,True,7.526068657170981e-10,7.417511049823133e-12,2.1686652473817958e-11,1.8522287657667688e-09,9.43689570931383e-15,8.126832540256146e-14
-0.25,87.0,True,True,True,True,True,3.02108031746684e-06,3.1439107900377294e-08,8.827795872079491e-08,7.4046506099893035e-06,1.1554091017274004e-12,6.661338147750939e-15
-0.25,89.0,True,True,True,True,True,2.3238726498675533e-09,2.6541713271655e-11,6.877032276975115e-11,5.670527660438501e-09,2.0439205883349132e-13,1.3944401189291966e-13
-0.25,91.0,True,True,True,True,True,6.393747753463686e-10,7.945699653788552e-12,1.9182877508683305e-11,1.5526713047057678e-09,4.107825191113079e-15,7.860379014346108e-14
-0.25,93.0,True,True,True,True,True,2.6909674488706514e-10,3.474165399808271e-12,8.194334100153355e-12,6.500533705885905e-10,1.8307577676068831e-13,9.992007221626409e-14
-0.25,95.0,True,True,True,True,True,4.727098712464795e-10,6.8084426985137725e-12,1.4626522215621662e-11,1.1355803019924213e-09,6.45039577307216e-14,1.4654943925052066e-13
-0.25,97.0,True,True,True,True,True,2.4429823497484904e-06,3.751778721028387e-08,7.690978875984911e-08,4.780098160536494e-06,3.390621117205228e-13,1.7763568394002505e-15
-0.25,99.0,True,True,True,True,True,2.3222272034217895e-06,3.910884943669757e-08,7.449132377601586e-08,5.505963904088514e-06,4.1378012127779584e-13,1.1945999744966684e-13
-0.25,101.0,True,True,True,True,True,4.401981698265445e-06,8.064303663735117e-08,1.4410067494807777e-07,8.864727454435532e-06,3.842481888227667e-13,0.0
-0.25,103.0,True,True,True,True,True,5.069296094006859e-10,1.0025758001575014e-11,1.6963763727062542e-11,1.1828297668853727e-09,9.552358903874847e-13,3.241851231905457e-13
-0.25,105.0,True,True,True,True,True,1.887542566691991e-09,4.004668818780033e-11,6.469047519885862e-11,4.362896122449191e-09,3.5782488083668795e-13,1.7497114868092467e-13
-0.25,107.0,True,True,True,True,True,3.658403556983103e-06,8.511937865662844e-08,1.2867363041735302e-07,2.4634081200771416e-06,1.0894618540646661e-12,1.3500311979441904e-13
-0.25,109.0,True,True,True,True,True,3.407145356959518e-06,8.862042177870677e-08,1.2325445730709816e-07,7.699576427223562e-06,1.2592149545298525e-12,2.2248869413488137e-13
-0.25,111.0,True,True,True,True,True,3.7061909097246826e-11,1.0445533327185785e-12,1.3820056210533949e-12,8.261184406910607e-11,2.0539125955565396e-13,2.615685446016869e-13
-0.25,113.0,True,True,True,True,True,5.80257830051778e-06,1.8345337438052667e-07,2.2368314045451143e-07,6.637559839923075e-06,6.364908600176022e-13,4.862776847858186e-13
