T_MeV,meson,qmax_request,omega_max_request,q_last_node,omega_last_node,q_nodes,omega_nodes,q_integral_estimate,omega_shell_at_qmax,double_integral_estimate
210.0,pi,14.0,10.0,13.995135292150405,9.999128817536981,64,128,1.0059368379773554,0.00017894510509785827,2.8356925530170796
210.0,K,14.0,10.0,13.995135292150405,9.999128817536981,64,128,1.0218198646642154,0.00024196550645392236,3.8406214934652625
