T_MeV,xi,meson,q,omega,mass_ref,gamma_ref,threshold_ref,gap_ref,exp_omega_over_T,bose_g,Pi_re,Pi_im,denom_re,denom_im,denom_phase,D_re,D_im,D_abs,phase_raw,phase_unwrapped,phase_shifted_tail
208.0,0.0,K,0.0,2.01,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,6.731928703566984,0.17446134655821854,0.9833986774680765,-2.502355904676375e-7,0.18892980755331845,2.0638489065304266e-7,1.092389249349741e-6,2.1827215851019166,-2.3843815938899077e-6,2.182721585103219,-1.092389249349741e-6,-1.092389249349741e-6,-1.2600907503542524e-6
208.0,0.0,K,0.0,2.03,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,6.860878081132356,0.17062289748344228,0.9887025523095839,-2.5352105382245736e-7,0.18455537133840483,2.0909461709108412e-7,1.1329641374002284e-6,2.234457691613813,-2.5315604311376316e-6,2.2344576916152468,-1.1329641374002282e-6,-1.1329641374002282e-6,-1.3006656384047396e-6
208.0,0.0,K,0.0,2.05,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,6.9922974702956955,0.16688090084931215,0.9941340486697227,-2.5694908613006503e-7,0.18007567770140154,2.1192192903195772e-7,1.176849265469739e-6,2.290043687629508,-2.6950362316816424e-6,2.2900436876310937,-1.1768492654697386e-6,-1.1768492654697386e-6,-1.34455076647425e-6
208.0,0.0,K,0.0,2.07,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,7.126234183866177,0.1632324148876912,0.9997012938203351,-2.6052341794512377e-7,0.17548402357458215,2.1486990329664966e-7,1.2244413988218182e-6,2.3499641768835327,-2.877393423925874e-6,2.3499641768852944,-1.2244413988218184e-6,-1.2244413988218184e-6,-1.3921428998263298e-6
208.0,0.0,K,0.0,2.09,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,7.262736440924799,0.15967461020159632,1.0054130947895372,-2.6424912534107127e-7,0.17077314525284648,2.1794272643935646e-7,1.2762119366985509e-6,2.414789330049692,-3.0817829676233875e-6,2.4147893300516583,-1.2762119366985513e-6,-1.2762119366985513e-6,-1.4439134377030627e-6
208.0,0.0,K,0.0,2.11,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,7.401853384183922,0.15620476446251436,1.011279084021124,-2.6813271984884906e-7,0.16593509825932917,2.2114576892556163e-7,1.3327244883407148e-6,2.4851955574284563,-3.312080977702419e-6,2.4851955574306634,-1.3327244883407153e-6,-1.3327244883407153e-6,-1.5004259893452267e-6
208.0,0.0,K,0.0,2.13,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,7.543635097679332,0.1528202574062611,1.0173098959557938,-2.721822961035621e-7,0.16096111170785643,2.2448570690543982e-7,1.3946580296533653e-6,2.561992549877136,-3.573103481600565e-6,2.5619925498796277,-1.3946580296533657e-6,-1.3946580296533657e-6,-1.5623595306578772e-6
208.0,0.0,K,0.0,2.15,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,7.6881326248011845,0.14951856610793907,1.023517385801044,-2.764077482527756e-7,0.15584140786977452,2.2797070069926976e-7,1.4628377901308868e-6,2.646159160471563,-3.8709016186415845e-6,2.646159160474394,-1.4628377901308866e-6,-1.4628377901308866e-6,-1.630539291135398e-6
208.0,0.0,K,0.0,2.17,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,7.83539798667034,0.14629726051798195,1.029914906250727,-2.808210733126457e-7,0.15056497394608304,2.3161064499414587e-7,1.538277056899717e-6,2.738891776801743,-4.213174381588744e-6,2.7388917768049836,-1.5382770568997164e-6,-1.5382770568997164e-6,-1.7059785579042279e-6
208.0,0.0,K,0.0,2.19,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,7.985484200866689,0.1431539992425908,1.0365176648480616,-2.854367898670607e-7,0.14511926732788083,2.354175141712607e-7,1.6222347211769926e-6,2.841670693412867,-4.609856865009497e-6,2.841670693416606,-1.6222347211769926e-6,-1.6222347211769926e-6,-1.789936222181504e-6
208.0,0.0,K,0.0,2.21,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,8.138445300516224,0.14008652555307582,1.0433431956148436,-2.90272516053864e-7,0.13948982661435672,2.394058390071737e-7,1.71629605411165e-6,2.956353011715718,-5.073977008573764e-6,2.9563530117200725,-1.7162960541116507e-6,-1.7162960541116507e-6,-1.883997555116162e-6
208.0,0.0,K,0.0,2.23,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,8.29433635374371,0.13709266360972852,1.0504119962873684,-2.953497756434153e-7,0.13365974604459907,2.4359337149705023e-7,1.8224886602395552e-6,3.0853056452561254,-5.6229345518585954e-6,3.0853056452612493,-1.8224886602395543e-6,-1.8224886602395543e-6,-1.9901901612440656e-6
208.0,0.0,K,0.0,2.25,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,8.453213483497976,0.1341703148868715,1.0577484122115886,-3.0069514255015377e-7,0.1276089464941601,2.4800202880469363e-7,1.94345330494309e-6,3.2316007642425464,-6.280465185531699e-6,3.231600764248649,-1.94345330494309e-6,-1.94345330494309e-6,-2.1111548059476012e-6
208.0,0.0,K,0.0,2.27,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,8.615133887756969,0.1313174547866747,1.06538189981458,-3.063419066995469e-7,0.1213131334113744,2.526592672068655e-7,2.082703332290737e-6,3.3993118256709525,-7.079758066830438e-6,3.399311825678325,-2.082703332290737e-6,-2.082703332290737e-6,-2.2504048332952483e-6
208.0,0.0,K,0.0,2.29,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,8.780155860119804,0.1285321294301939,1.0733488975147094,-3.1233257749035364e-7,0.1147422537611158,2.576001468546745e-7,2.2450330058057306e-6,3.5939782904451016,-8.068599884212062e-6,3.593978290454159,-2.2450330058057302e-6,-2.2450330058057302e-6,-2.4127345068102415e-6
208.0,0.0,K,0.0,2.31,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,8.948338810793285,0.12581245261488733,1.081695715946986,-3.187228006201249e-7,0.10785811227577824,2.628705622237343e-7,2.437188605258455e-6,3.8233672026395245,-9.31826698001039e-6,3.82336720265088,-2.437188605258454e-6,-2.437188605258454e-6,-2.6048901062629653e-6
208.0,0.0,K,0.0,2.33,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,9.119743287980404,0.12315660292860399,1.090483241724519,-3.255878059531857e-7,0.10061049196997895,2.6853256007283536e-7,2.669031378480137e-6,4.098788912953371,-1.0939796222465018e-5,4.09878891296797,-2.6690313784801375e-6,-2.6690313784801375e-6,-2.8367328794846488e-6
208.0,0.0,K,0.0,2.35,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,9.29443099967853,0.12056282101071879,1.0997951155775865,-3.330337387997919e-7,0.09293040911945882,2.746736850562356e-7,2.9556921965376503e-6,4.437526670979863,-1.3115962953381067e-5,4.4375266709992465,-2.955692196537649e-6,-2.955692196537649e-6,-3.1233936975421603e-6
208.0,0.0,K,0.0,2.37,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,9.47246483589515,0.11802940695171925,1.1097532433824315,-3.412193748634344e-7,0.08471732034870794,2.814248893943689e-7,3.321928600136912e-6,4.8677315018263565,-1.617025649376385e-5,4.867731501853215,-3.3219286001369105e-6,-3.3219286001369105e-6,-3.4896301011414217e-6
208.0,0.0,K,0.0,2.39,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,9.653908891289165,0.11555471782313055,1.1205509850949993,-3.504030615084427e-7,0.07581174964837911,2.889992482634642e-7,3.8120640877234154e-6,5.439541639956017,-2.073588133945292e-5,5.43954163999554,-3.8120640877234175e-6,-3.8120640877234175e-6,-3.979765588727929e-6
208.0,0.0,K,0.0,2.41,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,9.83882848824582,0.11313716533020576,1.1325382370070967,-3.6106430484750085e-7,0.06592511573477255,2.9779224024611966e-7,4.517128819950211e-6,6.25529685328022,-2.8255981693488127e-5,6.2552968533440385,-4.51712881995021e-6,-4.51712881995021e-6,-4.684830320954722e-6
208.0,0.0,K,0.0,2.43,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,10.02729020039371,0.11077521358030418,1.1465196461825145,-3.743345696699411e-7,0.054393776014265316,3.087370548873865e-7,5.675962904342247e-6,7.5814035946839695,-4.3031765566735265e-5,7.581403594806093,-5.675962904342244e-6,-5.675962904342244e-6,-5.843664405346756e-6
208.0,0.0,K,0.0,2.45,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,10.219361876572188,0.10846737696034617,1.166222252127038,-3.9561186390935463e-7,0.038143808670126234,3.2628576583129156e-7,8.554095073334306e-6,10.811221620589468,-9.248021760366539e-5,10.81122162098501,-8.554095073334308e-6,-8.554095073334308e-6,-8.721796574338819e-6
208.0,0.0,K,0.0,2.47,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,10.415112665257908,0.10621221811715909,1.1825992124744398,0.018103989116803054,0.02463670856413691,-0.0149314883916902,-0.5448683644079685,12.241847900680726,7.419376226576519,14.3146772095947,0.544868364407969,0.544868364407969,0.544868196706468
208.0,0.0,K,0.0,2.49,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,10.614613039459229,0.10400834603492734,1.1904952253428822,0.028144116909151383,0.01812437452962523,-0.023212207663852923,-0.9078652687304896,8.617727140132093,11.036875873437578,14.002780084948766,0.9078652687304889,0.9078652687304889,0.9078651010289879
208.0,0.0,K,0.0,2.51,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,10.817934822087478,0.10185441420432868,1.1983936434651588,0.03641491526372315,0.011610056732337837,-0.03003365065216524,-1.201922371762001,4.617772007652143,11.94555327907044,12.80703171924573,1.2019223717620007,1.2019223717620007,1.2019222040604998
208.0,0.0,K,0.0,2.53,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,11.025151211814217,0.09974911887828108,1.2062915782786063,0.04398756148869194,0.005096137549970181,-0.036279284057763816,-1.4312398144237306,1.5658012074829701,11.146902183712921,11.25633873489151,1.4312398144237302,1.4312398144237302,1.4312396467222293
208.0,0.0,K,0.0,2.55,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,11.236336809423747,0.09769119740954428,1.2141861747877396,0.05122624374982654,-0.0014150283247260642,-0.04224947656373188,-1.604276021769561,-0.3265385093392793,9.749685470187465,9.755152185674302,1.6042760217695622,1.6042760217695622,1.6042758540680613
208.0,0.0,K,0.0,2.57,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,11.451567644670465,0.09567942666571429,1.2220746119069839,0.05830386612341223,-0.007921114166616672,-0.04808683294028185,-1.7340554370677228,-1.3753254347919937,8.349209849807156,8.46172707948576,1.7340554370677232,1.7340554370677232,1.7340552693662223
208.0,0.0,K,0.0,2.59,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,11.67092120365061,0.09371262151742736,1.2299541021042857,0.06531721322415131,-0.014419820924247873,-0.053871177492521176,-1.8323373342181852,-1.912024337315569,7.143154064579334,7.3946255521698525,1.8323373342181848,1.8323373342181848,1.8323371665166839
208.0,0.0,K,0.0,2.61,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,11.894476456698348,0.09178963339584448,1.2378218908933134,0.07232620881205362,-0.020908876801032594,-0.05965193308085926,-1.9079295634171387,-2.1580160548991323,6.1567070541018065,6.523961606510983,1.9079295634171387,1.9079295634171387,1.9079293957156378
208.0,0.0,K,0.0,2.63,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,12.122313886816189,0.08990934891572767,1.2456752562642655,0.07937058907302173,-0.02738603678580276,-0.06546187261488562,-1.967021719305175,-2.242884043228376,5.36124999305815,5.811499833901269,1.9670217193051758,1.9670217193051758,1.9670215516036749
208.0,0.0,K,0.0,2.65,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,12.354515518649983,0.08807068856064208,1.253511508078568,0.08647804763122896,-0.033849082153578625,-0.07132383675282201,-2.013904393523328,-2.239541133293855,4.718965952091357,5.22342647547686,2.0139043935233287,2.0139043935233287,2.0139042258218276
208.0,0.0,K,0.0,2.67,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,12.591164948018942,0.08627260542702492,1.2613279874374457,0.09366862549054707,-0.04029581994478981,-0.07725435455987827,-2.0515737167106316,-2.1887859217054166,4.196297379797176,4.732831658822072,2.0515737167106316,2.0515737167106316,2.0515735490091305
208.0,0.0,K,0.0,2.69,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,12.832347372011293,0.08451408402405763,1.269122066029542,0.10095725718162117,-0.046724082427216596,-0.08326574347446662,-2.0821552051128736,-2.113585685651208,3.7665647856623385,4.319057158128526,2.0821552051128727,2.0821552051128727,2.0821550374113715
208.0,0.0,K,0.0,2.71,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,13.078149619656418,0.08279413912645724,1.2768911454609155,0.10835533423482385,-0.05313172654339682,-0.08936739880181098,-2.1071851098561005,-2.0269668812654236,3.40935199024928,3.9663932900260415,2.1071851098560996,2.1071851098560996,2.1071849421545985
208.0,0.0,K,0.0,2.73,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,13.328660183184505,0.08111181467747285,1.2846326565698845,0.11587171021034778,-0.05951663334553481,-0.09556662262491573,-2.1277950216111217,-1.9363419432220133,3.1092091295949835,3.6628679381923663,2.127795021611122,2.127795021611122,2.127794853909621
208.0,0.0,K,0.0,2.75,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,13.583969249885005,0.07946618273953095,1.2923440587287307,0.12351337151610227,-0.06587670741957408,-0.10186917706990262,-2.1448337264503117,-1.8459050581259517,2.854435757130577,3.399289480935771,2.1448337264503117,2.1448337264503117,2.1448335587488105
208.0,0.0,K,0.0,2.77,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,13.844168734575284,0.0778563424901212,1.3000228391339892,0.13128589948532063,-0.07220987629985354,-0.10827966541021848,-2.158948736987035,-1.757980333652323,2.636114782071768,3.1685321519223404,2.158948736987035,2.158948736987035,2.158948569285534
208.0,0.0,K,0.0,2.79,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,14.10935231269125,0.07628141926065206,1.3076665120868314,0.13919379731925954,-0.07851408987559583,-0.11480180171666042,-2.1706417520684824,-1.673794085434214,2.4473897234878885,2.9650131701341023,2.170641752068482,2.170641752068482,2.170641584366981
208.0,0.0,K,0.0,2.81,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,14.379615454011812,0.07474056361613554,1.3152726182649155,0.14724072682819886,-0.08478731979035614,-0.12143860611243627,-2.180307043060024,-1.5939248712103493,2.2829358810531186,2.7843118956149127,2.180307043060024,2.180307043060024,2.180306875358523
208.0,0.0,K,0.0,2.83,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,14.655055457029334,0.07323295047368124,1.3228387239869128,0.15542968335123564,-0.09102755883543212,-0.12819254904042293,-2.1882584829260745,-1.5185697460572933,2.13857571413832,2.6228915644270803,2.1882584829260745,2.1882584829260745,2.1882583152245734
208.0,0.0,K,0.0,2.85,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,14.935771483978437,0.07175777825789349,1.3303624204708195,0.16376312731705353,-0.09723282033814629,-0.13506565976953408,-2.194748894259546,-1.4477037585972157,2.0109985766714944,2.477894559506373,2.1947488942595457,2.1947488942595457,2.1947487265580445
208.0,0.0,K,0.0,2.87,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,15.221864596535788,0.07031426809137134,1.3378413230870536,0.1722430847697057,-0.10340113754582925,-0.1420596093046,-2.199984115908915,-1.3811763637347743,1.8975552810136809,2.3469904542291014,2.199984115908915,2.199984115908915,2.199983948207414
208.0,0.0,K,0.0,2.89,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,15.513437792203714,0.06890166301861142,1.3452730706072398,0.18087122527557564,-0.10953056300624553,-0.14917577464109458,-2.2041333796039537,-1.318769990365664,1.7961063057350417,2.228262136506886,2.2041333796039533,2.2041333796039533,2.204133211902452
208.0,0.0,K,0.0,2.91,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,15.810596041390731,0.06751922726170707,1.3526553244494994,0.18964892307663192,-0.11561916794513727,-0.15641528920203684,-2.2073370688784544,-1.2602356091083904,1.704908630331347,2.1201196259275337,2.2073370688784544,2.2073370688784544,2.2073369011769532
208.0,0.0,K,0.0,2.93,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,16.113446325202354,0.06616624550632472,1.3599857679209684,0.19857730565212836,-0.12166504164148129,-0.16377908288985232,-2.2097125940966946,-1.2053141747527034,1.6225305763412665,2.02123420983866,2.209712594096695,2.209712594096695,2.209712426395194
208.0,0.0,K,0.0,2.95,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,16.422097673955783,0.06484202221652115,1.3672621054582066,0.20765729269112584,-0.127666290801008,-0.17126791422944107,-2.2113588932689097,-1.1537493267669983,1.5477871214023367,1.9304876280862908,2.211358893268909,2.211358893268909,2.211358725567408
208.0,0.0,K,0.0,2.97,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,16.736661206432338,0.06354588097704304,1.3744820618660771,0.21688962767393452,-0.13362103892845623,-0.178882396415362,-2.212359917705037,-1.105294655351615,1.4796903113457383,1.8469325089562134,2.2123599177050375,2.2123599177050375,2.2123597500035364
208.0,0.0,K,0.0,2.99,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,17.057250169881762,0.06227716386182227,1.3816433815556068,0.22627490369360617,-0.13952742569899135,-0.18662301860842714,-2.212787358836683,-1.0597175873398772,1.4174109070747172,1.7697612958847933,2.2127873588366826,2.2127873588366826,2.2127871911351815
208.0,0.0,K,0.0,3.01,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,17.3839799807928,0.06103523082744948,1.388743827781286,0.23581358474295067,-0.1453836063291567,-0.19449016349243123,-2.2127028015181276,-1.016801179199674,1.3602484666263297,1.6982816400647829,2.2127028015181276,2.2127028015181276,2.2127026338166265
208.0,0.0,K,0.0,3.03,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,17.71696826644478,0.05981945913047254,1.3957811818781873,0.24550602339823685,-0.15118775094768,-0.20248412185900205,-2.212159439366917,-0.9763446290778635,1.30760781618478,1.6318967601158842,2.212159439366917,2.212159439366917,2.2121592716654157
208.0,0.0,K,0.0,3.05,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,18.05633490725501,0.058629242767427384,1.40275324249925,0.2553524756145986,-0.1569380439664123,-0.2106051048102943,-2.211203452417707,-0.9381630221020524,1.2589804014712427,1.5700896494558352,2.2112034524177067,2.2112034524177067,2.2112032847162055
208.0,0.0,K,0.0,3.07,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,18.40220207993744,0.05746399193656502,1.4096578248530018,0.26535311318750093,-0.16263268345163095,-0.2188532540367373,-2.209875122039331,-0.9020866349355439,1.2139293977610028,1.5124102881419856,2.2098751220393305,2.2098751220393305,2.2098749543378293
208.0,0.0,K,0.0,3.09,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,18.75469430148797,0.05632313252029312,1.4164927599419512,0.2755080343139664,-0.16826988049589353,-0.22722865052753705,-2.208209739688831,-0.8679600056899921,1.1720777374036555,1.458465218644121,2.2082097396888307,2.2082097396888307,2.2082095719873296
208.0,0.0,K,0.0,3.11,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,19.1139384740123,0.055206105587400536,1.4232558938018367,0.2858172725957033,-0.1738478585905996,-0.23573132199611693,-2.206238352601321,-0.8356408984922741,1.1330984190003606,1.407908995061148,2.2062383526013214,2.2062383526013214,2.2062381848998203
208.0,0.0,K,0.0,3.13,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,19.480063930412445,0.054112366914181,1.429945086741871,0.2962808047561839,-0.17936485299937321,-0.24436124924487365,-2.2039883795355264,-0.8049992426115626,1.096706613789191,1.360437127299216,2.203988379535526,2.203988379535526,2.203988211834025
208.0,0.0,K,0.0,3.15,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,19.853202480948397,0.053041386523617055,1.4365582125860714,0.30689855728956544,-0.18481911013233931,-0.25311837164895634,-2.2014841222356445,-0.7759160942497035,1.0626531973456226,1.315780226004552,2.201484122235644,2.201484122235644,2.201483954534143
208.0,0.0,K,0.0,3.17,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,20.233488460691635,0.0519926482418281,1.4430931579157393,0.31767041221719167,-0.19020888692135096,-0.2620025919040127,-2.198747192645103,-0.7482826486512859,1.0307194190379843,1.2736991179452797,2.1987471926451034,2.1987471926451034,2.1987470249436023
208.0,0.0,K,0.0,3.19,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,20.621058777887637,0.05096564927102563,1.4495478213131046,0.32859621209432377,-0.19553245019617504,-0.2710137801555519,-2.1957968716303236,-0.7219993171134028,1.0007124853410034,1.2339807503480709,2.1957968716303236,2.1957968716303236,2.1957967039288224
208.0,0.0,K,0.0,3.21,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,21.016052963244743,0.04995989977825743,1.4559201126061143,0.3396757643836095,-0.2007880760616223,-0.280151777606017,-2.1926504116942023,-0.6969748751986002,0.9724618815197694,1.1964347402458164,2.1926504116942023,2.1926504116942023,2.192650243992701
208.0,0.0,K,0.0,3.23,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,21.418613220167156,0.048974922499257445,1.4622079521143176,0.35090884529099986,-0.2059740492755815,-0.28941639967850497,-2.1893232936274627,-0.673125683308941,0.9458162932640017,1.1608904539765088,2.1893232936274627,2.1893232936274627,2.1893231259259616
208.0,0.0,K,0.0,3.25,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,21.82888447595015,0.04801025235675196,1.4684092698957578,0.3622952031431722,-0.21108866262788473,-0.29880743880233784,-2.1858294450772364,-0.6503749776743304,0.9206410184263607,1.1271945246469273,2.185829445077237,2.185829445077237,2.1858292773757357
208.0,0.0,K,0.0,3.27,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,22.247014433955904,0.04706543609260464,1.4745220049947607,0.3738345613720967,-0.21613021631991192,-0.3083246668746207,-2.1821814274708538,-0.6286522280290368,0.8968157811869243,1.095208733160846,2.182181427470854,2.182181427470854,2.182181259769353
208.0,0.0,K,0.0,3.29,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,22.673153626788775,0.0461400319132129,1.4805441046904615,0.3855266211615285,-0.22109701734480325,-0.31796783744296875,-2.1783905965181773,-0.6078925573257193,0.8742328782712459,1.0648081924470858,2.1783905965181773,2.1783905965181773,2.178390428816676
208.0,0.0,K,0.0,3.31,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,23.10745547048913,0.04523360914759653,1.4864735237459104,0.3973710638013476,-0.2259873788681499,-0.3277366876472783,-2.1744672405530237,-0.5880362184559359,0.8527956004384692,1.0358797856620074,2.1744672405530237,2.1744672405530237,2.1744670728515225
208.0,0.0,K,0.0,3.33,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,23.55007631976525,0.044345747917646526,1.492308223657542,0.4093675527884261,-0.23079961960898565,-0.3376309399524428,-2.170420700206361,-0.5690281229051094,0.8324168831877334,1.0083208180301015,2.170420700206361,2.170420700206361,2.17042053250486
208.0,0.0,K,0.0,3.35,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,24.001175524283216,0.043476038820027346,1.4980461719047833,0.4215157357067453,-0.23553206322088993,-0.34765030369900274,-2.1662594722884196,-0.5508174164337479,0.8130181491523935,0.9820378491167906,2.16625947228842,2.16625947228842,2.166259304586919
208.0,0.0,K,0.0,3.37,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,24.46091548603499,0.04262408261925012,1.5036853411995492,0.4338152459145502,-0.24018303767300253,-0.357794476494647,-2.161991300260682,-0.5333570971571694,0.7945283114532959,0.9569456780762154,2.161991300260682,2.161991300260682,2.161991132559181
208.0,0.0,K,0.0,3.39,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,24.929461717805395,0.04178948995145685,1.5092237087353197,0.44626570406224103,-0.24475087463068812,-0.36806314546611285,-2.1576232532767,-0.5166036717358569,0.7768829127387381,0.932966459073634,2.1576232532767,2.1576232532767,2.157623085575199
208.0,0.0,K,0.0,3.41,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,25.40698290275904,0.0409718810384776,1.5146592554355651,0.458866719461299,-0.24923390883566765,-0.378455988388224,-2.1531617954436797,-0.5005168457514839,0.7600233790368012,0.9100289278718188,2.1531617954436797,2.1531617954436797,2.1531616277421786
208.0,0.0,K,0.0,3.43,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,25.89365095516858,0.04017088541174285,1.5199899652010784,0.47161789132166504,-0.25363047748524514,-0.38897267470443425,-2.148612846688925,-0.4850592447065298,0.7438963711077965,0.8880677236689878,2.148612846688925,2.148612846688925,2.148612678987424
208.0,0.0,K,0.0,3.45,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,26.389641082306262,0.0393861416456528,1.5252138241559643,0.4845188098726217,-0.25793891961042914,-0.3996128664512887,-2.143981836395818,-0.47019616243487933,0.7284532188813617,0.8670227928186804,2.1439818363958176,2.1439818363958176,2.1439816686943165
208.0,0.0,K,0.0,3.47,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,26.895131847520975,0.03861729710002358,1.5303288198918685,0.4975690573801669,-0.2621575754526,-0.41037621909751504,-2.139273750792536,-0.45589533403876276,0.7136494269296945,0.8468388631583912,2.139273750792536,2.139273750792536,2.1392735830910348
208.0,0.0,K,0.0,3.49,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,27.41030523452355,0.037864007671247965,1.535332940710038,0.5107682090721863,-0.26628478583839077,-0.4212623823070712,-2.1344931749266416,-0.4421267307701551,0.6994442408696577,0.8274649794083354,2.1344931749266416,2.1344931749266416,2.1344930072251405
208.0,0.0,K,0.0,3.51,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,27.935346712903403,0.03712593755182476,1.5402241748608176,0.5241158339812467,-0.27031889155245237,-0.4322710006342492,-2.1296443299339494,-0.42886237455101267,0.6858002661851497,0.8088540915425694,2.1296443299339494,2.1296443299339494,2.1296441622324482
208.0,0.0,K,0.0,3.53,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,28.470445304900238,0.03640275899792632,1.5450005097801296,0.5376114957136089,-0.27425823270773053,-0.44340171415792856,-2.1247311062058545,-0.4160761700764636,0.672683132282758,0.7909626892358708,2.1247311062058545,2.1247311062058545,2.1247309385043534
208.0,0.0,K,0.0,3.55,2.5315894049371632,0.21180203708310893,2.4538439205892284,0.07774548434793482,29.015793653454583,0.0356941521046894,1.5496599313224655,0.5512547531519832,-0.2781011481128668,-0.45465415906118206,-2.119757092972125,-0.4037437526696014,0.6600611956902261,0.7737504764946793,2.119757092972125,2.119757092972125,2.119756925270624
