T_MeV,meson,qmax_request,omega_max_request,q_last_node,omega_last_node,q_nodes,omega_nodes,q_integral_estimate,omega_shell_at_qmax,double_integral_estimate
208.0,pi,8.0,10.0,7.995084029009704,9.998455281819073,48,96,0.9735652471318925,0.02445520802200104,2.7708272659459054
208.0,K,8.0,10.0,7.995084029009704,9.998455281819073,48,96,0.9786722236884249,0.029475946885981978,3.713816051957504
210.0,pi,8.0,10.0,7.995084029009704,9.998455281819073,48,96,0.979221317931435,0.02504375750990322,2.7603826544388346
210.0,K,8.0,10.0,7.995084029009704,9.998455281819073,48,96,0.9874188096958773,0.02995841590242158,3.7113213734752324
212.0,pi,8.0,10.0,7.995084029009704,9.998455281819073,48,96,0.9857446685007084,0.025656560772167457,2.7525568709525063
212.0,K,8.0,10.0,7.995084029009704,9.998455281819073,48,96,0.9969862846970929,0.030462827958889573,3.7119300577262653
