T_MeV,meson,qmax_request,omega_max_request,q_last_node,omega_last_node,q_nodes,omega_nodes,q_integral_estimate,omega_shell_at_qmax,double_integral_estimate
210.0,pi,12.0,10.0,11.992626043514557,9.98638771270117,48,32,0.9992677002326461,0.0012253002171622202,2.8168925414022916
210.0,K,12.0,10.0,11.992626043514557,9.98638771270117,48,32,1.0297448878324995,0.0014736262246984625,3.870408558063311
