T_MeV,meson,qmax_request,omega_max_request,q_last_node,omega_last_node,q_nodes,omega_nodes,q_integral_estimate,omega_shell_at_qmax,double_integral_estimate
208.0,pi,12.0,12.0,11.992626043514557,11.992656768333246,48,48,0.9895719857365233,0.0012276649458914325,2.816383439910865
208.0,K,12.0,12.0,11.992626043514557,11.992656768333246,48,48,1.0191232903343241,0.0014955476736196278,3.86731772186509
210.0,pi,12.0,12.0,11.992626043514557,11.992656768333246,48,48,0.9962750950243345,0.001300244420250159,2.8084565164125
210.0,K,12.0,12.0,11.992626043514557,11.992656768333246,48,48,1.0299738197443167,0.0015704212091393302,3.871269023641903
212.0,pi,12.0,12.0,11.992626043514557,11.992656768333246,48,48,1.0038902319252776,0.0013769132587033532,2.8032258696066608
212.0,K,12.0,12.0,11.992626043514557,11.992656768333246,48,48,1.041672998646853,0.001649579597954095,3.8783054223999387
