T_MeV,meson,qmax_request,omega_max_request,q_last_node,omega_last_node,q_nodes,omega_nodes,q_integral_estimate,omega_shell_at_qmax,double_integral_estimate
210.0,pi,14.0,10.0,13.980847032946372,9.993885761080818,32,48,1.0506959406873222,0.00018139044364668175,2.9618665327766682
210.0,K,14.0,10.0,13.980847032946372,9.993885761080818,32,48,1.0478057331539405,0.0002464707174877527,3.9382922165538146
