T_MeV,meson,qmax_request,omega_max_request,q_last_node,omega_last_node,q_nodes,omega_nodes,q_integral_estimate,omega_shell_at_qmax,double_integral_estimate
210.0,pi,12.0,10.0,11.983583171096889,9.98638771270117,32,32,0.9881251538694326,0.001232985395116714,2.785482183862007
210.0,K,12.0,10.0,11.983583171096889,9.98638771270117,32,32,1.014090839240285,0.001482719344648072,3.8115711077826147
