T_MeV,meson,qmax_request,omega_max_request,q_last_node,omega_last_node,q_nodes,omega_nodes,q_integral_estimate,omega_shell_at_qmax,double_integral_estimate
208.0,pi,12.0,10.0,11.995830250414633,9.999128817536981,64,128,1.0002671048396947,0.0011542460545580636,2.846822414300007
208.0,K,12.0,10.0,11.995830250414633,9.999128817536981,64,128,1.0159701543466468,0.001419634916199405,3.8553523602643414
210.0,pi,12.0,10.0,11.995830250414633,9.999128817536981,64,128,1.0068236250141733,0.001220549827953866,2.8381923674204104
210.0,K,12.0,10.0,11.995830250414633,9.999128817536981,64,128,1.0252190828313756,0.001489281852437626,3.853397825972816
212.0,pi,12.0,10.0,11.995830250414633,9.999128817536981,64,128,1.014377680946507,0.001290817342293576,2.8325106334857857
212.0,K,12.0,10.0,11.995830250414633,9.999128817536981,64,128,1.0350053504444694,0.0015627751030350258,3.8534807641707722
