T_MeV,meson,qmax_request,omega_max_request,q_last_node,omega_last_node,q_nodes,omega_nodes,q_integral_estimate,omega_shell_at_qmax,double_integral_estimate
208.0,pi,12.0,8.0,11.992626043514557,7.995114753828394,48,48,0.9905821378782086,0.0007948107740230495,2.8192583957550483
208.0,K,12.0,8.0,11.992626043514557,7.995114753828394,48,48,1.0172793735387204,0.0010773900349287742,3.8603205192999877
210.0,pi,12.0,8.0,11.992626043514557,7.995114753828394,48,48,0.9968631709857319,0.0008351333471208161,2.8101142771797623
210.0,K,12.0,8.0,11.992626043514557,7.995114753828394,48,48,1.0281924080465812,0.0011238330152902522,3.864573393334029
212.0,pi,12.0,8.0,11.992626043514557,7.995114753828394,48,48,1.0041089131402734,0.0008782093251918512,2.803836506924944
212.0,K,12.0,8.0,11.992626043514557,7.995114753828394,48,48,1.0397372036793278,0.0011727658555237205,3.8710981662562545
