T_MeV,meson,qmax_request,omega_max_request,q_last_node,omega_last_node,q_nodes,omega_nodes,q_integral_estimate,omega_shell_at_qmax,double_integral_estimate
208.0,pi,12.0,10.0,11.995830250414633,9.998455281819073,64,96,1.0003654204150565,0.0011537337638483297,2.8471022265444175
208.0,K,12.0,10.0,11.995830250414633,9.998455281819073,64,96,1.0159585246711273,0.001416344002385701,3.855308228557547
210.0,pi,12.0,10.0,11.995830250414633,9.998455281819073,64,96,1.006990902449319,0.0012197392592533062,2.8386639152942155
210.0,K,12.0,10.0,11.995830250414633,9.998455281819073,64,96,1.025221236394026,0.0014870216026503047,3.8534059203731
212.0,pi,12.0,10.0,11.995830250414633,9.998455281819073,64,96,1.0145488983891278,0.0012897642223451708,2.8329887347255616
212.0,K,12.0,10.0,11.995830250414633,9.998455281819073,64,96,1.0350787175256089,0.001561576553527445,3.8537539208609988
