T_MeV,xi,method,m0,g0,mass,gamma,residual,converged
260.0,-0.3,trust_region,2.6,2.1,2.877647441631907,2.6547245175290795,1.1260456000798669e-16,true
260.0,-0.3,newton,2.6,2.12,2.79911695068236,2.65391019614471,0.10710113825167217,false
260.0,-0.3,trust_region,2.6,2.12,2.877647441631907,2.654724517529079,8.442885605051964e-17,true
260.0,-0.3,newton,2.6,2.14,2.7991169506611158,2.6539101961147438,0.10710113825212966,false
260.0,-0.3,trust_region,2.6,2.14,2.877647441631906,2.654724517529078,2.227527244689359e-16,true
260.0,-0.3,newton,2.6,2.16,2.7991169506812295,2.6539101961113616,0.10710113824956441,false
260.0,-0.3,trust_region,2.6,2.16,2.8776474416319067,2.6547245175290786,6.938893903907228e-17,true
260.0,-0.3,newton,2.6,2.18,2.799116950613634,2.653910196018865,0.10710113825121159,false
260.0,-0.3,trust_region,2.6,2.18,2.8776474416319067,2.654724517529078,1.0408340855860843e-16,true
260.0,-0.3,newton,2.6,2.2,2.799116950631762,2.6539101960745355,0.10710113825284234,false
260.0,-0.3,trust_region,2.6,2.2,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.6,2.22,2.7991169506371385,2.6539101961356004,0.10710113825631777,false
260.0,-0.3,trust_region,2.6,2.22,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.6,2.24,2.799116950635335,2.6539101960148077,0.10710113824841638,false
260.0,-0.3,trust_region,2.6,2.24,2.877647441631906,2.6547245175290786,2.228882497404966e-16,true
260.0,-0.3,newton,2.6,2.26,2.7991169506701112,2.6539101961761995,0.10710113825521052,false
260.0,-0.3,trust_region,2.6,2.26,2.8776474416319062,2.654724517529079,2.229526242444879e-16,true
260.0,-0.3,newton,2.6,2.28,2.799116950690489,2.6539101961842384,0.10710113825338144,false
260.0,-0.3,trust_region,2.6,2.28,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.6,2.3,2.799116950660936,2.653910196106678,0.10710113825160923,false
260.0,-0.3,trust_region,2.6,2.3,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,newton,2.6,2.32,2.7991169506144633,2.6539101960309788,0.10710113825192852,false
260.0,-0.3,trust_region,2.6,2.32,2.8776474416319062,2.6547245175290795,2.228137108411382e-16,true
260.0,-0.3,newton,2.6,2.34,2.799116950599465,2.6539101960485127,0.1071011382548494,false
260.0,-0.3,trust_region,2.6,2.34,2.8776474416319062,2.6547245175290777,2.228137108411382e-16,true
260.0,-0.3,newton,2.6,2.36,2.79911695061512,2.6539101960322897,0.1071011382519402,false
260.0,-0.3,trust_region,2.6,2.36,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,newton,2.6,2.38,2.7991169506688913,2.6539101961318385,0.10710113825237368,false
260.0,-0.3,trust_region,2.6,2.38,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.6,2.4,2.7991169506090356,2.653910195977432,0.10710113824896399,false
260.0,-0.3,trust_region,2.6,2.4,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.6,2.42,2.799116950654931,2.6539101961269935,0.10710113825367137,false
260.0,-0.3,trust_region,2.6,2.42,2.877647441631907,2.654724517529079,8.442885605051964e-17,true
260.0,-0.3,newton,2.6,2.44,2.79911695064336,2.6539101961065428,0.10710113825364297,false
260.0,-0.3,trust_region,2.6,2.44,2.8776474416319062,2.654724517529079,2.229526242444879e-16,true
260.0,-0.3,newton,2.6,2.46,2.7991169506302533,2.6539101960557208,0.10710113825175419,false
260.0,-0.3,trust_region,2.6,2.46,2.8776474416319067,2.6547245175290803,1.2636715133497456e-16,true
260.0,-0.3,newton,2.6,2.48,2.7991169506946614,2.653910196165536,0.10710113825164055,false
260.0,-0.3,trust_region,2.6,2.48,2.8776474416319062,2.6547245175290795,2.228137108411382e-16,true
260.0,-0.3,newton,2.6,2.5,2.7991169506306983,2.6539101960504072,0.1071011382513457,false
260.0,-0.3,trust_region,2.6,2.5,2.877647441631907,2.6547245175290803,1.1232334506949826e-16,true
260.0,-0.3,newton,2.6,2.52,2.7991169506619347,2.653910196122017,0.10710113825252286,false
260.0,-0.3,trust_region,2.6,2.52,2.877647441631906,2.6547245175290786,2.228882497404966e-16,true
260.0,-0.3,newton,2.6,2.54,2.799116950664519,2.6539101961329274,0.10710113825295511,false
260.0,-0.3,trust_region,2.6,2.54,2.8776474416319067,2.6547245175290803,1.2636715133497456e-16,true
260.0,-0.3,newton,2.6,2.56,2.7991169506103954,2.6539101960961187,0.10710113825677539,false
260.0,-0.3,trust_region,2.6,2.56,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.6,2.58,2.7991169506200455,2.6539101960766622,0.10710113825434722,false
260.0,-0.3,trust_region,2.6,2.58,2.877647441631907,2.654724517529079,8.442885605051964e-17,true
260.0,-0.3,newton,2.6,2.6,2.7991169506739517,2.653910196183056,0.10710113825522458,false
260.0,-0.3,trust_region,2.6,2.6,2.8776474416319067,2.6547245175290777,1.3877787807814457e-16,true
260.0,-0.3,newton,2.6,2.62,2.7991169506317353,2.6539101961255733,0.10710113825627243,false
260.0,-0.3,trust_region,2.6,2.62,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.6,2.64,2.7991169506003764,2.6539101959330456,0.10710113824699038,false
260.0,-0.3,trust_region,2.6,2.64,2.877647441631907,2.65472451752908,1.1246225847284796e-16,true
260.0,-0.3,newton,2.6,2.66,2.7991169506262157,2.6539101960547216,0.10710113825215659,false
260.0,-0.3,trust_region,2.6,2.66,2.877647441631907,2.65472451752908,1.1246225847284796e-16,true
260.0,-0.3,newton,2.6,2.68,2.7991169506238553,2.6539101960262874,0.10710113825052167,false
260.0,-0.3,trust_region,2.6,2.68,2.8776474416319062,2.6547245175290786,2.2266802117421047e-16,true
260.0,-0.3,newton,2.6,2.7,2.7991169506565012,2.653910196137502,0.10710113825419439,false
260.0,-0.3,trust_region,2.6,2.7,2.877647441631907,2.65472451752908,1.1246225847284796e-16,true
260.0,-0.3,newton,2.6,2.72,2.799116950646817,2.6539101961445404,0.10710113825579265,false
260.0,-0.3,trust_region,2.6,2.72,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,newton,2.6,2.74,2.799116950616248,2.653910196066423,0.10710113825410092,false
260.0,-0.3,trust_region,2.6,2.74,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.6,2.76,2.799116950671216,2.653910196099316,0.1071011382499194,false
260.0,-0.3,trust_region,2.6,2.76,2.877647441631907,2.6547245175290812,1.1225897056550693e-16,true
260.0,-0.3,newton,2.6,2.78,2.799116950611132,2.6539101959805187,0.10710113824892757,false
260.0,-0.3,trust_region,2.6,2.78,2.877647441631907,2.6547245175290803,1.1232334506949826e-16,true
260.0,-0.3,newton,2.6,2.8,2.799116950625149,2.6539101961000258,0.10710113825532247,false
260.0,-0.3,trust_region,2.6,2.8,2.877647441631907,2.6547245175290803,1.1232334506949826e-16,true
260.0,-0.3,newton,2.62,1.8,2.8275196589475113,1.1080539241938485,0.08545230013535013,false
260.0,-0.3,trust_region,2.62,1.8,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.62,1.82,2.8275196589446145,1.108053924217187,0.08545230013372572,false
260.0,-0.3,trust_region,2.62,1.82,2.877647441631906,2.654724517529078,2.227527244689359e-16,true
260.0,-0.3,newton,2.62,1.84,2.827519658943639,1.1080539242326484,0.0854523001327773,false
260.0,-0.3,trust_region,2.62,1.84,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.62,1.86,2.827519658953019,1.1080539242132514,0.08545230013507216,false
260.0,-0.3,trust_region,2.62,1.86,2.8776474416319076,2.65472451752908,1.8041124150158794e-16,true
260.0,-0.3,newton,2.62,1.88,2.827519658943349,1.1080539242428178,0.08545230013220123,false
260.0,-0.3,trust_region,2.62,1.88,2.877647441631907,2.6547245175290803,1.1232334506949826e-16,true
260.0,-0.3,newton,2.62,1.9,2.877647441631907,2.6547245175290795,1.1260456000798669e-16,true
260.0,-0.3,trust_region,2.62,1.9,2.877647441631907,2.6547245175290795,1.1260456000798669e-16,true
260.0,-0.3,newton,2.62,1.92,2.8776474416319062,2.654724517529078,2.2301361061669023e-16,true
260.0,-0.3,trust_region,2.62,1.92,2.8776474416319062,2.654724517529078,2.2301361061669023e-16,true
260.0,-0.3,newton,2.62,1.94,2.8776474416319067,2.6547245175290803,1.2636715133497456e-16,true
260.0,-0.3,trust_region,2.62,1.94,2.8776474416319067,2.6547245175290803,1.2636715133497456e-16,true
260.0,-0.3,newton,2.62,1.96,2.8776474416319076,2.654724517529081,1.1796119636642288e-16,true
260.0,-0.3,trust_region,2.62,1.96,2.8776474416319076,2.654724517529081,1.1796119636642288e-16,true
260.0,-0.3,newton,2.62,1.98,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,trust_region,2.62,1.98,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.62,2.0,2.8776474416319067,2.6547245175290786,6.938893903907228e-17,true
260.0,-0.3,trust_region,2.62,2.0,2.8776474416319067,2.6547245175290786,6.938893903907228e-17,true
260.0,-0.3,newton,2.62,2.02,2.8776474416319062,2.6547245175290786,2.2266802117421047e-16,true
260.0,-0.3,trust_region,2.62,2.02,2.8776474416319062,2.6547245175290786,2.2266802117421047e-16,true
260.0,-0.3,newton,2.62,2.04,2.877647441631907,2.6547245175290803,1.1232334506949826e-16,true
260.0,-0.3,trust_region,2.62,2.04,2.877647441631907,2.6547245175290803,1.1232334506949826e-16,true
260.0,-0.3,newton,2.62,2.06,2.877647441631907,2.6547245175290795,1.1260456000798669e-16,true
260.0,-0.3,trust_region,2.62,2.06,2.877647441631907,2.6547245175290795,1.1260456000798669e-16,true
260.0,-0.3,newton,2.62,2.08,2.7991169506863636,2.653910196220652,0.10710113825630599,false
260.0,-0.3,trust_region,2.62,2.08,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.62,2.1,2.799116950661069,2.6539101960829248,0.1071011382499987,false
260.0,-0.3,trust_region,2.62,2.1,2.877647441631906,2.6547245175290777,2.227493363371469e-16,true
260.0,-0.3,newton,2.62,2.12,2.799116950613205,2.6539101960611453,0.10710113825410017,false
260.0,-0.3,trust_region,2.62,2.12,2.877647441631907,2.654724517529079,8.442885605051964e-17,true
260.0,-0.3,newton,2.62,2.14,2.799116950652694,2.653910196076449,0.10710113825053742,false
260.0,-0.3,trust_region,2.62,2.14,2.877647441631907,2.6547245175290795,1.1260456000798669e-16,true
260.0,-0.3,newton,2.62,2.16,2.7991169506693643,2.653910196149586,0.10710113825351035,false
260.0,-0.3,trust_region,2.62,2.16,2.877647441631907,2.6547245175290803,1.1232334506949826e-16,true
260.0,-0.3,newton,2.62,2.18,2.7991169506432323,2.6539101960413922,0.10710113824928329,false
260.0,-0.3,trust_region,2.62,2.18,2.877647441631907,2.6547245175290795,1.1260456000798669e-16,true
260.0,-0.3,newton,2.62,2.2,2.799116950665724,2.6539101961043032,0.10710113825089299,false
260.0,-0.3,trust_region,2.62,2.2,2.877647441631907,2.65472451752908,1.1246225847284796e-16,true
260.0,-0.3,newton,2.62,2.22,2.799116950613613,2.653910196024845,0.10710113825161555,false
260.0,-0.3,trust_region,2.62,2.22,2.8776474416319076,2.6547245175290826,2.241689635567451e-16,true
260.0,-0.3,newton,2.62,2.24,2.799116950622856,2.65391019598961,0.10710113824817499,false
260.0,-0.3,trust_region,2.62,2.24,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.62,2.26,2.799116950632144,2.6539101960001075,0.10710113824780033,false
260.0,-0.3,trust_region,2.62,2.26,2.8776474416319067,2.654724517529078,1.0408340855860843e-16,true
260.0,-0.3,newton,2.62,2.28,2.7991169506732203,2.6539101961528258,0.10710113825327956,false
260.0,-0.3,trust_region,2.62,2.28,2.8776474416319062,2.6547245175290772,2.2294245984912087e-16,true
260.0,-0.3,newton,2.62,2.3,2.799116950657256,2.653910196042039,0.10710113824769653,false
260.0,-0.3,trust_region,2.62,2.3,2.877647441631907,2.65472451752908,1.1246225847284796e-16,true
260.0,-0.3,newton,2.62,2.32,2.7991169506173654,2.65391019601776,0.10710113825070346,false
260.0,-0.3,trust_region,2.62,2.32,2.8776474416319062,2.654724517529079,2.229526242444879e-16,true
260.0,-0.3,newton,2.62,2.34,2.799116950644039,2.6539101960614646,0.1071011382505373,false
260.0,-0.3,trust_region,2.62,2.34,2.8776474416319062,2.65472451752908,2.228137108411382e-16,true
260.0,-0.3,newton,2.62,2.36,2.799116950628818,2.653910196043956,0.10710113825113113,false
260.0,-0.3,trust_region,2.62,2.36,2.877647441631907,2.6547245175290817,1.1254357363578438e-16,true
260.0,-0.3,newton,2.62,2.38,2.7991169506572797,2.653910196022681,0.10710113824639383,false
260.0,-0.3,trust_region,2.62,2.38,2.8776474416319062,2.654724517529078,2.2301361061669023e-16,true
260.0,-0.3,newton,2.62,2.4,2.799116950612136,2.6539101960387246,0.10710113825271911,false
260.0,-0.3,trust_region,2.62,2.4,2.877647441631907,2.65472451752908,1.1246225847284796e-16,true
260.0,-0.3,newton,2.62,2.42,2.799116950626584,2.6539101960337055,0.1071011382507025,false
260.0,-0.3,trust_region,2.62,2.42,2.877647441631907,2.6547245175290795,1.1260456000798669e-16,true
260.0,-0.3,newton,2.62,2.44,2.7991169506200078,2.6539101960581863,0.10710113825311084,false
260.0,-0.3,trust_region,2.62,2.44,2.877647441631907,2.6547245175290803,1.1232334506949826e-16,true
260.0,-0.3,newton,2.62,2.46,2.7991169506604203,2.653910196191833,0.10710113825738685,false
260.0,-0.3,trust_region,2.62,2.46,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,newton,2.62,2.48,2.7991169506556006,2.653910196102929,0.10710113825197745,false
260.0,-0.3,trust_region,2.62,2.48,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.62,2.5,2.7991169506389117,2.6539101960701252,0.10710113825171477,false
260.0,-0.3,trust_region,2.62,2.5,2.8776474416319062,2.654724517529078,2.2301361061669023e-16,true
260.0,-0.3,newton,2.62,2.52,2.7991169506339597,2.6539101960235776,0.10710113824916488,false
260.0,-0.3,trust_region,2.62,2.52,2.8776474416319067,2.654724517529078,1.0408340855860843e-16,true
260.0,-0.3,newton,2.62,2.54,2.799116950685806,2.6539101962012306,0.10710113825506687,false
260.0,-0.3,trust_region,2.62,2.54,2.877647441631907,2.65472451752908,1.1246225847284796e-16,true
260.0,-0.3,newton,2.62,2.56,2.7991169506306273,2.653910196052741,0.10710113825151064,false
260.0,-0.3,trust_region,2.62,2.56,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.62,2.58,2.799116950685651,2.653910196200593,0.10710113825504192,false
260.0,-0.3,trust_region,2.62,2.58,2.8776474416319067,2.6547245175290786,6.938893903907228e-17,true
260.0,-0.3,newton,2.62,2.6,2.7991169506309515,2.6539101960820295,0.10710113825343959,false
260.0,-0.3,trust_region,2.62,2.6,2.8776474416319062,2.6547245175290777,2.228137108411382e-16,true
260.0,-0.3,newton,2.62,2.62,2.7991169506364204,2.653910196115963,0.10710113825508222,false
260.0,-0.3,trust_region,2.62,2.62,2.8776474416319062,2.654724517529078,2.2301361061669023e-16,true
260.0,-0.3,newton,2.62,2.64,2.799116950639107,2.6539101960327636,0.10710113824918349,false
260.0,-0.3,trust_region,2.62,2.64,2.8776474416319067,2.6547245175290786,6.938893903907228e-17,true
260.0,-0.3,newton,2.62,2.66,2.7991169506468623,2.6539101961279083,0.10710113825467046,false
260.0,-0.3,trust_region,2.62,2.66,2.877647441631907,2.6547245175290795,1.1260456000798669e-16,true
260.0,-0.3,newton,2.62,2.68,2.799116950660928,2.6539101960825753,0.10710113824999143,false
260.0,-0.3,trust_region,2.62,2.68,2.877647441631906,2.654724517529079,2.2268157370136654e-16,true
260.0,-0.3,newton,2.62,2.7,2.79911695067083,2.653910196193288,0.10710113825627438,false
260.0,-0.3,trust_region,2.62,2.7,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,newton,2.62,2.72,2.799116950629507,2.653910196045821,0.10710113825117606,false
260.0,-0.3,trust_region,2.62,2.72,2.8776474416319067,2.654724517529081,1.2644169023433294e-16,true
260.0,-0.3,newton,2.62,2.74,2.7991169506625924,2.653910196143452,0.10710113825388583,false
260.0,-0.3,trust_region,2.62,2.74,2.8776474416319067,2.6547245175290786,6.938893903907228e-17,true
260.0,-0.3,newton,2.62,2.76,2.79911695067617,2.6539101961302185,0.10710113825141877,false
260.0,-0.3,trust_region,2.62,2.76,2.877647441631908,2.6547245175290812,1.9653874881730982e-16,true
260.0,-0.3,newton,2.62,2.78,2.7991169506285516,2.6539101960681335,0.10710113825278557,false
260.0,-0.3,trust_region,2.62,2.78,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.62,2.8,2.7991169506588527,2.6539101961028297,0.10710113825159273,false
260.0,-0.3,trust_region,2.62,2.8,2.8776474416319062,2.654724517529077,2.228137108411382e-16,true
260.0,-0.3,newton,2.64,1.8,2.8275196589703735,1.1080539242521468,0.08545230013537014,false
260.0,-0.3,trust_region,2.64,1.8,2.877647441631907,2.654724517529079,8.442885605051964e-17,true
260.0,-0.3,newton,2.64,1.82,2.8275196589570366,1.1080539242457537,0.08545230013390069,false
260.0,-0.3,trust_region,2.64,1.82,2.877647441631907,2.6547245175290803,1.1232334506949826e-16,true
260.0,-0.3,newton,2.64,1.84,2.8275196589484115,1.1080539242528342,0.08545230013235831,false
260.0,-0.3,trust_region,2.64,1.84,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,newton,2.64,1.86,2.8275196589647176,1.1080539242632004,0.08545230013402036,false
260.0,-0.3,trust_region,2.64,1.86,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.64,1.88,2.827519658943192,1.1080539241733163,0.08545230013584884,false
260.0,-0.3,trust_region,2.64,1.88,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.64,1.9,2.8275196589786495,1.1080539242695706,0.08545230013557165,false
260.0,-0.3,trust_region,2.64,1.9,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.64,1.92,2.8275196589436744,1.1080539242122387,0.0854523001338595,false
260.0,-0.3,trust_region,2.64,1.92,2.877647441631907,2.654724517529079,8.442885605051964e-17,true
260.0,-0.3,newton,2.64,1.94,2.8275196589550338,1.108053924241579,0.08545230013384973,false
260.0,-0.3,trust_region,2.64,1.94,2.8776474416319062,2.6547245175290795,2.228137108411382e-16,true
260.0,-0.3,newton,2.64,1.96,2.8776474416319067,2.654724517529078,1.0408340855860843e-16,true
260.0,-0.3,trust_region,2.64,1.96,2.8776474416319067,2.654724517529078,1.0408340855860843e-16,true
260.0,-0.3,newton,2.64,1.98,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,trust_region,2.64,1.98,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,newton,2.64,2.0,2.8776474416319062,2.6547245175290786,2.2266802117421047e-16,true
260.0,-0.3,trust_region,2.64,2.0,2.8776474416319062,2.6547245175290786,2.2266802117421047e-16,true
260.0,-0.3,newton,2.64,2.02,2.877647441631907,2.65472451752908,1.1246225847284796e-16,true
260.0,-0.3,trust_region,2.64,2.02,2.877647441631907,2.65472451752908,1.1246225847284796e-16,true
260.0,-0.3,newton,2.64,2.04,2.877647441631907,2.654724517529079,8.442885605051964e-17,true
260.0,-0.3,trust_region,2.64,2.04,2.877647441631907,2.654724517529079,8.442885605051964e-17,true
260.0,-0.3,newton,2.64,2.06,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,trust_region,2.64,2.06,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.64,2.08,2.8776474416319067,2.6547245175290786,6.938893903907228e-17,true
260.0,-0.3,trust_region,2.64,2.08,2.8776474416319067,2.6547245175290786,6.938893903907228e-17,true
260.0,-0.3,newton,2.64,2.1,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,trust_region,2.64,2.1,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,newton,2.64,2.12,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,trust_region,2.64,2.12,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.64,2.14,2.7991169506822944,2.653910196142147,0.10710113825150772,false
260.0,-0.3,trust_region,2.64,2.14,2.877647441631907,2.654724517529078,1.1102230246251565e-16,true
260.0,-0.3,newton,2.64,2.16,2.7991169506428406,2.653910196066878,0.10710113825104016,false
260.0,-0.3,trust_region,2.64,2.16,2.877647441631907,2.654724517529081,1.1246564660463698e-16,true
260.0,-0.3,newton,2.64,2.18,2.799116950654038,2.653910196110201,0.10710113825264751,false
260.0,-0.3,trust_region,2.64,2.18,2.877647441631907,2.65472451752908,1.1246225847284796e-16,true
260.0,-0.3,newton,2.64,2.2,2.7991169506525435,2.6539101960914593,0.1071011382515629,false
260.0,-0.3,trust_region,2.64,2.2,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
260.0,-0.3,newton,2.64,2.22,2.7991169506512907,2.653910196085067,0.10710113825127937,false
260.0,-0.3,trust_region,2.64,2.22,2.877647441631906,2.6547245175290795,1.457167719820518e-16,true
260.0,-0.3,newton,2.64,2.24,2.7991169506779063,2.653910196124688,0.1071011382508457,false
260.0,-0.3,trust_region,2.64,2.24,2.8776474416319067,2.6547245175290803,1.2636715133497456e-16,true
260.0,-0.3,newton,2.64,2.26,2.799116950630688,2.6539101960141656,0.10710113824891335,false
260.0,-0.3,trust_region,2.64,2.26,2.8776474416319067,2.654724517529081,1.2644169023433294e-16,true
260.0,-0.3,newton,2.64,2.28,2.7991169506301965,2.653910195975679,0.1071011382463864,false
260.0,-0.3,trust_region,2.64,2.28,2.8776474416319067,2.6547245175290803,1.2636715133497456e-16,true
260.0,-0.3,newton,2.64,2.3,2.7991169506690294,2.6539101961569003,0.10710113825404045,false
260.0,-0.3,trust_region,2.64,2.3,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,newton,2.64,2.32,2.799116950681566,2.6539101961453606,0.10710113825180831,false
260.0,-0.3,trust_region,2.64,2.32,2.8776474416319062,2.654724517529079,2.229526242444879e-16,true
260.0,-0.3,newton,2.64,2.34,2.7991169506774063,2.6539101961707945,0.1071011382539997,false
260.0,-0.3,trust_region,2.64,2.34,2.8776474416319067,2.6547245175290795,2.858566790393813e-17,true
260.0,-0.3,newton,2.64,2.36,2.7991169506424582,2.653910196200216,0.10710113826003799,false
260.0,-0.3,trust_region,2.64,2.36,2.877647441631907,2.6547245175290795,1.1260456000798669e-16,true
260.0,-0.3,newton,2.64,2.38,2.7991169506346525,2.6539101960748317,0.1071011382525262,false
260.0,-0.3,trust_region,2.64,2.38,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.64,2.4,2.7991169506283846,2.6539101960478906,0.10710113825144575,false
260.0,-0.3,trust_region,2.64,2.4,2.8776474416319067,2.65472451752908,1.2671951704103235e-16,true
260.0,-0.3,newton,2.64,2.42,2.7991169506309457,2.6539101961240377,0.10710113825626089,false
260.0,-0.3,trust_region,2.64,2.42,2.8776474416319062,2.6547245175290803,1.391370200477804e-16,true
260.0,-0.3,newton,2.64,2.44,2.7991169506569493,2.6539101960671427,0.10710113824941794,false
260.0,-0.3,trust_region,2.64,2.44,2.877647441631907,2.6547245175290803,1.1232334506949826e-16,true
260.0,-0.3,newton,2.64,2.46,2.7991169506818876,2.653910196168327,0.107101138253313,false
260.0,-0.3,trust_region,2.64,2.46,2.8776474416319076,2.654724517529081,1.1796119636642288e-16,true
260.0,-0.3,newton,2.64,2.48,2.7991169506401183,2.653910196035347,0.10710113824923939,false
260.0,-0.3,trust_region,2.64,2.48,2.8776474416319067,2.654724517529079,1.265738273741046e-16,true
