iter,m_fm,g_fm,residual_norm
0,2.90685089140751,2.51151864994686,0.013426052708704325
1,2.8763551556573,2.6522138942150857,0.0002518171763765431
2,2.87764798788259,2.654724757835261,8.126868325531646e-8
3,2.8776474416319537,2.654724517528909,1.7666423879347803e-14
