m_fm,g_fixed_fm,m_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.8,2.654724517529074,552.51554512,0.01573967388349654,0.10705316763424955,0.10820405738458035,-0.9657564539549891
2.81,2.654724517529074,554.488814924,0.013658625120305416,0.1058885346193892,0.10676581758230778,-0.9715677698877299
2.82,2.654724517529074,556.4620847279999,0.011592891806353145,0.10471949453821564,0.1053592315688245,-0.9773274055352271
2.83,2.654724517529074,558.435354532,0.009541644317005226,0.10354549682104466,0.10398419537693797,-0.9830326643760198
2.84,2.654724517529074,560.408624336,0.007504133806881939,0.10236604142873015,0.10264072516296875,-0.9886802883053484
2.85,2.654724517529074,562.38189414,0.005479682543455168,0.10118067263309172,0.10132894667991928,-0.9942664718405948
2.86,2.654724517529074,564.355163944,0.0034676756716032924,0.09998897373336657,0.10004908616681764,-0.9997868737895985
2.87,2.654724517529074,566.3284337480001,0.0014675541592754247,0.09879056254346243,0.09880146235185068,-1.0052366274099491
2.88,2.654724517529074,568.3017035519999,-0.0003181539224879215,-0.00031560487510381985,0.00044813876822224173,-3.348587483900615
2.89,2.654724517529074,570.274973356,-0.0016689808573115486,-0.0016648862965409766,0.002357401850020976,-2.6275663799826336
2.9,2.654724517529074,572.24824316,-0.0030172502076224036,-0.003026721391964457,0.0042737385507273015,-2.3691920496613017
2.91,2.654724517529074,574.221512964,-0.004362891415219519,-0.004401134152301041,0.006197160908637663,-2.2078072272929252
2.92,2.654724517529074,576.194782768,-0.005705833671102471,-0.005788148523780706,0.008127681170889484,-2.0900333410393843
2.93,2.654724517529074,578.168052572,-0.007046005913004789,-0.007187788408495807,0.010065311795041679,-1.997172767345745
2.94,2.654724517529074,580.141322376,-0.008383336822881777,-0.008600077665121275,0.01201006545077933,-1.92045462583316
2.95,2.654724517529074,582.11459218,-0.009717754824353554,-0.010025040109784021,0.013961955021737651,-1.8550537654015795
2.96,2.654724517529074,584.087861984,-0.01104918808009527,-0.011462699517058916,0.01592099360742608,-1.7980298320281982
2.97,2.654724517529074,586.061131788,-0.0123775644891796,-0.012913079621083602,0.0178871945252531,-1.7474577699829572
2.98,2.654724517529074,588.034401592,-0.013702811684362685,-0.014376204116779187,0.01986057131263865,-1.7020082626705635
2.99,2.654724517529074,590.007671396,-0.015024857029318927,-0.015852096661166826,0.02184113772921298,-1.6607247424943372
3.0,2.654724517529074,591.9809412,-0.01634362761581697,-0.01734078087477265,0.02382890775909328,-1.622895863867139
3.01,2.654724517529074,593.954211004,-0.017659050260840463,-0.018842280343114606,0.025823895613237998,-1.5879782424833624
3.02,2.654724517529074,595.927480808,-0.018971051503648494,-0.02035661861826522,0.027826115731872925,-1.5555474129238545
3.03,2.654724517529074,597.9007506119999,-0.02027955760277714,-0.021883819220483294,0.02983558278698692,-1.5252654745384828
3.04,2.654724517529074,599.874020416,-0.021584494532978817,-0.023423905639914026,0.03185231168489641,-1.496859043216776
3.05,2.654724517529074,601.84729022,-0.022885787982099066,-0.024976901338348678,0.033876317568873895,-1.4701038045525598
3.06,2.654724517529074,603.820560024,-0.024183363347890834,-0.026542829751045726,0.03590761582184353,-1.4448134300115394
3.07,2.654724517529074,605.793829828,-0.025477145734761585,-0.02812171428860578,0.037946222069136934,-1.4208314560320054
3.08,2.654724517529074,607.767099632,-0.026767059950455793,-0.02971357833890271,0.03999215218131431,-1.3980252236404607
3.09,2.654724517529074,609.7403694359999,-0.02805303050266948,-0.03131844526906377,0.04204542227704518,-1.3762812813890604
3.1,2.654724517529074,611.71363924,-0.029334981595595392,-0.032936338427501245,0.044106048726051346,-1.3555018470807043
3.11,2.654724517529074,613.686909044,-0.030612837126398076,-0.034567281145991516,0.04617404815211026,-1.3356020484929598
3.12,2.654724517529074,615.660178848,-0.03188652068161982,-0.0362112967418014,0.04824943743612111,-1.3165077459432484
3.13,2.654724517529074,617.633448652,-0.03315595553350932,-0.037868408519858995,0.05033223371922785,-1.2981537954044031
3.14,2.654724517529074,619.6067184560001,-0.03442106463628205,-0.03953863977497121,0.05242245440600852,-1.2804826493559949
3.15,2.654724517529074,621.5799882599999,-0.0356817706223009,-0.041222013794082926,0.054520117167721295,-1.2634432195057401
3.16,2.654724517529074,623.553258064,-0.0369379957981809,-0.042918553858582315,0.05662523994561489,-1.2469899446817923
3.17,2.654724517529074,625.526527868,-0.03818966214081926,-0.044628283246644515,0.05873784095430011,-1.2310820210217033
3.18,2.654724517529074,627.499797672,-0.03943669129334046,-0.046351225235623385,0.0608579386851849,-1.2156827616855483
3.19,2.654724517529074,629.473067476,-0.04067900456096547,-0.048087403104478676,0.06298555190997118,-1.2007590607907033
3.2,2.654724517529074,631.4463372800001,-0.04191652290679429,-0.04983684013625162,0.065120699684218,-1.1862809418510034
3.21,2.654724517529074,633.419607084,-0.04314916694750552,-0.05159955962057859,0.06726340135096759,-1.172221175222295
3.22,2.654724517529074,635.392876888,-0.04437685694897797,-0.05337558485624119,0.06941367654443797,-1.1585549522742595
3.23,2.654724517529074,637.366146692,-0.04559951282181035,-0.05516493915377062,0.07157154519378257,-1.145259606484686
3.24,2.654724517529074,639.339416496,-0.04681705411676428,-0.056967645838082975,0.07373702752691681,-1.1323143735739098
3.25,2.654724517529074,641.3126863,-0.048029400020112564,-0.058783728251159184,0.07591014407441286,-1.1197001842999343
3.26,2.654724517529074,643.285956104,-0.04923646934889714,-0.06061320975476835,0.07809091567346635,-1.1073994847187756
3.27,2.654724517529074,645.259225908,-0.05043818054609023,-0.06245611373323204,0.080279363471931,-1.0953960796539577
3.28,2.654724517529074,647.232495712,-0.05163445167566198,-0.06431246359623193,0.0824755089324275,-1.083674995869154
3.29,2.654724517529074,649.205765516,-0.05282520041755205,-0.06618228278165943,0.08467937383652571,-1.0722223620407583
3.3,2.654724517529074,651.1790353199999,-0.054010344062537935,-0.06806559475850868,0.08689098028899922,-1.0610253031143004
