path,line,token,classification,role,snippet
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,52,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/analysis/pnjl_cep_narrow_pilot.jl,analysis_tooling,historical_diagnostic_input,active_repository_contract,1,legacy_phase_reference_v1,True,False,retain_as_history_or_reclassify"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,53,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/analysis/pnjl_cep_narrow_pilot_v2.jl,analysis_tooling,historical_diagnostic_input,active_repository_contract,1,legacy_phase_reference_v1,True,False,retain_as_history_or_reclassify"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,54,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/analysis/relaxtime/audit_issue130_rs_old_reference_retirement.py,migration_audit_tooling,historical_path_contract,active_repository_contract,3,""--phase-reference-mode legacy,legacy_phase_reference_v1"",True,True,migration_required_be"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,55,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"scripts/analysis/relaxtime/build_phase_guided_pole_sensitive_rendering.py,analysis_tooling,historical_legacy_input,active_repository_contract,2,data/reference/pnjl/boundary.csv,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,56,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"scripts/analysis/relaxtime/import_issue130_rs_candidate_results.py,migration_tooling,historical_path_contract,active_repository_contract,2,--phase-reference-mode legacy,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,57,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/dev/export_pnjl_chi_b_taylordiff_baseline.jl,baseline_export,legacy_cep_baseline,active_repository_contract,1,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,58,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/perf/pnjl_chi_b_taylordiff_probe.jl,performance_probe,legacy_cep_baseline,active_repository_contract,1,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,60,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/pnjl/plot_phase_diagram.py,plot_consumer,legacy_input,active_repository_contract,3,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,61,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/pnjl/validate_phase_data.py,validation_consumer,legacy_input,active_repository_contract,1,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,62,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/relaxtime/generate_xi_smoothness_params.jl,diagnostic_consumer,legacy_input,active_repository_contract,1,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,63,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/relaxtime/phase_reference_adapter.jl,runtime_adapter,fallback_or_rollback,active_repository_contract,6,""legacy_phase_reference_v1,load_default_phase_reference_runtime,load_phase_reference_runtime_with_fallback"",True,True,migration_r"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,64,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/relaxtime/run_gap_transport_scan.jl,runtime_consumer,candidate_with_legacy_fallback,active_repository_contract,3,""legacy_phase_reference_v1,load_phase_reference_runtime_with_fallback"",True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,65,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"scripts/relaxtime/xi_smoothness_sampling_lib.jl,diagnostic_consumer,legacy_input,active_repository_contract,1,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,66,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"tests/regression/pnjl/test_pnjl_chi_b_taylordiff_cep_smoke.jl,regression_test,legacy_cep_baseline,active_repository_contract,1,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,67,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"tests/unit/python/test_issue130_phase_reference_retirement.py,snapshot_contract_test,snapshot_integrity_contract,active_repository_contract,2,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,68,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"tests/unit/python/test_issue130_rs_numerical_pilot.py,historical_contract_test,historical_snapshot_input,active_repository_contract,1,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,69,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"tests/unit/python/test_issue130_rs_old_reference_physical_deletion.py,snapshot_contract_test,snapshot_integrity_contract,active_repository_contract,1,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,70,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"tests/unit/python/test_pnjl_phase_reference_adapter.py,adapter_contract_test,fallback_or_rollback,active_repository_contract,1,legacy_phase_reference_v1,True,True,migration_required_before_delete"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/consumer_matrix.csv,71,load_phase_reference_runtime_with_fallback,historical_evidence,migration_or_audit_tooling,"tests/unit/relaxtime/test_phase_reference_adapter.jl,adapter_contract_test,fallback_or_rollback,active_repository_contract,3,""load_default_phase_reference_runtime,load_phase_reference_runtime_with_fallback"",True,True,migration_required_befo"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/legacy_snapshot_inventory.csv,2,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"boundary.csv,data/reference/pnjl/boundary.csv,3221,3221,5480a3048177be5ff4a2e7314c56d228dacaa5899ff7fe07f3417e1139cf5890,5480a3048177be5ff4a2e7314c56d228dacaa5899ff7fe07f3417e1139cf5890,True,True,True"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/legacy_snapshot_inventory.csv,3,data/reference/pnjl/cep.csv,historical_evidence,migration_or_audit_tooling,"cep.csv,data/reference/pnjl/cep.csv,651,651,8bdda456f2495ff322f80a802ee1efab56567bbfce18f26617544d505be4d65c,8bdda456f2495ff322f80a802ee1efab56567bbfce18f26617544d505be4d65c,True,True,True"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/legacy_snapshot_inventory.csv,4,data/reference/pnjl/crossover_dense.csv,historical_evidence,migration_or_audit_tooling,"crossover_dense.csv,data/reference/pnjl/crossover_dense.csv,27507,27507,0f811c3648a18a26d7a1a6383e08466638d7484a0c7b984c7ceb9c84661aa4df,0f811c3648a18a26d7a1a6383e08466638d7484a0c7b984c7ceb9c84661aa4df,True,True,True"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/legacy_snapshot_inventory.csv,6,data/reference/pnjl/phase_reference_dense_manifest.json,historical_evidence,migration_or_audit_tooling,"phase_reference_dense_manifest.json,data/reference/pnjl/phase_reference_dense_manifest.json,8059,8059,07b58593efc8a6729c6db2247ad03d6b5564003fe06eb96eb38897501cd7af39,07b58593efc8a6729c6db2247ad03d6b5564003fe06eb96eb38897501cd7af39,True,Tru"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/legacy_snapshot_inventory.csv,7,data/reference/pnjl/spinodals.csv,historical_evidence,migration_or_audit_tooling,"spinodals.csv,data/reference/pnjl/spinodals.csv,4916,4916,96accaa2a1d863406e8d9bb961c3c39532e0372d8e0550a463749f220b1de33f,96accaa2a1d863406e8d9bb961c3c39532e0372d8e0550a463749f220b1de33f,True,True,True"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,2,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,".github/workflows/pnjl-phase-diagram.yml,102,data/reference/pnjl/boundary.csv,active_repository_contract,legacy_input,--boundary data/reference/pnjl/boundary.csv"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,3,data/reference/pnjl/spinodals.csv,historical_evidence,migration_or_audit_tooling,".github/workflows/pnjl-phase-diagram.yml,103,data/reference/pnjl/spinodals.csv,active_repository_contract,legacy_input,--spinodal data/reference/pnjl/spinodals.csv"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,4,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,".github/workflows/pnjl-phase-diagram.yml,111,data/reference/pnjl/boundary.csv,active_repository_contract,legacy_input,--boundary data/reference/pnjl/boundary.csv \"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,5,data/reference/pnjl/cep.csv,historical_evidence,migration_or_audit_tooling,".github/workflows/pnjl-phase-diagram.yml,112,data/reference/pnjl/cep.csv,active_repository_contract,legacy_input,--cep data/reference/pnjl/cep.csv \"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,6,data/reference/pnjl/spinodals.csv,historical_evidence,migration_or_audit_tooling,".github/workflows/pnjl-phase-diagram.yml,113,data/reference/pnjl/spinodals.csv,active_repository_contract,legacy_input,--spinodal data/reference/pnjl/spinodals.csv \"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,7,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,".github/workflows/relaxtime-issue130-rs-numerical-pilot-v1.yml,92,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,cp -R data/reference/pnjl/legacy_phase_reference_v1 calculation/data/reference/pnjl/"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,8,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,".github/workflows/relaxtime-issue130-rs-numerical-pilot-v1.yml,94,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,test -f calculation/data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.json"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,9,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,".github/workflows/relaxtime-issue130-rs-numerical-pilot-v1.yml,106,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.json \"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,10,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,".github/workflows/relaxtime-issue130-rs-numerical-pilot-v1.yml,107,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,data/reference/pnjl/legacy_phase_reference_v1/boundary.csv \"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,11,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,".github/workflows/relaxtime-issue130-rs-numerical-pilot-v1.yml,108,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,data/reference/pnjl/legacy_phase_reference_v1/cep.csv \"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,12,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,".github/workflows/relaxtime-issue130-rs-numerical-pilot-v1.yml,109,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,data/reference/pnjl/legacy_phase_reference_v1/crossover_dense.csv \"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,13,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,".github/workflows/relaxtime-issue130-rs-numerical-pilot-v1.yml,110,legacy_phase_reference_v1,active_repository_contract,historical_snapshot_input,""data/reference/pnjl/legacy_phase_reference_v1/spinodals.csv > """"$root/provenance/input_hashes"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,14,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"config/governance/task_tracks.toml,471,legacy_phase_reference_v1,active_governance,legacy_path_contract,""""""file:data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.json"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,15,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v2/README.md,11,--phase-reference-mode legacy,other_reference,visualization_or_validatio"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,16,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"data/outputs/results/relaxtime/transport/phase_guided/mode_a_fixed_muB_phase_scaled/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v2/manifest.json,36,--phase-reference-mode legacy,other_reference,visualization_or_valid"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,17,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v2/README.md,11,--phase-reference-mode legacy,other_reference,visualization_or_validation,- "
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,18,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"data/outputs/results/relaxtime/transport/phase_guided/mode_b_fixed_T_sparse_muB/first_canonical_v2_p128_xi001_onshellkernel_validated_anchored_prod_v2/manifest.json,36,--phase-reference-mode legacy,other_reference,visualization_or_validatio"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,19,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/issue130_phase_reference_v1/manifest.json,308,data/reference/pnjl/boundary.csv,other_reference,legacy_path_contract,""""""path"""": """"data/reference/pnjl/boundary.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,20,data/reference/pnjl/cep.csv,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/issue130_phase_reference_v1/manifest.json,313,data/reference/pnjl/cep.csv,other_reference,legacy_path_contract,""""""path"""": """"data/reference/pnjl/cep.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,21,data/reference/pnjl/spinodals.csv,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/issue130_phase_reference_v1/manifest.json,318,data/reference/pnjl/spinodals.csv,other_reference,legacy_path_contract,""""""path"""": """"data/reference/pnjl/spinodals.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,22,data/reference/pnjl/crossover_dense.csv,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/issue130_phase_reference_v1/manifest.json,323,data/reference/pnjl/crossover_dense.csv,other_reference,legacy_path_contract,""""""path"""": """"data/reference/pnjl/crossover_dense.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,23,data/reference/pnjl/phase_reference_dense_manifest.json,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/issue130_phase_reference_v1/manifest.json,328,data/reference/pnjl/phase_reference_dense_manifest.json,other_reference,legacy_path_contract,""""""path"""": """"data/reference/pnjl/phase_reference_dense_manifest.json"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,24,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.json,5,legacy_phase_reference_v1,snapshot_metadata,legacy_path_contract,""""""snapshot_root"""": """"data/reference/pnjl/legacy_phase_reference_v1"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,25,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.json,11,data/reference/pnjl/boundary.csv,snapshot_metadata,legacy_path_contract,""{""""source_path"""": """"data/reference/pnjl/boundary.csv"""", """"path"""": """"boundary.csv"""", """"bytes"""""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,26,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.json,12,data/reference/pnjl/cep.csv,snapshot_metadata,legacy_path_contract,""{""""source_path"""": """"data/reference/pnjl/cep.csv"""", """"path"""": """"cep.csv"""", """"bytes"""": 651, """"sha256"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,27,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.json,13,data/reference/pnjl/crossover_dense.csv,snapshot_metadata,legacy_path_contract,""{""""source_path"""": """"data/reference/pnjl/crossover_dense.csv"""", """"path"""": """"crossover_d"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,28,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.json,15,data/reference/pnjl/phase_reference_dense_manifest.json,snapshot_metadata,legacy_path_contract,""{""""source_path"""": """"data/reference/pnjl/phase_reference_dense_manifest"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,29,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/legacy_phase_reference_v1/RETIREMENT_MANIFEST.json,16,data/reference/pnjl/spinodals.csv,snapshot_metadata,legacy_path_contract,""{""""source_path"""": """"data/reference/pnjl/spinodals.csv"""", """"path"""": """"spinodals.csv"""", """"byte"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,30,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/legacy_phase_reference_v1/crossover_dense.meta.json,170,data/reference/pnjl/crossover_dense.csv,snapshot_metadata,legacy_path_contract,""""""path"""": """"data/reference/pnjl/crossover_dense.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,31,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/legacy_phase_reference_v1/phase_reference_dense_manifest.json,244,data/reference/pnjl/phase_reference_dense_manifest.json,snapshot_metadata,legacy_path_contract,""""""path"""": """"data/reference/pnjl/phase_reference_dense_mani"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,32,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"data/reference/pnjl/legacy_phase_reference_v1/phase_reference_dense_manifest.json,250,data/reference/pnjl/crossover_dense.csv,snapshot_metadata,legacy_path_contract,""""""path"""": """"data/reference/pnjl/crossover_dense.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,33,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_phase_reference_runtime_consumer_audit_v1/tables/legacy_reference_snapshot.csv,2,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,""data/reference/pnjl/boundary.csv,3"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,34,data/reference/pnjl/cep.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_phase_reference_runtime_consumer_audit_v1/tables/legacy_reference_snapshot.csv,3,data/reference/pnjl/cep.csv,historical_evidence,migration_or_audit_tooling,""data/reference/pnjl/cep.csv,651,8bdda45"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,35,data/reference/pnjl/spinodals.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_phase_reference_runtime_consumer_audit_v1/tables/legacy_reference_snapshot.csv,4,data/reference/pnjl/spinodals.csv,historical_evidence,migration_or_audit_tooling,""data/reference/pnjl/spinodals.csv"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,36,data/reference/pnjl/crossover_dense.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_phase_reference_runtime_consumer_audit_v1/tables/legacy_reference_snapshot.csv,5,data/reference/pnjl/crossover_dense.csv,historical_evidence,migration_or_audit_tooling,""data/reference/pnjl/crossov"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,37,data/reference/pnjl/phase_reference_dense_manifest.json,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_phase_reference_runtime_consumer_audit_v1/tables/legacy_reference_snapshot.csv,6,data/reference/pnjl/phase_reference_dense_manifest.json,historical_evidence,migration_or_audit_tooling,""data/refere"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,38,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v1/input_inventory.csv,8,data/reference/pnjl/boundary.csv,historical_evidence,legacy_path_contract,""data/reference/pnjl/boundary.csv,3221,5480a3048177be5ff4a2e7314c56d2"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,39,data/reference/pnjl/cep.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v1/input_inventory.csv,9,data/reference/pnjl/cep.csv,historical_evidence,legacy_path_contract,""data/reference/pnjl/cep.csv,651,8bdda456f2495ff322f80a802ee1efab56567bbfc"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,40,data/reference/pnjl/crossover_dense.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v1/input_inventory.csv,10,data/reference/pnjl/crossover_dense.csv,historical_evidence,legacy_path_contract,""data/reference/pnjl/crossover_dense.csv,27507,0f811c3648a18a"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,41,data/reference/pnjl/spinodals.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v1/input_inventory.csv,11,data/reference/pnjl/spinodals.csv,historical_evidence,legacy_path_contract,""data/reference/pnjl/spinodals.csv,4916,96accaa2a1d863406e8d9bb961c"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,42,data/reference/pnjl/boundary.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v1/manifest.json,57,data/reference/pnjl/boundary.csv,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/boundary.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,43,data/reference/pnjl/cep.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v1/manifest.json,62,data/reference/pnjl/cep.csv,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/cep.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,44,data/reference/pnjl/crossover_dense.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v1/manifest.json,67,data/reference/pnjl/crossover_dense.csv,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/crossover_dense.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,45,data/reference/pnjl/spinodals.csv,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v1/manifest.json,72,data/reference/pnjl/spinodals.csv,historical_evidence,legacy_path_contract,""""""path"""": """"data/reference/pnjl/spinodals.csv"""","""
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,46,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/README.md,13,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,- legacy snapshot: `data/reference/pnjl/legacy_phase_reference_v1`"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,47,--phase-reference-mode legacy,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/README.md,20,--phase-reference-mode legacy,historical_evidence,fallback_or_rollback,`legacy` 模式验证显式 `--phase-reference-mode legacy` rollback；diagnostic 模式"
docs/analysis/pnjl/phase_reference/issue130_phase_reference_legacy_audit_v1/tables/reference_occurrences.csv,48,legacy_phase_reference_v1,historical_evidence,migration_or_audit_tooling,"docs/analysis/pnjl/phase_reference/issue130_rs_transport_runtime_parity_v2/consumer_source_smoke.json,59,legacy_phase_reference_v1,historical_evidence,legacy_path_contract,""""""legacy_root"""": """"data/reference/pnjl/legacy_phase_reference_v1/{b"
