surface,xi,mu_MeV,T_MeV,rho,mu_CEP_proxy_MeV,layer,status,interpolation_method,source_layer,source_xi_left,source_xi_right,source_axis_low,source_axis_high,xi_gap,reference_write
crossover,-0.30625,138.25404306671214,174.45024357070264,2.053288714989133,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,160.89369421331435,168.98381893682463,2.201423058303487,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,161.29638357783082,168.87872300226547,2.2033828668743944,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,183.8785076723593,162.5507553797748,2.2764503437677748,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,184.3387240889495,162.41281585492823,2.277244889257639,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,206.86332113140418,155.2132299498763,2.2797923277146936,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,207.3810646000682,155.03616196833266,2.2791631999933584,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,229.84813459044912,146.86282640205187,2.2243987328127814,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,230.42340511118687,146.64359519437835,2.222808186925282,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,236.45357634017915,144.23614414275954,2.201380715268961,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,237.86786798061414,143.65988843552694,2.1932252344328815,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.30625,239.75629721504416,142.87587704778826,2.182939757732746,244.18567446997528,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3125,-0.3,0.0,239.75629721504416,0.012500000000000011,False
crossover,-0.3,0.0,189.80744682482936,-0.0,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,23.042340511118688,189.39544056223897,0.41910870055550375,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,46.084681022237376,188.16223644362356,0.824957206631696,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,69.12702153335607,186.0930966699495,1.20419572953111,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,92.16936204447475,183.16908758113885,1.5433869472399127,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,115.21170255559343,179.38038397783592,1.830388457860537,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,138.25404306671214,174.71412450711082,2.054421359712539,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,161.29638357783082,169.1424885325819,2.204579084553027,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,184.3387240889495,162.68440971432696,2.279565024118581,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,207.3810646000682,155.30903126239025,2.280199565913536,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,230.42340511118687,146.92935985983723,2.2244997445597474,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,237.86786798061414,143.95196270276722,2.194764300954633,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.3,241.59009941532776,142.40583710269084,2.1822780603104297,245.3123308500414,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.3,-0.3,0.0,241.59009941532776,0.0,False
crossover,-0.29375,0.0,190.05261386864908,0.0,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,23.042340511118688,189.63954078457792,0.4189811847819497,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,23.092555321548208,189.63774580485688,0.41987979712913515,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,46.084681022237376,188.4061213982421,0.8247046398262337,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,46.185110643096415,188.39891995683456,0.8264149254541248,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,69.12702153335607,186.33953018676652,1.2039747467256974,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,69.27766596464461,186.32321308014326,1.2063230245218666,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,92.16936204447475,183.41707386079767,1.543247948939806,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,92.37022128619283,183.3878056878391,1.5459767707314045,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,115.21170255559343,179.63181626382425,1.8305917243060355,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,115.46277660774102,179.58574933344207,1.833377158565694,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,138.25404306671214,174.96508319627284,2.0546755269258345,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,138.55533192928922,174.8980812574581,2.0571180025276843,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,161.29638357783082,169.39894267153878,2.2056788226517985,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,161.64788725083744,169.30718243432798,2.2074017351411235,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,184.3387240889495,162.94040473820365,2.2805608506393416,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,184.74044257238566,162.819691264224,2.2812079409014285,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,207.3810646000682,155.57206065590816,2.282100035570668,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,207.83299789393385,155.41754078972284,2.281565395161334,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,230.42340511118687,147.2009746093881,2.2258554109878643,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,230.92555321548204,147.00922374989747,2.224221119107308,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,237.86786798061414,144.22997990011672,2.1958708635406095,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,239.2254367416462,143.6760267573626,2.190761260492571,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.29375,241.59009941532776,142.68959721993517,2.179688784425524,246.41882555892587,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.3,-0.2875,0.0,241.59009941532776,0.012500000000000011,False
crossover,-0.2875,0.0,190.29778091246882,-0.0,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,23.092555321548208,189.88273849630437,0.41976645204694224,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,46.185110643096415,188.64462177801107,0.8262197400912538,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,69.27766596464461,186.5724458507629,1.206232781408577,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,92.37022128619283,183.63954978564846,1.5460648125237941,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,115.46277660774102,179.8419592060417,1.8339247509791297,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,138.55533192928922,175.15488962913483,2.057851266227652,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,161.64788725083744,169.5703923016761,2.2090804987543518,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,184.74044257238566,163.0835546239875,2.2828397951289157,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,207.83299789393385,155.69040221944311,2.2840236743588234,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,230.92555321548204,147.2899207107084,2.225948225552331,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,239.2254367416462,143.96399229205417,2.1913121900183,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.2875,243.3753785047283,142.22544521852896,2.166369181831096,247.52532026781037,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.2875,-0.2875,0.0,243.3753785047283,0.0,False
crossover,-0.28125,0.0,190.53897357966258,0.0,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,23.092555321548208,190.12437437252282,0.41965549584259865,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,23.141980315841177,190.12260619294196,0.42053943738459687,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,46.185110643096415,188.88648002663928,0.8260159637052662,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,46.283960631682355,188.87939217892182,0.8276987792501882,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,69.27766596464461,186.81387472051819,1.2059286546956014,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,69.42594094752353,186.79779192567423,1.2082386721459604,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,92.37022128619283,183.88683951767703,1.546115875840416,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,92.56792126336471,183.85805581075456,1.548804731658625,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,115.46277660774102,180.0906357503215,1.83418110887365,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,115.70990157920589,180.04521118371167,1.8369193435980735,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,138.55533192928922,175.40148152967186,2.058003264592497,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,138.85188189504706,175.33544031598169,2.0604063094679104,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,161.64788725083744,169.8197907725479,2.2096636592451038,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,161.99386221088824,169.7293202862033,2.2113486068126695,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,184.74044257238566,163.33626506264667,2.2839134273662385,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,185.13584252672942,163.21737652499723,2.284553476715384,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,207.83299789393385,155.94836728163608,2.2855964351938445,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,208.27782284257057,155.7962053468121,2.2850461280667194,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,230.92555321548204,147.55615473550066,2.2268838808973506,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,231.41980315841178,147.3671988679864,2.2252048076680713,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,239.2254367416462,144.23673926090353,2.192120044227572,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,240.55960979414817,143.68951776190275,2.1852393649813635,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.28125,243.3753785047283,142.50671866150446,2.1685011253948385,248.61236834884747,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.2875,-0.275,0.0,243.3753785047283,0.012499999999999956,False
crossover,-0.275,0.0,190.7801662468563,-0.0,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,23.141980315841177,190.36512383069189,0.42044249078261886,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,46.283960631682355,189.12303273577263,0.8275511346457337,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,69.42594094752353,187.04196983222067,1.2080625354769483,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,92.56792126336471,184.10907376710614,1.549080224381182,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,115.70990157920589,180.29862183456956,1.8375175867043505,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,138.85188189504706,175.58770599790694,2.0610192972230603,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,161.99386221088824,169.98543471784055,2.2125116457584,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,185.13584252672942,163.4777869339702,2.2862468874488897,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,208.27782284257057,156.0638244232441,2.287187271680201,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,231.41980315841178,147.64253280832764,2.2265239318100996,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,240.55960979414817,143.97397219712573,2.187185517383519,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.275,245.12951311201635,142.04916411898253,2.1603214185348674,249.69941642988456,strict_reference_v1,native_uniform_xi,none_native,strict_crossover_v6_or_endpoint,-0.275,-0.275,0.0,245.12951311201635,0.0,False
crossover,-0.26875,0.0,191.02135891405007,0.0,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,23.141980315841177,190.60675193078717,0.4203870672692137,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,23.19064024734641,190.60501064448033,0.4212569839135694,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,46.283960631682355,189.36287393164798,0.8273908396261305,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,46.38128049469282,189.35587523926588,0.8290464435781867,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,69.42594094752353,187.2832971931178,1.2079243263331148,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,69.57192074203923,187.26748145718398,1.210199820740512,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,92.56792126336471,184.34826166019306,1.5487925406011378,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,92.76256098938563,184.31986276400292,1.5514372945339552,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,115.70990157920589,180.53906013365193,1.837329944260167,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,115.95320123673203,180.49424065034344,1.8400197815421244,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,138.85188189504706,175.8353173242083,2.061660548082178,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,139.14384148407845,175.7702930876209,2.064032245885566,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
crossover,-0.26875,161.99386221088824,170.23275549794698,2.2132819659051086,250.83732457597637,interpolated_noncertified,piecewise_linear_common_support,bilinear_axis_xi_common_support,strict_crossover_v6_or_endpoint,-0.275,-0.2625,0.0,245.12951311201635,0.012500000000000011,False
