# diagnostic_only Issue130 RS aggregate replay v4; calculation_sha=3c5f6b3c9bd535cff7657364dadb2efc31f2ea48; workflow_head_sha=22874505877491754eed27519ad8a7b871c82571; source_runs=30 unique successful shards
T_MeV,muq_MeV,muB_MeV,xi,species,channel,density_key,multiplicity,density,rate,contribution,total,tau_inv_species,equilibrium_backend,phase_curr,phase_structure
200.08890140807532,0.0,0.0,-0.5,u,uu_to_uu,u,1.0,0.5698080584107563,0.15140795557336928,0.0862734731932036,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,u,ud_to_ud,u,1.0,0.5698080584107563,0.1691031051336588,0.09635631200744013,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,u,uubar_to_uubar,ubar,1.0,0.5698080584107563,0.7344555303014894,0.41849867971013405,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,u,uubar_to_ddbar,ubar,1.0,0.5698080584107563,0.48677662834228885,0.27736924547545394,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,u,uubar_to_ssbar,ubar,1.0,0.5698080584107563,0.03988968944474618,0.022729466493118862,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,u,udbar_to_udbar,ubar,1.0,0.5698080584107563,0.9351228568929927,0.5328405394617157,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,u,us_to_us,s,1.0,0.3073774071076659,0.1658334431704,0.05097345377345402,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,u,usbar_to_usbar,sbar,1.0,0.3073774071076659,0.4835745471309529,0.1486398904403761,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,d,uu_to_uu,d,1.0,0.5698080584107563,0.15140795557336928,0.0862734731932036,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,d,ud_to_ud,d,1.0,0.5698080584107563,0.1691031051336588,0.09635631200744013,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,d,uubar_to_uubar,dbar,1.0,0.5698080584107563,0.7344555303014894,0.41849867971013405,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,d,uubar_to_ddbar,dbar,1.0,0.5698080584107563,0.48677662834228885,0.27736924547545394,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,d,uubar_to_ssbar,dbar,1.0,0.5698080584107563,0.03988968944474618,0.022729466493118862,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,d,udbar_to_udbar,dbar,1.0,0.5698080584107563,0.9351228568929927,0.5328405394617157,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,d,us_to_us,s,1.0,0.3073774071076659,0.1658334431704,0.05097345377345402,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,d,usbar_to_usbar,sbar,1.0,0.3073774071076659,0.4835745471309529,0.1486398904403761,1.6336810605548964,1.6336810605548966,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,s,us_to_us,u,2.0,0.5698080584107563,0.1658334431704,0.18898646454499224,0.9260379800631924,0.9260379800631923,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,s,usbar_to_usbar,ubar,2.0,0.5698080584107563,0.4835745471309529,0.5510893475950981,0.9260379800631924,0.9260379800631923,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,s,ss_to_ss,s,1.0,0.3073774071076659,0.07724446701823182,0.023743203985477714,0.9260379800631924,0.9260379800631923,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,s,ssbar_to_ssbar,sbar,1.0,0.3073774071076659,0.28006137273698767,0.08608453858290883,0.9260379800631924,0.9260379800631923,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,s,ssbar_to_uubar,sbar,2.0,0.3073774071076659,0.12384518769794887,0.07613442535471546,0.9260379800631924,0.9260379800631923,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,ubar,uubar_to_uubar,u,1.0,0.5698080584107563,0.7344555303014894,0.41849867971013405,1.633681060553305,1.633681060553305,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,ubar,uubar_to_ddbar,u,1.0,0.5698080584107563,0.48677662834228885,0.27736924547545394,1.633681060553305,1.633681060553305,models,quark,no_transition
200.08890140807532,0.0,0.0,-0.5,ubar,uubar_to_ssbar,u,1.0,0.5698080584107563,0.03988968944474618,0.022729466493118862,1.633681060553305,1.633681060553305,models,quark,no_transition
