profile,T_MeV,muB_MeV,eB_GeV2,eB_fm_minus2,node,p_num,zeta_num,pz_max_fm_inv,configured_n_max,resolved_n_max,candidate_index,seed_index,seed_label,converged,physical,method,iterations,residual_norm,omega_fm4,phi_u,phi_d,phi_s,Phi,PhiBar,state_l2_delta_input,status,error,attempt_count,failed_attempts,candidate_count
production,50.0,0.0,0.2,5.136378925382266,nmax79,128,384,40.0,79,79,1,1,external_committed,true,true,trust_region,2,4.04625820138815e-16,-21.505720811030695,-2.0172365014547635,-1.8697659923005288,-2.2367494858805697,4.185937853959037e-5,4.185937853959037e-5,0.00016274567788112523,ok,,4,2,1
production,50.0,0.0,0.2,5.136378925382266,nmax383,128,384,40.0,383,383,1,1,external_committed,true,true,trust_region,2,4.04625820138815e-16,-21.505720811030695,-2.0172365014547635,-1.8697659923005288,-2.2367494858805697,4.185937853959037e-5,4.185937853959037e-5,0.00016274567788112523,ok,,4,2,1
production,240.0,0.0,0.2,5.136378925382266,nmax79,128,384,40.0,79,79,1,3,project_thermal,true,true,trust_region,15,3.014756399597638e-14,-26.614956535302802,-0.08665391839132186,-0.0777142892218043,-1.2110114813642634,0.7446455890084134,0.7446455890084134,5.5849083580953844e-5,ok,,3,0,1
production,240.0,0.0,0.2,5.136378925382266,nmax383,128,384,40.0,383,383,1,1,external_committed,true,true,trust_region,2,2.0115363941028942e-14,-26.615133836451577,-0.08665273668713021,-0.0777124440756675,-1.2109968201200505,0.7446482070285466,0.7446482070285466,4.122975547530647e-5,ok,,3,0,1
production,240.0,0.0,0.8,20.545515701529062,nmax79,128,384,40.0,79,79,1,2,external_chiral_shift,true,true,trust_region,4,7.542829818651102e-15,-24.12444080857003,-0.11454588120812913,-0.06021716390260665,-1.0169529305302067,0.7712158503956367,0.7712158503956367,4.6778238535402387e-5,ok,,4,2,1
production,240.0,0.0,0.8,20.545515701529062,nmax383,128,384,40.0,383,383,1,2,external_chiral_shift,true,true,trust_region,4,1.544972275787505e-13,-24.124440809205886,-0.1145458812058258,-0.060217163900784236,-1.0169529305124252,0.7712158504022856,0.7712158504022856,4.677822059081503e-5,ok,,4,2,1
