q_inv_fm,weight,band,order,density,bound,landau,pair,root_count,negative_root_count,topology_evaluated,omega_tail
8.079420287004927,0.20245707258075143,tail1,8,1.618741139688235e-14,0.0,1.7778403510983943e-14,-1.5909921141015934e-15,0,0,false,1.4666519402786763e-17
8.406667045172746,0.44476206890674924,tail1,8,1.1812753277803351e-14,0.0,1.2805633420670467e-14,-9.928801428671158e-16,0,0,false,1.587867845541881e-17
8.948935180167343,0.6274132917557749,tail1,8,6.745751077491579e-15,0.0,7.197608521379472e-15,-4.518574438878934e-16,0,0,false,1.7993240502509817e-17
9.6331307150087,0.7253675667567239,tail1,8,3.1470368252560245e-15,0.0,3.3128548454288813e-15,-1.6581802017285691e-16,0,0,false,1.922831066055535e-17
10.3668692849913,0.7253675667567239,tail1,8,1.315639750656497e-15,0.0,1.3716651569162435e-15,-5.60254062597463e-17,0,0,false,6.564093260056913e-18
11.051064819832657,0.6274132917557749,tail1,8,5.603558351401624e-16,0.0,5.80559077009385e-16,-2.0203241869222557e-17,0,0,false,2.3877173590728496e-18
11.593332954827254,0.44476206890674924,tail1,8,2.7855101623563787e-16,0.0,2.8750901763051486e-16,-8.958001394876992e-18,0,0,false,1.0653847720480653e-18
11.920579712995073,0.20245707258075143,tail1,8,1.8118621647719402e-16,0.0,1.866597477388687e-16,-5.473531261674657e-18,0,0,false,6.532360827380617e-19
12.079420287004927,0.20245707258075143,tail2,8,1.467521337095851e-16,0.0,1.510589192409758e-16,-4.306785531390688e-18,0,0,false,5.148948627794724e-19
12.406667045172746,0.44476206890674924,tail2,8,9.468898396400539e-17,0.0,9.731531211124674e-17,-2.6263281472413346e-18,0,0,false,3.1500842912707863e-19
12.948935180167343,0.6274132917557749,tail2,8,4.533358009677758e-17,0.0,4.64874402991879e-17,-1.1538602024103235e-18,0,0,false,1.39121815746831e-19
13.6331307150087,0.7253675667567239,tail2,8,1.7607480349648217e-17,0.0,1.801443815373842e-17,-4.0695780409020327e-19,0,0,false,4.936435737457038e-20
14.3668692849913,0.7253675667567239,tail2,8,6.276342861341982e-18,0.0,6.408750086001523e-18,-1.3240722465954116e-19,0,0,false,1.61591995925012e-20
15.051064819832657,0.6274132917557749,tail2,8,2.3658637550852384e-18,0.0,2.4121450440472123e-18,-4.628128896197386e-20,0,0,false,5.677082211008647e-21
15.593332954827254,0.44476206890674924,tail2,8,1.0829633390563813e-18,0.0,1.1030270931164673e-18,-2.006375406008609e-20,0,0,false,2.4704942004656055e-21
15.920579712995073,0.20245707258075143,tail2,8,6.736593722375245e-19,0.0,6.857634823598159e-19,-1.2104110122291467e-20,0,0,false,1.4935137847799273e-21
16.158840574009854,0.40491414516150287,tail3,8,4.761341980772209e-19,0.0,4.845070530642022e-19,-8.372854986981183e-21,0,0,false,1.034756859375748e-21
16.813334090345492,0.8895241378134985,tail3,8,1.8252078644469714e-19,0.0,1.8555745486002293e-19,-3.0366684153257803e-21,0,0,false,3.7678768442063535e-22
17.897870360334686,1.2548265835115497,tail3,8,3.6671941463539e-20,0.0,3.7234112854179513e-20,-5.621713906405137e-22,0,0,false,7.018141754461686e-23
19.2662614300174,1.4507351335134477,tail3,8,4.726118116348819e-21,0.0,4.792415441393703e-21,-6.629732504488333e-23,0,0,false,8.333062738003866e-24
20.7337385699826,1.4507351335134477,tail3,8,5.124142439632987e-22,0.0,5.1904290410588355e-22,-6.628660142584848e-24,0,0,false,8.385163559708675e-25
22.102129639665314,1.2548265835115497,tail3,8,6.33457056515159e-23,0.0,6.411349160155379e-23,-7.677859500378739e-25,0,0,false,9.763710170215446e-26
23.186665909654508,0.8895241378134985,tail3,8,1.1950757362086372e-23,0.0,1.2089126379642585e-23,-1.3836901755621332e-25,0,0,false,1.7662560010985216e-26
23.841159425990146,0.40491414516150287,tail3,8,4.3499532303544294e-24,0.0,4.3990513272041194e-24,-4.909809684968986e-26,0,0,false,6.2806251978784586e-27
24.158840574009854,0.40491414516150287,tail4,8,2.6606764935958283e-24,0.0,2.6903543399636383e-24,-2.9677846367809925e-26,0,0,false,3.800163052974972e-27
24.813334090345492,0.8895241378134985,tail4,8,9.644328245783139e-25,0.0,9.749418943075427e-25,-1.0509069729228838e-26,0,0,false,1.3483150847352125e-27
25.897870360334686,1.2548265835115497,tail4,8,1.7846227709879444e-25,0.0,1.8033822293465583e-25,-1.8759458358614003e-27,0,0,false,2.4142356503369005e-28
27.2662614300174,1.4507351335134477,tail4,8,2.1045124231363405e-26,0.0,2.1257445444071156e-26,-2.123212127077528e-28,0,0,false,2.7421617965444376e-29
28.7337385699826,1.4507351335134477,tail4,8,2.1050630953161283e-27,0.0,2.1254792241495127e-27,-2.041612883338444e-29,0,0,false,2.6458956219741582e-30
30.102129639665314,1.2548265835115497,tail4,8,2.4399708647702632e-28,0.0,2.4628636700872326e-28,-2.2892805316969154e-30,0,0,false,2.9755908364492776e-31
31.186665909654508,0.8895241378134985,tail4,8,4.4003674772170213e-29,0.0,4.4406704553975104e-29,-4.030297818048875e-31,0,0,false,5.24985213047195e-32
31.841159425990146,0.40491414516150287,tail4,8,1.562135158473219e-29,0.0,1.576247933613156e-29,-1.4112775139936912e-31,0,0,false,1.8405940497267847e-32
0.07725323497691705,0.19693285419440887,bulk,8,9.447479686736063e-6,9.484890650077381e-6,1.4587824068647168e-17,-3.741096335590586e-8,1,1,true,1.3409111722138624e-21
0.39557077898937143,0.4326263466655692,bulk,8,0.0001278834781583956,0.00012895301325192593,1.7613505394354413e-16,-1.0695350937064594e-6,1,1,true,3.515726360494378e-20
0.923042653406456,0.6102937710693808,bulk,8,0.0002537885813970065,0.0002602194434641172,9.135786560288912e-16,-6.430862068024261e-6,1,1,true,1.9143008856200444e-19
1.5885693143712716,0.7055752779615976,bulk,8,0.00023126928131577695,0.000251266597541846,4.749607990154674e-15,-1.9997316230818694e-5,1,1,true,5.669946990863065e-19
2.302287185410642,0.7055752779615976,bulk,8,0.00014270032600774052,0.00018288816152595125,2.418970209382513e-14,-4.018783554240042e-5,1,1,true,1.1909284016393644e-18
2.967813846375458,0.6102937710693808,bulk,8,7.0079645682173e-5,0.00012775727281928077,6.56647773845904e-14,-5.767762720277255e-5,1,1,true,1.9789734766028037e-18
3.4952857207925425,0.4326263466655692,bulk,8,3.0644486820618275e-5,9.57587910771546e-5,1.017542486304512e-13,-6.511430435829058e-5,1,1,true,2.7449347526873255e-18
3.813603264804997,0.19693285419440887,bulk,8,1.498262359228782e-5,8.042322653517529e-5,1.1845286558211025e-13,-6.544060306134031e-5,1,1,true,3.2676661676071403e-18
3.9348103059458044,0.11204642113885564,bulk,8,1.0551204445446308e-5,0.0,1.2325792084944489e-13,1.0551204322188388e-5,0,0,true,3.478678239987044e-18
4.115919454737689,0.24614599749009863,bulk,8,5.932655250464751e-6,0.0,1.2867239086687226e-13,5.93265512179236e-6,0,0,true,3.806277037119491e-18
4.4160285250175235,0.3472312081769524,bulk,8,2.0491303933556925e-6,0.0,1.3292230392007306e-13,2.0491302604333887e-6,0,0,true,4.381576515728342e-18
4.794684899235235,0.40144233456143563,bulk,8,4.3539288031426437e-7,0.0,1.3049038958672978e-13,4.3539274982387475e-7,0,0,true,5.165195957455453e-18
5.200760023063279,0.40144233456143563,bulk,8,5.594885422040643e-8,0.0,1.202068185414664e-13,5.5948734013587886e-8,0,0,true,6.0771546683167555e-18
5.5794163972809905,0.3472312081769524,bulk,8,3.728935686608897e-9,0.0,1.0596695936992775e-13,3.7288297196495275e-9,0,0,true,6.99429924106903e-18
5.879525467560825,0.24614599749009863,bulk,8,8.113988390012808e-11,0.0,9.306781268222713e-14,8.104681608744584e-11,0,0,true,7.766962564368122e-18
6.06063461635271,0.11204642113885564,bulk,8,1.4442707012826523e-13,0.0,8.505555866029202e-14,5.937151146797319e-14,0,0,true,8.252829336367042e-18
6.142221955385648,0.09593486982823836,bulk,8,5.730925083334455e-14,0.0,8.144850757368157e-14,-2.413925674033701e-14,0,0,true,8.476521585287284e-18
6.297288778916946,0.21075179365783064,bulk,8,5.506367467745839e-14,0.0,7.459107679651083e-14,-1.952740211905244e-14,0,0,true,8.909921528444326e-18
6.554244104209219,0.2973016042652166,bulk,8,4.9778101848269476e-14,0.0,6.348479327240869e-14,-1.370669142413922e-14,0,0,true,9.651879345229598e-18
6.878452138709408,0.3437175209904145,bulk,8,4.178215959360437e-14,0.0,5.0515357701522674e-14,-8.733198107918306e-15,0,0,true,1.0630363117580711e-17
7.226136283807191,0.3437175209904145,bulk,8,3.309239435776676e-14,0.0,3.845332382891308e-14,-5.360929471146323e-15,0,0,true,1.1732186449459829e-17
7.55034431830738,0.2973016042652166,bulk,8,2.5750661607605438e-14,0.0,2.9138643278964416e-14,-3.3879816713589746e-15,0,0,true,1.2808556094105989e-17
7.807299643599653,0.21075179365783064,bulk,8,2.0710663945116506e-14,0.0,2.3060073565348604e-14,-2.3494096202320988e-15,0,0,true,1.3695199274228348e-17
7.962366467130951,0.09593486982823836,bulk,8,1.8030839061594074e-14,0.0,1.9912759020180434e-14,-1.8819199585863593e-15,0,0,true,1.4244623808840427e-17
0.020619720489674975,0.05282316159364403,bulk,16,7.613682901407825e-7,7.639872451088468e-7,1.2557033732495143e-18,-2.6189549693201017e-9,1,1,true,9.552833492529953e-23
0.10782531586288768,0.12110976412550845,bulk,16,1.7233276235021516e-5,1.7306828732361002e-5,2.579971145116533e-17,-7.355249736528469e-8,1,1,true,2.612210304104637e-21
0.26140485477859277,0.18512405684470012,bulk,16,7.335429306502674e-5,7.380573889075142e-5,9.943825694030468e-17,-4.5144582582411375e-7,1,1,true,1.535302503610672e-20
