q_inv_fm,weight,band,order,density,bound,landau,pair,root_count,negative_root_count,topology_evaluated,omega_tail
8.079420287004927,0.20245707258075143,tail1,8,1.0480955655838055e-12,0.0,1.0495581618814916e-12,-1.4625962976862262e-15,0,0,false,1.4666519402786763e-17
8.406667045172746,0.44476206890674924,tail1,8,7.065661745334629e-13,0.0,7.074740024492832e-13,-9.078279158203138e-16,0,0,false,1.587867845541881e-17
8.948935180167343,0.6274132917557749,tail1,8,3.6091283360639906e-13,0.0,3.613227594045807e-13,-4.0992579818162735e-16,0,0,false,1.7993240502509817e-17
9.6331307150087,0.7253675667567239,tail1,8,1.5032480848628868e-13,0.0,1.5047394321442756e-13,-1.4913472813887604e-16,0,0,false,1.922831066055535e-17
10.3668692849913,0.7253675667567239,tail1,8,5.706883744466301e-14,0.0,5.711883361141464e-14,-4.999616675163072e-17,0,0,false,6.564093260056913e-18
11.051064819832657,0.6274132917557749,tail1,8,2.260964999873316e-14,0.0,2.2627567366903596e-14,-1.7917368170439093e-17,0,0,false,2.3877173590728496e-18
11.593332954827254,0.44476206890674924,tail1,8,1.071141149334906e-14,0.0,1.0719321548554799e-14,-7.910055205740108e-18,0,0,false,1.0653847720480653e-18
11.920579712995073,0.20245707258075143,tail1,8,6.790075369848079e-15,0.0,6.7948970096875225e-15,-4.8216398394431295e-18,0,0,false,6.532360827380617e-19
12.079420287004927,0.20245707258075143,tail2,8,5.435463064086109e-15,0.0,5.4392526866113925e-15,-3.7896225252836114e-18,0,0,false,5.148948627794724e-19
12.406667045172746,0.44476206890674924,tail2,8,3.42833122396629e-15,0.0,3.4306369997591614e-15,-2.3057757928711886e-18,0,0,false,3.1500842912707863e-19
12.948935180167343,0.6274132917557749,tail2,8,1.5867285583970342e-15,0.0,1.5877381614498332e-15,-1.009603052799285e-18,0,0,false,1.39121815746831e-19
13.6331307150087,0.7253675667567239,tail2,8,5.938791723145512e-16,0.0,5.942338978865399e-16,-3.547255719887769e-19,0,0,false,4.936435737457038e-20
14.3668692849913,0.7253675667567239,tail2,8,2.0460700930234323e-16,0.0,2.0472199677662492e-16,-1.1498747428167127e-19,0,0,false,1.61591995925012e-20
15.051064819832657,0.6274132917557749,tail2,8,7.503270622026836e-17,0.0,7.507277384046861e-17,-4.006762020024691e-20,0,0,false,5.677082211008647e-21
15.593332954827254,0.44476206890674924,tail2,8,3.3684566312327657e-17,0.0,3.370189852132966e-17,-1.7332209002002644e-20,0,0,false,2.4704942004656055e-21
15.920579712995073,0.20245707258075143,tail2,8,2.0727252398286896e-17,0.0,2.0737695133815506e-17,-1.044273552861091e-20,0,0,false,1.4935137847799273e-21
16.158840574009854,0.40491414516150287,tail3,8,1.4539792146724262e-17,0.0,1.454700933310906e-17,-7.217186384797774e-21,0,0,false,1.034756859375748e-21
