surface,xi,T_MeV,mu_MeV,rho_hadron,rho_quark,area_residual,layer,status,interpolation_method,source_layer,source_xi_left,source_xi_right,source_axis_low,source_axis_high,xi_gap,reference_write,source_status,acceptance_status,extrapolation,coverage_status,acceptance_scope
maxwell,-0.225,97.0,320.1420644824797,0.3076384319911836,2.668481795629634,4.581379464854642e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,99.0,318.29148281388746,0.33086610988923343,2.674723932742931,6.678127823768693e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,101.0,316.3480064160252,0.3558690339098968,2.681065063196925,2.7849791442459675e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,102.0,315.340250876067,0.3690822836546925,2.684243440338129,3.1220939479323752e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,103.0,314.30785388457923,0.38281460927299354,2.6874209182197726,2.4496244498471535e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,104.0,313.2503234469265,0.39706901289533797,2.6905687148709436,3.2074052870154264e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,105.0,312.16718236607784,0.41185906327802213,2.6936882181569892,1.8991767303526592e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,106.0,311.05793691269645,0.42725983548763036,2.696746007424726,8.92513896626158e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,107.0,309.922098189586,0.44324840465049115,2.699741185888367,4.33487146869803e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,108.0,308.75917622839694,0.4599121385519348,2.702637360121538,4.905044635987826e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,109.0,307.56867954792904,0.4772418470495612,2.705427799073901,8.391424837403925e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,110.0,306.35011280623365,0.4952891407818183,2.708076858697962,1.5171104813911044e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,111.0,305.1029835049322,0.5141024325767265,2.7105647475270653,5.852915107597539e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,112.0,303.82680286707154,0.533726658716555,2.7128650578280666,1.8773073185100077e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,113.0,302.52108437531757,0.5542029161090903,2.71493288857175,5.497155443173854e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,114.0,301.1853430242378,0.5755824572197212,2.7167470314714235,2.743046147044774e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,115.0,299.8191031719577,0.5979569112753268,2.718267475267341,4.68155490431887e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,116.0,298.42189380748135,0.621363659515456,2.7194423563044827,2.553478960181979e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,117.0,296.99325098252075,0.6458839636370806,2.7202269413164073,8.777611312088868e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,118.0,295.532732099927,0.6716090546035072,2.7205721136003853,4.794211404233402e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,119.0,294.0398931941087,0.6986233185903618,2.7204178031505766,1.9898899513728875e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,120.0,292.51432055487066,0.7270510710094454,2.7196985960548217,3.90239942193411e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,121.0,290.95561691625824,0.7569937302134183,2.718337245178642,1.0090058435470038e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,122.0,289.36341006473504,0.7886142397871041,2.716236995053638,1.9586791315258205e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,123.0,287.7373601026127,0.8220660276309582,2.713324762177622,1.266757033075395e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,124.0,286.0771548660725,0.8575157273333711,2.7094601826700497,2.73614572938999e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,125.0,284.3825376261955,0.8951997281641082,2.7045339337786176,1.449397471830398e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,126.0,282.65329377535807,0.9353637416887293,2.6983782848537143,2.0578265341006537e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,127.0,280.8892640132839,0.9782990976812561,2.690804394415384,1.7997596242766759e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,128.0,279.090374410301,1.024346622664364,2.6816072331919916,3.6221773884500493e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,129.0,277.25660979197596,1.0739546287872057,2.6704644000682314,3.042028610277151e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,130.0,275.38807781438015,1.127629015561197,2.6570623333762455,3.2285832658959708e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,131.0,273.4849649530968,1.1859902638659945,2.640902296253267,7.899689355689949e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,132.0,271.54760632944647,1.2498576582352339,2.6213945234639078,1.0124063693010732e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,133.0,269.5764605827391,1.320342191096753,2.5976592975811106,3.983306460823507e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,133.5,268.5784047678378,1.3584985856508702,2.5838271123208227,2.2888379851799065e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,134.0,267.57214975645013,1.398903560756558,2.568433232991808,3.3106180904304074e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,134.5,266.55779131455006,1.4418894342108872,2.5511367626739068,1.3742522858322655e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,135.0,265.53544688419436,1.4878208623968183,2.531624345792344,1.5272066580041701e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,135.5,264.50524461223506,1.537271269622602,2.5093227054938603,2.0811422701416846e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,136.0,263.4673214353943,1.5910115643046356,2.483566268586025,2.6492401312954645e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,136.5,262.42181472111594,1.6501047829966922,2.4531970797921607,3.039382432576737e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,137.0,261.3688982123925,1.7165698609577522,2.4163510283968987,1.4058232659725795e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.225,138.5,258.16725406007504,2.0762602172204403,2.1385058994642536,4.992851121381262e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.225,-0.225,5.0,138.5,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,5.0,350.3288136777504,0.0,2.620826376912386,1.1257380707278532e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,7.0,350.2881511847563,3.6714809753849935e-06,2.620482447297267,4.903726307585456e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,9.0,350.232893038274,2.7230383393248496e-05,2.6200324517595477,2.2139189589764067e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,11.0,350.16253262046547,0.00010303630049706666,2.619481809735174,4.634529524510496e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,15.0,349.97458240220817,0.0005983653751542049,2.61810517251259,4.405310293244301e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,17.0,349.8560588218086,0.0010841393667188537,2.6172949750124195,2.1242193399582466e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,19.0,349.720652588028,0.001684249254736818,2.616418417470255,9.641791137516079e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,21.0,349.56761658536703,0.0025302357617473605,2.615478914997257,1.8675185578107467e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,23.0,349.39685466424623,0.003594750338805048,2.614497595842983,1.2053233425181515e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,25.0,349.20722318719424,0.004875377075993212,2.613470445563712,1.5592987209869552e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,27.0,348.9994202100101,0.006424053775742683,2.6124414155923,1.4789493476381147e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,29.0,348.7709244548961,0.008311478108221084,2.6113741035180102,1.0357694497912015e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,31.0,348.5218750495651,0.010274467325721287,2.610301668775935,9.762557554889498e-08,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,33.0,348.25159954292576,0.012460212363325415,2.609237899290745,4.111122687158638e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,35.0,347.95929463144626,0.015044364897889313,2.608194696306482,4.868533752139934e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,37.0,347.64413902561745,0.01784962685379666,2.60718570391052,8.703014540637853e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,43.0,346.55257009268274,0.02786109441701016,2.604503973465595,4.597255698314698e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,45.0,346.1366414944523,0.031800967526719244,2.6037720496102104,8.651507211335526e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,47.0,345.6928753329534,0.03605184389993176,2.6031465391767363,3.642143601930741e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,49.0,345.22013397075807,0.04056864707729671,2.6026440883698876,1.8208023599531155e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,51.0,344.7170831310545,0.04547629753961286,2.6022788838629727,9.8036150525342e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,53.0,344.1823361823906,0.050708202180179865,2.6020652044278814,3.5526113343032847e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,55.0,343.61459622980715,0.05624274217820556,2.602023381883174,1.5966333999551828e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,57.0,343.0123283034819,0.062199658901182515,2.6021689243229815,3.507485150173919e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,59.0,342.37391415222385,0.0685373327786009,2.6025163429897784,1.3546961704873745e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,61.0,341.6976995327485,0.07529090329868011,2.603083113365417,2.427738421654222e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,63.0,340.98193548750396,0.08248980526203854,2.603885531631716,3.301236419350879e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,65.0,340.2247632127272,0.09018759869919502,2.6049395814428706,4.508761355292361e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,67.0,339.42425432728527,0.09831062866457282,2.606263274241354,2.061176389121058e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,69.0,338.57834074330094,0.10694126379012053,2.6078684662301392,3.4430731891781075e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,71.0,337.68488858801845,0.11618700824573101,2.6097723332790683,4.161975654750895e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,73.0,336.741631374436,0.1259520294358476,2.6119889308644626,3.3364869311632744e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,75.0,335.74620112542954,0.1364131492927486,2.6145266162641008,8.306263430826955e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,77.0,334.6961382147359,0.1475538141242644,2.6173996775056168,8.872069797675065e-08,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,79.0,333.58885929275647,0.15941099896729385,2.620614606772291,3.8110374843102466e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,81.0,332.421675170916,0.17205487674747896,2.6241787620399375,2.0868812042547412e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,83.0,331.1917803708393,0.18554372518503395,2.6280922798598985,1.0922417777913733e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,85.0,329.8962652976703,0.19992521298094162,2.6323578316142027,2.4422253414828067e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,87.0,328.53210740964533,0.21536172044415294,2.6369680148594554,5.679803941849261e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,89.0,327.0961766325728,0.2318141604232993,2.641910697206946,2.4990391973373697e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,91.0,325.58523468339126,0.2494510474074246,2.647171541093512,1.1760446455845962e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,93.0,323.99594509174403,0.26834526762130745,2.6527261450600466,4.5358663423042747e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,95.0,322.32486772485845,0.2886198334339582,2.6585414505249876,3.000513666913846e-07,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,97.0,320.56846989699585,0.3103816839092688,2.664574452296924,4.227693656255846e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,99.0,318.72313314625944,0.333758829303505,2.670770498653432,1.6626656377024672e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
maxwell,-0.21875,101.0,316.7851521949128,0.3589074015899636,2.6770609831369176,2.1936494226452015e-06,strict_reference_v1,native_uniform_xi,none_native,strict_maxwell_c2_plus_expansion,-0.21875,-0.21875,5.0,138.3125,0.0,False,strict_certified,candidate_pending_author_review,False,native_support,downstream_phase_map_candidate
