surface,xi,mu_CEP_proxy_MeV,T_low_MeV,T_high_MeV,T_midpoint_MeV,layer,status,boundary_mode,source_xi_left,source_xi_right,xi_gap,reference_write,source_status,acceptance_status,extrapolation,coverage_status,acceptance_scope
cep_boundary,0.23125,319.64901875511504,121.703125,121.765625,121.734375,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.225,0.25,0.024999999999999994,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.2375,320.37759640593686,121.40625,121.46875,121.4375,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.225,0.25,0.024999999999999994,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.24375,321.1061740567587,121.109375,121.171875,121.140625,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.225,0.25,0.024999999999999994,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.25,321.8347517075805,120.8125,120.875,120.84375,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.25,0.25,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.25625,322.5262984898018,120.53125,120.59375,120.5625,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.25,0.2625,0.012500000000000011,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.2625,323.21784527202306,120.25,120.3125,120.28125,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.2625,0.2625,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.26875,323.93925134807813,119.9375,120.0,119.96875,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.2625,0.275,0.012500000000000011,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.275,324.66065742413326,119.625,119.6875,119.65625,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.275,0.275,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.28125,325.3313134786714,119.34375,119.40625,119.375,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.275,0.2875,0.012499999999999956,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.2875,326.0019695332096,119.0625,119.125,119.09375,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.2875,0.2875,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.29375,326.70150491566676,118.75,118.8125,118.78125,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.2875,0.3,0.012500000000000011,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.3,327.40104029812386,118.4375,118.5,118.46875,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.3,0.3,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.30625,328.09229904805244,118.125,118.1875,118.15625,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.30625,0.30625,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.3125,328.83514694681367,117.765625,117.8359375,117.80078125,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.3125,0.3125,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.31875,329.4584947629787,117.5,117.5625,117.53125,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.31875,0.31875,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.325,330.1335225521384,117.1875,117.25,117.21875,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.325,0.325,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.33125,330.83729708871664,116.84375,116.90625,116.875,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.325,0.3375,0.012500000000000011,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.3375,331.5410716252949,116.5,116.5625,116.53125,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.3375,0.3375,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.34375,332.19703619935024,116.1875,116.25,116.21875,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.3375,0.35,0.012499999999999956,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.35,332.8530007734056,115.875,115.9375,115.90625,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.35,0.35,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.35625,333.53405901988305,115.53125,115.59375,115.5625,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.35,0.3625,0.012500000000000011,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.3625,334.2151172663605,115.1875,115.25,115.21875,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.3625,0.3625,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.36875,334.88476864100966,114.84375,114.90625,114.875,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.3625,0.375,0.012500000000000011,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.375,335.5544200156588,114.5,114.5625,114.53125,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.375,0.375,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.38125,336.1813003115321,114.1875,114.25,114.21875,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.38125,0.38125,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.3875,336.87131117910803,113.8125,113.875,113.84375,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.3875,0.3875,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.39375,337.55513100941835,113.4375,113.5625,113.5,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.39375,0.39375,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.4,338.15785067781815,113.1328125,113.203125,113.16796875,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.4,0.4,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.40625,338.8313126106062,112.75390625,112.8203125,112.787109375,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.4,0.4125,0.012499999999999956,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.4125,339.5047745433942,112.375,112.4375,112.40625,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.4125,0.4125,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.41875,340.13014398687926,112.03125,112.09375,112.0625,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.4125,0.425,0.012500000000000011,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.425,340.75551343036426,111.6875,111.75,111.71875,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.425,0.425,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.43125,341.4047283348482,111.3125,111.375,111.34375,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.43125,0.43125,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.4375,342.0481347196643,110.9375,111.0,110.96875,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.4375,0.4375,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.44375,342.6857875306132,110.5625,110.625,110.59375,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.44375,0.44375,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.45,343.31774113756234,110.1875,110.25,110.21875,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.45,0.45,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.45625,343.9412544410507,109.8125,109.875,109.84375,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.45,0.4625,0.012500000000000011,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.4625,344.56476774453915,109.4375,109.5,109.46875,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.4625,0.4625,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.46875,345.20657332436815,109.03125,109.09375,109.0625,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.4625,0.475,0.012499999999999956,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.475,345.84837890419715,108.625,108.6875,108.65625,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.475,0.475,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.48125,346.47802573006715,108.21875,108.28125,108.25,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.475,0.4875,0.012500000000000011,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.4875,347.10767255593714,107.8125,107.875,107.84375,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.4875,0.4875,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
cep_boundary,0.49375,347.7534052491582,107.375,107.46875,107.421875,interpolated_noncertified,bracket_preserved_xi_interpolation,estimated_midpoint,0.4875,0.5,0.012500000000000011,False,interpolated_noncertified,author_accepted_for_downstream,False,interpolated_common_support,downstream_phase_map_default
cep_boundary,0.5,348.39913794237924,106.9375,107.0625,107.0,strict_reference_v1,bracket_preserved_native,estimated_midpoint,0.5,0.5,0.0,False,strict_certified,author_accepted_for_downstream,False,native_support,downstream_phase_map_default
