m_fm,g_fixed_fm,m_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
3.1,1.2804496874298683,611.71363924,-0.02089427528923299,-0.02598892847970973,0.033346591180894634,-1.4769485547606986
3.11,1.2804496874298683,613.686909044,-0.02205299784894057,-0.02755734096265925,0.03529506700741103,-1.4522859892628086
3.12,1.2804496874298683,615.660178848,-0.02320627764168249,-0.029133648259291003,0.03724648685284214,-1.4289146843217992
3.13,1.2804496874298683,617.633448652,-0.02435411164678345,-0.030717956331950992,0.03920096421410628,-1.406703250639856
3.14,1.2804496874298683,619.6067184560001,-0.025496493915158347,-0.032310366598552194,0.04115860774732964,-1.3855393243342549
3.15,1.2804496874298683,621.5799882599999,-0.026633415733542706,-0.03391097621236817,0.043119521580271734,-1.3653260663788471
3.16,1.2804496874298683,623.553258064,-0.02776486577611392,-0.03551987832030617,0.04508380560084716,-1.3459794315414035
3.17,1.2804496874298683,625.526527868,-0.028890830244636092,-0.03713716230163164,0.04705155572393021,-1.3274260123823496
3.18,1.2804496874298683,627.499797672,-0.030011292998145856,-0.03876291398890793,0.04902286413840008,-1.3096013188863622
3.19,1.2804496874298683,629.473067476,-0.031126235673091737,-0.0403972158727293,0.05099781953617959,-1.2924483922089087
3.2,1.2804496874298683,631.4463372800001,-0.032235637794747266,-0.04204014729166697,0.05297650732484345,-1.275916677589344
3.21,1.2804496874298683,633.419607084,-0.03333947688062577,-0.04369178460870402,0.05495900982520669,-1.25996110039033
3.22,1.2804496874298683,635.392876888,-0.034437728536579636,-0.045352201375303776,0.0569454064551765,-1.2445413028689756
3.23,1.2804496874298683,637.366146692,-0.03553036654616436,-0.04702146848415023,0.05893577390100794,-1.2296210092610345
3.24,1.2804496874298683,639.339416496,-0.0366173629538244,-0.04869965431149537,0.060930186277011016,-1.2151674941395334
3.25,1.2804496874298683,641.3126863,-0.03769868814238336,-0.05038682484995877,0.06292871527464308,-1.2011511345297852
3.26,1.2804496874298683,643.285956104,-0.03877431090528976,-0.05208304383254824,0.06493143030184391,-1.1875450304345494
3.27,1.2804496874298683,645.259225908,-0.0398441985140206,-0.05378837284859495,0.06693839861338295,-1.174324681606119
3.28,1.2804496874298683,647.232495712,-0.040908316781009965,-0.05550287145223701,0.0689496854329228,-1.1614677108522713
3.29,1.2804496874298683,649.205765516,-0.041966630118441865,-0.057226597264026374,0.07096535406744042,-1.1489536260648932
3.3,1.2804496874298683,651.1790353199999,-0.04301910159320752,-0.05895960606618192,0.07298546601458447,-1.1367636146480153
