sqrt_s_NN_GeV,background_p,channel,q_inv_fm,route,bound,unitary,landau,shell_inv_fm2,gap_count,contour_count,contour_passed,static_passed,root_nodes_stable,levinson_residual,threshold_phase_over_pi,threshold_offset,threshold_phase_at_1e7_over_pi,threshold_limit_change,threshold_limit_passed,upper_phase,branch_passed,reference_boundary_passed,failed_gates,passed,status,production_authorized
3.0,48,pi_minus,1.8183141144446417,direct_finite_q,0.00012169644574773935,-6.041595852903416e-6,1.8303394011386046e-11,1.9371890109397394e-5,1,1,true,true,true,-1.4059029940227674e-8,0.9999999859409701,1.0e-10,0.999985942228386,1.265321913648346e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,2.2648259694958197,direct_finite_q,4.098240093862604e-5,-5.196985517281942e-6,7.28991083553067e-12,9.299210592551552e-6,1,1,true,true,true,-2.1849396847350988e-8,0.9999999781506032,1.0e-10,0.9999781536070638,1.9664584295334374e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,2.7398292812153464,direct_finite_q,1.46924273501504e-5,-4.135832709584922e-6,2.5594537491655255e-12,4.0145901557125856e-6,1,1,true,true,true,-4.145335685823426e-8,0.9999999585466431,1.0e-10,0.9999585574800472,3.730785618907468e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,3.2355245301055344,direct_finite_q,5.66323485828434e-6,-2.977364682197549e-6,8.602593080833063e-13,1.4244421245000296e-6,1,1,true,true,true,-1.232143335139213e-7,0.9999998767856665,1.0e-10,0.9998768727397632,1.108924942726248e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,3.7437724285495775,direct_finite_q,0.0,4.469838073322406e-7,2.8603921795558265e-13,3.173812091815221e-7,0,0,true,true,true,5.94101412934139e-7,5.94101412934139e-7,1.0e-10,0.0005959480017016511,5.347264470022436e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,4.256227571450422,direct_finite_q,0.0,4.8139212908338346e-8,9.527623353404475e-14,4.417939711435265e-8,0,0,true,true,true,1.622227736117423e-7,1.622227736117423e-7,1.0e-10,0.00016234196167408114,1.4600389167652571e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,4.764475469894466,direct_finite_q,0.0,3.568852518092907e-9,3.215045801617153e-14,4.104242026714614e-9,0,0,true,true,true,1.4478367562438546e-7,1.4478367562438546e-7,1.0e-10,0.0001448584365872829,1.3030681627798124e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,5.260170718784654,direct_finite_q,0.0,1.5047981509685366e-10,1.114371214845363e-14,2.1095039695085187e-10,0,0,true,true,true,1.8558368941768014e-7,1.8558368941768014e-7,1.0e-10,0.0001856612005618384,1.6702744755386564e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,5.73517403050418,direct_finite_q,0.0,1.5262519281570095e-12,4.0283293078616945e-15,2.549966271192192e-12,0,0,true,true,true,3.739074697534375e-7,3.739074697534375e-7,1.0e-10,0.00019417214691460225,3.36526016443112e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,6.181685885555359,direct_finite_q,0.0,-4.04445444377918e-19,1.5416629825420971e-15,2.9837306838341834e-15,0,0,true,true,true,-1.4866717129590774e-14,-1.4866717129590774e-14,1.0e-10,-1.486684798254597e-11,1.3380164256319573e-13,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,6.592374607747902,direct_finite_q,0.0,-1.4555516946637346e-19,6.294504978626295e-16,1.3855275238686876e-15,0,0,true,true,true,-9.74787952908673e-15,-9.74787952908673e-15,1.0e-10,-9.747965327915793e-12,8.773169497554543e-14,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,6.960496766314217,direct_finite_q,0.0,-5.827245585123529e-20,2.786513861686427e-16,6.83787422739855e-16,0,0,true,true,true,-6.679253526148799e-15,-6.679253526148799e-15,1.0e-10,-6.679253050907984e-12,6.011328173526302e-14,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,7.280007943895612,direct_finite_q,0.0,-2.6338271436298286e-20,1.363010636351294e-16,3.6588893906864755e-16,0,0,true,true,true,-4.8065931291704245e-15,-4.8065931291704245e-15,1.0e-10,-4.806592701891666e-12,4.325933816249165e-14,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,7.545662108017604,direct_finite_q,0.0,-1.361342175024063e-20,7.484897899021164e-17,2.1585984007566931e-16,0,0,true,true,true,-3.6524864832969165e-15,-3.6524864832969165e-15,1.0e-10,-3.652486158659902e-12,3.28723783496462e-14,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,7.753098208010931,direct_finite_q,0.0,-8.132625785420426e-21,4.6744337110654426e-17,1.4232273112521028e-16,0,0,true,true,true,-2.945368458988587e-15,-2.945368458988587e-15,1.0e-10,-2.9453681972252547e-12,2.650831613087928e-14,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,7.898914223885238,direct_finite_q,0.0,-5.6622096073299094e-21,3.3529860053536224e-17,1.0596524569479338e-16,0,0,true,true,true,-2.5308234519936595e-15,-2.5308234519936595e-15,1.0e-10,-2.5308232270845312e-12,2.2777411067928987e-14,true,0.0,true,true,,true,conditional_window,false
3.0,48,pi_minus,7.980748879988085,direct_finite_q,0.0,-4.6211655410495946e-21,2.781328981537345e-17,8.973001649194365e-17,0,0,true,true,true,-2.323912477785639e-15,-2.323912477785639e-15,1.0e-10,-2.3239122712700145e-12,2.091521230005865e-14,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,0.019251120011914757,direct_finite_q,0.011967540913034314,-4.45759809840228e-6,1.726167613213043e-20,2.2460808708040092e-7,1,1,true,true,true,-6.104182270760816e-9,0.9999999938958177,1.0e-10,0.9999938961011782,5.49376014240633e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,0.1010857761147621,direct_finite_q,0.009253796624839829,-4.58601998859529e-6,1.396766654362132e-20,4.788009761256017e-6,1,1,true,true,true,-6.273645936083483e-9,0.9999999937263541,1.0e-10,0.9999937266525947,5.6462772245033556e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,0.2469017919890688,direct_finite_q,0.005925839514133354,-4.795983004822908e-6,1.2033921654580671e-20,1.828592764405396e-5,1,1,true,true,true,-6.606182600954469e-9,0.9999999933938174,1.0e-10,0.9999933941465905,5.94555965947565e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,0.4543378919823957,direct_finite_q,0.003219490712457836,-5.0465245118161285e-6,1.2887730713752399e-20,3.361507355209423e-5,1,1,true,true,true,-7.1575805282719784e-9,0.9999999928424195,1.0e-10,0.999992842802335,6.441816998154065e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,0.7199920561043887,direct_finite_q,0.0015269735611816288,-5.272439829552976e-6,1.888350321635169e-20,3.996271898495133e-5,1,1,true,true,true,-8.03153987760652e-9,0.9999999919684601,1.0e-10,0.9999919689356848,7.228379196802887e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,1.0395032336857826,direct_finite_q,0.0006521420132853226,-5.389707643595287e-6,3.172811376895769e-20,3.540461971350664e-5,1,1,true,true,true,-9.42166422657209e-9,0.9999999905783358,1.0e-10,0.999990579061891,8.47941335910007e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,1.4076253922520978,direct_finite_q,0.00025914629907219195,-5.3153910183677285e-6,4.768676759788522e-20,2.5479385364572682e-5,1,1,true,true,true,-1.171057784077334e-8,0.9999999882894222,1.0e-10,0.9999882904936317,1.0539412345679425e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,1.8183141144446417,direct_finite_q,9.910812345520092e-5,-4.996758518468652e-6,6.597995055849131e-20,1.576340925377213e-5,1,1,true,true,true,-1.573268892940405e-8,0.9999999842673111,1.0e-10,0.9999842691352319,1.4159269395671465e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,2.2648259694958197,direct_finite_q,3.770790084403371e-5,-4.4302458708772815e-6,1.1384655251267053e-19,8.647541322023441e-6,1,1,true,true,true,-2.3576620766796452e-8,0.9999999764233792,1.0e-10,0.9999764269743178,2.121890461724427e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,2.7398292812153464,direct_finite_q,1.4699076583971404e-5,-3.656988881765238e-6,2.107816597230828e-19,4.199218341655774e-6,1,1,true,true,true,-4.1673605122305446e-8,0.9999999583263949,1.0e-10,0.9999583368331968,3.7506082478486274e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,3.2355245301055344,direct_finite_q,5.993545883272689e-6,-2.7572027588047187e-6,2.969438604343694e-19,1.7163830330811919e-6,1,1,true,true,true,-9.891085650526321e-8,0.9999999010891435,1.0e-10,0.9999011428062147,8.901812003977843e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,3.7437724285495775,direct_finite_q,2.5709000243793915e-6,-1.8549261027375049e-6,3.010549068274944e-19,5.08377529229866e-7,1,1,true,true,true,-6.288539876608823e-7,0.9999993711460123,1.0e-10,0.9993729540255126,5.659316923511712e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,4.256227571450422,direct_finite_q,0.0,8.57510764608461e-8,2.3466170959277025e-19,7.869724353810833e-8,0,0,true,true,true,5.040685320418377e-7,5.040685320418377e-7,1.0e-10,0.0005049184943298655,4.536754940178696e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,4.764475469894466,direct_finite_q,0.0,7.024772186306029e-9,1.5161765844943843e-19,8.078536549476619e-9,0,0,true,true,true,5.731101607897718e-7,5.731101607897718e-7,1.0e-10,0.0004084472667877508,5.158160886511775e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,5.260170718784654,direct_finite_q,0.0,3.5150601765944485e-10,8.645199835836197e-20,4.927228490066247e-10,0,0,true,true,true,-3.5314642484659464e-11,-3.5314642484659464e-11,1.0e-10,-1.2193200478621365e-8,3.178317849073351e-10,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,5.73517403050418,direct_finite_q,0.0,4.3346123010668234e-12,4.576338558819845e-20,7.2229352951473975e-12,0,0,true,true,true,-4.966779746163851e-12,-4.966779746163851e-12,1.0e-10,-4.966735683655465e-9,4.470062072424229e-11,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,6.181685885555359,direct_finite_q,0.0,-9.28762650602698e-19,2.3443114915147455e-20,-1.752612953821515e-18,0,0,true,true,true,-6.632257966185137e-14,-6.632257966185137e-14,1.0e-10,-6.632198525462281e-11,5.968979154325659e-13,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,6.592374607747902,direct_finite_q,0.0,-3.432935792655341e-19,1.1961481475356064e-20,-7.294869464473231e-19,0,0,true,true,true,-4.6345635644303264e-14,-4.6345635644303264e-14,1.0e-10,-4.634563150401718e-11,4.17110720795728e-13,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,6.960496766314217,direct_finite_q,0.0,-1.404096422817602e-19,6.273972293862848e-21,-3.29226673467115e-19,0,0,true,true,true,-3.3950344743270347e-14,-3.3950344743270347e-14,1.0e-10,-3.395034171473519e-11,3.055531026877975e-13,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,7.280007943895612,direct_finite_q,0.0,-6.454336980622676e-20,3.4867391227646805e-21,-1.6393315608787189e-19,0,0,true,true,true,-2.6041242683939977e-14,-2.6041242683939977e-14,1.0e-10,-2.6041240363105628e-11,2.3437118415448146e-13,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,7.545662108017604,direct_finite_q,0.0,-3.379627891997186e-20,2.103791659683281e-21,-9.141580561061904e-20,0,0,true,true,true,-2.0933727241238354e-14,-2.0933727241238354e-14,1.0e-10,-2.0933725376724418e-11,1.884035451705026e-13,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,7.753098208010931,direct_finite_q,0.0,-2.0383414337420216e-20,1.4047164011367751e-21,-5.779459742749844e-20,0,0,true,true,true,-1.766803264185112e-14,-1.766803264185112e-14,1.0e-10,-1.766803106881676e-11,1.5901229377619552e-13,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,7.898914223885238,direct_finite_q,0.0,-1.4282931955326358e-20,1.052686187757981e-21,-4.1818934785244097e-20,0,0,true,true,true,-1.568688663481607e-14,-1.568688663481607e-14,1.0e-10,-1.568688523849954e-11,1.4118197971297417e-13,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_plus,7.980748879988085,direct_finite_q,0.0,-1.1697822442210638e-20,8.939066102230528e-22,-3.486091182533688e-20,0,0,true,true,true,-1.4675045261390752e-14,-1.4675045261390752e-14,1.0e-10,-1.4675043955298345e-11,1.3207540735219033e-13,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,0.019251120011914757,direct_finite_q,0.00029399033887391596,-1.1079473854980638e-7,7.137847626226105e-14,5.5176178681232095e-9,1,1,true,true,true,-6.1424243469332396e-9,0.9999999938575757,1.0e-10,0.9999938578082668,5.5282268946624425e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,0.1010857761147621,direct_finite_q,0.00022792318176382434,-1.139861265354847e-7,5.692494814057122e-14,1.1792926978175582e-7,1,1,true,true,true,-6.3126091021104e-9,0.9999999936873909,1.0e-10,0.999993687693064,5.6813439707303777e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,0.2469017919890688,direct_finite_q,0.00014642584207873397,-1.1920249262260447e-7,4.8588083575948245e-14,4.518380268849126e-7,1,1,true,true,true,-6.645978101182948e-9,0.9999999933540219,1.0e-10,0.9999933543549051,5.981375574756042e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,0.4543378919823957,direct_finite_q,7.976052193389787e-5,-1.2542236236558028e-7,5.634452099375683e-14,8.32784635476889e-7,1,1,true,true,true,-7.197647033940768e-9,0.999999992802353,1.0e-10,0.9999928026761284,6.477934387610862e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,0.7199920561043887,direct_finite_q,3.789008938974224e-5,-1.310200793729922e-7,7.739312306125563e-14,9.916238201465445e-7,1,1,true,true,true,-8.070475954191636e-9,0.999999991929524,1.0e-10,0.999991929932653,7.263486003883098e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,1.0395032336857826,direct_finite_q,1.6194408248116723e-5,-1.3390181418714594e-7,9.714093391427934e-14,8.791868558932201e-7,1,1,true,true,true,-9.45680067587773e-9,0.9999999905431993,1.0e-10,0.9999905437627323,8.511186845923515e-8,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,1.4076253922520978,direct_finite_q,6.436738724235569e-6,-1.32002837721462e-7,9.889910912883081e-14,6.328653946278627e-7,1,1,true,true,true,-1.1738274019457151e-8,0.999999988261726,1.0e-10,0.9999882625938419,1.0564526231617038e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,1.8183141144446417,direct_finite_q,2.4614555411904025e-6,-1.2401805535408008e-7,7.987936379310046e-14,3.9151472277856634e-7,1,1,true,true,true,-1.5747809944954838e-8,0.99999998425219,1.0e-10,0.9999842537378105,1.417312998439311e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,2.2648259694958197,direct_finite_q,9.36238026484122e-7,-1.0987641102219228e-7,5.2109156685478404e-14,2.1473858879243428e-7,1,1,true,true,true,-2.357034933897495e-8,0.9999999764296507,1.0e-10,0.999976433243492,2.1213260277684359e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,2.7398292812153464,direct_finite_q,3.647928178230458e-7,-9.062962655452505e-8,2.8429244607550316e-14,1.0426209715144864e-7,1,1,true,true,true,-4.161785149836561e-8,0.9999999583821485,1.0e-10,0.9999583925583095,3.745590452116526e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,3.2355245301055344,direct_finite_q,1.486643789115101e-7,-6.829339462455216e-8,1.3517626525667289e-14,4.262447202852119e-8,1,1,true,true,true,-9.864353589517094e-8,0.9999999013564641,1.0e-10,0.9999014080892515,8.877911529336386e-7,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,3.7437724285495775,direct_finite_q,6.37393662977077e-8,-4.59443780686211e-8,5.833940950030945e-15,1.2635341652769253e-8,1,1,true,true,true,-6.224363643392294e-7,0.9999993775636357,1.0e-10,0.9993793240425852,5.601664798534282e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,4.256227571450422,direct_finite_q,0.0,2.1336611710272676e-9,2.36919900749046e-15,1.958149637104314e-9,0,0,true,true,true,5.060165831151018e-7,5.060165831151018e-7,1.0e-10,0.0005068821690465663,4.554369530089081e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,4.764475469894466,direct_finite_q,0.0,1.7480209439501417e-10,9.336759343268016e-16,2.0102469001808943e-10,0,0,true,true,true,5.738477162091009e-7,5.738477162091009e-7,1.0e-10,0.0004089730932784759,5.16479932170538e-6,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,5.260170718784654,direct_finite_q,0.0,8.747994458080349e-12,3.6668790485617077e-16,1.226299753168026e-11,0,0,true,true,true,-6.840846139074901e-13,-6.840846139074901e-13,1.0e-10,-2.3619597062325423e-10,6.15676158338595e-12,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,5.73517403050418,direct_finite_q,0.0,1.0831061023433612e-13,1.469084771871166e-16,1.8072703560179665e-13,0,0,true,true,true,-1.0838794574625512e-13,-1.0838794574625512e-13,1.0e-10,-1.0838890871184244e-10,9.755001768718295e-13,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,6.181685885555359,direct_finite_q,0.0,-1.8166011866084593e-27,6.127811289982488e-17,1.1862862803377306e-16,0,0,true,true,true,-1.5552649878904815e-15,-1.5552649878904815e-15,1.0e-10,-1.5552786495684008e-12,1.39975092138573e-14,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,6.592374607747902,direct_finite_q,0.0,-6.63527548541368e-28,2.6867070206462427e-17,5.915266626786524e-17,0,0,true,true,true,-1.135075563176279e-15,-1.135075563176279e-15,1.0e-10,-1.135075462350596e-12,1.0215680068585039e-14,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,6.960496766314217,direct_finite_q,0.0,-2.6870186964802178e-28,1.2599850263008559e-17,3.092545620832906e-17,0,0,true,true,true,-8.52462374255919e-16,-8.52462374255919e-16,1.0e-10,-8.524622985365164e-13,7.672161368302484e-15,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,7.280007943895612,direct_finite_q,0.0,-1.2252323970327562e-28,6.452609196768275e-18,1.732484381740184e-17,0,0,true,true,true,-6.63087559508619e-16,-6.63087559508619e-16,1.0e-10,-6.630875006116329e-13,5.967788035577129e-15,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,7.545662108017604,direct_finite_q,0.0,-6.375018483400751e-29,3.671545681621524e-18,1.0590437524174841e-17,0,0,true,true,true,-5.371661368271688e-16,-5.371661368271688e-16,1.0e-10,-5.371660891155389e-13,4.8344952314442545e-15,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,7.753098208010931,direct_finite_q,0.0,-3.8267620925769363e-29,2.353843149794331e-18,7.16800581917407e-18,0,0,true,true,true,-4.552557029273701e-16,-4.552557029273701e-16,1.0e-10,-4.55255662491508e-13,4.0973013263461575e-15,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,7.898914223885238,direct_finite_q,0.0,-2.672871344434649e-29,1.718535200001275e-18,5.43204659357516e-18,0,0,true,true,true,-4.0507186425313997e-16,-4.0507186425313997e-16,1.0e-10,-4.050718282748327e-13,3.645646778278132e-15,true,0.0,true,true,,true,conditional_window,false
3.0,48,K_minus,7.980748879988085,direct_finite_q,0.0,-2.1852283107399354e-29,1.4393843606531405e-18,4.644450406599011e-18,0,0,true,true,true,-3.793070005552444e-16,-3.793070005552444e-16,1.0e-10,-3.793069668654679e-13,3.4137630049970934e-15,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,0.019251120011914757,direct_finite_q,0.6682192789559551,-0.0020085570221896666,2.2156495431841342e-12,1.2508173010855206e-5,1,1,true,true,true,-4.998270131117977e-9,0.9999999950017299,1.0e-10,0.9999950019235977,4.498440357178437e-8,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,0.1010857761147621,direct_finite_q,0.4078065177284252,-0.002059483976945829,5.058213312662545e-10,0.00021004179098329468,1,1,true,true,true,-5.146592374494219e-9,0.9999999948534076,1.0e-10,0.9999948536123747,4.6319302868502555e-8,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,0.2469017919890688,direct_finite_q,0.22986217296434422,-0.002148293007114215,5.559983806153646e-9,0.0007032475968506385,1,1,true,true,true,-5.4410643768321165e-9,0.9999999945589356,1.0e-10,0.9999945591632953,4.896954755311527e-8,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,0.4543378919823957,direct_finite_q,0.12913089229871724,-0.0022688860911972766,2.1501290596435135e-8,0.0013266605805106288,1,1,true,true,true,-5.938146085959772e-9,0.9999999940618539,1.0e-10,0.9999940621228866,5.3443277177331724e-8,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,0.7199920561043887,direct_finite_q,0.07293965073900822,-0.0024104093403401073,5.005995686734349e-8,0.0018522311741903704,1,1,true,true,true,-6.7451395580064855e-9,0.9999999932548604,1.0e-10,0.9999932552034492,6.070620751710826e-8,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,1.0395032336857826,direct_finite_q,0.04144129477308478,-0.0025562013339776885,8.529730741896774e-8,0.0021286587672671256,1,1,true,true,true,-8.069194756821219e-9,0.9999999919308052,1.0e-10,0.9999919312880929,7.262268388600443e-8,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,1.4076253922520978,direct_finite_q,0.023756863341312166,-0.002683634205080419,1.1645643934358717e-7,0.0021153290487485863,1,1,true,true,true,-1.034157537382896e-8,0.9999999896584246,1.0e-10,0.9999896591996469,9.30740673525151e-8,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,1.8183141144446417,direct_finite_q,0.01383629941549876,-0.002764439775904629,1.344923511341211e-7,0.0018545302671420026,1,1,true,true,true,-1.4580573193256896e-8,0.9999999854194268,1.0e-10,0.9999854208544916,1.3122552401264954e-7,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,2.2648259694958197,direct_finite_q,0.008262360355265305,-0.0027649423223381586,1.369099672896929e-7,0.001428596263081708,1,1,true,true,true,-2.370966623033155e-8,0.9999999762903338,1.0e-10,0.9999762941092138,2.1338643595448264e-7,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,2.7398292812153464,direct_finite_q,0.005100894608366447,-0.002647793208244284,1.273013946295209e-7,0.0009329434104772841,1,1,true,true,true,-4.962530253393993e-8,0.9999999503746975,1.0e-10,0.9999503902517463,4.466253557980925e-7,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,3.2355245301055344,direct_finite_q,0.003263210803720883,-0.0023824452360250736,1.1135786606681569e-7,0.0004671699356710016,1,1,true,true,true,-2.2491879414499039e-7,0.9999997750812059,1.0e-10,0.9997753747302733,2.0242228091491533e-6,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,3.7437724285495775,direct_finite_q,0.0,0.00020150498631089063,9.353939477226726e-8,0.00014314510249138323,0,0,true,true,true,2.179374217493504e-7,2.179374217493504e-7,1.0e-10,0.00021818402690700604,1.961477672735651e-6,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,4.256227571450422,direct_finite_q,0.0,3.286431947113961e-5,7.630342253614245e-8,3.0230946702309363e-5,0,0,true,true,true,1.2235289717693166e-7,1.2235289717693166e-7,1.0e-10,0.00012241943858236912,1.1011879755250266e-6,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,4.764475469894466,direct_finite_q,0.0,3.7080471123453304e-6,6.080723308169456e-8,4.334208536738228e-6,0,0,true,true,true,1.2310827287809926e-7,1.2310827287809926e-7,1.0e-10,0.00012316170581669567,1.107985308856848e-6,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,5.260170718784654,direct_finite_q,0.0,2.3474278788948798e-7,4.756673773726166e-8,3.9572680621666125e-7,0,0,true,true,true,1.665304530220447e-7,1.665304530220447e-7,1.0e-10,0.00016659117907476037,1.498791091876198e-6,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,5.73517403050418,direct_finite_q,0.0,3.2028345869854442e-9,3.672763625956897e-8,6.65377164443189e-8,0,0,true,true,true,3.466297943329332e-7,3.466297943329332e-7,1.0e-10,0.00017683976475002842,3.119721779963476e-6,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,6.181685885555359,direct_finite_q,0.0,-1.511960020601173e-10,2.8174599870644156e-8,5.425065813138813e-8,0,0,true,true,true,-1.1796951527409187e-11,-1.1796951527409187e-11,1.0e-10,-1.1796949176780752e-8,1.0617256356530564e-10,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,6.592374607747902,direct_finite_q,0.0,-9.019511754076356e-11,2.1534189981380608e-8,4.721279476750511e-8,0,0,true,true,true,-9.839090804184253e-12,-9.839090804184253e-12,1.0e-10,-9.83908903851851e-9,8.855181711148943e-11,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,6.960496766314217,direct_finite_q,0.0,-5.685816539331328e-11,1.658073786330919e-8,4.0556713558790774e-8,0,0,true,true,true,-8.342520515799749e-12,-8.342520515799749e-12,1.0e-10,-8.342519144825471e-9,7.508268455147747e-11,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,7.280007943895612,direct_finite_q,0.0,-3.8143274734906e-11,1.303417174925421e-8,3.489350690641477e-8,0,0,true,true,true,-7.21769316024904e-12,-7.21769316024904e-12,1.0e-10,-7.217691991946074e-9,6.495923837431693e-11,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,7.545662108017604,direct_finite_q,0.0,-2.7393657302810882e-11,1.0577518482984298e-8,3.043144428240382e-8,0,0,true,true,true,-6.3921033173271285e-12,-6.3921033173271285e-12,1.0e-10,-6.392102335867755e-9,5.752892980265182e-11,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,7.753098208010931,direct_finite_q,0.0,-2.1165204406788672e-11,8.940612371917037e-9,2.7161813737315034e-8,0,0,true,true,true,-5.810058373330106e-12,-5.810058373330106e-12,1.0e-10,-5.810057515312694e-9,5.229052531592678e-11,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,7.898914223885238,direct_finite_q,0.0,-1.7660008865326484e-11,7.924377665914554e-9,2.499201570964096e-8,0,0,true,true,true,-5.431251888179235e-12,-5.431251888179235e-12,1.0e-10,-5.431251106822904e-9,4.888126695511384e-11,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_plus,7.980748879988085,direct_finite_q,0.0,-1.5955265239609133e-11,7.399207309365127e-9,2.382348238334496e-8,0,0,true,true,true,-5.2290217348391955e-12,-5.2290217348391955e-12,1.0e-10,-5.229020993222654e-9,4.7061195577860726e-11,true,0.0,true,true,,true,conditional_window,false
130.0,48,pi_minus,0.019251120011914757,direct_finite_q,0.6865488404474022,-0.002042202924116649,3.651247877561339e-14,1.2851680657945364e-5,1,1,true,true,true,-4.997411040541522e-9,0.999999995002589,1.0e-10,0.999995002782455,4.497667341032856e-8,true,0.0,true,true,,true,conditional_window,false
