sqrt_s_NN_GeV,background_p,channel,q_inv_fm,route,bound,unitary,landau,shell_inv_fm2,gap_count,contour_count,contour_passed,static_passed,root_nodes_stable,levinson_residual,threshold_phase_over_pi,threshold_offset,threshold_phase_at_1e7_over_pi,threshold_limit_change,threshold_limit_passed,upper_phase,branch_passed,reference_boundary_passed,failed_gates,passed,status,production_authorized
200.0,48,pi_plus,3.2355245301055344,q0_lambda_reference,0.01986834064061307,-0.0006008349094045046,0.0,0.010218452943636654,1,1,true,true,true,-6.7079876098219415e-9,0.9999999932920124,1.0e-10,0.9999932923476191,6.037184018554357e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,3.7437724285495775,q0_lambda_reference,0.010882574584671005,-0.00042070748989757046,0.0,0.007428452327667526,1,1,true,true,true,-7.203830421076418e-9,0.9999999927961696,1.0e-10,0.9999927965332008,6.483459576524508e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,4.256227571450422,q0_lambda_reference,0.005939090863413624,-0.000285223666978993,0.0,0.005188783418851674,1,1,true,true,true,-7.737411600317046e-9,0.9999999922625884,1.0e-10,0.9999922629879866,6.963699387382697e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,4.764475469894466,q0_lambda_reference,0.0032585729528224793,-0.0001892427976958509,0.0,0.00352975088479059,1,1,true,true,true,-8.293675191062277e-9,0.9999999917063248,1.0e-10,0.9999917068732842,7.464256454323889e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,5.260170718784654,q0_lambda_reference,0.0018143973589088628,-0.00012429034464254456,0.0,0.0023691040868534354,1,1,true,true,true,-8.857080846524923e-9,0.9999999911429192,1.0e-10,0.9999911434821418,7.971364728847368e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,5.73517403050418,q0_lambda_reference,0.0010349911802022983,-8.17466553407086e-5,0.0,0.0015884289003522483,1,1,true,true,true,-9.413036017313914e-9,0.999999990586964,1.0e-10,0.9999905876160644,8.471707836341187e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,6.181685885555359,q0_lambda_reference,0.0006104317114345723,-5.444319562403293e-5,0.0,0.0010763411553308749,1,1,true,true,true,-9.947520807074284e-9,0.9999999900524792,1.0e-10,0.999990053198565,8.952736580254163e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,6.592374607747902,q0_lambda_reference,0.00037551131046865456,-3.71102918147648e-5,0.0,0.000745050441592947,1,1,true,true,true,-1.044777242498185e-8,0.9999999895522276,1.0e-10,0.9999895530334318,9.402944307452304e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,6.960496766314217,q0_lambda_reference,0.00024288109811370175,-2.613972823724821e-5,0.0,0.0005319766189975321,1,1,true,true,true,-1.0902173719351538e-8,0.9999999890978263,1.0e-10,0.9999890986471822,9.811953108318566e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,7.280007943895612,q0_lambda_reference,0.00016637609324432622,-1.9192920114614327e-5,0.0,0.00039517742502480965,1,1,true,true,true,-1.1300717361883983e-8,0.9999999886992826,1.0e-10,0.9999887001751756,1.0170623807401652e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,7.545662108017604,q0_lambda_reference,0.00012146266974640945,-1.4799821286463879e-5,0.0,0.00030766503558422555,1,1,true,true,true,-1.1634673890981162e-8,0.9999999883653261,1.0e-10,0.9999883662729278,1.0471177361654242e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,7.753098208010931,q0_lambda_reference,9.499864409086368e-5,-1.2059210993729816e-5,0.0,0.00025257007423832174,1,1,true,true,true,-1.1897011709116612e-8,0.9999999881029883,1.0e-10,0.9999881040429146,1.0707221237833156e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,7.898914223885238,q0_lambda_reference,7.992518083007852e-5,-1.0432877890449713e-5,0.0,0.0002196553363984018,1,1,true,true,true,-1.208206534819567e-8,0.9999999879179347,1.0e-10,0.9999879189726515,1.0873806733162613e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_plus,7.980748879988085,q0_lambda_reference,7.253860436175609e-5,-9.615083188363494e-6,0.0,0.0002030348400966586,1,1,true,true,true,-1.2186154085824796e-8,0.9999999878138459,1.0e-10,0.9999878148531602,1.0967532548330457e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,0.019251120011914757,q0_lambda_reference,0.8041166895537205,-0.0020337218118312776,0.0,1.5059188030509991e-5,1,1,true,true,true,-4.963219835119048e-9,0.9999999950367802,1.0e-10,0.9999950369647832,4.466901807327462e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,0.1010857761147621,q0_lambda_reference,0.7918987119816037,-0.0020310965610576834,0.0,0.0004088882840174463,1,1,true,true,true,-4.965159394743068e-9,0.9999999950348406,1.0e-10,0.9999950350364157,4.468638630492117e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,0.2469017919890688,q0_lambda_reference,0.7346748996584065,-0.002017639157782525,0.0,0.002262661570206649,1,1,true,true,true,-4.975077794178162e-9,0.9999999950249222,1.0e-10,0.9999950251121239,4.477569557358673e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,0.4543378919823957,q0_lambda_reference,0.6096367007812339,-0.001979702630701088,0.0,0.006354577492392898,1,1,true,true,true,-5.003422343108355e-9,0.9999999949965777,1.0e-10,0.9999949967712538,4.503079570780014e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,0.7199920561043887,q0_lambda_reference,0.4465192316354309,-0.0019012567398630279,0.0,0.011676500028219872,1,1,true,true,true,-5.063659935800047e-9,0.9999999949363401,1.0e-10,0.9999949365250091,4.5573043527913355e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,1.0395032336857826,q0_lambda_reference,0.2969224830160584,-0.0017692567309788808,0.0,0.01615732583043398,1,1,true,true,true,-5.170469719040227e-9,0.9999999948295303,1.0e-10,0.9999948297303826,4.653424291622204e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,1.4076253922520978,q0_lambda_reference,0.18532727998402396,-0.0015802222215716645,0.0,0.018444412976465263,1,1,true,true,true,-5.337164599161781e-9,0.9999999946628354,1.0e-10,0.9999946630556422,4.803442786504667e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,1.8183141144446417,q0_lambda_reference,0.11083142074845952,-0.0013447222737631335,0.0,0.018338737697208375,1,1,true,true,true,-5.573265848823894e-9,0.9999999944267342,1.0e-10,0.9999944269791948,5.015929311935479e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,2.2648259694958197,q0_lambda_reference,0.06419102029209914,-0.001085916440418785,0.0,0.016398511061797447,1,1,true,true,true,-5.882674902757401e-9,0.9999999941173251,1.0e-10,0.9999941175792292,5.2944125873152344e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,2.7398292812153464,q0_lambda_reference,0.036251917511382736,-0.0008321349318462371,0.0,0.01346986228299289,1,1,true,true,true,-6.263231822067894e-9,0.9999999937367682,1.0e-10,0.9999937370721573,5.636895704921127e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,3.2355245301055344,q0_lambda_reference,0.02008978430602512,-0.0006074149090087532,0.0,0.01033240512244919,1,1,true,true,true,-6.707222222068765e-9,0.9999999932927778,1.0e-10,0.99999329311281,6.036495280039935e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,3.7437724285495775,q0_lambda_reference,0.01100288556331783,-0.0004253156740854754,0.0,0.007510607136654288,1,1,true,true,true,-7.203008522971288e-9,0.9999999927969915,1.0e-10,0.9999927973549503,6.482719920863586e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,4.256227571450422,q0_lambda_reference,0.006004466961685159,-0.00028834653076601776,0.0,0.005245915739021276,1,1,true,true,true,-7.736528750967864e-9,0.9999999922634712,1.0e-10,0.9999922638705981,6.962904955502261e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,4.764475469894466,q0_lambda_reference,0.003294363918108051,-0.00019131490095329024,0.0,0.0035685278090908765,1,1,true,true,true,-8.292729059000692e-9,0.9999999917072709,1.0e-10,0.9999917078193323,7.463404913817172e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,5.260170718784654,q0_lambda_reference,0.0018343049793823972,-0.00012565157119141609,0.0,0.0023951014570036244,1,1,true,true,true,-8.856070432550212e-9,0.9999999911439296,1.0e-10,0.9999911444924559,7.970455330517045e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,5.73517403050418,q0_lambda_reference,0.0010463418258198063,-8.264191888347854e-5,0.0,0.0016058511153438846,1,1,true,true,true,-9.411962209604496e-9,0.9999999905880378,1.0e-10,0.9999905886897857,8.470741357656181e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,6.181685885555359,q0_lambda_reference,0.0006171250999272188,-5.5039661250086194e-5,0.0,0.0010881442210697876,1,1,true,true,true,-9.946385937098512e-9,0.9999999900536141,1.0e-10,0.9999900543332465,8.951715226399054e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,6.592374607747902,q0_lambda_reference,0.00037962866371366055,-3.751684536939688e-5,0.0,0.0007532204316212683,1,1,true,true,true,-1.0446580489542612e-8,0.9999999895534195,1.0e-10,0.999989554225166,9.401871598240937e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,6.960496766314217,q0_lambda_reference,0.0002455442858534709,-2.642630902869333e-5,0.0,0.000537809835470124,1,1,true,true,true,-1.090092993649705e-8,0.9999999890990701,1.0e-10,0.999989099890747,9.810833736836073e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,7.280007943895612,q0_lambda_reference,0.00016820049892607647,-1.9403257561049993e-5,0.0,0.0003995110952092663,1,1,true,true,true,-1.1299428170907788e-8,0.9999999887005718,1.0e-10,0.9999887014641928,1.0169463512782258e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,7.545662108017604,q0_lambda_reference,0.00012279464636046536,-1.4962007630851475e-5,0.0,0.00031103925228798,1,1,true,true,true,-1.163334650833292e-8,0.9999999883666535,1.0e-10,0.9999883676000321,1.0469982787723281e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,7.753098208010931,q0_lambda_reference,9.604046031257523e-5,-1.219136381619969e-5,0.0,0.0002553402131661979,1,1,true,true,true,-1.1895654350446705e-8,0.9999999881043456,1.0e-10,0.9999881053999303,1.0705999735205892e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,7.898914223885238,q0_lambda_reference,8.080172118322733e-5,-1.0547210718690624e-5,0.0,0.00022206456653191004,1,1,true,true,true,-1.20806871173329e-8,0.9999999879193129,1.0e-10,0.9999879203507773,1.0872566203750454e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,pi_minus,7.980748879988085,q0_lambda_reference,7.333415128232121e-5,-9.720458361778993e-6,0.0,0.00020526181194611398,1,1,true,true,true,-1.2184763753531058e-8,0.9999999878152362,1.0e-10,0.9999878162431626,1.0966281346390367e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,0.019251120011914757,q0_lambda_reference,0.05481376716978284,-0.0008406562151973719,2.3743902017459115e-8,1.0133510081990958e-6,1,1,true,true,true,-5.982283335370653e-9,0.9999999940177167,1.0e-10,0.9999940179353712,5.3840990697660225e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,0.1010857761147621,q0_lambda_reference,0.054679536582033575,-0.0008397540463223025,2.2816393274449293e-8,2.787108268837466e-5,1,1,true,true,true,-5.983771145245953e-9,0.9999999940162289,1.0e-10,0.9999940164883548,5.3854008354576485e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,0.2469017919890688,q0_lambda_reference,0.05399496845384106,-0.0008351277384626557,1.8907400903101116e-8,0.000164173315315068,1,1,true,true,true,-5.991263041238426e-9,0.999999994008737,1.0e-10,0.9999940090381542,5.392106250466693e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,0.4543378919823957,q0_lambda_reference,0.05209622871554191,-0.0008220183863443862,1.2293595250933041e-8,0.0005362005572394083,1,1,true,true,true,-6.01256944232631e-9,0.9999999939874306,1.0e-10,0.9999939877318044,5.411287355874282e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,0.7199920561043887,q0_lambda_reference,0.048319722304004976,-0.0007947129314308199,6.436607850029231e-9,0.0012480958480533878,1,1,true,true,true,-6.057998436226342e-9,0.9999999939420016,1.0e-10,0.9999939422900149,5.4521840446966275e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,1.0395032336857826,q0_lambda_reference,0.042395504311329754,-0.000748158296594931,2.9974406353246014e-9,0.00227986594093191,1,1,true,true,true,-6.139026731410979e-9,0.9999999938609733,1.0e-10,0.9999938612507299,5.52513070242693e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,1.4076253922520978,q0_lambda_reference,0.034767753074297636,-0.0006800641670908536,1.3451809433129261e-9,0.003421700701415779,1,1,true,true,true,-6.266706265023458e-9,0.9999999937332937,1.0e-10,0.9999937335774318,5.640042008562621e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,1.8183141144446417,q0_lambda_reference,0.02651395002289075,-0.0005926514392151965,6.040923388125589e-10,0.004341750305725018,1,1,true,true,true,-6.449963008137161e-9,0.999999993550037,1.0e-10,0.9999935504005855,5.804914541955433e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,2.2648259694958197,q0_lambda_reference,0.018844432788552353,-0.0004928866241221855,2.744734989840051e-10,0.004768838317527593,1,1,true,true,true,-6.6938451448450564e-9,0.9999999933061549,1.0e-10,0.999993306517804,6.02442928749176e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,2.7398292812153464,q0_lambda_reference,0.012582440390492125,-0.00039063096409508983,1.2627543290021492e-10,0.004636448439123205,1,1,true,true,true,-6.999096080484435e-9,0.9999999930009039,1.0e-10,0.9999930012744446,6.29917606136753e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,3.2355245301055344,q0_lambda_reference,0.007983327055239488,-0.00029564435837385063,5.878166667445322e-11,0.004077135130000112,1,1,true,true,true,-7.361784404302796e-9,0.9999999926382156,1.0e-10,0.9999926386411554,6.625578944750679e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,3.7437724285495775,q0_lambda_reference,0.0048763623555464234,-0.00021478218735590938,2.77172674102486e-11,0.003309956620859742,1,1,true,true,true,-7.773886645523476e-9,0.9999999922261134,1.0e-10,0.9999922265867558,6.996464966958185e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,4.256227571450422,q0_lambda_reference,0.0029063258870239837,-0.00015094903872603347,1.3286290043058608e-11,0.0025287211877017017,1,1,true,true,true,-8.224457226368997e-9,0.9999999917755428,1.0e-10,0.9999917760429595,7.401999146125035e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,4.764475469894466,q0_lambda_reference,0.001712720498819713,-0.00010361905048785105,6.511118850734051e-12,0.0018504777905573714,1,1,true,true,true,-8.700744458245424e-9,0.9999999912992555,1.0e-10,0.9999912997824253,7.830683423682775e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,5.260170718784654,q0_lambda_reference,0.0010107648427118913,-7.02175659567619e-5,3.286750898746405e-12,0.0013184102463437172,1,1,true,true,true,-9.18919917936023e-9,0.9999999908108008,1.0e-10,0.9999908114277944,8.270249354175903e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,5.73517403050418,q0_lambda_reference,0.0006045758934413451,-4.7500134470600056e-5,1.7201138409758303e-12,0.0009282772834132526,1,1,true,true,true,-9.675953704935125e-9,0.9999999903240463,1.0e-10,0.9999903246812606,8.708380628334914e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,6.181685885555359,q0_lambda_reference,0.0003706281647799243,-3.24317468307399e-5,9.378836817654672e-13,0.0006547162646030523,1,1,true,true,true,-1.0147990336939472e-8,0.9999999898520097,1.0e-10,0.9999898527699276,9.13315415239952e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,6.592374607747902,q0_lambda_reference,0.0002352640958173046,-2.2585683884806913e-5,5.45504861984334e-13,0.0004682496103715595,1,1,true,true,true,-1.059266319103358e-8,0.9999999894073368,1.0e-10,0.9999894080649278,9.533443865476811e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,6.960496766314217,q0_lambda_reference,0.00015606390453289922,-1.6200845484012718e-5,3.40033366743112e-13,0.00034328415243836544,1,1,true,true,true,-1.0999080091167457e-8,0.9999999890009199,1.0e-10,0.9999890018211055,9.899111926217103e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,7.280007943895612,q0_lambda_reference,0.00010906943158034332,-1.2075175203615473e-5,2.1461794824991582e-13,0.00026042338772098414,1,1,true,true,true,-1.1356986240329547e-8,0.9999999886430138,1.0e-10,0.9999886439980065,1.0221194796466505e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,7.545662108017604,q0_lambda_reference,8.086769055485497e-5,-9.423169690902325e-6,1.4334654121698557e-13,0.00020607907453608864,1,1,true,true,true,-1.165782714807051e-8,0.9999999883421729,1.0e-10,0.999988343131973,1.0492020045370622e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,7.753098208010931,q0_lambda_reference,6.397366748265037e-5,-7.74731859445486e-6,1.1070464809388193e-13,0.00017122245246323906,1,1,true,true,true,-1.1894801810186095e-8,0.9999999881051982,1.0e-10,0.9999881062404892,1.0705254199052758e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,7.898914223885238,q0_lambda_reference,5.4238039634344585e-5,-6.7439856649129395e-6,9.542558249410737e-14,0.00015012198446787898,1,1,true,true,true,-1.206227806527238e-8,0.9999999879377219,1.0e-10,0.9999879387505297,1.0856014328607945e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_plus,7.980748879988085,q0_lambda_reference,4.94324911855907e-5,-6.2365971686890245e-6,8.857860325508614e-14,0.0001393798581037916,1,1,true,true,true,-1.2156536666196871e-8,0.9999999878434633,1.0e-10,0.9999878444162723,1.0940931788418755e-7,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,0.019251120011914757,q0_lambda_reference,0.05076277072042731,-0.000780143098901022,3.016741462222927e-8,9.384294046629282e-7,1,1,true,true,true,-5.987176643351688e-9,0.9999999940128234,1.0e-10,0.9999940130425575,5.388502993000164e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,0.1010857761147621,q0_lambda_reference,0.05063885069753981,-0.0007793051730260347,2.9059780751342298e-8,2.5810649146259155e-5,1,1,true,true,true,-5.988665563450013e-9,0.9999999940113344,1.0e-10,0.9999940115943576,5.389805833012483e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,0.2469017919890688,q0_lambda_reference,0.05000683510196509,-0.0007750052882539383,2.4341334779106957e-8,0.00015204247665617188,1,1,true,true,true,-5.996163454646819e-9,0.9999999940038365,1.0e-10,0.9999940041380635,5.396516732711378e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,0.4543378919823957,q0_lambda_reference,0.04825358779689131,-0.0007628523084290365,1.6162494904563175e-8,0.00049663488194245,1,1,true,true,true,-6.017487508280794e-9,0.9999999939825125,1.0e-10,0.9999939828142876,5.415713528855395e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,0.7199920561043887,q0_lambda_reference,0.04476528528958274,-0.0007375127793741248,8.674525722145447e-9,0.001156251922488646,1,1,true,true,true,-6.062953583629849e-9,0.9999999939370464,1.0e-10,0.9999939373353324,5.4566436629771915e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,1.0395032336857826,q0_lambda_reference,0.03929003333002783,-0.0006943126433979125,4.127791700690113e-9,0.0021128134336775174,1,1,true,true,true,-6.144048270151359e-9,0.9999999938559517,1.0e-10,0.9999938562297668,5.529649987913318e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,1.4076253922520978,q0_lambda_reference,0.032234728525123456,-0.0006311226877978535,1.882054999193336e-9,0.003172350074176675,1,1,true,true,true,-6.27183205370585e-9,0.999999993728168,1.0e-10,0.9999937284520474,5.644655297109594e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,1.8183141144446417,q0_lambda_reference,0.024593293316683498,-0.0005500011534008881,8.541534194038464e-10,0.0040271891486963,1,1,true,true,true,-6.455238787950179e-9,0.9999999935447612,1.0e-10,0.9999935451253847,5.8096626718851015e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,2.2648259694958197,q0_lambda_reference,0.017486326862882356,-0.0004574101818732031,3.906601718980664e-10,0.004425139456652127,1,1,true,true,true,-6.699320320713298e-9,0.9999999933006797,1.0e-10,0.9999933010431374,6.029356970335045e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,2.7398292812153464,q0_lambda_reference,0.011679162210411816,-0.0003625221218818116,1.8043717008985568e-10,0.004303628504406088,1,1,true,true,true,-7.0048211675555194e-9,0.9999999929951788,1.0e-10,0.9999929955501278,6.304328461000911e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,3.2355245301055344,q0_lambda_reference,0.007411658991152658,-0.000274363101443325,8.418416657220069e-11,0.0037852394633471507,1,1,true,true,true,-7.367805920921455e-9,0.9999999926321941,1.0e-10,0.9999926326202517,6.630998341347718e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,3.7437724285495775,q0_lambda_reference,0.004527645610368201,-0.00019931921066757035,3.974527710813567e-11,0.003073329676503901,1,1,true,true,true,-7.780245114830109e-9,0.9999999922197549,1.0e-10,0.9999922202288468,7.002187731928643e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,4.256227571450422,q0_lambda_reference,0.002698592526361238,-0.0001400811456446251,1.9064429632822715e-11,0.002348049762558718,1,1,true,true,true,-8.231184511764411e-9,0.9999999917688155,1.0e-10,0.9999917693165676,7.408053607609273e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,4.764475469894466,q0_lambda_reference,0.0015902979268162462,-9.615757034324698e-5,9.346762631703362e-12,0.0017182717438997887,1,1,true,true,true,-8.707861320900179e-9,0.9999999912921387,1.0e-10,0.9999912926665202,7.837088537786694e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,5.260170718784654,q0_lambda_reference,0.0009384945943753182,-6.516254980299039e-5,4.7192003401151534e-12,0.0012241914326678372,1,1,true,true,true,-9.196715611281547e-9,0.9999999908032844,1.0e-10,0.9999908039124871,8.277013984045217e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,5.73517403050418,q0_lambda_reference,0.0005613298727603972,-4.407983002084323e-5,2.4701787619534687e-12,0.0008619141249606909,1,1,true,true,true,-9.68386815181077e-9,0.9999999903161318,1.0e-10,0.9999903167678683,8.715503643105736e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,6.181685885555359,q0_lambda_reference,0.00034410470911321565,-3.009608720671951e-5,1.345745511730911e-12,0.0006078909810618222,1,1,true,true,true,-1.015629080836078e-8,0.9999999898437092,1.0e-10,0.9999898444705853,9.140624625099543e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,6.592374607747902,q0_lambda_reference,0.00021842059852056683,-2.095870719267995e-5,7.842091241672751e-13,0.0004347477158937475,1,1,true,true,true,-1.0601327482540057e-8,0.9999999893986725,1.0e-10,0.9999893994019403,9.541241737407845e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,6.960496766314217,q0_lambda_reference,0.0001448864706317364,-1.5033833092610276e-5,4.886246704343774e-13,0.0003187142693860856,1,1,true,true,true,-1.100807689446981e-8,0.9999999889919231,1.0e-10,0.9999889928258245,9.907208897510382e-8,true,0.0,true,true,,true,conditional_window,false
200.0,48,K_minus,7.280007943895612,q0_lambda_reference,0.00010125532040368937,-1.1205176326541496e-5,3.078348117122535e-13,0.00024177888969555085,1,1,true,true,true,-1.1366275698421191e-8,0.9999999886337243,1.0e-10,0.999988634710086,1.0229555216637999e-7,true,0.0,true,true,,true,conditional_window,false
