mode,key,column,old_value,new_value,abs_delta,rel_delta
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,T_MeV,200.1529177469735,200.1529177469735,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,muq_MeV,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,muB_MeV,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,xi,-0.5,-0.5,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,T_phase_base_MeV,200.1529177469735,200.1529177469735,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,alpha_T,1.0,1.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,Phi,0.6523572725192714,0.6523572725192714,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,Phibar,0.6523572725192714,0.6523572725192714,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,m_u,0.14163570284208446,0.14163570284208435,1.1102230246251565e-16,7.838581673598149e-16
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,m_d,0.1416357028420844,0.1416357028420844,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,m_s,1.9320416092936858,1.932041609293686,2.220446049250313e-16,1.149274445524008e-16
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,rho_baryon,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,rho_norm,0.0,0.0,0.0,0.0
mode_a_fixed_muB_phase_scaled,0.0000000000|1.0000000000|-0.5000000000,P_fm4inv,23.447991612775382,23.44799161277538,3.552713678800501e-15,1.5151462596331037e-16
