xi,method,calculation_sha,T_MeV,rho_level,rho,muq_MeV,pressure_fm4,residual_norm,iterations,converged,finite,sampling_role,cache_reused,solver_message
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.0,7.513177,21.608021,0.0,51,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.05,356.970548,21.609558,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.1,364.375513,21.610842,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.15,367.841084,21.611873,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.2,369.689767,21.612649,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.25,370.649823,21.613167,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.3,371.046,21.613428,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.35,371.051854,21.613429,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.4,370.771293,21.613171,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.45,370.271636,21.612652,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.5,369.59914,21.611873,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.55,368.787089,21.610835,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.6,367.860357,21.609538,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.65,366.838143,21.607983,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.7,365.735691,21.606172,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.75,364.56543,21.604108,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.8,363.337748,21.601793,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.85,362.061544,21.599231,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.9,360.744633,21.596428,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.95,359.394055,21.593388,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.0,358.016315,21.590121,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.05,356.617598,21.586633,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.1,355.203936,21.582936,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.15,353.781386,21.579043,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.2,352.356183,21.57497,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.25,350.934917,21.570735,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.3,349.52471,21.566361,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.35,348.13342,21.561877,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.4,346.769867,21.557317,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.45,345.44409,21.552722,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.5,344.167639,21.548142,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.55,342.953886,21.543641,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.6,341.818343,21.539291,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.65,340.778932,21.535183,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.7,339.856149,21.531425,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.75,339.072959,21.52814,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.8,338.454273,21.525471,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.85,338.025782,21.52357,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.9,337.811992,21.522598,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.95,337.833524,21.522701,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.1,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.0,338.104077,21.524003,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
