xi,method,calculation_sha,T_MeV,rho_level,rho,muq_MeV,pressure_fm4,residual_norm,iterations,converged,finite,sampling_role,cache_reused,solver_message
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.0,89.108934,21.608021,0.0,40,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.05,372.106378,21.608851,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.1,376.482346,21.609614,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.15,378.712524,21.610279,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.2,380.008945,21.610824,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.25,380.762557,21.611233,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.3,381.15419,21.611491,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.35,381.284605,21.611592,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.4,381.216852,21.611529,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.45,380.993661,21.611297,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.5,380.645734,21.610893,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.55,380.196153,21.610318,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.6,379.662911,21.609572,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.65,379.060473,21.608655,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.7,378.400784,21.607572,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.75,377.693945,21.606325,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.8,376.948693,21.604919,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.85,376.172746,21.603362,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.9,375.373059,21.601659,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,0.95,374.556031,21.599821,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.0,373.72766,21.597856,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.05,372.893679,21.595777,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.1,372.059667,21.593596,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.15,371.231152,21.591329,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.2,370.413705,21.588992,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.25,369.613026,21.586607,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.3,368.835029,21.584194,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.35,368.085935,21.58178,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.4,367.372354,21.579394,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.45,366.701373,21.577068,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.5,366.080647,21.574842,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
0.3,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,21.0,0,1.55,365.518481,21.572757,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
