xi,method,calculation_sha,T_MeV,rho_level,rho,muq_MeV,pressure_fm4,residual_norm,iterations,converged,finite,sampling_role,cache_reused,solver_message
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.0,6.281441,21.608021,0.0,52,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.05,355.907829,21.609548,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.1,363.155662,21.610804,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.15,366.463802,21.611787,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.2,368.154536,21.612496,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.25,368.955898,21.612927,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.3,369.192411,21.613081,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.35,369.037402,21.612955,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.4,368.594547,21.612548,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.45,367.930931,21.61186,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.5,367.092574,21.61089,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.55,366.112522,21.609637,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.6,365.015407,21.608102,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.65,363.820182,21.606283,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.7,362.541848,21.604184,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.75,361.192585,21.601804,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.8,359.782538,21.599145,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.85,358.320363,21.59621,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.9,356.813639,21.593003,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.95,355.26918,21.589527,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.0,353.693286,21.585789,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.05,352.091961,21.581796,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.1,350.471098,21.577558,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.15,348.83667,21.573085,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.2,347.194915,21.568392,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.25,345.552541,21.563498,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.3,343.916948,21.558426,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.35,342.296499,21.553203,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.4,340.700824,21.547866,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.45,339.141188,21.542461,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.5,337.630917,21.537042,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.55,336.185876,21.531683,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.6,334.82497,21.52647,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.65,333.570588,21.521513,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.7,332.448856,21.516944,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.75,331.489441,21.51292,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.8,330.724585,21.509619,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.85,330.186984,21.507235,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.9,329.906362,21.505958,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.95,329.905074,21.505955,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.0,330.193836,21.507345,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.05,330.769143,21.510182,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.1,331.613582,21.514447,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.15,332.698973,21.52006,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.2,333.991077,21.526898,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.25,335.454217,21.534818,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.3,337.054697,21.543676,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.35,338.762736,21.553337,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.4,340.55317,21.563682,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.45,342.405363,21.574608,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.5,344.302716,21.586031,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.2,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.55,346.23204,21.597882,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
