xi,method,calculation_sha,T_MeV,rho_level,rho,muq_MeV,pressure_fm4,residual_norm,iterations,converged,finite,sampling_role,cache_reused,solver_message
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.0,6.926191,21.608021,0.0,51,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.05,356.454373,21.609553,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.1,363.781976,21.610824,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.15,367.170102,21.611831,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.2,368.941147,21.612573,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.25,369.82326,21.613049,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.3,370.141075,21.613257,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.35,370.068038,21.613196,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.4,369.707941,21.612865,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.45,369.12799,21.612264,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.5,368.374326,21.611391,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.55,367.480119,21.610248,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.6,366.470126,21.608834,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.65,365.363429,21.607151,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.7,364.175157,21.605199,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.75,362.917622,21.602981,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.8,361.601099,21.600498,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.85,360.234373,21.597755,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.9,358.825153,21.594755,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.95,357.380375,21.591504,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.0,355.906455,21.588008,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.05,354.409496,21.584275,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.1,352.895477,21.580316,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.15,351.370422,21.576143,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.2,349.840581,21.57177,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.25,348.312609,21.567217,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.3,346.793772,21.562506,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.35,345.292176,21.557667,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.4,343.817029,21.552733,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.45,342.37895,21.547749,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.5,340.990316,21.542767,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.55,339.665643,21.537854,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.6,338.421987,21.53309,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.65,337.279291,21.528574,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.7,336.260575,21.524425,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.75,335.391813,21.520781,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.8,334.701221,21.517801,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.85,334.217704,21.515657,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.9,333.968286,21.514522,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,1.95,333.974668,21.514555,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.0,334.249592,21.515878,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.05,334.794131,21.518563,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.1,335.597017,21.522618,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.15,336.636359,21.527993,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,production_hybrid,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,2.2,337.883152,21.534591,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
