T_MeV,rho,xi,mu_u_MeV,mu_d_MeV,mu_s_MeV,mu_avg_MeV,pressure_fm4,entropy_fm3,energy_fm4,phi_u,phi_d,phi_s,Phi1,Phi2,M_u_MeV,M_d_MeV,M_s_MeV,iterations,residual_norm,converged,message
70.000000,1.550000,0.400000,363.984839,363.984839,363.984839,363.984839,21.608814,0.385225,-20.099793,-0.965497,-0.965497,-2.115029,0.064987,0.092672,193.198503,193.198503,486.674301,3,0.000000,true,
70.000000,1.500000,0.400000,364.283184,364.283184,364.283184,364.283184,21.609920,0.378386,-20.146507,-0.998912,-0.998912,-2.118454,0.064009,0.091793,199.757655,199.757655,488.415358,3,0.000000,true,
70.000000,1.450000,0.400000,364.621590,364.621590,364.621590,364.621590,21.611134,0.371613,-20.193236,-1.031976,-1.031976,-2.121921,0.063023,0.090916,206.253490,206.253490,490.190741,3,0.000000,true,
70.000000,1.400000,0.400000,364.996255,364.996255,364.996255,364.996255,21.612432,0.364873,-20.239997,-1.064674,-1.064674,-2.125424,0.062025,0.090040,212.683027,212.683027,491.997709,3,0.000000,true,
70.000000,1.350000,0.400000,365.402832,365.402832,365.402832,365.402832,21.613792,0.358127,-20.286807,-1.096995,-1.096995,-2.128959,0.061009,0.089159,219.043949,219.043949,493.833671,3,0.000000,true,
70.000000,1.300000,0.400000,365.836260,365.836260,365.836260,365.836260,21.615188,0.351331,-20.333686,-1.128930,-1.128930,-2.132521,0.059971,0.088271,225.334551,225.334551,495.696198,3,0.000000,true,
70.000000,1.250000,0.400000,366.290677,366.290677,366.290677,366.290677,21.616598,0.344436,-20.380655,-1.160475,-1.160475,-2.136105,0.058905,0.087370,231.553708,231.553708,497.583037,3,0.000000,true,
70.000000,1.200000,0.400000,366.759392,366.759392,366.759392,366.759392,21.617994,0.337392,-20.427732,-1.191626,-1.191626,-2.139707,0.057807,0.086451,237.700868,237.700868,499.492131,3,0.000000,true,
70.000000,1.150000,0.400000,367.234928,367.234928,367.234928,367.234928,21.619353,0.330153,-20.474936,-1.222385,-1.222385,-2.143324,0.056670,0.085506,243.776038,243.776038,501.421627,3,0.000000,true,
70.000000,1.100000,0.400000,367.709084,367.709084,367.709084,367.709084,21.620651,0.322672,-20.522284,-1.252756,-1.252756,-2.146953,0.055489,0.084529,249.779758,249.779758,503.369888,3,0.000000,true,
70.000000,1.050000,0.400000,368.173023,368.173023,368.173023,368.173023,21.621864,0.314909,-20.569789,-1.282743,-1.282743,-2.150592,0.054259,0.083513,255.713064,255.713064,505.335493,3,0.000000,true,
70.000000,1.000000,0.400000,368.617341,368.617341,368.617341,368.617341,21.622972,0.306828,-20.617462,-1.312356,-1.312356,-2.154238,0.052976,0.082451,261.577442,261.577442,507.317235,3,0.000000,true,
70.000000,0.950000,0.400000,369.032126,369.032126,369.032126,369.032126,21.623956,0.298398,-20.665312,-1.341604,-1.341604,-2.157889,0.051636,0.081337,267.374758,267.374758,509.314107,3,0.000000,true,
70.000000,0.900000,0.400000,369.406959,369.406959,369.406959,369.406959,21.624800,0.289595,-20.713341,-1.370499,-1.370499,-2.161545,0.050234,0.080162,273.107187,273.107187,511.325286,3,0.000000,true,
70.000000,0.850000,0.400000,369.730866,369.730866,369.730866,369.730866,21.625490,0.280397,-20.761554,-1.399054,-1.399054,-2.165203,0.048767,0.078921,278.777128,278.777128,513.350108,3,0.000000,true,
70.000000,0.800000,0.400000,369.992172,369.992172,369.992172,369.992172,21.626015,0.270786,-20.809949,-1.427282,-1.427282,-2.168863,0.047231,0.077606,284.387117,284.387117,515.388042,3,0.000000,true,
70.000000,0.750000,0.400000,370.178229,370.178229,370.178229,370.178229,21.626367,0.260745,-20.858523,-1.455197,-1.455197,-2.172524,0.045622,0.076210,289.939730,289.939730,517.438658,3,0.000000,true,
70.000000,0.700000,0.400000,370.274977,370.274977,370.274977,370.274977,21.626539,0.250255,-20.907274,-1.482813,-1.482813,-2.176184,0.043936,0.074725,295.437495,295.437495,519.501592,3,0.000000,true,
70.000000,0.650000,0.400000,370.266259,370.266259,370.266259,370.266259,21.626525,0.239291,-20.956199,-1.510141,-1.510141,-2.179844,0.042168,0.073142,300.882806,300.882806,521.576510,3,0.000000,true,
70.000000,0.600000,0.400000,370.132801,370.132801,370.132801,370.132801,21.626324,0.227824,-21.005294,-1.537194,-1.537194,-2.183502,0.040311,0.071449,306.277861,306.277861,523.663085,3,0.000000,true,
70.000000,0.550000,0.400000,369.850742,369.850742,369.850742,369.850742,21.625931,0.215812,-21.054557,-1.563981,-1.563981,-2.187158,0.038358,0.069634,311.624615,311.624615,525.760972,3,0.000000,true,
70.000000,0.500000,0.400000,369.389496,369.389496,369.389496,369.389496,21.625344,0.203200,-21.103989,-1.590513,-1.590513,-2.190810,0.036300,0.067677,316.924779,316.924779,527.869797,3,0.000000,true,
70.000000,0.450000,0.400000,368.708591,368.708591,368.708591,368.708591,21.624560,0.189917,-21.153589,-1.616797,-1.616797,-2.194458,0.034124,0.065557,322.179835,322.179835,529.989160,3,0.000000,true,
70.000000,0.400000,0.400000,367.752817,367.752817,367.752817,367.752817,21.623575,0.175871,-21.203361,-1.642841,-1.642841,-2.198102,0.031815,0.063243,327.391094,327.391094,532.118650,3,0.000000,true,
70.000000,0.350000,0.400000,366.444328,366.444328,366.444328,366.444328,21.622385,0.160948,-21.253307,-1.668650,-1.668650,-2.201740,0.029353,0.060692,332.559761,332.559761,534.257862,3,0.000000,true,
70.000000,0.300000,0.400000,364.668822,364.668822,364.668822,364.668822,21.620987,0.144999,-21.303432,-1.694231,-1.694231,-2.205372,0.026713,0.057845,337.687000,337.687000,536.406421,3,0.000000,true,
70.000000,0.250000,0.400000,362.249131,362.249131,362.249131,362.249131,21.619376,0.127829,-21.353736,-1.719590,-1.719590,-2.208998,0.023858,0.054618,342.773991,342.773991,538.564001,3,0.000000,true,
70.000000,0.200000,0.400000,358.888953,358.888953,358.888953,358.888953,21.617549,0.109164,-21.404223,-1.744734,-1.744734,-2.212616,0.020736,0.050873,347.821947,347.821947,540.730328,3,0.000000,true,
70.000000,0.150000,0.400000,354.033859,354.033859,354.033859,354.033859,21.615501,0.088596,-21.454894,-1.769670,-1.769670,-2.216226,0.017264,0.046376,352.832112,352.832112,542.905180,4,0.000000,true,
70.000000,0.100000,0.400000,346.440668,346.440668,346.440668,346.440668,21.613231,0.065431,-21.505748,-1.794405,-1.794405,-2.219829,0.013287,0.040648,357.805725,357.805725,545.088368,4,0.000000,true,
70.000000,0.050000,0.400000,332.144554,332.144554,332.144554,332.144554,21.610736,0.038203,-21.556786,-1.818944,-1.818944,-2.223423,0.008443,0.032369,362.743980,362.743980,547.279723,4,0.000000,true,
70.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,21.608012,0.000012,-21.608008,-1.843293,-1.843293,-2.227009,0.000276,0.000276,367.647993,367.647993,549.479074,17,0.000000,true,
75.000000,4.000000,0.400000,425.455623,425.455623,425.455623,425.455623,22.092076,1.015753,-17.566307,-0.101881,-0.101881,-2.002026,0.135456,0.166261,25.094321,25.094321,452.134094,6,0.000000,true,
75.000000,3.950000,0.400000,423.823518,423.823518,423.823518,423.823518,22.076295,0.999349,-17.624189,-0.104736,-0.104736,-2.005327,0.133933,0.164740,25.649829,25.649829,452.658105,3,0.000000,true,
75.000000,3.900000,0.400000,422.168271,422.168271,422.168271,422.168271,22.060491,0.983045,-17.681834,-0.107740,-0.107740,-2.008503,0.132410,0.163212,26.234003,26.234003,453.163628,3,0.000000,true,
75.000000,3.850000,0.400000,420.489807,420.489807,420.489807,420.489807,22.044671,0.966851,-17.739233,-0.110904,-0.110904,-2.011558,0.130889,0.161678,26.849067,26.849067,453.651326,3,0.000000,true,
75.000000,3.800000,0.400000,418.788132,418.788132,418.788132,418.788132,22.028838,0.950781,-17.796380,-0.114240,-0.114240,-2.014496,0.129370,0.160140,27.497477,27.497477,454.121866,3,0.000000,true,
75.000000,3.750000,0.400000,417.063344,417.063344,417.063344,417.063344,22.013000,0.934846,-17.853268,-0.117763,-0.117763,-2.017319,0.127855,0.158598,28.181948,28.181948,454.575921,3,0.000000,true,
75.000000,3.700000,0.400000,415.315651,415.315651,415.315651,415.315651,21.997164,0.919060,-17.909887,-0.121488,-0.121488,-2.020033,0.126344,0.157053,28.905489,28.905489,455.014175,3,0.000000,true,
75.000000,3.650000,0.400000,413.545388,413.545388,413.545388,413.545388,21.981339,0.903437,-17.966231,-0.125432,-0.125432,-2.022639,0.124838,0.155507,29.671438,29.671438,455.437332,3,0.000000,true,
75.000000,3.600000,0.400000,411.753032,411.753032,411.753032,411.753032,21.965534,0.887989,-18.022291,-0.129615,-0.129615,-2.025143,0.123340,0.153961,30.483506,30.483506,455.846120,3,0.000000,true,
75.000000,3.550000,0.400000,409.939225,409.939225,409.939225,409.939225,21.949761,0.872729,-18.078061,-0.134058,-0.134058,-2.027546,0.121849,0.152417,31.345822,31.345822,456.241299,3,0.000000,true,
75.000000,3.500000,0.400000,408.104792,408.104792,408.104792,408.104792,21.934032,0.857670,-18.133532,-0.138785,-0.138785,-2.029853,0.120367,0.150875,32.262986,32.262986,456.623673,3,0.000000,true,
75.000000,3.450000,0.400000,406.250756,406.250756,406.250756,406.250756,21.918360,0.842825,-18.188698,-0.143822,-0.143822,-2.032067,0.118895,0.149337,33.240132,33.240132,456.994098,3,0.000000,true,
75.000000,3.400000,0.400000,404.378365,404.378365,404.378365,404.378365,21.902761,0.828204,-18.243552,-0.149198,-0.149198,-2.034192,0.117434,0.147806,34.282994,34.282994,457.353498,3,0.000000,true,
75.000000,3.350000,0.400000,402.489108,402.489108,402.489108,402.489108,21.887251,0.813816,-18.298088,-0.154948,-0.154948,-2.036232,0.115984,0.146281,35.397983,35.397983,457.702875,3,0.000000,true,
75.000000,3.300000,0.400000,400.584741,400.584741,400.584741,400.584741,21.871848,0.799671,-18.352301,-0.161107,-0.161107,-2.038192,0.114547,0.144766,36.592272,36.592272,458.043329,3,0.000000,true,
75.000000,3.250000,0.400000,398.667309,398.667309,398.667309,398.667309,21.856573,0.785775,-18.406188,-0.167718,-0.167718,-2.040074,0.113123,0.143260,37.873891,37.873891,458.376074,3,0.000000,true,
75.000000,3.200000,0.400000,396.739178,396.739178,396.739178,396.739178,21.841447,0.772134,-18.459744,-0.174826,-0.174826,-2.041886,0.111712,0.141767,39.251824,39.251824,458.702464,3,0.000000,true,
75.000000,3.150000,0.400000,394.803062,394.803062,394.803062,394.803062,21.826494,0.758750,-18.512967,-0.182484,-0.182484,-2.043630,0.110315,0.140286,40.736125,40.736125,459.024015,3,0.000000,true,
75.000000,3.100000,0.400000,392.862069,392.862069,392.862069,392.862069,21.811740,0.745624,-18.565856,-0.190749,-0.190749,-2.045313,0.108932,0.138820,42.338021,42.338021,459.342437,3,0.000000,true,
75.000000,3.050000,0.400000,390.919741,390.919741,390.919741,390.919741,21.797211,0.732758,-18.618410,-0.199687,-0.199687,-2.046940,0.107563,0.137370,44.070030,44.070030,459.659670,3,0.000000,true,
75.000000,3.000000,0.400000,388.980119,388.980119,388.980119,388.980119,21.782939,0.720147,-18.670631,-0.209368,-0.209368,-2.048518,0.106209,0.135936,45.946053,45.946053,459.977922,3,0.000000,true,
75.000000,2.950000,0.400000,387.047801,387.047801,387.047801,387.047801,21.768955,0.707790,-18.722520,-0.219872,-0.219872,-2.050054,0.104868,0.134520,47.981453,47.981453,460.299716,3,0.000000,true,
75.000000,2.900000,0.400000,385.128030,385.128030,385.128030,385.128030,21.755295,0.695682,-18.774080,-0.231286,-0.231286,-2.051555,0.103542,0.133123,50.193077,50.193077,460.627946,3,0.000000,true,
75.000000,2.850000,0.400000,383.226773,383.226773,383.226773,383.226773,21.741999,0.683816,-18.825315,-0.243703,-0.243703,-2.053031,0.102230,0.131745,52.599214,52.599214,460.965923,3,0.000000,true,
75.000000,2.800000,0.400000,381.350813,381.350813,381.350813,381.350813,21.729107,0.672189,-18.876230,-0.257225,-0.257225,-2.054490,0.100931,0.130388,55.219435,55.219435,461.317441,3,0.000000,true,
75.000000,2.750000,0.400000,379.507831,379.507831,379.507831,379.507831,21.716666,0.660794,-18.926831,-0.271957,-0.271957,-2.055942,0.099647,0.129053,58.074275,58.074275,461.686822,3,0.000000,true,
75.000000,2.700000,0.400000,377.706457,377.706457,377.706457,377.706457,21.704725,0.649626,-18.977123,-0.288007,-0.288007,-2.057400,0.098376,0.127740,61.184702,61.184702,462.078958,3,0.000000,true,
75.000000,2.650000,0.400000,375.956284,375.956284,375.956284,375.956284,21.693336,0.638680,-19.027115,-0.305480,-0.305480,-2.058876,0.097119,0.126450,64.571318,64.571318,462.499317,3,0.000000,true,
75.000000,2.600000,0.400000,374.267787,374.267787,374.267787,374.267787,21.682554,0.627954,-19.076815,-0.324474,-0.324474,-2.060383,0.095877,0.125185,68.253268,68.253268,462.953919,3,0.000000,true,
75.000000,2.550000,0.400000,372.652137,372.652137,372.652137,372.652137,21.672433,0.617443,-19.126231,-0.345072,-0.345072,-2.061936,0.094650,0.123946,72.246847,72.246847,463.449239,3,0.000000,true,
75.000000,2.500000,0.400000,371.120862,371.120862,371.120862,371.120862,21.663027,0.607147,-19.175375,-0.367334,-0.367334,-2.063549,0.093439,0.122733,76.563895,76.563895,463.992041,3,0.000000,true,
75.000000,2.450000,0.400000,369.685361,369.685361,369.685361,369.685361,21.654384,0.597060,-19.224258,-0.391288,-0.391288,-2.065237,0.092244,0.121547,81.210146,81.210146,464.589120,3,0.000000,true,
75.000000,2.400000,0.400000,368.356266,368.356266,368.356266,368.356266,21.646543,0.587181,-19.272894,-0.416923,-0.416923,-2.067015,0.091065,0.120390,86.183774,86.183774,465.246982,3,0.000000,true,
75.000000,2.350000,0.400000,367.142748,367.142748,367.142748,367.142748,21.639531,0.577502,-19.321299,-0.444182,-0.444182,-2.068895,0.089904,0.119260,91.474462,91.474462,465.971464,3,0.000000,true,
75.000000,2.300000,0.400000,366.051836,366.051836,366.051836,366.051836,21.633360,0.568016,-19.369491,-0.472967,-0.472967,-2.070888,0.088758,0.118157,97.063263,97.063263,466.767370,3,0.000000,true,
75.000000,2.250000,0.400000,365.087890,365.087890,365.087890,365.087890,21.628024,0.558713,-19.417488,-0.503136,-0.503136,-2.073002,0.087629,0.117081,102.923385,102.923385,467.638177,3,0.000000,true,
75.000000,2.200000,0.400000,364.252331,364.252331,364.252331,364.252331,21.623500,0.549578,-19.465312,-0.534517,-0.534517,-2.075241,0.086514,0.116028,109.021850,109.021850,468.585857,3,0.000000,true,
75.000000,2.150000,0.400000,363.543661,363.543661,363.543661,363.543661,21.619750,0.540598,-19.512983,-0.566918,-0.566918,-2.077608,0.085412,0.114997,115.321741,115.321741,469.610852,3,0.000000,true,
75.000000,2.100000,0.400000,362.957780,362.957780,362.957780,362.957780,21.616720,0.531758,-19.560522,-0.600138,-0.600138,-2.080101,0.084322,0.113985,121.784647,121.784647,470.712196,3,0.000000,true,
75.000000,2.050000,0.400000,362.488502,362.488502,362.488502,362.488502,21.614350,0.523042,-19.607950,-0.633983,-0.633983,-2.082715,0.083242,0.112989,128.372908,128.372908,471.887742,3,0.000000,true,
75.000000,2.000000,0.400000,362.128188,362.128188,362.128188,362.128188,21.612574,0.514439,-19.655285,-0.668268,-0.668268,-2.085447,0.082169,0.112006,135.051385,135.051385,473.134449,3,0.000000,true,
75.000000,1.950000,0.400000,361.868373,361.868373,361.868373,361.868373,21.611325,0.505937,-19.702544,-0.702831,-0.702831,-2.088288,0.081103,0.111033,141.788630,141.788630,474.448670,3,0.000000,true,
75.000000,1.900000,0.400000,361.700326,361.700326,361.700326,361.700326,21.610537,0.497528,-19.749741,-0.737531,-0.737531,-2.091231,0.080040,0.110068,148.557457,148.557457,475.826424,3,0.000000,true,
75.000000,1.850000,0.400000,361.615483,361.615483,361.615483,361.615483,21.610149,0.489205,-19.796890,-0.772251,-0.772251,-2.094267,0.078979,0.109109,155.335047,155.335047,477.263598,3,0.000000,true,
75.000000,1.800000,0.400000,361.605756,361.605756,361.605756,361.605756,21.610106,0.480965,-19.844003,-0.806892,-0.806892,-2.097389,0.077919,0.108154,162.102697,162.102697,478.756111,3,0.000000,true,
75.000000,1.750000,0.400000,361.663698,361.663698,361.663698,361.663698,21.610355,0.472802,-19.891089,-0.841378,-0.841378,-2.100587,0.076859,0.107203,168.845383,168.845383,480.300006,3,0.000000,true,
75.000000,1.700000,0.400000,361.782559,361.782559,361.782559,361.782559,21.610853,0.464711,-19.938158,-0.875648,-0.875648,-2.103856,0.075795,0.106254,175.551220,175.551220,481.891516,3,0.000000,true,
75.000000,1.650000,0.400000,361.956241,361.956241,361.956241,361.956241,21.611560,0.456683,-19.985222,-0.909654,-0.909654,-2.107186,0.074727,0.105306,182.210926,182.210926,483.527087,3,0.000000,true,
75.000000,1.600000,0.400000,362.179190,362.179190,362.179190,362.179190,21.612441,0.448705,-20.032290,-0.943359,-0.943359,-2.110572,0.073651,0.104357,188.817317,188.817317,485.203380,3,0.000000,true,
75.000000,1.550000,0.400000,362.446237,362.446237,362.446237,362.446237,21.613464,0.440763,-20.079375,-0.976735,-0.976735,-2.114006,0.072566,0.103407,195.364883,195.364883,486.917274,3,0.000000,true,
75.000000,1.500000,0.400000,362.752415,362.752415,362.752415,362.752415,21.614599,0.432833,-20.126490,-1.009761,-1.009761,-2.117484,0.071467,0.102453,201.849439,201.849439,488.665847,3,0.000000,true,
75.000000,1.450000,0.400000,363.092782,363.092782,363.092782,363.092782,21.615820,0.424890,-20.173649,-1.042422,-1.042422,-2.120999,0.070353,0.101494,208.267855,208.267855,490.446371,3,0.000000,true,
75.000000,1.400000,0.400000,363.462257,363.462257,363.462257,363.462257,21.617101,0.416902,-20.220868,-1.074707,-1.074707,-2.124546,0.069217,0.100524,214.617864,214.617864,492.256307,3,0.000000,true,
75.000000,1.350000,0.400000,363.855487,363.855487,363.855487,363.855487,21.618416,0.408835,-20.268165,-1.106607,-1.106607,-2.128121,0.068058,0.099542,220.897912,220.897912,494.093298,3,0.000000,true,
75.000000,1.300000,0.400000,364.266748,364.266748,364.266748,364.266748,21.619741,0.400650,-20.315554,-1.138119,-1.138119,-2.131720,0.066869,0.098543,227.107067,227.107067,495.955169,3,0.000000,true,
75.000000,1.250000,0.400000,364.689882,364.689882,364.689882,364.689882,21.621053,0.392310,-20.363054,-1.169242,-1.169242,-2.135338,0.065647,0.097521,233.244943,233.244943,497.839934,3,0.000000,true,
75.000000,1.200000,0.400000,365.118264,365.118264,365.118264,365.118264,21.622330,0.383774,-20.410680,-1.199976,-1.199976,-2.138974,0.064386,0.096472,239.311645,239.311645,499.745788,3,0.000000,true,
75.000000,1.150000,0.400000,365.544792,365.544792,365.544792,365.544792,21.623549,0.375006,-20.458446,-1.230325,-1.230325,-2.142623,0.063082,0.095390,245.307725,245.307725,501.671115,3,0.000000,true,
75.000000,1.100000,0.400000,365.961885,365.961885,365.961885,365.961885,21.624690,0.365968,-20.506366,-1.260294,-1.260294,-2.146283,0.061731,0.094269,251.234131,251.234131,503.614479,3,0.000000,true,
75.000000,1.050000,0.400000,366.361482,366.361482,366.361482,366.361482,21.625736,0.356628,-20.554451,-1.289891,-1.289891,-2.149952,0.060328,0.093102,257.092164,257.092164,505.574624,3,0.000000,true,
75.000000,1.000000,0.400000,366.735022,366.735022,366.735022,366.735022,21.626667,0.346955,-20.602710,-1.319125,-1.319125,-2.153629,0.058869,0.091885,262.883425,262.883425,507.550460,3,0.000000,true,
75.000000,0.950000,0.400000,367.073405,367.073405,367.073405,367.073405,21.627470,0.336921,-20.651149,-1.348005,-1.348005,-2.157310,0.057349,0.090609,268.609758,268.609758,509.541051,3,0.000000,true,
75.000000,0.900000,0.400000,367.366898,367.366898,367.366898,367.366898,21.628131,0.326500,-20.699774,-1.376542,-1.376542,-2.160996,0.055765,0.089269,274.273192,274.273192,511.545601,3,0.000000,true,
75.000000,0.850000,0.400000,367.604993,367.604993,367.604993,367.604993,21.628638,0.315669,-20.748587,-1.404748,-1.404748,-2.164685,0.054112,0.087857,279.875881,279.875881,513.563435,3,0.000000,true,
75.000000,0.800000,0.400000,367.776169,367.776169,367.776169,367.776169,21.628983,0.304404,-20.797589,-1.432634,-1.432634,-2.168375,0.052386,0.086367,285.420040,285.420040,515.593973,3,0.000000,true,
75.000000,0.750000,0.400000,367.867540,367.867540,367.867540,367.867540,21.629156,0.292681,-20.846782,-1.460213,-1.460213,-2.172066,0.050582,0.084789,290.907884,290.907884,517.636715,3,0.000000,true,
75.000000,0.700000,0.400000,367.864345,367.864345,367.864345,367.864345,21.629151,0.280473,-20.896165,-1.487496,-1.487496,-2.175756,0.048695,0.083115,296.341572,296.341572,519.691215,3,0.000000,true,
75.000000,0.650000,0.400000,367.749216,367.749216,367.749216,367.749216,21.628963,0.267748,-20.945738,-1.514494,-1.514494,-2.179446,0.046719,0.081334,301.723161,301.723161,521.757060,3,0.000000,true,
75.000000,0.600000,0.400000,367.501139,367.501139,367.501139,367.501139,21.628588,0.254468,-20.995499,-1.541217,-1.541217,-2.183134,0.044646,0.079433,307.054570,307.054570,523.833859,3,0.000000,true,
75.000000,0.550000,0.400000,367.093970,367.093970,367.093970,367.093970,21.628020,0.240585,-21.045451,-1.567674,-1.567674,-2.186819,0.042467,0.077395,312.337564,312.337564,525.921224,3,0.000000,true,
75.000000,0.500000,0.400000,366.494266,366.494266,366.494266,366.494266,21.627256,0.226041,-21.095592,-1.593874,-1.593874,-2.190501,0.040173,0.075202,317.573748,317.573748,528.018769,3,0.000000,true,
75.000000,0.450000,0.400000,365.658050,365.658050,365.658050,365.658050,21.626293,0.210761,-21.145926,-1.619825,-1.619825,-2.194179,0.037750,0.072826,322.764583,322.764583,530.126108,3,0.000000,true,
75.000000,0.400000,0.400000,364.525732,364.525732,364.525732,364.525732,21.625126,0.194656,-21.196456,-1.645535,-1.645535,-2.197852,0.035180,0.070233,327.911415,327.911415,532.242866,3,0.000000,true,
75.000000,0.350000,0.400000,363.013727,363.013727,363.013727,363.013727,21.623751,0.177611,-21.247182,-1.671009,-1.671009,-2.201520,0.032444,0.067379,333.015507,333.015507,534.368680,3,0.000000,true,
75.000000,0.300000,0.400000,360.999660,360.999660,360.999660,360.999660,21.622164,0.159477,-21.298110,-1.696255,-1.696255,-2.205182,0.029512,0.064197,338.078077,338.078077,536.503215,3,0.000000,true,
75.000000,0.250000,0.400000,358.294010,358.294010,358.294010,358.294010,21.620363,0.140060,-21.349240,-1.721280,-1.721280,-2.208838,0.026346,0.060593,343.100319,343.100319,538.646167,3,0.000000,true,
75.000000,0.200000,0.400000,354.579711,354.579711,354.579711,354.579711,21.618342,0.119087,-21.400576,-1.746088,-1.746088,-2.212487,0.022888,0.056418,348.083422,348.083422,540.797270,3,0.000000,true,
75.000000,0.150000,0.400000,349.263095,349.263095,349.263095,349.263095,21.616100,0.096146,-21.452119,-1.770688,-1.770688,-2.216128,0.019047,0.051411,353.028563,353.028563,542.956291,4,0.000000,true,
75.000000,0.100000,0.400000,341.012397,341.012397,341.012397,341.012397,21.613633,0.070540,-21.503870,-1.795084,-1.795084,-2.219763,0.014654,0.045044,357.936901,357.936901,545.123022,4,0.000000,true,
75.000000,0.050000,0.400000,325.579636,325.579636,325.579636,325.579636,21.610938,0.040803,-21.555831,-1.819283,-1.819283,-2.223390,0.009308,0.035855,362.809554,362.809554,547.297273,4,0.000000,true,
75.000000,0.000000,0.400000,-0.000000,-0.000000,-0.000000,-0.000000,21.608013,0.000030,-21.608001,-1.843291,-1.843291,-2.227008,0.000458,0.000458,367.647567,367.647567,549.478856,15,0.000000,true,
80.000000,4.000000,0.400000,421.842610,421.842610,421.842610,421.842610,22.084483,1.162377,-17.508688,-0.104888,-0.104888,-1.990306,0.150278,0.182412,25.650047,25.650047,450.323514,6,0.000000,true,
80.000000,3.950000,0.400000,420.231006,420.231006,420.231006,420.231006,22.068900,1.144154,-17.567285,-0.107845,-0.107845,-1.993868,0.148652,0.180818,26.225188,26.225188,450.888848,3,0.000000,true,
80.000000,3.900000,0.400000,418.598319,418.598319,418.598319,418.598319,22.053312,1.126037,-17.625642,-0.110958,-0.110958,-1.997306,0.147026,0.179219,26.830333,26.830333,451.435912,3,0.000000,true,
80.000000,3.850000,0.400000,416.944572,416.944572,416.944572,416.944572,22.037724,1.108035,-17.683752,-0.114237,-0.114237,-2.000624,0.145399,0.177615,27.467816,27.467816,451.965334,3,0.000000,true,
80.000000,3.800000,0.400000,415.269855,415.269855,415.269855,415.269855,22.022142,1.090157,-17.741609,-0.117698,-0.117698,-2.003825,0.143774,0.176006,28.140213,28.140213,452.477751,3,0.000000,true,
80.000000,3.750000,0.400000,413.574328,413.574328,413.574328,413.574328,22.006573,1.072412,-17.799208,-0.121354,-0.121354,-2.006912,0.142150,0.174393,28.850371,28.850371,452.973816,3,0.000000,true,
80.000000,3.700000,0.400000,411.858239,411.858239,411.858239,411.858239,21.991024,1.054810,-17.856541,-0.125222,-0.125222,-2.009890,0.140528,0.172778,29.601441,29.601441,453.454197,3,0.000000,true,
80.000000,3.650000,0.400000,410.121933,410.121933,410.121933,410.121933,21.975502,1.037361,-17.913602,-0.129319,-0.129319,-2.012760,0.138909,0.171160,30.396920,30.396920,453.919588,3,0.000000,true,
80.000000,3.600000,0.400000,408.365868,408.365868,408.365868,408.365868,21.960018,1.020074,-17.970385,-0.133666,-0.133666,-2.015526,0.137294,0.169541,31.240689,31.240689,454.370712,3,0.000000,true,
80.000000,3.550000,0.400000,406.590632,406.590632,406.590632,406.590632,21.944580,1.002959,-18.026884,-0.138286,-0.138286,-2.018192,0.135683,0.167922,32.137065,32.137065,454.808329,3,0.000000,true,
80.000000,3.500000,0.400000,404.796955,404.796955,404.796955,404.796955,21.929200,0.986024,-18.083093,-0.143202,-0.143202,-2.020761,0.134078,0.166304,33.090858,33.090858,455.233247,3,0.000000,true,
80.000000,3.450000,0.400000,402.985735,402.985735,402.985735,402.985735,21.913890,0.969279,-18.139005,-0.148443,-0.148443,-2.023237,0.132479,0.164688,34.107428,34.107428,455.646331,3,0.000000,true,
80.000000,3.400000,0.400000,401.158051,401.158051,401.158051,401.158051,21.898663,0.952732,-18.194616,-0.154040,-0.154040,-2.025624,0.130886,0.163075,35.192764,35.192764,456.048515,3,0.000000,true,
80.000000,3.350000,0.400000,399.315195,399.315195,399.315195,399.315195,21.883534,0.936390,-18.249921,-0.160027,-0.160027,-2.027925,0.129301,0.161466,36.353555,36.353555,456.440817,3,0.000000,true,
80.000000,3.300000,0.400000,397.458692,397.458692,397.458692,397.458692,21.868519,0.920261,-18.304914,-0.166442,-0.166442,-2.030144,0.127724,0.159862,37.597281,37.597281,456.824355,3,0.000000,true,
80.000000,3.250000,0.400000,395.590338,395.590338,395.590338,395.590338,21.853634,0.904350,-18.359592,-0.173330,-0.173330,-2.032285,0.126156,0.158264,38.932305,38.932305,457.200367,3,0.000000,true,
80.000000,3.200000,0.400000,393.712231,393.712231,393.712231,393.712231,21.838901,0.888664,-18.413951,-0.180737,-0.180737,-2.034354,0.124597,0.156674,40.367981,40.367981,457.570237,3,0.000000,true,
80.000000,3.150000,0.400000,391.826819,391.826819,391.826819,391.826819,21.824340,0.873206,-18.467989,-0.188719,-0.188719,-2.036354,0.123048,0.155093,41.914752,41.914752,457.935516,3,0.000000,true,
80.000000,3.100000,0.400000,389.936950,389.936950,389.936950,389.936950,21.809974,0.857980,-18.521703,-0.197335,-0.197335,-2.038292,0.121509,0.153521,43.584266,43.584266,458.297962,3,0.000000,true,
80.000000,3.050000,0.400000,388.045932,388.045932,388.045932,388.045932,21.795829,0.842991,-18.575091,-0.206651,-0.206651,-2.040172,0.119981,0.151961,45.389470,45.389470,458.659570,3,0.000000,true,
