key,key_tuple,field,p104,p128,abs,rel
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",tau_ubar,0.47010098902364,0.47453238968721284,0.004431400663572838,0.009426486578504083
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",tau_dbar,0.47010098902364,0.47453238968721284,0.004431400663572838,0.009426486578504083
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",tauinv_ubar,2.1272025019069103,2.107337711255386,0.019864790651524356,0.009338457732029157
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",tauinv_dbar,2.1272025019069103,2.107337711255386,0.019864790651524356,0.009338457732029157
mode_b T=200 muB=900 xi=-0.1,"('mode_b_fixed_T_sparse_muB', 200.0, 900.0, -0.1)",tau_sbar,0.3801432779744052,0.3828297929371244,0.0026865149627191554,0.007067111582333534
mode_b T=200 muB=900 xi=-0.1,"('mode_b_fixed_T_sparse_muB', 200.0, 900.0, -0.1)",tauinv_sbar,2.630587091605311,2.612126899340457,0.01846019226485396,0.007017517999599343
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",tau_u,1.342094529900694,1.3503845839762763,0.008290054075582143,0.006176952435828459
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",tau_d,1.342094529900694,1.3503845839762763,0.008290054075582143,0.006176952435828459
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",tauinv_u,0.7451039980574194,0.7405297808239554,0.004574217233464073,0.006139031927609618
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",tauinv_d,0.7451039980574194,0.7405297808239554,0.004574217233464073,0.006139031927609618
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",sigma,0.014003910793205863,0.014083959904083586,8.004911087772237e-05,0.005716196858134729
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",sigma_over_T,0.013745314670908497,0.013823885595444417,7.857092453592007e-05,0.005716196858134709
mode_a muB=900 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.35)",tau_ubar,1.6045863231167035,1.612039205966804,0.007452882850100595,0.004644737863416612
mode_a muB=900 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.35)",tau_dbar,1.6045863231167035,1.612039205966804,0.007452882850100595,0.004644737863416612
mode_a muB=900 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.35)",tauinv_ubar,0.6232135881961327,0.6203323072407908,0.0028812809553419028,0.004623264013998246
mode_a muB=900 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.35)",tauinv_dbar,0.6232135881961327,0.6203323072407908,0.0028812809553419028,0.004623264013998246
mode_a muB=900 alpha_T=1.1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.3)",tau_ubar,1.2232254366903665,1.2287626361869135,0.005537199496546963,0.0045267203660584
mode_a muB=900 alpha_T=1.1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.3)",tau_dbar,1.2232254366903665,1.2287626361869135,0.005537199496546963,0.0045267203660584
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",eta,1.7343043233866358,1.7421347106224618,0.007830387235826075,0.004515001854193275
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",eta_over_s,0.14186341397693297,0.142503927554081,0.000640513577148033,0.0045150018541932225
mode_a muB=900 alpha_T=1.1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.3)",tauinv_ubar,0.8175107956434107,0.813826829161401,0.0036839664820096374,0.0045063215087089116
mode_a muB=900 alpha_T=1.1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.3)",tauinv_dbar,0.8175107956434107,0.813826829161401,0.0036839664820096374,0.0045063215087089116
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",zeta,0.3425754301285506,0.3440103004203846,0.001434870291834034,0.004188479866450441
mode_a muB=450 alpha_T=1.1 xi=0.35,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.1, 0.35)",zeta_over_s,0.028022140870727727,0.028139511043579608,0.0001173701728518807,0.004188479866450426
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",tauinv_u,1.4811560458515824,1.487214519625827,0.0060584737742446215,0.004090368324939953
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",tauinv_d,1.4811560458515824,1.487214519625827,0.0060584737742446215,0.004090368324939953
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",tauinv_ubar,1.4811560458511928,1.487214519624792,0.006058473773599138,0.004090368324505232
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",tauinv_dbar,1.4811560458511928,1.487214519624792,0.006058473773599138,0.004090368324505232
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",tau_u,0.6751483091878112,0.6723979538954428,0.002750355292368445,0.004073705369531419
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",tau_d,0.6751483091878112,0.6723979538954428,0.002750355292368445,0.004073705369531419
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",tau_ubar,0.6751483091879888,0.6723979538959108,0.0027503552920780105,0.004073705369100168
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",tau_dbar,0.6751483091879888,0.6723979538959108,0.0027503552920780105,0.004073705369100168
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",sigma_over_T,0.011073095741511873,0.011033108636124568,3.9987105387304794e-05,0.0036111947661932823
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",sigma,0.011223093485812923,0.011182564709356458,4.052877645646484e-05,0.0036111947661932194
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",tauinv_u,1.5000561565461574,1.5049121462255768,0.004855989679419359,0.003237205259435191
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",tauinv_d,1.5000561565461574,1.5049121462255768,0.004855989679419359,0.003237205259435191
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",tauinv_ubar,1.5000561565457273,1.5049121462245834,0.004855989678856032,0.003237205259060582
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",tauinv_dbar,1.5000561565457273,1.5049121462245834,0.004855989678856032,0.003237205259060582
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",tau_u,0.6666417091360602,0.6644906166171021,0.0021510925189581753,0.003226759576363593
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",tau_d,0.6666417091360602,0.6644906166171021,0.0021510925189581753,0.003226759576363593
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",tau_ubar,0.6666417091362514,0.6644906166175407,0.0021510925187107066,0.0032267595759914508
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",tau_dbar,0.6666417091362514,0.6644906166175407,0.0021510925187107066,0.0032267595759914508
mode_a muB=900 alpha_T=1.2 xi=0.45,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.2, 0.45)",tauinv_ubar,2.9450759725121816,2.954218089512277,0.009142117000095595,0.003104204131038858
mode_a muB=900 alpha_T=1.2 xi=0.45,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.2, 0.45)",tauinv_dbar,2.9450759725121816,2.954218089512277,0.009142117000095595,0.003104204131038858
mode_a muB=900 alpha_T=1.2 xi=0.45,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.2, 0.45)",tau_ubar,0.3395498144473975,0.33849904431568006,0.001050770131717449,0.003094597867554519
mode_a muB=900 alpha_T=1.2 xi=0.45,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.2, 0.45)",tau_dbar,0.3395498144473975,0.33849904431568006,0.001050770131717449,0.003094597867554519
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",zeta_over_s,0.029860833175589744,0.029770105372888656,9.07278027010884e-05,0.0030383546958514013
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",zeta,0.4063213820420805,0.40508683356292813,0.0012345484791523864,0.003038354695851401
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",sigma_over_T,0.010976162205395457,0.010944752545951944,3.140965944351329e-05,0.0028616249337198676
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",sigma,0.011133352806699899,0.011101493326712347,3.185947998755184e-05,0.0028616249337198086
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",eta,1.5311045866875261,1.526779928387138,0.0043246583003881955,0.002824534873704737
mode_b T=200 muB=0 xi=-0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, -0.25)",eta_over_s,0.1125219116150809,0.11220408955166819,0.0003178220634127149,0.0028245348737047085
mode_a muB=900 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.4)",tau_ubar,2.1740484940963594,2.1797602897439656,0.005711795647606266,0.002627262300319739
mode_a muB=900 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.4)",tau_dbar,2.1740484940963594,2.1797602897439656,0.005711795647606266,0.002627262300319739
mode_a muB=900 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.4)",tauinv_ubar,0.45997134043491,0.4587660417088614,0.001205298726048576,0.002620377880302167
mode_a muB=900 alpha_T=1.1 xi=0.4,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.1, 0.4)",tauinv_dbar,0.45997134043491,0.4587660417088614,0.001205298726048576,0.002620377880302167
mode_a muB=450 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.25)",tau_ubar,1.7726598594656588,1.777074809969789,0.004414950504130211,0.0024905796115116128
mode_a muB=450 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.25)",tau_dbar,1.7726598594656588,1.777074809969789,0.004414950504130211,0.0024905796115116128
mode_a muB=450 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.25)",tauinv_ubar,0.5641240166071311,0.5627225113933163,0.0014015052138147688,0.002484392035361276
mode_a muB=450 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.25)",tauinv_dbar,0.5641240166071311,0.5627225113933163,0.0014015052138147688,0.002484392035361276
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",zeta,0.4020931795757192,0.4011232426337801,0.0009699369419391424,0.0024122193342413834
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",zeta_over_s,0.0294349234722763,0.02936391998077456,7.100349150173865e-05,0.002412219334241324
mode_b T=200 muB=450 xi=0.3,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.3)",tau_ubar,0.5089126303336768,0.510083405990626,0.001170775656949119,0.0023005435258729597
mode_b T=200 muB=450 xi=0.3,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.3)",tau_dbar,0.5089126303336768,0.510083405990626,0.001170775656949119,0.0023005435258729597
mode_b T=200 muB=450 xi=0.3,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.3)",tauinv_ubar,1.964973829288406,1.9604636972220528,0.004510132066353201,0.0022952631730400685
mode_b T=200 muB=450 xi=0.3,"('mode_b_fixed_T_sparse_muB', 200.0, 450.0, 0.3)",tauinv_dbar,1.964973829288406,1.9604636972220528,0.004510132066353201,0.0022952631730400685
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",eta_over_s,0.11147036289831874,0.11122037058006351,0.00024999231825523216,0.0022426796841351513
mode_a muB=0 alpha_T=1 xi=-0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, -0.25)",eta,1.522731074482324,1.5193160764371811,0.003414998045142781,0.00224267968413514
mode_a muB=900 alpha_T=1 xi=-0.1,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.0, -0.1)",tau_ubar,0.2917683545378764,0.2924063217479604,0.0006379672100839673,0.002186553819705449
mode_a muB=900 alpha_T=1 xi=-0.1,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.0, -0.1)",tau_dbar,0.2917683545378764,0.2924063217479604,0.0006379672100839673,0.002186553819705449
mode_a muB=900 alpha_T=1 xi=-0.1,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.0, -0.1)",tauinv_ubar,3.4273764938760114,3.4198987013076616,0.007477792568349795,0.0021817832332429806
mode_a muB=900 alpha_T=1 xi=-0.1,"('mode_a_fixed_muB_phase_scaled', 900.0, 1.0, -0.1)",tauinv_dbar,3.4273764938760114,3.4198987013076616,0.007477792568349795,0.0021817832332429806
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",tauinv_u,0.4956415839800293,0.4966766963246026,0.001035112344573319,0.0020884291754967566
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",tauinv_d,0.4956415839800293,0.4966766963246026,0.001035112344573319,0.0020884291754967566
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",tauinv_ubar,0.4956415839799554,0.4966766963243837,0.001035112344428324,0.0020884291752045277
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",tauinv_dbar,0.4956415839799554,0.4966766963243837,0.001035112344428324,0.0020884291752045277
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",tau_u,2.0175869667148283,2.013382160669062,0.0042048060457662295,0.002084076728852377
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",tau_d,2.0175869667148283,2.013382160669062,0.0042048060457662295,0.002084076728852377
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",tau_ubar,2.017586966715129,2.0133821606699494,0.004204806045179588,0.0020840767285613027
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",tau_dbar,2.017586966715129,2.0133821606699494,0.004204806045179588,0.0020840767285613027
mode_b T=200 muB=900 xi=-0.1,"('mode_b_fixed_T_sparse_muB', 200.0, 900.0, -0.1)",tau_s,2.0653881420803435,2.0696764719691307,0.004288329888787246,0.0020762828068083437
mode_b T=200 muB=900 xi=-0.1,"('mode_b_fixed_T_sparse_muB', 200.0, 900.0, -0.1)",tauinv_s,0.484170495426956,0.4831673034619659,0.0010031919649901022,0.0020719807887208358
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",tauinv_u,0.5001377279740884,0.5011607602427479,0.0010230322686595184,0.0020455010918762773
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",tauinv_d,0.5001377279740884,0.5011607602427479,0.0010230322686595184,0.0020455010918762773
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",tauinv_ubar,0.5001377279739797,0.5011607602425097,0.0010230322685299553,0.002045501091617667
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",tauinv_dbar,0.5001377279739797,0.5011607602425097,0.0010230322685299553,0.002045501091617667
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",tau_u,1.9994492398138157,1.9953677129782241,0.004081526835591598,0.0020413255582180526
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",tau_d,1.9994492398138157,1.9953677129782241,0.004081526835591598,0.0020413255582180526
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",tau_ubar,1.9994492398142503,1.9953677129791727,0.004081526835077565,0.002041325557960521
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",tau_dbar,1.9994492398142503,1.9953677129791727,0.004081526835077565,0.002041325557960521
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",sigma,0.015244758478570037,0.01521618371481257,2.8574763757466953e-05,0.001874399243361924
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",sigma_over_T,0.015041010787517618,0.015012817928278096,2.8192859239521348e-05,0.00187439924336191
mode_a muB=450 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.3)",tau_ubar,1.938181698401203,1.9417767007155382,0.003595002314335183,0.0018548324531702488
mode_a muB=450 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.3)",tau_dbar,1.938181698401203,1.9417767007155382,0.003595002314335183,0.0018548324531702488
mode_a muB=450 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.3)",tauinv_ubar,0.5159474990527954,0.5149922746686081,0.0009552243841872698,0.0018513984192983259
mode_a muB=450 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.3)",tauinv_dbar,0.5159474990527954,0.5149922746686081,0.0009552243841872698,0.0018513984192983259
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",sigma,0.015206277873579583,0.015178358042959002,2.791983062058051e-05,0.00183607263083692
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",sigma_over_T,0.014991582084804079,0.014964056451245225,2.7525633558853416e-05,0.0018360726308368901
mode_a muB=450 alpha_T=1 xi=0.15,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.15)",tauinv_ubar,0.6632091122153942,0.6643739404347316,0.0011648282193373882,0.0017563513496465354
mode_a muB=450 alpha_T=1 xi=0.15,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.15)",tauinv_dbar,0.6632091122153942,0.6643739404347316,0.0011648282193373882,0.0017563513496465354
mode_a muB=450 alpha_T=1 xi=0.15,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.15)",tau_ubar,1.507820054913878,1.5051764362486166,0.0026436186652614158,0.0017532719880240688
mode_a muB=450 alpha_T=1 xi=0.15,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.15)",tau_dbar,1.507820054913878,1.5051764362486166,0.0026436186652614158,0.0017532719880240688
mode_a muB=450 alpha_T=1 xi=0.05,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.05)",tau_ubar,1.2536971395167504,1.2558489635254912,0.0021518240087408103,0.001716382642119014
mode_a muB=450 alpha_T=1 xi=0.05,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.05)",tau_dbar,1.2536971395167504,1.2558489635254912,0.0021518240087408103,0.001716382642119014
mode_a muB=450 alpha_T=1 xi=0.05,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.05)",tauinv_ubar,0.7976408085173262,0.796274097478046,0.0013667110392802106,0.0017134417204915653
mode_a muB=450 alpha_T=1 xi=0.05,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.05)",tauinv_dbar,0.7976408085173262,0.796274097478046,0.0013667110392802106,0.0017134417204915653
mode_a muB=0 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.3)",tauinv_u,0.4724915136719235,0.4732628982097909,0.0007713845378674034,0.0016325891905923575
mode_a muB=0 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.3)",tauinv_d,0.4724915136719235,0.4732628982097909,0.0007713845378674034,0.0016325891905923575
mode_a muB=0 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.3)",tauinv_ubar,0.47249151367179903,0.4732628982095554,0.000771384537756381,0.0016325891903578155
mode_a muB=0 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.3)",tauinv_dbar,0.47249151367179903,0.4732628982095554,0.000771384537756381,0.0016325891903578155
mode_a muB=0 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.3)",tau_u,2.1164401286884367,2.1129904832656328,0.003449645422803904,0.0016299281874520392
mode_a muB=0 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.3)",tau_d,2.1164401286884367,2.1129904832656328,0.003449645422803904,0.0016299281874520392
mode_a muB=0 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.3)",tau_ubar,2.116440128688994,2.112990483266684,0.003449645422310077,0.001629928187218281
mode_a muB=0 alpha_T=1 xi=0.3,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.3)",tau_dbar,2.116440128688994,2.112990483266684,0.003449645422310077,0.001629928187218281
mode_a muB=450 alpha_T=1 xi=0.1,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.1)",tauinv_ubar,0.7237721200048002,0.724924226919124,0.0011521069143237694,0.0015918089167570152
mode_a muB=450 alpha_T=1 xi=0.1,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.1)",tauinv_dbar,0.7237721200048002,0.724924226919124,0.0011521069143237694,0.0015918089167570152
mode_a muB=450 alpha_T=1 xi=0.1,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.1)",tau_ubar,1.3816503459588465,1.379454517956902,0.002195828001944511,0.0015892790881332833
mode_a muB=450 alpha_T=1 xi=0.1,"('mode_a_fixed_muB_phase_scaled', 450.0, 1.0, 0.1)",tau_dbar,1.3816503459588465,1.379454517956902,0.002195828001944511,0.0015892790881332833
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",zeta_over_s,0.061169045136107957,0.06107199769865326,9.704743745469341e-05,0.0015865449139961564
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",zeta,0.6083718750256484,0.6074066657215081,0.0009652093041402354,0.0015865449139961362
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",zeta,0.6062182307771843,0.6052760821184803,0.0009421486587040118,0.0015541410846324395
mode_a muB=0 alpha_T=1 xi=0.25,"('mode_a_fixed_muB_phase_scaled', 0.0, 1.0, 0.25)",zeta_over_s,0.06063751573933952,0.06054327648485897,9.423925448055065e-05,0.0015541410846323883
mode_b T=120 muB=900 xi=-0.15,"('mode_b_fixed_T_sparse_muB', 120.0, 900.0, -0.15)",tauinv_ubar,3.2830384100933028,3.2881141266500373,0.005075716556734555,0.0015460423920505716
mode_b T=120 muB=900 xi=-0.15,"('mode_b_fixed_T_sparse_muB', 120.0, 900.0, -0.15)",tauinv_dbar,3.2830384100933028,3.2881141266500373,0.005075716556734555,0.0015460423920505716
mode_b T=120 muB=900 xi=-0.15,"('mode_b_fixed_T_sparse_muB', 120.0, 900.0, -0.15)",tau_ubar,0.30459588804249793,0.3041256968226981,0.0004701912197998537,0.0015436558346915421
mode_b T=120 muB=900 xi=-0.15,"('mode_b_fixed_T_sparse_muB', 120.0, 900.0, -0.15)",tau_dbar,0.30459588804249793,0.3041256968226981,0.0004701912197998537,0.0015436558346915421
mode_b T=200 muB=0 xi=0.05,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.05)",tauinv_u,0.6459857832261072,0.6469735279586887,0.0009877447325814526,0.001529050264308562
mode_b T=200 muB=0 xi=0.05,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.05)",tauinv_d,0.6459857832261072,0.6469735279586887,0.0009877447325814526,0.001529050264308562
mode_b T=200 muB=0 xi=0.05,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.05)",tauinv_ubar,0.6459857832258272,0.6469735279580757,0.0009877447322484967,0.0015290502637938016
mode_b T=200 muB=0 xi=0.05,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.05)",tauinv_dbar,0.6459857832258272,0.6469735279580757,0.0009877447322484967,0.0015290502637938016
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",eta,1.9519381829965716,1.9489567169239306,0.002981466072641048,0.001527438777832589
mode_b T=200 muB=0 xi=0.25,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.25)",eta_over_s,0.19625857098271698,0.19595879803091598,0.00029977295180100283,0.0015274387778325441
mode_b T=200 muB=0 xi=0.05,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.05)",tau_u,1.5480216840158867,1.5456582947917046,0.002363389224182111,0.0015267158390514226
mode_b T=200 muB=0 xi=0.05,"('mode_b_fixed_T_sparse_muB', 200.0, 0.0, 0.05)",tau_d,1.5480216840158867,1.5456582947917046,0.002363389224182111,0.0015267158390514226
