# tr_p_max_fm: 8.0
# sigma_grid_n: 128
# provenance.equilibrium_backend: models.solve_constraint(FixedMu) with phase-aware xi/T continuity and legacy fallback
# provenance.tau_path: TransportWorkflow.solve_gap_and_transport
# tau_p_nodes: 28
# tau_interpolation_mode: linear
# gc_every_n: 5
# tau_threshold_subtraction: true
# tau_asym_extra_points: 10
# note.tau_threshold_hint: for near-threshold sharp channels, linear+threshold_subtraction often more robust than pchip
# script: scripts/relaxtime/run_gap_transport_scan.jl
# tau_phi_nodes: 8
# tau_asym_window: 0.6
# schema: scan_csv_v1
# provenance.entrypoint: workflow
# git_commit: f196bce86483267108100538d0befbf4ca99803a
# tau_n_sigma_points: 6
# y_label.zeta_over_s_over_eta_over_s: (ζ/s)/(η/s)
# provenance.integration_mode: finite_15
# tau_asym_fit_min_points: 8
# y_label.sigma_over_T_over_eta_over_s: (σ/T)/(η/s)
# tr_p_nodes: 24
# integration_mode: finite_15
# title: gap_transport_scan
# tau_angle_nodes: 8
# y_label.sigma_over_T: σ/T
T_MeV,muq_MeV,muB_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,equilibrium_backend,seed_source,phase_prev,phase_curr,phase_structure,phase_boundary_xi_used,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,omega_fm4inv,P_fm4inv,epsilon_fm4inv,s_fm3inv,omega_MeV_fm3,P_MeV_fm3,epsilon_MeV_fm3,eps_minus_3P_over_T4,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta,eta_over_s,zeta_over_s,sigma_over_T,sigma_over_T_over_eta_over_s,zeta_over_s_over_eta_over_s
200.0,0.0,0.0,-0.5,1.013546143535879,0.0,true,0,8.165094551234914e-14,models,phase_aware_default_crossover,unknown,crossover,crossover_possible,0.0,0.6517561450872602,0.6517561450872602,0.14256890255876997,0.1425689025587698,1.9338943987313224,0.0,0.0,-23.4352024415726,23.4352024415726,-6.737332758570709,16.474701018297342,-4624.397732858229,4624.397732858229,-1329.45752919876,-73.00603221081805,0.5687930790269694,0.5687930790269694,0.30650817121081003,0.5687930790269694,0.5687930790269694,0.30650817121081003,0.6091693019236083,0.6091693019236083,1.0796368182744396,0.6091693019236077,0.6091693019236077,1.0796368182744396,1.6415797658257623,1.6415797658257623,0.926237400460535,1.6415797658257638,1.6415797658257638,0.926237400460535,2.373028265380929,0.015571141286220487,0.9317296063626682,0.14404074846307474,0.056555175437044886,0.015363031456958305,0.10665753698785217,0.39263316832557954
200.0,0.0,0.0,-0.48,1.013546143535879,0.0,true,0,6.782802260945567e-14,models,phase_aware_continuity_crossover,crossover,crossover,crossover_possible,0.0,0.6495242381258406,0.6495242381258406,0.152037777100344,0.15203777710034405,1.9455926237250742,0.0,0.0,-23.380590060855344,23.380590060855344,-6.977128325196979,16.18422786202204,-4613.621236678837,4613.621236678837,-1376.7756642744291,-73.07801055403645,0.5563127081637018,0.5563127081637018,0.2980634964764382,0.5563127081637018,0.5563127081637018,0.2980634964764382,0.6080066807678158,0.6080066807678158,1.0923052516500142,0.6080066807678182,0.6080066807678182,1.0923052516500142,1.644718769762791,1.644718769762791,0.9154950033330155,1.6447187697627847,1.6447187697627847,0.9154950033330155,2.2516425907131934,0.014943790075873667,0.8503364621193186,0.139125734629386,0.052541058453256254,0.014744064857018188,0.10597654629673353,0.3776516155923218
200.0,0.0,0.0,-0.46,1.013546143535879,0.0,true,0,1.6957458535570957e-14,models,phase_aware_continuity_crossover,crossover,crossover,crossover_possible,0.0,0.6473681829963216,0.6473681829963216,0.1621966253950246,0.16219662539502433,1.9566222025995437,0.0,0.0,-23.329080812020674,23.329080812020674,-7.205294448613291,15.90829037852938,-4603.457072143619,4603.457072143619,-1421.7989964377437,-73.14779041590309,0.5444588609108715,0.5444588609108715,0.29015860877023647,0.5444588609108715,0.5444588609108715,0.29015860877023647,0.6069577628654177,0.6069577628654177,1.10466498338606,0.6069577628654176,0.6069577628654176,1.10466498338606,1.6475611009224913,1.6475611009224913,0.9052518320393963,1.6475611009224915,1.6475611009224915,0.9052518320393963,2.1413120841764117,0.014364831633360966,0.7784200433060697,0.13460353270056177,0.048931722063400615,0.014172844250827597,0.10529325617594616,0.3635247982105628
200.0,0.0,0.0,-0.44,1.013546143535879,0.0,true,0,1.1938681032730196e-14,models,phase_aware_continuity_crossover,crossover,crossover,crossover_possible,0.0,0.6452812512920074,0.6452812512920074,0.17312138492122653,0.1731213849212266,1.967069077356479,0.0,0.0,-23.280410033816157,23.280410033816157,-7.422909926051041,15.645563064789826,-4593.853014446804,4593.853014446804,-1464.740401488839,-73.21564168619169,0.5331684328634733,0.5331684328634733,0.28273699178338596,0.5331684328634733,0.5331684328634733,0.28273699178338596,0.6085223799603073,0.6085223799603073,1.1174700638644928,0.6085223799603052,0.6085223799603052,1.1174700638644928,1.6433249341876761,1.6433249341876761,0.8948785585734156,1.6433249341876817,1.6433249341876817,0.8948785585734156,2.0468150839136694,0.0138798794446652,0.7170457991147248,0.13082399626255733,0.04583061639554723,0.013694373495659065,0.1046778411215564,0.35032270611553123
200.0,0.0,0.0,-0.42,1.013546143535879,0.0,true,0,2.5734223724002145e-15,models,phase_aware_continuity_crossover,crossover,crossover,crossover_possible,0.0,0.6432570361749483,0.6432570361749483,0.18489762851779026,0.18489762851779018,1.9770120022783666,0.0,0.0,-23.234343982662676,23.234343982662676,-7.630964046564994,15.394839234120504,-4584.762939673736,4584.762939673736,-1505.7950928496352,-73.28183732949545,0.5223835224555692,0.5223835224555692,0.2757489891279469,0.5223835224555692,0.5223835224555692,0.2757489891279469,0.6094652384145147,0.6094652384145147,1.130169529212441,0.6094652384145175,0.6094652384145175,1.130169529212441,1.640782668100049,1.640782668100049,0.8848230058873118,1.6407826681000417,1.6407826681000417,0.8848230058873118,1.9587662455212718,0.013415021741485633,0.6617199807218307,0.12723525174461978,0.042983234229248796,0.013235728661238547,0.10402564131994362,0.33782488453375004
200.0,0.0,0.0,-0.4,1.013546143535879,0.0,true,0,3.3915612706039544e-14,models,phase_aware_continuity_crossover,crossover,crossover,crossover_possible,0.0,0.6412893408340298,0.6412893408340298,0.197621551019992,0.19762155101999224,1.9865245609105602,0.0,0.0,-23.190675585894667,23.190675585894667,-7.830374200131482,15.155009452432925,-4576.145986800595,4576.145986800595,-1545.1440963140105,-73.34665799892889,0.5120503375949854,0.5120503375949854,0.26915059934029595,0.5120503375949854,0.5120503375949854,0.26915059934029595,0.6111570525334653,0.6111570525334653,1.1435018253945939,0.6111570525334602,0.6111570525334602,1.1435018253945939,1.6362406289097722,1.6362406289097722,0.8745066932052556,1.636240628909786,1.636240628909786,0.8745066932052556,1.8796702385798332,0.01299429883284655,0.6128788590270136,0.12402963155381459,0.04044067811047287,0.01282062875550427,0.10336746626504,0.3260565850582751
200.0,0.0,0.0,-0.38,1.013546143535879,0.0,true,0,1.9787511267130293e-14,models,phase_aware_continuity_crossover,crossover,crossover,crossover_possible,0.0,0.6393720692937035,0.6393720692937035,0.21140076535082358,0.2114007653508234,1.9956769881664744,0.0,0.0,-23.149220914594586,23.149220914594586,-8.022001676140675,14.92504247086449,-4567.965861689476,4567.965861689476,-1582.9573675165782,-73.41039697976254,0.5021182222468045,0.5021182222468045,0.26290247678566614,0.5021182222468045,0.5021182222468045,0.26290247678566614,0.6106490524268321,0.6106490524268321,1.1580541889797278,0.6106490524268341,0.6106490524268341,1.1580541889797278,1.6376018205969785,1.6376018205969785,0.8635174498017428,1.6376018205969731,1.6376018205969731,0.8635174498017428,1.8029028916349745,0.012560183081186694,0.5676347184104265,0.1207971699346559,0.03803236871978883,0.012392315003408693,0.10258779249639871,0.31484486549115415
200.0,0.0,0.0,-0.36,1.013546143535879,0.0,true,0,3.4652255362769013e-15,models,phase_aware_continuity_crossover,crossover,crossover,crossover_possible,0.0,0.637499118765392,0.637499118765392,0.22635465933888765,0.22635465933888776,2.0045378447134055,0.0,0.0,-23.109816241308966,23.109816241308966,-8.206665934322135,14.703968242625223,-4560.190256496376,4560.190256496376,-1619.3966079713316,-73.4733653482373,0.49253878984370425,0.49253878984370425,0.25696909621326214,0.49253878984370425,0.49253878984370425,0.25696909621326214,0.6098595823961754,0.6098595823961754,1.1734972035858755,0.6098595823961738,0.6098595823961738,1.1734972035858755,1.6397217144165204,1.6397217144165204,0.852153713655459,1.6397217144165248,1.6397217144165248,0.852153713655459,1.7317280079678572,0.012146429324830305,0.52699844155054,0.11777283379514952,0.035840559014731016,0.011984091106553876,0.10175598837503255,0.3043194076239262
200.0,0.0,0.0,-0.34,1.013546143535879,0.0,true,0,5.589897131221592e-14,models,phase_aware_continuity_crossover,crossover,crossover,crossover_possible,0.0,0.6356642753377867,0.6356642753377867,0.24261390952713413,0.24261390952713396,2.0131755522010146,0.0,0.0,-23.072315574850844,23.072315574850844,-8.385157342102891,14.490862923625771,-4552.790363221207,4552.790363221207,-1654.6177784960532,-73.53589703343104,0.4832651713895975,0.48326517138959757,0.2513180532740826,0.4832651713895975,0.48326517138959757,0.2513180532740826,0.5265532809596395,0.5265532809596395,1.1912002346338346,0.5265532809596397,0.5265532809596397,1.1912002346338346,1.899143042423945,1.899143042423945,0.8394894249726134,1.8991430424239442,1.8991430424239442,0.8394894249726134,1.5162753077133113,0.010362537801104328,0.4408962432997147,0.10463664694813929,0.03042581008622209,0.010224041467863865,0.09770994929655165,0.2907758512302285
200.0,0.0,0.0,-0.32,1.013546143535879,0.0,true,0,2.9566528402187605e-15,models,phase_aware_continuity_crossover,crossover,crossover,crossover_possible,0.0,0.6338611191391901,0.6338611191391901,0.2603185303025002,0.26031853030250035,2.021659742291058,0.0,0.0,-23.036588583644512,23.036588583644512,-8.558247957622513,14.284836184677836,-4545.740463927685,4545.740463927685,-1688.7732269921175,-73.59835313173673,0.4742514159089693,0.4742514159089693,0.24591948791497678,0.4742514159089693,0.4742514159089693,0.24591948791497678,0.3349953350224642,0.3349953350224642,1.2093979068748575,0.33499533502246504,0.33499533502246504,1.2093979068748575,2.9851161955223695,2.9851161955223695,0.8268577234303706,2.9851161955223624,2.9851161955223624,0.8268577234303706,1.128108762746387,0.00691651050855394,0.305571795175557,0.07897246759864254,0.021391340525369035,0.006824070667789088,0.08641075649896986,0.2708708639330491
