# tr_p_max_fm: 8.0
# sigma_grid_n: 128
# provenance.equilibrium_backend: models.solve_constraint(FixedMu) with phase-aware xi/T continuity and legacy fallback
# provenance.tau_path: TransportWorkflow.solve_gap_and_transport
# tau_p_nodes: 28
# tau_interpolation_mode: hybrid_threshold
# gc_every_n: 5
# tau_threshold_subtraction: true
# tau_asym_extra_points: 10
# note.tau_threshold_hint: for near-threshold sharp channels, linear+threshold_subtraction often more robust than pchip
# script: scripts/relaxtime/run_gap_transport_scan.jl
# tau_phi_nodes: 8
# tau_asym_window: 0.6
# schema: scan_csv_v1
# provenance.entrypoint: workflow
# git_commit: f196bce86483267108100538d0befbf4ca99803a
# tau_n_sigma_points: 6
# y_label.zeta_over_s_over_eta_over_s: (ζ/s)/(η/s)
# provenance.integration_mode: finite_15
# tau_asym_fit_min_points: 8
# y_label.sigma_over_T_over_eta_over_s: (σ/T)/(η/s)
# tr_p_nodes: 24
# integration_mode: finite_15
# title: gap_transport_scan
# tau_angle_nodes: 8
# y_label.sigma_over_T: σ/T
T_MeV,muq_MeV,muB_MeV,xi,T_fm,muq_fm,converged,iterations,residual_norm,equilibrium_backend,seed_source,phase_prev,phase_curr,phase_structure,phase_boundary_xi_used,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,omega_fm4inv,P_fm4inv,epsilon_fm4inv,s_fm3inv,omega_MeV_fm3,P_MeV_fm3,epsilon_MeV_fm3,eps_minus_3P_over_T4,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta,eta_over_s,zeta_over_s,sigma_over_T,sigma_over_T_over_eta_over_s,zeta_over_s_over_eta_over_s
190.0,0.0,0.0,-0.5,0.9628688363590852,0.0,true,0,2.3241777224856653e-14,models,phase_aware_default_hadron,unknown,hadron,crossover_possible,0.0,0.6078405656248816,0.6078405656248816,0.2500409108521763,0.25004091085217617,2.0494817261477953,0.0,0.0,-22.69231525006585,22.69231525006585,-10.28177117907463,12.889132561314845,-4477.806046580365,4477.806046580365,-2028.8708599305444,-91.16303868561629,0.45760433100378606,0.45760433100378606,0.21861435579755317,0.45760433100378606,0.45760433100378606,0.21861435579755317,0.22919958800816975,0.22919958800816975,1.2938321283028191,0.22919958800816984,0.22919958800816984,1.2938321283028191,4.36300958780238,4.36300958780238,0.7728977957223456,4.363009587802378,4.363009587802378,0.7728977957223456,1.1171538612568233,0.0059567994243785415,0.4389452618221443,0.08667409198737112,0.03405545406054592,0.006186511806637241,0.07137671321135558,0.3929138832571558
190.0,0.0,0.0,-0.48,0.9628688363590852,0.0,true,0,6.825926318526457e-14,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.6050363642782425,0.6050363642782425,0.27695481260078364,0.27695481260078325,2.060297501339637,0.0,0.0,-22.651501080982936,22.651501080982936,-10.492378666879496,12.628015317310474,-4469.752309837699,4469.752309837699,-2070.4293995487083,-91.26561039490564,0.4457563714487277,0.44575637144872776,0.2122607154961804,0.4457563714487277,0.44575637144872776,0.2122607154961804,0.2863068294150787,0.2863068294150787,1.3161504230750527,0.28630682941507807,0.28630682941507807,1.3161504230750527,3.4927563622669693,3.4927563622669693,0.7597915728079172,3.492756362266977,3.492756362266977,0.7597915728079172,1.176824022892236,0.0067451575731382754,0.46091702149350605,0.09319152640550304,0.036499561483876355,0.007005271453839832,0.07517069119951837,0.39166180544201307
190.0,0.0,0.0,-0.46,0.9628688363590852,0.0,true,0,9.625936545070687e-14,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.6022374862477085,0.6022374862477085,0.30794265872948057,0.3079426587294802,2.071271472829962,0.0,0.0,-22.613184571457346,22.613184571457346,-10.698552439198128,12.374096743344868,-4462.191428713546,4462.191428713546,-2111.113047478021,-91.37174127079544,0.4340877171560753,0.4340877171560753,0.2061972295877567,0.4340877171560753,0.4340877171560753,0.2061972295877567,0.3867187295350971,0.3867187295350971,1.1428096574346822,0.3867187295350965,0.3867187295350965,1.1428096574346822,2.5858587227005354,2.5858587227005354,0.8750363575372178,2.5858587227005394,2.5858587227005394,0.8750363575372178,1.2235896928199885,0.007980061013862035,0.489294373025606,0.09888315229780864,0.039541825409500055,0.008287796543542936,0.0838140406222325,0.399884353306325
190.0,0.0,0.0,-0.44,0.9628688363590852,0.0,true,0,8.57374762517096e-14,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5994111591542127,0.5994111591542127,0.34371279537401206,0.3437127953740121,2.0826776333360892,0.0,0.0,-22.577183668781814,22.577183668781814,-10.902686214998678,12.1247017381185,-4455.087479296909,4455.087479296909,-2151.3941490543943,-91.48358077753822,0.4224417954782107,0.4224417954782107,0.20035788971653595,0.4224417954782107,0.4224417954782107,0.20035788971653595,0.5957765639807939,0.5957765639807939,0.5396238678964388,0.5957765639807872,0.5957765639807872,0.5396238678964388,1.6784815994075206,1.6784815994075206,1.8531426415554948,1.6784815994075395,1.6784815994075395,1.8531426415554948,1.2773029227210648,0.010413943485625198,0.5419093500565462,0.10534716237228245,0.044694654083972475,0.010815536958287743,0.10266566953238965,0.4242606357637588
190.0,0.0,0.0,-0.42,0.9628688363590852,0.0,true,0,1.8948750174354944e-13,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.596519809846027,0.596519809846027,0.38489004827744244,0.384890048277443,2.094825955745571,0.0,0.0,-22.54334639062931,22.54334639062931,-11.10733210643467,11.877021929007345,-4448.410471374121,4448.410471374121,-2191.776304862725,-91.60356760726924,0.41065676067801243,0.4106567606780123,0.19467772906942143,0.41065676067801243,0.4106567606780123,0.19467772906942143,0.6674117558933763,0.6674117558933763,0.46435150386617424,0.6674117558933734,0.6674117558933734,0.46435150386617424,1.498325420806278,1.498325420806278,2.153540995719913,1.4983254208062846,1.4983254208062846,2.153540995719913,1.2975986201351657,0.0109591177387455,0.5483008320999694,0.1092528605143037,0.04616484126890849,0.011381734795972239,0.10417791115393367,0.42255041242480285
190.0,0.0,0.0,-0.4,0.9628688363590852,0.0,true,0,9.868915177042895e-14,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5935254109492986,0.5935254109492986,0.4317510959478572,0.431751095947857,2.108025062582764,0.0,0.0,-22.511546495217303,22.511546495217303,-11.314880219449481,11.628443930230409,-4442.135494035433,4442.135494035433,-2232.7311472916554,-91.73404181319827,0.39859198336651974,0.39859198336651974,0.18909844685464655,0.39859198336651974,0.39859198336651974,0.18909844685464655,0.9215158254270185,0.9215158254270185,0.9289363144661641,0.9215158254270164,0.9215158254270164,0.9289363144661641,1.0851685585937854,1.0851685585937854,1.0765000618741818,1.0851685585937878,1.0851685585937878,1.0765000618741818,1.7999698883178767,0.014651362278136864,0.7529585691692059,0.15479026249062472,0.06475144685625074,0.01521636356363796,0.09830310588535618,0.4183173141151084
190.0,0.0,0.0,-0.38,0.9628688363590852,0.0,true,0,6.877673704498169e-14,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5903998668588937,0.5903998668588937,0.48385002829035106,0.4838500282903506,2.122494117729764,0.0,0.0,-22.48167703059099,22.48167703059099,-11.526872179306219,11.37725559039629,-4436.241442774559,4436.241442774559,-2274.5628805992633,-91.87642364634888,0.3861788199188892,0.38617881991888925,0.18358075323262552,0.3861788199188892,0.38617881991888925,0.18358075323262552,1.0976261915435832,1.0976261915435832,1.501986606616017,1.0976261915435874,1.0976261915435874,1.501986606616017,0.9110569770512743,0.9110569770512743,0.6657848982109134,0.911056977051271,0.911056977051271,0.6657848982109134,2.1650933049592735,0.01690544928084494,0.9145609285959279,0.19030013765242831,0.08038502091558199,0.01755737504681307,0.09226149420280795,0.422411785441797
190.0,0.0,0.0,-0.36,0.9628688363590852,0.0,true,0,3.1038608369831185e-13,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5871393993805812,0.5871393993805812,0.5397502100457168,0.5397502100457169,2.1382426482125543,0.0,0.0,-22.453640941143835,22.453640941143835,-11.743139498468771,11.123531096067968,-4430.709165901727,4430.709165901727,-2317.238257648813,-92.03017834186707,0.373477376281524,0.37347737628152394,0.17811950995726944,0.373477376281524,0.37347737628152394,0.17811950995726944,1.2174067337503802,1.2174067337503802,1.8132817730377115,1.2174067337503778,1.2174067337503778,1.8132817730377115,0.8214181606498673,0.8214181606498673,0.5514862691884581,0.821418160649869,0.821418160649869,0.5514862691884581,2.3182688565923324,0.017863115638450652,1.0075979933695742,0.20841123529665972,0.09058256633325255,0.018551971944586763,0.0890161795652679,0.4346337960346246
190.0,0.0,0.0,-0.34,0.9628688363590852,0.0,true,0,3.647117372232437e-12,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5837728330399167,0.5837728330399167,0.5972078633424803,0.5972078633424798,2.155004866214016,0.0,0.0,-22.427340489626058,22.427340489626058,-11.961445936086514,10.869491418077706,-4425.519377220568,4425.519377220568,-2360.3160077858033,-92.19236311821868,0.3606888812410273,0.3606888812410274,0.17274887951650578,0.3606888812410273,0.3606888812410274,0.17274887951650578,1.3068164798965378,1.3068164798965378,1.9660453785703094,1.3068164798965405,1.3068164798965405,1.9660453785703094,0.7652183878788942,0.7652183878788942,0.5086352588296772,0.7652183878788926,0.7652183878788926,0.5086352588296772,2.357842471530905,0.018125732543903747,1.055306464976692,0.2169229801874111,0.09708885396620749,0.018824716160139667,0.08678064511134786,0.4475729306426058
190.0,0.0,0.0,-0.32,0.9628688363590852,0.0,true,0,1.2292532063726422e-11,models,phase_aware_continuity_hadron,hadron,hadron,crossover_possible,0.0,0.5803537012186522,0.5803537012186522,0.6538454365582215,0.6538454365582224,2.1723121588954584,0.0,0.0,-22.402670001258112,22.402670001258112,-12.178195635442753,10.618761330439735,-4420.651224245928,4420.651224245928,-2403.086571462378,-92.35842570424612,0.3480910951098391,0.3480910951098391,0.16752760867088692,0.3480910951098391,0.3480910951098391,0.16752760867088692,1.3944281296887964,1.3944281296887964,2.092267361399736,1.3944281296887948,1.3944281296887948,2.092267361399736,0.7171398645143343,0.7171398645143343,0.47795038934746636,0.7171398645143351,0.7171398645143351,0.47795038934746636,2.377076002233619,0.018255837291580135,1.0849426081756122,0.22385624163333384,0.10217223783583085,0.018959838144322224,0.08469649095323221,0.4564189816211792
