mode,key,xi,field,role,old,new,abs_delta,rel_delta,signed_rel_delta
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,T_MeV,unchanged_contract,120.0,120.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,muq_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,muB_MeV,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,xi,unchanged_contract,-0.48,-0.48,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,T_phase_base_MeV,unchanged_contract,120.0,120.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,Phi,unchanged_contract,0.016813230671293793,0.016813230671293793,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,Phibar,unchanged_contract,0.016813230671293793,0.016813230671293793,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,m_u,unchanged_contract,1.8601754553683238,1.8601754553683238,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,m_d,unchanged_contract,1.8601754553683238,1.8601754553683238,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,m_s,unchanged_contract,2.7828825376644937,2.7828825376644937,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,rho_baryon,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,rho_norm,unchanged_contract,0.0,0.0,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,P_fm4inv,unchanged_contract,21.609230239831533,21.609230239831533,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,epsilon_fm4inv,unchanged_contract,-21.594121376032547,-21.594121376032547,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,s_fm3inv,unchanged_contract,0.024844887256073568,0.024844887256073568,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tau_u,unchanged_contract,1043.3464927716564,1043.3464927716564,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tau_d,unchanged_contract,1043.3464927716564,1043.3464927716564,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tau_s,unchanged_contract,1264.969736960716,1264.969736960716,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tau_ubar,unchanged_contract,1043.3464927717084,1043.3464927717084,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tau_dbar,unchanged_contract,1043.3464927717084,1043.3464927717084,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tau_sbar,unchanged_contract,1264.969736960716,1264.969736960716,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tauinv_u,unchanged_contract,0.0009584543648040583,0.0009584543648040583,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tauinv_d,unchanged_contract,0.0009584543648040583,0.0009584543648040583,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tauinv_s,unchanged_contract,0.0007905327461846268,0.0007905327461846268,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tauinv_ubar,unchanged_contract,0.0009584543648040106,0.0009584543648040106,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tauinv_dbar,unchanged_contract,0.0009584543648040106,0.0009584543648040106,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,tauinv_sbar,unchanged_contract,0.0007905327461846268,0.0007905327461846268,0.0,0.0,0.0
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,eta,transport_semantic_drift,3.898920703487242,3.07936220125486,0.8195585022323821,0.21020137739640588,-0.21020137739640588
mode_b_fixed_T_sparse_muB,120.0000000000|0.0000000000|-0.4800000000,-0.48,sigma,transport_semantic_drift,0.03789481153012805,0.03170622043876036,0.006188591091367691,0.16330972081619902,-0.16330972081619902
