T_MeV,c2_levels,c2_reasons,c2_unresolved_row_count,cache_path,fetch_mode,finite_and_converged,interpretation,max_raw_slope,max_smoothed_slope,min_raw_slope,min_smoothed_slope,oracle_labels_used_for_routing,oracle_shape_observation,production_override,raw_archive_record,raw_curve_file,raw_curve_rows_expected,raw_curve_sha256,raw_curve_status,raw_source_run_id,reason_class,rho_extremum_1,rho_extremum_2,rho_extremum_3,s_shape_candidate_count,turning_run_count,validation_errors,xi
5.0,0,ok,1,D:\Desktop\Julia_RelaxTime_issue130_artifacts\phase_reference_limited_evidence_audit_v1\raw_curves_cache\curves\xi_m0p5\T_5.csv,cache,True,raw oracle curve contains a strict +→−→+ slope topology; this is diagnostic evidence only,48284.65921639334,10210.607149866992,-164.07774668667116,-164.0743957450104,False,s_shape_present,False,21980679,curves/xi_m0p5/T_5.csv,1281,c7cc49419489987a9a6ce0add3f4842e842df2cc5e94032c7d0b65d5a42a4592,valid,32013771445,unresolved_unclassified,0.103125,1.85625,3.996875,1,3,,-0.5
7.0,0,ok,1,D:\Desktop\Julia_RelaxTime_issue130_artifacts\phase_reference_limited_evidence_audit_v1\raw_curves_cache\curves\xi_m0p5\T_7.csv,cache,True,raw oracle curve contains a strict +→−→+ slope topology; this is diagnostic evidence only,71905.77101447154,15100.047890083079,-164.01740043140308,-164.0140558123312,False,s_shape_present,False,21980679,curves/xi_m0p5/T_7.csv,1281,988bf02a5834b3e2172794965fa51b38766ce3e0b60679967dbd0b0244c18c10,valid,32013771445,unresolved_unclassified,0.10625,1.859375,3.996875,1,3,,-0.5
9.0,0,ok,1,D:\Desktop\Julia_RelaxTime_issue130_artifacts\phase_reference_limited_evidence_audit_v1\raw_curves_cache\curves\xi_m0p5\T_9.csv,cache,True,raw oracle curve contains a strict +→−→+ slope topology; this is diagnostic evidence only,95249.27478287354,19947.123267095158,-163.933946801626,-163.9306108731762,False,s_shape_present,False,21980679,curves/xi_m0p5/T_9.csv,1281,f2e7131e547a6f07eedc4595424278ba825e87e9e94d7c42e64deb61fdac91b6,valid,32013771445,unresolved_unclassified,0.109375,1.859375,3.996875,1,3,,-0.5
11.0,0,ok,1,D:\Desktop\Julia_RelaxTime_issue130_artifacts\phase_reference_limited_evidence_audit_v1\raw_curves_cache\curves\xi_m0p5\T_11.csv,cache,True,raw oracle curve contains a strict +→−→+ slope topology; this is diagnostic evidence only,123432.10570300117,25769.630626884027,-163.82587583717395,-163.82248152720422,False,s_shape_present,False,21980679,curves/xi_m0p5/T_11.csv,1281,c1a77bc9a066d995e942d85cc5690f4e8e6e88e78eeaab174a1fe7cda3a1824a,valid,32013771445,unresolved_unclassified,0.115625,1.859375,3.996875,1,3,,-0.5
13.0,0,ok,1,D:\Desktop\Julia_RelaxTime_issue130_artifacts\phase_reference_limited_evidence_audit_v1\raw_curves_cache\curves\xi_m0p5\T_13.csv,cache,True,raw oracle curve contains a strict +→−→+ slope topology; this is diagnostic evidence only,150046.5758656714,31283.254079992585,-163.69159716170543,-163.6882169805176,False,s_shape_present,False,21980679,curves/xi_m0p5/T_13.csv,1281,c6d70df7859744613c0c365008c0c51bb42f415b772070331c999abf85175aab,valid,32013771445,unresolved_unclassified,0.121875,1.859375,3.996875,1,3,,-0.5
15.0,0,ok,1,D:\Desktop\Julia_RelaxTime_issue130_artifacts\phase_reference_limited_evidence_audit_v1\raw_curves_cache\curves\xi_m0p5\T_15.csv,cache,True,raw oracle curve contains a strict +→−→+ slope topology; this is diagnostic evidence only,173167.13121104665,36101.341989258835,-163.52808891864697,-163.5247255989816,False,s_shape_present,False,21980679,curves/xi_m0p5/T_15.csv,1281,a528d539d3394059d755a933b8d973fcf5ac86b0b1a9600c9ac826c92ebd38c8,valid,32013771445,unresolved_unclassified,0.128125,1.859375,3.996875,1,3,,-0.5
17.0,0,ok,1,D:\Desktop\Julia_RelaxTime_issue130_artifacts\phase_reference_limited_evidence_audit_v1\raw_curves_cache\curves\xi_m0p5\T_17.csv,cache,True,raw oracle curve contains a strict +→−→+ slope topology; this is diagnostic evidence only,201772.50119217252,42018.71269827792,-163.33366095928795,-163.33024763873254,False,s_shape_present,False,21980679,curves/xi_m0p5/T_17.csv,1281,1ed3e61ce2af76518cf83add96fc375e73b3490e6ab13f59c63cd38d00e01045,valid,32013771445,unresolved_unclassified,0.134375,1.8625,3.996875,1,3,,-0.5
19.0,0,ok,1,D:\Desktop\Julia_RelaxTime_issue130_artifacts\phase_reference_limited_evidence_audit_v1\raw_curves_cache\curves\xi_m0p5\T_19.csv,cache,True,raw oracle curve contains a strict +→−→+ slope topology; this is diagnostic evidence only,231735.228383657,48209.28028812705,-163.10505474350066,-163.1016647366414,False,s_shape_present,False,21980679,curves/xi_m0p5/T_19.csv,1281,2391cb5d72f1cdd785099fdd1725050a6d85f5e182f1b55b3a7fad8a8900913b,valid,32013771445,unresolved_unclassified,0.14375,1.8625,3.996875,1,3,,-0.5
21.0,0,ok,1,D:\Desktop\Julia_RelaxTime_issue130_artifacts\phase_reference_limited_evidence_audit_v1\raw_curves_cache\curves\xi_m0p5\T_21.csv,cache,True,raw oracle curve contains a strict +→−→+ slope topology; this is diagnostic evidence only,256169.52357789842,53295.486836844066,-162.84022072584776,-162.8367873005118,False,s_shape_present,False,21980679,curves/xi_m0p5/T_21.csv,1281,e97bd0afaf2a92c8069b52c3d088df8f640f24042e82631d002d37adfa9aec8e,valid,32013771445,unresolved_unclassified,0.15,1.8625,3.996875,1,3,,-0.5
23.0,0,ok,1,D:\Desktop\Julia_RelaxTime_issue130_artifacts\phase_reference_limited_evidence_audit_v1\raw_curves_cache\curves\xi_m0p5\T_23.csv,cache,True,raw oracle curve contains a strict +→−→+ slope topology; this is diagnostic evidence only,261356.75360998022,54533.32567921505,-162.5355691542063,-162.5320956658834,False,s_shape_present,False,21980679,curves/xi_m0p5/T_23.csv,1281,2da904262f452b561dc3a1e6530f5aa39920c0ac204137dcbeaf0623108bd292,valid,32013771445,unresolved_unclassified,0.159375,1.865625,3.996875,1,3,,-0.5
