window_id,mode_key,plot_panel,plot_series,target_xi,species,rank,channel,density_key,target_contribution,target_rate,target_share,prev_contribution,next_contribution,contribution_ratio_to_neighbor_max,rate_ratio_to_neighbor_max,contribution_delta_vs_neighbor_max
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,d,4,uubar_to_uubar,dbar,0.0006578023897602193,0.39970619161559157,0.008376123935536784,0.0022184517590136173,0.0006044863516735729,0.2965141734939937,0.640220493283467,-0.0015606493692533981
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,d,5,uubar_to_ddbar,dbar,0.00041088369419743534,0.24966883544535007,0.005231985774547647,0.002053686535130283,0.00038294476124507877,0.20007128019241235,0.43198519715697703,-0.0016428028409328475
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,d,6,us_to_us,s,0.010173441775753436,0.19683197000366454,0.1295434776327587,0.016955759485231196,0.009698851932874803,0.5999991793121804,1.0007695353868242,-0.006782317709477761
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,dbar,1,ubarsbar_to_ubarsbar,sbar,0.00013045872622957912,0.27056419777379676,0.0004836441555862664,0.0002880195194879815,0.0001233433444409957,0.4529509890909422,0.731046780726198,-0.00015756079325840235
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,dbar,2,ubarubar_to_ubarubar,dbar,0.0003308707091862961,0.20104984892835706,0.0012266230813186712,0.0015181605993968691,0.00030413580838593146,0.21794183653412133,0.4705705243321404,-0.001187289890210573
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,dbar,3,uubar_to_ssbar,d,0.0030850549382592366,0.011489136772174408,0.011437094579061823,0.004500176868133758,0.0029439818766326493,0.6855408195408599,0.9919832598493332,-0.0014151219298745217
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,dbar,4,ubardbar_to_ubardbar,dbar,0.00046400840521633913,0.28194946600034876,0.0017201988691110223,0.00200632334761158,0.00042783103748618467,0.2312729928447058,0.4993545766040102,-0.001542314942395241
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,dbar,5,subar_to_subar,s,0.014328591306572833,0.27722425865471095,0.053119784651376574,0.06433306416341979,0.01325171294330081,0.22272514908003038,0.3967042567868716,-0.050004472856846956
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,dbar,6,dubar_to_dubar,d,0.07703243036510526,0.28687856328972966,0.2855790932001452,0.2804513345424685,0.07134318831272919,0.27467307470929614,0.5586074396079366,-0.20341890417736325
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,s,1,ssbar_to_ssbar,sbar,0.00013632876757803012,0.28273833954448774,0.0012317905312882425,0.00025370374337804394,0.00013023778442513176,0.5373541823341828,0.8672705316165918,-0.00011737497580001382
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,s,2,ssbar_to_uubar,sbar,0.00019266636364286728,0.19978970216715092,0.0017408255546444693,0.0003611142070091039,0.000183705939039772,0.5335330482802357,0.8611033572066906,-0.00016844784336623664
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,s,3,usbar_to_usbar,ubar,0.000705661880319169,0.2143937352169603,0.006375966260904487,0.002063339169600902,0.0006613543920904747,0.34199994393343514,0.7384313883815642,-0.001357677289281733
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,s,4,ss_to_ss,s,0.003934262820697615,0.0761186546873155,0.035547799457373484,0.007477417013484076,0.0037362836365041874,0.5261526558707281,0.9371505605262176,-0.003543154192786461
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,s,5,us_to_us,u,0.10570636473538558,0.19683197000366454,0.9551036181957892,0.20116087000673993,0.09998702215789322,0.5254817437001732,1.0007695353868242,-0.09545450527135435
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,sbar,1,sbarsbar_to_sbarsbar,sbar,3.89536429900094e-05,0.08078770558752509,0.0002574027653052401,6.981447347850302e-05,3.726474997516241e-05,0.5579594179995333,0.9005266488611772,-3.086083048849362e-05
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,sbar,2,ubarsbar_to_ubarsbar,ubar,0.0008905430018973851,0.27056419777379676,0.005884641684743264,0.0026302306862658726,0.0008307335891653653,0.3385798084356187,0.731046780726198,-0.0017396876843684874
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,sbar,3,ssbar_to_ssbar,s,0.01461359165929955,0.28273833954448774,0.09656552289884782,0.030012348458512708,0.013834278309505798,0.4869192985514117,0.8672705316165918,-0.015398756799213159
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,sbar,4,ssbar_to_uubar,s,0.020652629777111804,0.19978970216715092,0.13647103601625526,0.04271866575467586,0.019513838468637947,0.48345680775039723,0.8611033572066906,-0.022066035977564055
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,sbar,5,usbar_to_usbar,u,0.1151377104613837,0.2143937352169603,0.7608213966348486,0.3171013322182821,0.10753033660982261,0.3630943763494715,0.7384313883815642,-0.20196362175689836
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,u,1,uubar_to_ssbar,ubar,1.8907842269020124e-05,0.011489136772174408,0.00024076292920830508,2.9282094582184023e-05,1.8106660926865448e-05,0.6457134483994236,0.9919832598493332,-1.0374252313163898e-05
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,u,2,usbar_to_usbar,sbar,0.00010337485091575209,0.2143937352169603,0.0013163232249788672,0.0002259429027546181,9.819473251724115e-05,0.45752643546418803,0.7384313883815642,-0.00012256805183886603
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,u,3,udbar_to_udbar,ubar,0.00047212029350911184,0.28687856328972944,0.006011741751737665,0.00182486216529039,0.00043878901921014934,0.258715590957514,0.5586074396079361,-0.001352741871781278
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,u,4,uubar_to_uubar,ubar,0.0006578023897602194,0.39970619161559157,0.008376123935536784,0.0022184517590136165,0.0006044863516735739,0.2965141734939939,0.640220493283467,-0.001560649369253397
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,u,5,uubar_to_ddbar,ubar,0.00041088369419743545,0.24966883544535007,0.005231985774547649,0.0020536865351302824,0.0003829447612450794,0.20007128019241247,0.43198519715697703,-0.0016428028409328469
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,u,6,us_to_us,s,0.010173441775753436,0.19683197000366454,0.1295434776327587,0.016955759485231196,0.009698851932874803,0.5999991793121804,1.0007695353868242,-0.006782317709477761
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,ubar,1,ubarsbar_to_ubarsbar,sbar,0.00013045872622957912,0.27056419777379676,0.0004836441555862664,0.0002880195194879815,0.0001233433444409957,0.4529509890909422,0.731046780726198,-0.00015756079325840235
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,ubar,2,ubarubar_to_ubarubar,ubar,0.00033087070918629615,0.20104984892835706,0.0012266230813186715,0.0015181605993968687,0.00030413580838593195,0.2179418365341214,0.4705705243321404,-0.0011872898902105726
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,ubar,3,uubar_to_ssbar,u,0.003085054938259237,0.011489136772174408,0.011437094579061825,0.0045001768681337566,0.0029439818766326545,0.6855408195408602,0.9919832598493332,-0.0014151219298745195
mode_a_muB900p0_alpha1p0_xip0p00_2,mode_a,muB900.0,alpha1.0,0.003,ubar,4,ubardbar_to_ubardbar,ubar,0.00046400840521633924,0.28194946600034876,0.0017201988691110228,0.0020063233476115797,0.00042783103748618537,0.2312729928447059,0.4993545766040102,-0.0015423149423952403
