mode_key,mode,plot_panel,plot_series,species,observable,xi_left,xi_right,xi_mid,tau_left,tau_right,tau_ratio_right_over_left,tau_step_factor,tau_rel_step,log_step_abs,robust_z,phase_left,phase_right,phase_reference_left,phase_reference_right,phase_structure_left,phase_structure_right,seed_right,m_u_left,m_u_right,Phi_left,Phi_right
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,d,tau_d,-0.13,-0.12,-0.125,7.479691771808944,19.948578524102846,2.667032162914694,2.667032162914694,0.6250513908661904,0.9809663047127231,110.03446306252401,quark,hadron,first_order,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_hadron,0.4446043944155144,1.5261700534994047,0.2532292651172192,0.13846116728368252
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,sbar,tau_sbar,-0.003,0.003,0.0,2.547560459778322,6.607925358130359,2.593824744283146,2.593824744283146,0.614468941201974,0.9531335216546876,130.87098521044678,quark,hadron,first_order,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_hadron,0.6364003185598558,1.3395817569149469,0.2654589831457642,0.1903798518327652
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB450.0,u,tau_u,0.3,0.31,0.305,1.423165521378963,0.5757215099708028,0.4045358753583089,2.471968645832144,0.5954641246416911,0.9050148557901445,931.5246658800487,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.44940105303518385,0.4584952542047695,0.6162347439028665,0.6156986871375865
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB450.0,d,tau_d,0.3,0.31,0.305,1.423165521378963,0.5757215099708028,0.4045358753583089,2.471968645832144,0.5954641246416911,0.9050148557901445,931.5246658800487,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.44940105303518385,0.4584952542047695,0.6162347439028665,0.6156986871375865
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,u,tau_u,0.26,0.27,0.265,1.6742398582683307,3.8567069985933577,2.3035570318952727,2.3035570318952727,0.5658887597945683,0.8344544638871116,126.5176403856942,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0942563874212174,1.1022755085867502,0.5089572266004811,0.5079423195192739
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,d,tau_d,0.26,0.27,0.265,1.6742398582683307,3.8567069985933577,2.3035570318952727,2.3035570318952727,0.5658887597945683,0.8344544638871116,126.5176403856942,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0942563874212174,1.1022755085867502,0.5089572266004811,0.5079423195192739
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,u,tau_u,0.25,0.26,0.255,3.756314677151988,1.6742398582683307,0.44571341917970725,2.2435941054689446,0.5542865808202928,0.8080790913839049,122.45544556983593,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0860320991851309,1.0942563874212174,0.5099831170422963,0.5089572266004811
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,d,tau_d,0.25,0.26,0.255,3.756314677151988,1.6742398582683307,0.44571341917970725,2.2435941054689446,0.5542865808202928,0.8080790913839049,122.45544556983593,hadron,hadron,crossover,crossover,crossover_possible,crossover_possible,phase_aware_continuity_hadron,1.0860320991851309,1.0942563874212174,0.5099831170422963,0.5089572266004811
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,s,tau_s,-0.003,0.003,0.0,4.73223938661623,9.035440965042145,1.9093372559715125,1.9093372559715125,0.47625805924413384,0.646756195442478,64.11511306260995,quark,hadron,first_order,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_hadron,0.6364003185598558,1.3395817569149469,0.2654589831457642,0.1903798518327652
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,u,tau_u,-0.003,0.003,0.0,7.3345419364096385,12.733495751801739,1.7360996586018518,1.7360996586018518,0.4239962003072228,0.5516410216191545,45.0286455492931,quark,hadron,first_order,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_hadron,0.6364003185598558,1.3395817569149469,0.2654589831457642,0.1903798518327652
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,d,tau_d,-0.003,0.003,0.0,7.3345419364096385,12.733495751801739,1.7360996586018518,1.7360996586018518,0.4239962003072228,0.5516410216191545,45.0286455492931,quark,hadron,first_order,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_hadron,0.6364003185598558,1.3395817569149469,0.2654589831457642,0.1903798518327652
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,ubar,tau_ubar,-0.04,-0.03,-0.035,0.47238138893278364,0.733694371462364,1.5531822138885394,1.5531822138885394,0.35616053862965313,0.4403058675405193,27.72666235409722,quark,quark,first_order,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_quark,0.47759265787775373,0.5082262418177387,0.2790226666892627,0.2761757662022675
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,dbar,tau_dbar,-0.04,-0.03,-0.035,0.47238138893278364,0.733694371462364,1.5531822138885394,1.5531822138885394,0.35616053862965313,0.4403058675405193,27.72666235409722,quark,quark,first_order,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_quark,0.47759265787775373,0.5082262418177387,0.2790226666892627,0.2761757662022675
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.1,ubar,tau_ubar,0.19,0.2,0.195,0.42222279799697854,0.5992549229788109,1.4192860400283245,1.4192860400283245,0.29542039321401126,0.3501539564600934,174.68268802843676,quark,quark,first_order,first_order,no_transition,no_transition,phase_aware_continuity_quark,0.48954947726932774,0.5081695798034226,0.34412303176445114,0.34216133605655236
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.1,dbar,tau_dbar,0.19,0.2,0.195,0.42222279799697854,0.5992549229788109,1.4192860400283245,1.4192860400283245,0.29542039321401126,0.3501539564600934,174.68268802843676,quark,quark,first_order,first_order,no_transition,no_transition,phase_aware_continuity_quark,0.48954947726932774,0.5081695798034226,0.34412303176445114,0.34216133605655236
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,ubar,tau_ubar,-0.05,-0.04,-0.045,0.35974787368027994,0.47238138893278364,1.3130901486650757,1.3130901486650757,0.23843766475848738,0.272383251505335,16.79616029674347,quark,quark,first_order,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_quark,0.45124048926052907,0.47759265787775373,0.28161814448125594,0.2790226666892627
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.0,dbar,tau_dbar,-0.05,-0.04,-0.045,0.35974787368027994,0.47238138893278364,1.3130901486650757,1.3130901486650757,0.23843766475848738,0.272383251505335,16.79616029674347,quark,quark,first_order,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_quark,0.45124048926052907,0.47759265787775373,0.28161814448125594,0.2790226666892627
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.2,s,tau_s,-0.47,-0.46,-0.46499999999999997,0.5664203901905996,0.6898459410676566,1.2179044981687972,1.2179044981687972,0.1789175575723972,0.19713175748517073,272.38222843507924,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.0542901130360535,0.05513365073430408,0.764623915937803,0.7639201550204786
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.2,sbar,tau_sbar,-0.47,-0.46,-0.46499999999999997,0.5664203901905996,0.6898459410676566,1.2179044981687972,1.2179044981687972,0.1789175575723972,0.19713175748517073,272.38222843507924,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.0542901130360535,0.05513365073430408,0.764623915937803,0.7639201550204786
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,ubar,tau_ubar,-0.21,-0.2,-0.20500000000000002,0.4942613662394334,0.6001655504152958,1.2142675746268212,1.2142675746268212,0.17645828572229788,0.19414107578675852,20.969642369907803,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.3853348979318477,0.4011243401616969,0.5675122425779632,0.5663184661427758
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.0,dbar,tau_dbar,-0.21,-0.2,-0.20500000000000002,0.4942613662394334,0.6001655504152958,1.2142675746268212,1.2142675746268212,0.17645828572229788,0.19414107578675852,20.969642369907803,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.3853348979318477,0.4011243401616969,0.5675122425779632,0.5663184661427758
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.2,s,tau_s,-0.48,-0.47,-0.475,0.6820791552384762,0.5664203901905996,0.8304320485978807,1.2041924461952325,0.16956795140211933,0.1858091731463172,256.5138729374618,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.05345182642339576,0.0542901130360535,0.7653404672803716,0.764623915937803
mode_a,mode_a_fixed_muB_phase_scaled,muB0.0,alpha1.2,sbar,tau_sbar,-0.48,-0.47,-0.475,0.6820791552384762,0.5664203901905996,0.8304320485978807,1.2041924461952325,0.16956795140211933,0.1858091731463172,256.5138729374618,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.05345182642339576,0.0542901130360535,0.7653404672803716,0.764623915937803
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB0.0,ubar,tau_ubar,-0.22,-0.21,-0.215,0.7281971331450595,0.8653654391764879,1.1883669954027463,1.1883669954027463,0.15850911051169614,0.17258009192407978,23.29888874876617,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.3756405623954276,0.38980121745889473,0.6250721712947475,0.624193637349243
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB0.0,dbar,tau_dbar,-0.22,-0.21,-0.215,0.7281971331450595,0.8653654391764879,1.1883669954027463,1.1883669954027463,0.15850911051169614,0.17258009192407978,23.29888874876617,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.3756405623954276,0.38980121745889473,0.6250721712947475,0.624193637349243
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB0.0,u,tau_u,-0.22,-0.21,-0.215,0.7281971331564784,0.8653654391757237,1.188366995383062,1.188366995383062,0.15850911049775762,0.17258009190751566,23.298888746311448,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.3756405623954276,0.38980121745889473,0.6250721712947475,0.624193637349243
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB0.0,d,tau_d,-0.22,-0.21,-0.215,0.7281971331564784,0.8653654391757237,1.188366995383062,1.188366995383062,0.15850911049775762,0.17258009190751566,23.298888746311448,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.3756405623954276,0.38980121745889473,0.6250721712947475,0.624193637349243
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.1,ubar,tau_ubar,0.35,0.36,0.355,0.5066558993562839,0.5938303648925958,1.1720585226522948,1.1720585226522948,0.1468002828586896,0.15876162391182452,158.14741022380608,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.46353567896983305,0.4724000068669429,0.6183313008331024,0.6178206808890072
mode_a,mode_a_fixed_muB_phase_scaled,muB450.0,alpha1.1,dbar,tau_dbar,0.35,0.36,0.355,0.5066558993562839,0.5938303648925958,1.1720585226522948,1.1720585226522948,0.1468002828586896,0.15876162391182452,158.14741022380608,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.46353567896983305,0.4724000068669429,0.6183313008331024,0.6178206808890072
mode_b,mode_b_fixed_T_sparse_muB,T200.0,muB450.0,sbar,tau_sbar,0.31,0.32,0.315,0.9575690541385409,1.1207710072681802,1.1704336125152468,1.1704336125152468,0.1456157877668833,0.15737428913850754,100.42641552351154,quark,quark,crossover,crossover,no_transition,no_transition,phase_aware_continuity_quark,0.4584952542047695,0.46766191435996474,0.6156986871375865,0.6151629598999663
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.1,ubar,tau_ubar,0.18,0.19,0.185,0.3674182824316898,0.42222279799697854,1.1491611010823284,1.1491611010823284,0.12979999143883497,0.13903219885739942,68.54833206552765,quark,quark,first_order,first_order,no_transition,no_transition,phase_aware_continuity_quark,0.4719896389079944,0.48954947726932774,0.34601836223666643,0.34412303176445114
mode_a,mode_a_fixed_muB_phase_scaled,muB900.0,alpha1.1,dbar,tau_dbar,0.18,0.19,0.185,0.3674182824316898,0.42222279799697854,1.1491611010823284,1.1491611010823284,0.12979999143883497,0.13903219885739942,68.54833206552765,quark,quark,first_order,first_order,no_transition,no_transition,phase_aware_continuity_quark,0.4719896389079944,0.48954947726932774,0.34601836223666643,0.34412303176445114
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,ubar,tau_ubar,-0.14,-0.13,-0.135,0.31112388745033637,0.3571010832272542,1.1477777748076545,1.1477777748076545,0.12875120781321905,0.1378277032076115,10.683656899538077,quark,quark,crossover,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_quark,0.4179559185236262,0.4446043944155144,0.2558455186995711,0.2532292651172192
mode_b,mode_b_fixed_T_sparse_muB,T120.0,muB900.0,dbar,tau_dbar,-0.14,-0.13,-0.135,0.31112388745033637,0.3571010832272542,1.1477777748076545,1.1477777748076545,0.12875120781321905,0.1378277032076115,10.683656899538077,quark,quark,crossover,first_order,first_order_possible,first_order_possible,first_order_stable_multiseed_quark,0.4179559185236262,0.4446043944155144,0.2558455186995711,0.2532292651172192
