window_id,mode_key,plot_panel,plot_series,observable,xi,raw_production_value,paper_display_value,left_xi,left_value,right_xi,right_value,replacement_method,figure_semantics,canonical_data_modified
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,eta_over_s,0.31,0.04859258146015831,0.16777811647450686,0.3,0.16213774562527658,0.32,0.1734184873237371,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,zeta_over_s,0.31,0.01127832552282935,0.037947025609870975,0.3,0.03623738829356673,0.32,0.03965666292617522,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_b_T200p0_muB450p0_xip0p31_1,mode_b,T200.0,muB450.0,sigma_over_T,0.31,0.002242887799099067,0.0166272330599267,0.3,0.016024035141166473,0.32,0.017230430978686925,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,eta_over_s,0.26,0.21303612084691556,0.38351396628529255,0.25,0.3803514048289035,0.27,0.3866765277416816,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,zeta_over_s,0.26,0.0913616886822332,0.16865136779103895,0.25,0.16706943901234944,0.27,0.17023329656972847,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_a_muB450p0_alpha1p0_xip0p26_2,mode_a,muB450.0,alpha1.0,sigma_over_T,0.26,0.012071040412301611,0.02562515347855485,0.25,0.02556976791319951,0.27,0.02568053904391019,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_a_muB0p0_alpha1p1_xip0p48_1,mode_a,muB0.0,alpha1.1,eta_over_s,0.48,0.07003760492759575,0.09048240029078289,0.47,0.08734946534293057,0.49,0.09361533523863522,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_a_muB0p0_alpha1p1_xip0p48_1,mode_a,muB0.0,alpha1.1,zeta_over_s,0.48,0.0133351179086591,0.01677086550888423,0.47,0.01603622219018669,0.49,0.017505508827581773,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_a_muB0p0_alpha1p1_xip0p48_1,mode_a,muB0.0,alpha1.1,sigma_over_T,0.48,0.006773235297595851,0.009484945303177818,0.47,0.009126522068783097,0.49,0.00984336853757254,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,muB450.0,alpha1.1,eta_over_s,0.35,0.15425054863410712,0.16590144921674263,0.34,0.16043757058378894,0.36,0.17136532784969635,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,muB450.0,alpha1.1,zeta_over_s,0.35,0.03459180069276873,0.03718114974775522,0.34,0.035551612429733793,0.36,0.03881068706577666,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_a_muB450p0_alpha1p1_xip0p35_1,mode_a,muB450.0,alpha1.1,sigma_over_T,0.35,0.01503678384443047,0.016471918587659864,0.34,0.015888034012995777,0.36,0.01705580316232395,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
mode_b_T200p0_muB0p0_xim0p21_1,mode_b,T200.0,muB0.0,sigma_over_T,-0.21,0.012007393777381891,0.011560245415628348,-0.22,0.010707738447947975,-0.2,0.012412752383308719,linear interpolation between adjacent unmasked production samples,clean continuous line; no correction marker in paper candidate,False
