xi,method,calculation_sha,T_MeV,rho_level,rho,muq_MeV,pressure_fm4,residual_norm,iterations,converged,finite,sampling_role,cache_reused,solver_message
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.0,9.335643,21.608021,0.0,49,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.00625,329.90583,21.608226,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.0125,339.112024,21.608428,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.01875,344.38643,21.608626,0.0,4,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.025,348.051003,21.608819,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.03125,350.833417,21.609009,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.0375,353.057799,21.609194,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.04375,354.897049,21.609376,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.05,356.454373,21.609553,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.05625,357.79634,21.609726,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.0625,358.968406,21.609895,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.06875,360.002989,21.61006,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.075,360.924029,21.610221,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.08125,361.749705,21.610378,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.0875,362.494149,21.610531,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.09375,363.168562,21.610679,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.1,363.781976,21.610824,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.10625,364.341777,21.610964,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.1125,364.854086,21.6111,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.11875,365.324028,21.611232,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.125,365.75594,21.61136,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.13125,366.153523,21.611484,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.1375,366.519964,21.611604,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.14375,366.858021,21.61172,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.15,367.170102,21.611831,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.15625,367.45832,21.611938,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.1625,367.72454,21.612042,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.16875,367.970415,21.612141,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.175,368.197416,21.612235,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.18125,368.406863,21.612326,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.1875,368.599939,21.612413,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.19375,368.777712,21.612495,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.2,368.941147,21.612573,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.20625,369.091121,21.612648,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.2125,369.228433,21.612717,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.21875,369.353811,21.612783,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.225,369.467923,21.612845,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.23125,369.571381,21.612902,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.2375,369.664751,21.612955,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.24375,369.74855,21.613004,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.25,369.82326,21.613049,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
-0.15,independent_oracle,3c5f6b3c9bd535cff7657364dadb2efc31f2ea48,41.0,0,0.25625,369.889325,21.61309,0.0,3,true,true,coarse_grid,false,governance.selection=pressure_max_under_constraints;seed=continuation
