window_id,channel,xi,ds,s_value,den_simple_re,den_simple_im,detM_re,detM_im,invabs_den_simple,invabs_detM,abs_D_simple_sq,abs_D_mixed_sq,abs_D_total_sq,sigma
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,0.0005,4.570156342375451,-0.4112515402061132,-0.0032154678043524276,,,5.912326050014098,,5.479310869398499,0.0,5.479310869398499,0.3058819390104194
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,0.001,4.570656342375452,-0.4112875054830363,-0.0045478072594580575,,,5.910930736457671,,5.47801774776223,0.0,5.47801774776223,0.30582293939684324
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,0.005,4.574656342375452,-0.4115751358003954,-0.010177238436245494,,,5.89978616408719,,5.467689397125304,0.0,5.467689397125304,0.30535618476774434
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,0.01,4.5796563423754515,-0.41193443613445435,-0.014406983706069371,,,5.8859003784269674,,5.454820598000462,0.0,5.454820598000462,0.30478521961881194
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,0.02,4.589656342375451,-0.41265221163754795,-0.02041468231762851,,,5.858278620061572,,5.429221840495701,0.0,5.429221840495701,0.30368253034697307
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,0.05,4.6196563423754515,-0.41479886800830434,-0.03246856071250724,,,5.77659676318754,,5.353522313369408,0.0,5.353522313369408,0.30065012885349085
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,0.1,4.669656342375451,-0.4183543938455927,-0.04636444441274276,,,5.644294509263821,,5.230909796428055,0.0,5.230909796428055,0.2963163890856464
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,0.2,4.769656342375452,-0.42538248676030377,-0.06682745520893807,,,5.393272908219183,,4.998272865476927,0.0,4.998272865476927,0.2894048492415707
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,0.5,5.069656342375452,-0.4458122130072033,-0.1115576781428843,,,4.734990964604922,,4.388203092892956,0.0,4.388203092892956,0.2751617152012789
mode_a_muB0p0_alpha1p0_xip0p37_supplement,udbar_to_udbar,0.36,1.0,5.569656342375452,-0.4777381251611972,-0.1713235692073732,,,3.8822063797786064,,3.5978759347885423,0.0,3.5978759347885423,0.26086559876466436
