# y_unit.M_K: fm^-1
# y_unit.Gamma_pi: fm^-1
# y_unit.M_sigma_prime: fm^-1
# y_unit.Gamma_sigma: fm^-1
# y_unit.M_pi: fm^-1
# y_unit.Gamma_K: fm^-1
# script: scripts/relaxtime/run_mott_phase_scan.jl
# y_unit.m_u: fm^-1
# y_unit.M_sigma: fm^-1
# y_unit.Gamma_eta: fm^-1
# y_unit.Gamma_sigma_prime: fm^-1
# y_unit.m_d: fm^-1
# y_unit.Gamma_eta_prime: fm^-1
# format: scan_csv_v1
# x_unit: MeV
# y_unit.M_eta: fm^-1
# y_unit.M_eta_prime: fm^-1
# y_unit.m_s: fm^-1
# x_label: Temperature
run_id,T_MeV,muB_MeV,xi,M_pi,M_K,Gamma_pi,Gamma_K,residual_pi,residual_K,root_quality_pi,root_quality_K,root_sign_flipped_pi,root_sign_flipped_K,selected_method_pi,selected_method_K,governance_candidate_count_pi,governance_candidate_count_K,governance_selection_reason_pi,governance_selection_reason_K,second_pass_triggered_pi,second_pass_triggered_K,second_pass_candidate_count_pi,second_pass_candidate_count_K,m_u,m_d,m_s,status,error_code,error_message,timestamp_utc
20260531T110727_0f36167c,100.0,600.0,-0.3,0.6836570565480865,2.5219822974456543,1.2493324174736348e-10,0.0,2.735643972451307e-12,6.375344696607499e-12,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8597171045156684,1.8597171045156684,2.782927690017461,ok,,,2026-05-31T11:07:27Z
20260531T110727_0f36167c,105.0,600.0,-0.3,0.6834364320115824,2.521910815247074,4.170507591809638e-14,0.0,1.696868645595373e-9,2.8967162002402347e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8577754012032963,1.8577754012032963,2.781921380158301,ok,,,2026-05-31T11:08:00Z
20260531T110727_0f36167c,110.0,600.0,-0.3,0.6830764485093886,2.5217800275328757,2.2724039298473654e-17,0.0,4.524739471989392e-9,9.717426863176115e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8548468835747651,1.8548468835747653,2.7803691848866303,ok,,,2026-05-31T11:08:03Z
20260531T110727_0f36167c,115.0,600.0,-0.3,0.6824950757418666,2.521549196307181,8.017917773170741e-27,0.0,2.6645352591003757e-15,3.036650486620829e-9,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8504445373473666,1.8504445373473661,2.777984916580895,ok,,,2026-05-31T11:08:03Z
20260531T110727_0f36167c,120.0,600.0,-0.3,0.6815634736915915,2.5211528397655765,1.1675977326966473e-35,0.0,1.6209256159527285e-14,8.997122380449696e-9,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8438186916516144,1.8438186916516142,2.7743238484179917,ok,,,2026-05-31T11:08:03Z
20260531T110727_0f36167c,125.0,600.0,-0.3,0.6800736596038867,2.5204855261022048,6.987864431598467e-44,0.0,1.0702549957386509e-13,1.7763568394002505e-15,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8337760083531287,1.8337760083531287,2.768675601520298,ok,,,2026-05-31T11:08:03Z
20260531T110727_0f36167c,130.0,600.0,-0.3,0.6776775733992876,2.519376005669643,1.753411674887749e-51,0.0,7.267519919196275e-13,1.2212453270876722e-14,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8183139240785868,1.8183139240785864,2.75985232361492,ok,,,2026-05-31T11:08:03Z
20260531T110727_0f36167c,135.0,600.0,-0.3,0.6737521698742952,2.5175376995710113,1.9589919798265637e-58,0.0,5.3517190679031046e-12,9.614531393253856e-14,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.7937824788829566,1.793782478882957,2.745714911819125,ok,,,2026-05-31T11:08:03Z
20260531T110727_0f36167c,140.0,600.0,-0.3,0.6670579616146333,2.514475934504294,1.108512761511125e-64,0.0,4.6982417956087374e-11,7.8026474170656e-13,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.7526336715659927,1.7526336715659916,2.7219406115879154,ok,,,2026-05-31T11:08:03Z
20260531T110727_0f36167c,145.0,600.0,-0.3,0.6547795241855086,2.5094003593815506,4.0174711426582003e-70,0.0,5.695757199219997e-10,6.5567551388312495e-12,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.676351222199264,1.6763512221992638,2.6783576854148983,ok,,,2026-05-31T11:08:04Z
