# y_unit.M_K: fm^-1
# y_unit.Gamma_pi: fm^-1
# y_unit.M_sigma_prime: fm^-1
# y_unit.Gamma_sigma: fm^-1
# y_unit.M_pi: fm^-1
# y_unit.Gamma_K: fm^-1
# script: scripts/relaxtime/run_mott_phase_scan.jl
# y_unit.m_u: fm^-1
# y_unit.M_sigma: fm^-1
# y_unit.Gamma_eta: fm^-1
# y_unit.Gamma_sigma_prime: fm^-1
# y_unit.m_d: fm^-1
# y_unit.Gamma_eta_prime: fm^-1
# format: scan_csv_v1
# x_unit: MeV
# y_unit.M_eta: fm^-1
# y_unit.M_eta_prime: fm^-1
# y_unit.m_s: fm^-1
# x_label: Temperature
run_id,T_MeV,muB_MeV,xi,M_pi,M_K,Gamma_pi,Gamma_K,residual_pi,residual_K,root_quality_pi,root_quality_K,root_sign_flipped_pi,root_sign_flipped_K,selected_method_pi,selected_method_K,governance_candidate_count_pi,governance_candidate_count_K,governance_selection_reason_pi,governance_selection_reason_K,second_pass_triggered_pi,second_pass_triggered_K,second_pass_candidate_count_pi,second_pass_candidate_count_K,m_u,m_d,m_s,status,error_code,error_message,timestamp_utc
20260531T105156_b854497c,100.0,200.0,-0.3,0.6839314198101348,2.5220327680021826,5.25693405324071e-10,0.0,1.1499193656052252e-11,2.5979218776228663e-14,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8628283640955972,1.8628283640955972,2.784442505275347,ok,,,2026-05-31T10:51:57Z
20260531T105156_b854497c,105.0,200.0,-0.3,0.6838952447698112,2.5220169726269925,2.8760499758441306e-14,0.0,4.551092835924919e-11,1.4098278100505013e-11,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8625842580186056,1.8625842580186056,2.784305554611161,ok,,,2026-05-31T10:52:32Z
20260531T105156_b854497c,110.0,200.0,-0.3,0.6838337994205653,2.5219885589780224,2.67279419397584e-18,0.0,1.3133139020737872e-10,4.563349698116781e-11,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8621852727606296,1.8621852727606296,2.7840781098906904,ok,,,2026-05-31T10:52:35Z
20260531T105156_b854497c,115.0,200.0,-0.3,0.6837324284024127,2.521939235356868,4.0982821302603044e-22,0.0,3.575839624403443e-10,1.3757839312233955e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8615500775827103,1.8615500775827103,2.7837104466446854,ok,,,2026-05-31T10:52:35Z
20260531T105156_b854497c,120.0,200.0,-0.3,0.6835691165537597,2.5218560964093855,1.0125387092012701e-25,0.0,9.286242885764295e-10,3.911799772993163e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.860559834396232,1.8605598343962328,2.783128914134152,ok,,,2026-05-31T10:52:35Z
20260531T105156_b854497c,125.0,200.0,-0.3,0.6833108784357045,2.5217192428647444,3.956721963150017e-29,0.0,2.3239985491585458e-9,1.06117936660155e-9,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8590403886318483,1.8590403886318483,2.7822243453317252,ok,,,2026-05-31T10:52:35Z
20260531T105156_b854497c,130.0,200.0,-0.3,0.6829079951870947,2.52149801884923,2.4132027956237715e-32,0.0,5.664375857250548e-9,2.7779145650441706e-9,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.856733506704614,1.856733506704614,2.780833427842758,ok,,,2026-05-31T10:52:35Z
20260531T105156_b854497c,135.0,200.0,-0.3,0.6822839641069566,2.5211447602530876,1.0535770994218485e-41,0.0,3.3306690738754696e-15,7.102738619479965e-9,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8532474883804857,1.853247488380485,2.7787069408049203,ok,,,2026-05-31T10:52:35Z
20260531T105156_b854497c,140.0,200.0,-0.3,0.6813185013806998,2.5205835460862223,1.708794322849101e-50,0.0,1.865174681370263e-14,6.661338147750939e-16,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8479654183066985,1.8479654183066994,2.7754512592952834,ok,,,2026-05-31T10:52:35Z
20260531T105156_b854497c,145.0,200.0,-0.3,0.6798103945441875,2.5196886749019116,1.0614941210128358e-58,0.0,1.1213252548714081e-13,5.10702591327572e-15,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8398561440226784,1.839856144022678,2.7704090247714976,ok,,,2026-05-31T10:52:36Z
20260531T105156_b854497c,150.0,200.0,-0.3,0.6773940561149857,2.518235436399523,2.733086435079294e-66,0.0,7.491784970170556e-13,3.597122599785507e-14,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8270263333278431,1.8270263333278431,2.762379411141493,ok,,,2026-05-31T10:52:36Z
20260531T105156_b854497c,155.0,200.0,-0.3,0.6733020928409218,2.5157690590212716,3.460654023248152e-73,0.0,6.292300014365537e-12,3.0730973321624333e-13,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.8054288526662612,1.8054288526662612,2.7488215276443824,ok,,,2026-05-31T10:52:36Z
20260531T105156_b854497c,160.0,200.0,-0.3,0.6654978318510069,2.5111615531551372,3.1083530275855566e-79,0.0,8.657696781710911e-11,3.965272554751209e-12,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.763991811623488,1.7639918116234883,2.7229034211902645,ok,,,2026-05-31T10:52:36Z
20260531T105156_b854497c,165.0,200.0,-0.3,0.648012677890223,2.501652351503543,3.2874398177246256e-84,0.0,2.3808783833345615e-9,8.272538210007951e-11,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.6678444446638232,1.6678444446638232,2.663901377165765,ok,,,2026-05-31T10:52:36Z
20260531T105156_b854497c,170.0,200.0,-0.3,0.622151548698494,2.4901561980824303,5.483448886482538e-95,0.0,3.1086244689504383e-15,2.2688029233108864e-10,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.511873002044388,1.5118730020443878,2.5719892841989815,ok,,,2026-05-31T10:52:36Z
20260531T105156_b854497c,175.0,200.0,-0.3,0.5980537913285462,2.4836187037856847,7.619693030439474e-106,0.0,2.6645352591003757e-15,3.2969404983873574e-11,good,good,false,false,newton,newton,0,0,none,none,false,false,0,0,1.3345420772476526,1.334542077247653,2.47379324282359,ok,,,2026-05-31T10:52:37Z
