window_id,channel,exchange_channel,sigma_scope,xi,ds,s_value,den_simple_re,den_simple_im,detM_re,detM_im,invabs_den_simple,invabs_detM,abs_D_simple_sq,abs_D_mixed_sq,abs_D_total_sq,sigma
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.02,2.0,10.11092511901811,,,0.004598910017523713,0.0,,47281.38345545691,0.0,0.10100654489665897,0.10100654489665897,0.17311083026253649
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,0.0001,8.437230566625697,-0.12172362312591067,-0.000734836584987437,,,67.4892234699399,,47.84938837078721,0.0,47.84938837078721,0.29679632149282714
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,0.0005,8.437630566625698,-0.12174595244803688,-0.0016432698045393051,,,67.45463905299238,,47.82486826056791,0.0,47.82486826056791,0.2967041710368261
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,0.001,8.438130566625697,-0.12177389718577691,-0.002324155855374637,,,67.41141114593793,,47.79421997619374,0.0,47.79421997619374,0.29658890455701004
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,0.005,8.442130566625698,-0.12199742136895342,-0.005200931347978315,,,67.06718965390334,,47.55016934097973,0.0,47.55016934097973,0.2956708535432529
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,0.01,8.447130566625697,-0.12227678178208179,-0.0073622300381444026,,,66.64083759269498,,47.24788870548637,0.0,47.24788870548637,0.2945332783993456
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,0.02,8.457130566625697,-0.12283536703312192,-0.01043157369901979,,,65.80096667152648,,46.65242608461001,0.0,46.65242608461001,0.2922907995811319
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,0.05,8.487130566625698,-0.12451005111283808,-0.016587755007687426,,,63.379764833135496,,44.935810880986764,0.0,44.935810880986764,0.28581423257609434
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,0.1,8.537130566625697,-0.12729764538745814,-0.023680309794745114,,,59.646483903454836,,42.28894075984644,0.0,42.28894075984644,0.27579204911068395
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,0.2,8.637130566625697,-0.13285969474334802,-0.034116852701161424,,,53.147224153867796,,37.68101096170416,0.0,37.68101096170416,0.25823439012630833
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,0.5,8.937130566625697,-0.14944356468957287,-0.05693335423433129,,,39.101011668545844,,27.722344351054403,0.0,27.722344351054403,0.219796634936165
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,1.0,9.437130566625697,-0.17675776732384918,-0.08763096809282678,,,25.692083797026537,,18.215508083394894,0.0,18.215508083394894,0.18297700931636793
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,s,full_process,-0.01,2.0,10.437130566625697,-0.23022545150528217,-0.1445393241597144,,,13.532646710187873,,9.594552060727885,0.0,9.594552060727885,0.15699333150701572
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.0001,8.437230566625697,,,0.003737776893513368,0.0,,71576.96015193012,0.0,0.18005659186444745,0.18005659186444745,0.29679632149282714
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.0005,8.437630566625698,,,0.003737924994619022,0.0,,71571.2883329673,0.0,0.18004232402756326,0.18004232402756326,0.2967041710368261
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.001,8.438130566625697,,,0.0037381101350552636,0.0,,71564.19896913075,0.0,0.18002449026250544,0.18002449026250544,0.29658890455701004
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.005,8.442130566625698,,,0.0037395918130233787,0.0,,71507.50075396,0.0,0.17988186214073595,0.17988186214073595,0.2956708535432529
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.01,8.447130566625697,,,0.0037414452929961524,0.0,,71436.6698952154,0.0,0.1797036824164599,0.1797036824164599,0.2945332783993456
mode_a_muB900p0_alpha1p0_xim0p003_sbar_review,usbar_to_usbar,t,full_process,-0.01,0.02,8.457130566625697,,,0.003745156853566573,0.0,,71295.14837496838,0.0,0.17934767564337187,0.17934767564337187,0.2922907995811319
