xi,method,calculation_sha,source_job,curve_file,curve_sha256,raw_curve_copy_in_repository
-0.5,independent_oracle,8fb86255c7894004cb1c52bbb03f9f53a4828411,job-artifacts/cep-maxwell-endpoint-local-production-shadow-independent_oracle-xi--0.5,curve_points.csv,0fee4a61930519b819725cf41c282e51bbb10ee1158ba9c6044424605181d220,False
0.0,independent_oracle,8fb86255c7894004cb1c52bbb03f9f53a4828411,job-artifacts/cep-maxwell-endpoint-local-production-shadow-independent_oracle-xi-0.0,curve_points.csv,13d68ac9c080aa9afb3b36ff93643284a6de94f1c1b106db65007860768afb21,False
0.5,independent_oracle,8fb86255c7894004cb1c52bbb03f9f53a4828411,job-artifacts/cep-maxwell-endpoint-local-production-shadow-independent_oracle-xi-0.5,curve_points.csv,112cafb39493b1961b48e25de5e1f0d881a77efbc19beeb326fe9c96987159c3,False
-0.5,memoized_dense,8fb86255c7894004cb1c52bbb03f9f53a4828411,job-artifacts/cep-maxwell-endpoint-local-production-shadow-memoized_dense-xi--0.5,curve_points.csv,cf001e7ab9677cd08ff1788e493fb5a9374eab43565aea30a484775701f06270,False
0.0,memoized_dense,8fb86255c7894004cb1c52bbb03f9f53a4828411,job-artifacts/cep-maxwell-endpoint-local-production-shadow-memoized_dense-xi-0.0,curve_points.csv,355c0b8c5f165657a005913b069fe93eabff8c8d7ba32582c1edeb9191ba864f,False
0.5,memoized_dense,8fb86255c7894004cb1c52bbb03f9f53a4828411,job-artifacts/cep-maxwell-endpoint-local-production-shadow-memoized_dense-xi-0.5,curve_points.csv,dc6d0ff4b80ab1afe73efa86c98c64091edfec41886ef4205ce96ad09ccd3052,False
-0.5,production_hybrid,8fb86255c7894004cb1c52bbb03f9f53a4828411,job-artifacts/cep-maxwell-endpoint-local-production-shadow-production_hybrid-xi--0.5,curve_points.csv,164598a1e87e945f3f3fe73cda7469b564c95228e31dc82491b8d7ab923ee60e,False
0.0,production_hybrid,8fb86255c7894004cb1c52bbb03f9f53a4828411,job-artifacts/cep-maxwell-endpoint-local-production-shadow-production_hybrid-xi-0.0,curve_points.csv,274671932c3bef656e5da1ea26fde4d163ba397f03da63419a367107ac05464d,False
0.5,production_hybrid,8fb86255c7894004cb1c52bbb03f9f53a4828411,job-artifacts/cep-maxwell-endpoint-local-production-shadow-production_hybrid-xi-0.5,curve_points.csv,dda70bc322992ef2290673d3090f3375e1bbee5f9d316291807c9e7cb27f6a36,False
