q_inv_fm,weight,band,order,density,bound,landau,pair,root_count,negative_root_count,topology_evaluated,omega_tail
8.079420287004927,0.20245707258075143,tail1,8,6.737567136056036e-9,0.0,6.7439500285270916e-9,-6.382892471055238e-12,0,0,false,8.069527264463293e-15
8.406667045172746,0.44476206890674924,tail1,8,5.6090315641781546e-9,0.0,5.613639394307461e-9,-4.607830129307086e-12,0,0,false,5.91077394172084e-15
8.948935180167343,0.6274132917557749,tail1,8,4.028054456712827e-9,0.0,4.03072632207775e-9,-2.6718653649227314e-12,0,0,false,3.505506924193864e-15
9.6331307150087,0.7253675667567239,tail1,8,2.543062272700701e-9,0.0,2.544395398814274e-9,-1.3331261135730257e-12,0,0,false,1.7945650615075278e-15
10.3668692849913,0.7253675667567239,tail1,8,1.4862128586723279e-9,0.0,1.4868402476667932e-9,-6.273889944654484e-13,0,0,false,8.654572529521061e-16
11.051064819832657,0.6274132917557749,tail1,8,8.703697077446973e-10,0.0,8.706783545980478e-10,-3.0864685335045635e-13,0,0,false,4.3448503846360187e-16
11.593332954827254,0.44476206890674924,tail1,8,5.58310274522374e-10,0.0,5.584854825359709e-10,-1.7520801359684258e-13,0,0,false,2.5026184370972595e-16
11.920579712995073,0.20245707258075143,tail1,8,4.238781642993721e-10,0.0,4.2400246477929715e-10,-1.243004799250439e-13,0,0,false,1.7901183243253917e-16
12.079420287004927,0.20245707258075143,tail2,8,3.701303326898728e-10,0.0,3.702355133510459e-10,-1.0518066117305985e-13,0,0,false,1.520595619552205e-16
12.406667045172746,0.44476206890674924,tail2,8,2.7890301096253265e-10,0.0,2.7897750941165737e-10,-7.449844912471667e-14,0,0,false,1.085277423873752e-16
12.948935180167343,0.6274132917557749,tail2,8,1.7276435286581466e-10,0.0,1.7280632493496826e-10,-4.1972069153598504e-14,0,0,false,6.187426836222698e-17
13.6331307150087,0.7253675667567239,tail2,8,9.292125118263192e-11,0.0,9.294152495432793e-11,-2.0273771696010627e-14,0,0,false,3.0300469454851394e-17
14.3668692849913,0.7253675667567239,tail2,8,4.6970949895131457e-11,0.0,4.698020079216652e-11,-9.250897035063571e-15,0,0,false,1.4012270605362904e-17
15.051064819832657,0.6274132917557749,tail2,8,2.4521131086695356e-11,0.0,2.4525565844917307e-11,-4.4347582219514816e-15,0,0,false,6.7941461383019536e-18
15.593332954827254,0.44476206890674924,tail2,8,1.4527488584352913e-11,0.0,1.4529959160169759e-11,-2.4705758168439217e-15,0,0,false,3.816715467693986e-18
