q_inv_fm,weight,band,order,density,bound,landau,pair,root_count,negative_root_count,topology_evaluated,omega_tail
8.079420287004927,0.20245707258075143,tail1,8,1.9572500792687914e-8,0.0,1.9611555761764146e-8,-3.905496907623101e-11,0,0,false,8.069527264463293e-15
8.406667045172746,0.44476206890674924,tail1,8,1.59497702831173e-8,0.0,1.5977935209198737e-8,-2.8164926081438613e-11,0,0,false,5.91077394172084e-15
8.948935180167343,0.6274132917557749,tail1,8,1.1087068537901636e-8,0.0,1.1103383091883006e-8,-1.6314553981368304e-11,0,0,false,3.505506924193864e-15
9.6331307150087,0.7253675667567239,tail1,8,6.748366196062521e-9,0.0,6.756500342722619e-9,-8.134146660097521e-12,0,0,false,1.7945650615075278e-15
10.3668692849913,0.7253675667567239,tail1,8,3.810868777575435e-9,0.0,3.814695434037375e-9,-3.826656461939653e-12,0,0,false,8.654572529521061e-16
11.051064819832657,0.6274132917557749,tail1,8,2.1700416464319273e-9,0.0,2.1719239295586884e-9,-1.882283126761255e-12,0,0,false,4.3448503846360187e-16
11.593332954827254,0.44476206890674924,tail1,8,1.3646135441587888e-9,0.0,1.365682065727676e-9,-1.0685215688871214e-12,0,0,false,2.5026184370972595e-16
11.920579712995073,0.20245707258075143,tail1,8,1.0246092548392942e-9,0.0,1.0253673399110635e-9,-7.580850717691937e-13,0,0,false,1.7901183243253917e-16
12.079420287004927,0.20245707258075143,tail2,8,8.900871829950031e-10,0.0,8.907286750005284e-10,-6.414920055254733e-13,0,0,false,1.520595619552205e-16
12.406667045172746,0.44476206890674924,tail2,8,6.639102035198268e-10,0.0,6.643645926517111e-10,-4.543891318843693e-13,0,0,false,1.085277423873752e-16
12.948935180167343,0.6274132917557749,tail2,8,4.048667924497489e-10,0.0,4.0512282381524416e-10,-2.5603136549526235e-13,0,0,false,6.187426836222698e-17
13.6331307150087,0.7253675667567239,tail2,8,2.1391428067899938e-10,0.0,2.1403797381707255e-10,-1.236931380731853e-13,0,0,false,3.0300469454851394e-17
14.3668692849913,0.7253675667567239,tail2,8,1.0630976200940821e-10,0.0,1.0636621520773337e-10,-5.645319832516055e-14,0,0,false,1.4012270605362904e-17
15.051064819832657,0.6274132917557749,tail2,8,5.4718809537629416e-11,0.0,5.4745878216605415e-11,-2.7068678975995884e-14,0,0,false,6.7941461383019536e-18
15.593332954827254,0.44476206890674924,tail2,8,3.208885919799446e-11,0.0,3.210394160322395e-11,-1.5082405229483578e-14,0,0,false,3.816715467693986e-18
15.920579712995073,0.20245707258075143,tail2,8,2.318710657059553e-11,0.0,2.3197693963888724e-11,-1.0587393293192018e-14,0,0,false,2.691774032720187e-18
16.158840574009854,0.40491414516150287,tail3,8,1.8279493201876048e-11,0.0,1.8287672483329027e-11,-8.179281452982015e-15,0,0,false,2.0863784277457753e-18
16.813334090345492,0.8895241378134985,tail3,8,9.463494817805908e-12,0.0,9.467513631822575e-12,-4.018814016666053e-15,0,0,false,1.033947063117065e-18
17.897870360334686,1.2548265835115497,tail3,8,3.1327377690695704e-12,0.0,3.1339692501623085e-12,-1.2314810927383571e-15,0,0,false,3.209343715992909e-19
19.2662614300174,1.4507351335134477,tail3,8,7.595426163955795e-13,0.0,7.598171990218874e-13,-2.7458262630778227e-16,0,0,false,7.258398491851505e-20
20.7337385699826,1.4507351335134477,tail3,8,1.6249328356622494e-13,0.0,1.6254770134383218e-13,-5.4417777607273076e-17,0,0,false,1.45765013316673e-20
22.102129639665314,1.2548265835115497,tail3,8,3.7913982473414806e-14,0.0,3.7925922317481455e-14,-1.1939844066651778e-17,0,0,false,3.2329478388905185e-21
23.186665909654508,0.8895241378134985,tail3,8,1.1843577030858036e-14,0.0,1.1847148924040965e-14,-3.571893182929815e-18,0,0,false,9.74607973230777e-22
