# schema: M2_st_grid_v1
# T_MeV: 150.0
# muB_MeV: 800.0
# xi: 0.0
# delta_sqrt_mev_min: 0.001
# delta_sqrt_mev_max: 5.0
# n_s: 20
# n_t: 12
process,T_MeV,muB_MeV,xi,s_th,sqrt_s_th_MeV,delta_sqrt_MeV,s,sqrt_s_MeV,t_min,t_max,t,M2
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.001,19.386802351078874,868.8395952623919,-4.6900269815419104,-4.661137118651707,-4.663763469823544,181.9887667120587
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.001,19.386802351078874,868.8395952623919,-4.6900269815419104,-4.661137118651707,-4.661137118651707,181.9619718080052
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.693668790870482,182.29430261880728
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.690382587208635,182.26056473036064
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.687096383546789,182.22697404670603
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.683810179884943,182.1933506104578
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.680523976223096,182.15978241284475
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.6772377725612495,182.12616264137532
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.673951568899404,182.09253730249
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.670665365237557,182.0589217081962
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.6673791615757105,182.02536097720716
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.664092957913864,181.99175334293824
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.660806754252018,181.9581809413968
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0015656065579430962,19.38682759234591,868.8401608689499,-4.693668790870482,-4.657520550590172,-4.657520550590172,181.9244633370312
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.698229557691806,182.34093495639107
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.694117716237555,182.2988117492352
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.690005874783304,182.25659630863024
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.685894033329053,182.2145459674513
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.6817821918748015,182.17255336134204
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.67767035042055,182.1305016157711
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.6735585089663,182.08842870459964
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.669446667512049,182.04638248873064
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.665334826057798,182.0044091923299
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.661222984603547,181.9623805052603
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.6571111431492955,181.92018750534555
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0024511238942744296,19.386867110272107,868.8410463862862,-4.698229557691806,-4.652999301695044,-4.652999301695044,181.8780978737259
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.703942420714231,182.39895305514491
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.698797501401839,182.3465761691018
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.693652582089447,182.29384606933144
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.688507662777055,182.24084918948725
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.683362743464663,182.1884954131033
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.678217824152271,182.13590088360388
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.67307290483988,182.0832584653929
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.667927985527488,182.03067043805328
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.662783066215096,181.9783715413565
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.657638146902704,181.92537895973683
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.652493227590312,181.8726929658618
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0038374956432070673,19.386928979877407,868.8424327580351,-4.703942420714231,-4.64734830827792,-4.64734830827792,181.82036516328387
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.71110037551824,182.47297646598312
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.704662815664944,182.40640742284617
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.698225255811648,182.34064138792996
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.691787695958353,182.27467525910504
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.685350136105057,182.20870300854983
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.678912576251761,182.14296356409196
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.672475016398465,182.07709698694666
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.66603745654517,182.01139250078205
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.659599896691874,181.9454441450131
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.653162336838578,181.87952970983105
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.646724776985282,181.8138326783325
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.006008008345083045,19.387025843535483,868.844603270737,-4.71110037551824,-4.640287217131987,-4.640287217131987,181.74732663843858
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.720072043869225,182.56489443795863
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.712017058030685,182.48237270221327
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.7039620721921445,182.39909100538034
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.695907086353604,182.31670111819358
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.687852100515064,182.234361779034
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.679797114676524,182.15199259656887
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.671742128837985,182.06958096771712
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.663687142999445,181.98724360992742
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.6556321571609045,181.90499217986542
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.647577171322364,181.82269820726734
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.639522185483824,181.73945838160685
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.009406177265238864,19.387177494399765,868.8480014396571,-4.720072043869225,-4.631467199645284,-4.631467199645284,181.65704712977956
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.731321823381443,182.67961370072828
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.72124300733876,182.57698811965352
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.711164191296078,182.47355477309947
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.7010853752533945,182.36994874414785
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.691006559210712,182.2665738324507
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.680927743168029,182.1635002770672
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.670848927125347,182.060392736013
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.660770111082663,181.95740014402332
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.650691295039981,181.85408364172653
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.640612478997298,181.75059836179807
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.630533662954615,181.64732012487556
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.01472637281163323,19.38741492117863,868.8533216352035,-4.731321823381443,-4.620454846911932,-4.620454846911932,181.54483084875665
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.745435759598246,182.8248296193197
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.73282456604722,182.6948075681663
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.720213372496194,182.56631040076547
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.707602178945168,182.4367775207051
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.694990985394142,182.3071036228854
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.682379791843116,182.1783532321278
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.66976859829209,182.04936199162714
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.6571574047410635,181.92035525102398
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.644546211190038,181.79121363323029
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.6319350176390115,181.6618657148135
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.619323824087986,181.53342873246658
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.0230557058486079,19.387786641020462,868.8616509682405,-4.745435759598246,-4.6067126305369595,-4.6067126305369595,181.40367099214077
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.7631549612085475,183.0085977612521
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.747375001381004,182.84485849854534
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.73159504155346,182.68240057864196
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.715815081725916,182.5204943392738
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.700035121898372,182.35919851773792
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.684255162070828,182.19740297751832
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.668475202243284,182.03616934808505
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.65269524241574,181.87469187884352
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.6369152825881965,181.71342832104173
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.621135322760653,181.55180916538575
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.605355362933109,181.3897028289124
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.03609616427458754,19.38836861519937,868.8746914266665,-4.7631549612085475,-4.589575403105565,-4.589575403105565,181.22615451667477
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.785419062503676,183.23484571750427
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.765673916998226,183.0352012881654
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.7459287714927765,182.82996126012958
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.726183625987327,182.62713885218648
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.706438480481877,182.42479250407013
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.686693334976427,182.2224879572705
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.666948189470977,182.02072964757647
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.647203043965527,181.81880514607548
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.627457898460078,181.6154336390052
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.607712752954628,181.413849273955
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.587967607449178,181.20921277405142
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.056512391504885566,19.38927977533266,868.8951076538967,-4.785419062503676,-4.568222461943728,-4.568222461943728,181.00943618728863
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.813423229326579,183.51722147498376
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.78871610451499,183.2684939254869
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.764008979703401,183.01765579357107
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.739301854891812,182.76295764233151
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.714594730080222,182.50813428145673
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.689887605268633,182.2551368187199
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.665180480457043,182.00260202362242
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.6404733556454545,181.74927959342284
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.615766230833865,181.49618434093588
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.591059106022276,181.2413205197074
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.566351981210686,180.9903519636924
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.08847617074509656,19.390706336610933,868.927071433137,-4.813423229326579,-4.541644856399097,-4.541644856399097,180.74129218862473
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.1385188731402163,19.392939875697508,868.9771141355321,-4.848693669608388,-4.508607955203863,-4.848693669608388,183.87899344645908
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.1385188731402163,19.392939875697508,868.9771141355321,-4.848693669608388,-4.508607955203863,-4.817776786480704,183.57078348388995
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.1385188731402163,19.392939875697508,868.9771141355321,-4.848693669608388,-4.508607955203863,-4.78685990335302,183.24959359451083
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.1385188731402163,19.392939875697508,868.9771141355321,-4.848693669608388,-4.508607955203863,-4.755943020225336,182.93192688589062
ssbar_to_uubar,150.0,800.0,0.0,19.386757724219557,868.8385952623919,0.1385188731402163,19.392939875697508,868.9771141355321,-4.848693669608388,-4.508607955203863,-4.725026137097652,182.61634982180973
