# schema: xs_vs_s_by_process_v1
# T_MeV: 200.0
# muB_MeV: 0.0
# xi: 0.0
# n_points: 64
# delta_sqrt_mev_min: 0.001
# delta_sqrt_mev_max: 60.0
# n_threshold: 240
# sqrt_tail_max_mev: 0.0
# n_tail: 0
process,T_MeV,muB_MeV,xi,i,j,c,d,mi_fm,mj_fm,mc_fm,md_fm,s_th,sqrt_s_th_MeV,delta_sqrt_MeV,s,sqrt_s_MeV,sigma,inv_sigma2
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.001,2.115336617476041,286.9962444963162,0.10921091455534407,83.84321285045681
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.0010471098974848638,2.1153373119332084,286.99629160621373,0.10921082533682944,83.84334983998959
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.0010964391374107632,2.115338039106303,286.99634093545365,0.10921073405916241,83.84348999157145
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.001148092272772577,2.115338800536581,286.996392588589,0.10921064056539377,83.84363354621355
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.0012021787820460587,2.1153395978379077,286.99644667509824,0.10921054474257788,83.84378067736475
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.0012588133012267268,2.1153404327001812,286.9965033096174,0.10921044645963084,83.84393158632689
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.001318115866800101,2.115341306892907,286.996562612183,0.10921034556806854,83.844086501122
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.0013802121701582278,2.1153422222689544,286.99662470848637,0.10921024192782942,83.84424563684303
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.0014452338240017433,2.1153431807684884,286.99668973014025,0.10921013537828406,83.8444092401676
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.001513318641292125,2.1153441844230674,286.9967578149575,0.10921002575691717,83.84457756067289
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.0015846109273453303,2.115345235359967,286.99682910724357,0.10920991290684466,83.84475083929374
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.001659261785685964,2.115346335806676,286.9969037581019,0.10920979664436738,83.8449293581433
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.0017374294383101837,2.115347488095624,286.99698192575454,0.10920967678081707,83.84511340696973
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.0018192795610361611,2.115348694669122,286.9970637758773,0.1092095531437749,83.84530325057575
uu_to_uu,200.0,0.0,0.0,u,u,u,u,0.7272073081809451,0.7272073081809451,0.7272073081809451,0.7272073081809451,2.1153218762871044,286.9952444963162,0.0019049856346528846,2.115349958084542,286.9971494819509,0.10920942551766,83.84549922004466
