# schema: xs_vs_s_by_process_v1
# T_MeV: 250.0
# muB_MeV: 0.0
# xi: -0.3
# n_points: 64
# delta_sqrt_mev_min: 0.001
# delta_sqrt_mev_max: 500.0
# n_threshold: 200
# sqrt_tail_max_mev: 700.0
# n_tail: 80
process,T_MeV,muB_MeV,xi,i,j,c,d,mi_fm,mj_fm,mc_fm,md_fm,s_th,sqrt_s_th_MeV,delta_sqrt_MeV,s,sqrt_s_MeV,sigma,inv_sigma2
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.001,0.013667776495261238,23.06935245625962,0.0001459322963572909,4.695665662779987e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.0010681642539111182,0.013667857265206175,23.06942062051353,0.00014593227586894456,4.695666981287912e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.001140974873333497,0.01366794354103776,23.06949343113295,0.00014593225400507824,4.695668388316723e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.0012187485743056076,0.013668035698097807,23.069571204833924,0.0001459322306745229,4.69566988973364e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.0013018236615783883,0.013668134137318273,23.069654279921195,0.0001459322057786479,4.695671491886091e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.0013905615001937207,0.01366823928696631,23.069743017759812,0.00014593217921452575,4.6956732013980456e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.001485348087371951,0.013668351604508407,23.06983780434699,0.00014593215087120142,4.695675025410103e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.0015865957315459665,0.013668471578601698,23.069939051991163,0.00014593212063116208,4.695676971484917e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.0016947448458453623,0.01366859973122114,23.070047201105464,0.00014593208837014848,4.695679047619331e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.0018102658638321264,0.013668736619931857,23.07016272212345,0.00014593205395436632,4.695681262423849e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.0019336612858210092,0.013668882840316542,23.07028611754544,0.00014593201724288435,4.695683624968313e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.0020654678646858118,0.013669039028568525,23.070417924124303,0.0001459319780856339,4.695686144910642e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.002206258940659513,0.01366920586426183,23.070558715200278,0.00014593193632311965,4.69568883251546e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.002356646935284303,0.013669384073310297,23.0707091031949,0.00014593189178632192,4.695691698660387e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.002517286015359881,0.01366957443112874,23.070869742274976,0.00014593184429585455,4.695694754890242e7
ud_to_ud,250.0,0.0,-0.3,u,d,u,d,0.05845209917442089,0.05845209917442092,0.05845209917442089,0.05845209917442092,0.013666591591585347,23.068352456259618,0.0026888749384777815,0.013669777766009899,23.071041331198096,0.00014593179366077265,4.695698013493783e7
