# schema: xs_vs_s_by_process_v1
# T_MeV: 250.0
# muB_MeV: 0.0
# xi: 0.3
# n_points: 64
# delta_sqrt_mev_min: 0.001
# delta_sqrt_mev_max: 500.0
# n_threshold: 200
# sqrt_tail_max_mev: 700.0
# n_tail: 80
process,T_MeV,muB_MeV,xi,i,j,c,d,mi_fm,mj_fm,mc_fm,md_fm,s_th,sqrt_s_th_MeV,delta_sqrt_MeV,s,sqrt_s_MeV,sigma,inv_sigma2
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.001,0.04839870012532888,43.41135272875915,0.0005269102743780419,3.60185865241576e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0010681642539111182,0.04839885211616386,43.41142089301306,0.0005269102278874584,3.6018592880174587e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.001140974873333497,0.048399014467604314,43.41149370363248,0.0005269101783298603,3.6018599655504064e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0012187485743056076,0.048399187885910355,43.41157147733345,0.0005269101255170806,3.6018606875871914e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0013018236615783883,0.04839937312548903,43.41165455242073,0.0005269100692228793,3.601861457220923e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0013905615001937207,0.04839957099217693,43.411743290259345,0.0005269100092044249,3.6018622777715526e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.001485348087371951,0.04839978234674672,43.41183807684652,0.0005269099452208972,3.6018631525315414e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0015865957315459665,0.0484000081086528,43.411939324490696,0.0005269098769977904,3.6018640852538957e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0016947448458453623,0.04840024926003238,43.41204747360499,0.0005269098042526452,3.6018650798003697e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0018102658638321264,0.048400506849979416,43.41216299462298,0.0005269097266839421,3.6018661402933137e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0019336612858210092,0.048400781999110125,43.41228639004497,0.0005269096439641871,3.601867271210204e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0020654678646858118,0.048401075904439934,43.41241819662384,0.0005269095557510027,3.6018684772320143e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.002206258940659513,0.048401389844592906,43.41255898769981,0.0005269094616789471,3.6018697633550637e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.002356646935284303,0.048401725185366784,43.41270937569443,0.0005269093613570785,3.6018711349243172e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.002517286015359881,0.048402083385677475,43.41287001477451,0.0005269092543661258,3.6018725976720676e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0026888749384777815,0.04840246600390912,43.41304160369763,0.000526909140265237,3.601874157625683e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.002872160092519424,0.048402874704697514,43.41322488885167,0.0005269090185866857,3.6018758211799776e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0030679387423392986,0.04840331126617612,43.41342066750149,0.0005269088888267373,3.6018775952220857e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0032770624977558746,0.048403777587716815,43.41362979125691,0.0005269087504553853,3.6018794869983667e6
ud_to_ud,250.0,0.0,0.3,u,d,u,d,0.10999598899441515,0.10999598899441518,0.10999598899441515,0.10999598899441518,0.048396470379438006,43.41035272875915,0.0035004410179355094,0.048404275698198586,43.413853169777084,0.000526908602905416,3.601881504263901e6
