# git_commit: 1782dcaaa952727ec2deae56f933df54e3da288a
# script: scripts/relaxtime/run_phase_guided_transport_scan.jl
# title: phase_guided_transport_scan
# schema: scan_csv_v1
T_MeV,muq_MeV,muB_MeV,xi,mode,phase_reference_kind,scan_group,group_label,plot_panel,plot_panel_label,plot_series,plot_series_label,T_phase_base_MeV,alpha_T,T_fm,muq_fm,converged,iterations,residual_norm,equilibrium_backend,seed_source,phase_prev,phase_curr,phase_structure,phase_boundary_xi_used,Phi,Phibar,m_u,m_d,m_s,rho_baryon,rho_norm,omega_fm4inv,P_fm4inv,epsilon_fm4inv,s_fm3inv,omega_MeV_fm3,P_MeV_fm3,epsilon_MeV_fm3,eps_minus_3P_over_T4,n_u,n_d,n_s,n_ubar,n_dbar,n_sbar,tau_u,tau_d,tau_s,tau_ubar,tau_dbar,tau_sbar,tauinv_u,tauinv_d,tauinv_s,tauinv_ubar,tauinv_dbar,tauinv_sbar,eta,sigma,zeta,eta_over_s,zeta_over_s,sigma_over_T,sigma_over_T_over_eta_over_s,zeta_over_s_over_eta_over_s,quality_flag,quality_reason,quality_metric,run_id
200.1529177469735,0.0,0.0,-0.5,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,"muB=0.0 MeV",alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,1.0680416183936863e-14,models,phase_aware_default_quark,unknown,quark,no_transition,-0.5,0.6523572725192714,0.6523572725192714,0.14163570284208446,0.1416357028420844,1.9320416092936858,0.0,0.0,-23.447991612775382,23.447991612775382,-6.679309366178309,16.531927039860115,-4626.921381393492,4626.921381393492,-1318.0079483854036,-72.76461089914937,0.5705248652910702,0.5705248652910702,0.30800024637144685,0.5705248652910702,0.5705248652910702,0.30800024637144685,0.6308625606707033,0.6308625606707033,1.0913166111858197,0.6308625606707035,0.6308625606707035,1.0913166111858197,1.5851313143973025,1.5851313143973025,0.9163243643046948,1.5851313143973023,1.5851313143973023,0.9163243643046948,2.448253439728483,0.016120278442899393,0.9618898896695645,0.1480924416025731,0.05818377297155695,0.015892677979173004,0.1073159292074017,0.3928882010582369,false,ok,1.0000000000000002,20260601T093453_c19623c0
200.1529177469735,0.0,0.0,-0.45,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,"muB=0.0 MeV",alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,2.491979469343779e-13,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.5,0.646930245803757,0.6469302458037579,0.16632090502317257,0.16632090502317248,1.9601502213236848,-3.1456319031046104e-16,-1.9660199394403812e-15,-23.316652491522444,23.316652491522444,-7.258950212910026,15.830985320965677,-4601.00462918826,4601.00462918826,-1432.3867263874724,-72.93997112497935,0.5404223932267518,0.5404223932267518,0.28778810568008784,0.5404223932267521,0.5404223932267521,0.2877881056800881,0.6292234204395601,0.6292234204395601,1.1185519077387387,0.6292234204395604,0.6292234204395604,1.1185519077387391,1.5892606147772192,1.5892606147772192,0.8940130476569452,1.5892606147772186,1.5892606147772186,0.8940130476569449,2.1561582888641144,0.014606677537511926,0.7700404345675521,0.13619861588833754,0.04864134600312928,0.014400447440878334,0.10573123189948233,0.3571353914712899,false,ok,1.0000000000000004,20260601T093453_c19623c0
200.1529177469735,0.0,0.0,-0.4,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,"muB=0.0 MeV",alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,1.2039887864540768e-13,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.4,0.6419167717904913,0.6419167717904918,0.19596862673722495,0.19596862673722487,1.9848177152084705,-1.295260195396016e-16,-8.0953762212251e-16,-23.202440961769533,23.202440961769533,-7.775247799923912,15.209378294064646,-4578.467612895253,4578.467612895253,-1534.266170220729,-73.10403216950303,0.5136867436022545,0.5136867436022545,0.2704709205647598,0.5136867436022546,0.5136867436022546,0.27047092056475996,0.6334556356273914,0.6334556356273914,1.1491869165791824,0.6334556356273912,0.6334556356273912,1.1491869165791824,1.5786425185239268,1.5786425185239268,0.8701804602655316,1.5786425185239272,1.5786425185239272,0.8701804602655316,1.936721096112186,0.013455638999254333,0.6320392680302567,0.12733729536255783,0.041555891096278774,0.013265660290957632,0.10417733668040711,0.3263450113178534,false,ok,1.0000000000000004,20260601T093453_c19623c0
200.1529177469735,0.0,0.0,-0.35,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,"muB=0.0 MeV",alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,5.486233866932855e-13,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.3,0.637220653314872,0.637220653314872,0.23208553313199062,0.23208553313199035,2.0071893267216043,0.0,0.0,-23.10216859699223,23.10216859699223,-8.242410384946371,14.649954896805147,-4558.681169936181,4558.681169936181,-1626.449952479069,-73.26118029724043,0.4894853803287234,0.4894853803287234,0.25536889963241344,0.4894853803287234,0.4894853803287234,0.25536889963241344,0.594256180695997,0.594256180695997,1.1841090452904417,0.5942561806959977,0.5942561806959977,1.1841090452904417,1.6827759348313265,1.6827759348313265,0.8445168153873169,1.6827759348313243,1.6827759348313243,0.8445168153873169,1.6780995535817165,0.011724624791396748,0.4999864820078537,0.1145463972689551,0.03412887517605194,0.011559086085040516,0.10091182578095202,0.2979480454188122,false,ok,1.0000000000000013,20260601T093453_c19623c0
200.1529177469735,0.0,0.0,-0.3,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,"muB=0.0 MeV",alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,6.880496482617977e-13,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.3,0.6327462526228602,0.6327462526228602,0.2765966489463803,0.2765966489463806,2.028331680096891,0.0,0.0,-23.013454520619778,23.013454520619778,-8.67290208425277,14.138079731185702,-4541.17548912663,4541.17548912663,-1711.3975795904655,-73.41644276589908,0.4670818016314781,0.46708180163147806,0.24195801485152443,0.4670818016314781,0.46708180163147806,0.24195801485152443,0.24291701306458469,0.24291701306458469,1.2253696826263396,0.24291701306458469,0.24291701306458469,1.2253696826263396,4.116632208605861,4.116632208605861,0.8160802524971045,4.116632208605861,4.116632208605861,0.8160802524971045,0.9401321969456553,0.0052738248654011725,0.24086406550606015,0.06649645601247507,0.017036547401466654,0.005199364303865042,0.07819009636979173,0.2562023365315967,false,ok,1.0,20260601T093453_c19623c0
200.1529177469735,0.0,0.0,-0.25,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,"muB=0.0 MeV",alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,3.4964281493880414e-14,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.3,0.6283902518214758,0.6283902518214759,0.3316365481420366,0.33163654814203675,2.049357469791865,-1.1102230246251565e-16,-6.938893903907228e-16,-22.934504277093325,22.934504277093325,-9.078460371570676,13.660411923762478,-4525.596475969711,4525.596475969711,-1791.4251718031035,-73.57582235933776,0.4457793212171325,0.44577932121713243,0.2298102088173869,0.4457793212171326,0.4457793212171326,0.22981020881738695,0.28604551406472273,0.28604551406472273,1.0371604906841807,0.2860455140647229,0.2860455140647229,1.0371604906841807,3.4959471511716584,3.4959471511716584,0.9641709349536954,3.4959471511716567,3.4959471511716567,0.9641709349536953,0.8462289220856423,0.005300316934427221,0.21468238984714433,0.06194754058723626,0.015715660043435536,0.005225482334240532,0.08435334614909952,0.25369304244297325,false,ok,1.0000000000000007,20260601T093453_c19623c0
200.1529177469735,0.0,0.0,-0.2,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,"muB=0.0 MeV",alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,2.284939727914265e-14,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.2,0.6240435588743052,0.6240435588743051,0.3986474869411197,0.39864748694111923,2.071421079377372,8.326672684688674e-17,5.204170427930421e-16,-22.863959024104137,22.863959024104137,-9.47003056848451,13.204821031798428,-4511.6759942158,4511.6759942158,-1868.692536374744,-73.74580809157109,0.4249450391247347,0.42494503912473475,0.21857053111827193,0.4249450391247346,0.42494503912473464,0.2185705311182719,0.4984810936279371,0.4984810936279371,0.3929542507018724,0.4984810936279373,0.4984810936279373,0.39295425070187223,2.0060941383393636,2.0060941383393636,2.5448255063123946,2.0060941383393627,2.0060941383393627,2.5448255063123955,0.8383718901358947,0.007128589682302078,0.22635370424189913,0.06348983360827215,0.01714174722223183,0.007027941897392273,0.11069397253037683,0.2699920010500455,false,ok,1.0000000000000004,20260601T093453_c19623c0
200.1529177469735,0.0,0.0,-0.15,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,"muB=0.0 MeV",alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,2.3546447113019875e-14,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.1,0.6196205833637486,0.6196205833637485,0.47651542359807497,0.47651542359807486,2.095398782817079,0.0,0.0,-22.80077389718457,22.80077389718457,-9.855393109462625,12.762606359796475,-4499.207863914571,4499.207863914571,-1944.7349629452265,-73.93078893173889,0.40419096843135616,0.40419096843135616,0.20798697051533174,0.40419096843135616,0.40419096843135616,0.20798697051533174,0.9278700539434919,0.9278700539434919,1.0684922355128286,0.9278700539434923,0.9278700539434923,1.0684922355128286,1.0777371203542483,1.0777371203542483,0.9358982375010378,1.0777371203542478,1.0777371203542478,0.9358982375010377,1.5381411864245367,0.01251679021906018,0.4298316341263102,0.12051936282151895,0.03367898546807211,0.012340067014909889,0.10239074225097503,0.27944875146700215,false,ok,1.0000000000000004,20260601T093453_c19623c0
200.1529177469735,0.0,0.0,-0.1,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,"muB=0.0 MeV",alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,1.232613793425733e-10,models,phase_aware_continuity_quark,quark,quark,no_transition,-0.1,0.6151124764230195,0.6151124764230195,0.5602673546265017,0.5602673546260105,2.1212998049334453,0.0,0.0,-22.74409759882918,22.74409759882918,-10.235252581366336,12.332233990752561,-4488.0241010998525,4488.0241010998525,-2019.6914855123243,-74.1290178236385,0.3836274771551417,0.38362747715518497,0.19797121004367194,0.3836274771551417,0.38362747715518497,0.19797121004367194,1.1501687620284553,1.1501687620284553,1.6920601285893917,1.1501687620284553,1.1501687620284553,1.6920601285893917,0.8694376277759315,0.8694376277759315,0.590995546259732,0.8694376277759315,0.8694376277759315,0.590995546259732,1.8589863483996778,0.014562387104832254,0.5555892359546521,0.15074205937007487,0.04505179161952862,0.014356782340016114,0.09524072047317542,0.29886676490816366,false,ok,1.0,20260601T093453_c19623c0
200.1529177469735,0.0,0.0,-0.05,mode_a_fixed_muB_phase_scaled,crossover,muB0.0_alpha1.0,"muB=0.0 MeV, alpha_T=1.0",muB0.0,"muB=0.0 MeV",alpha1.0,"alpha_T=1.0, T=200.153 MeV",200.1529177469735,1.0,1.014321089499495,0.0,true,0,3.0572246827848306e-14,models,phase_aware_continuity_crossover,quark,crossover,no_transition,-0.1,0.6105999281352104,0.6105999281352105,0.6430610374092354,0.6430610374092358,2.1481380981887543,-1.850371707708594e-17,-1.1564823173178712e-16,-22.693167640759423,22.693167640759423,-10.603228698578162,11.919242404934025,-4477.974246262049,4477.974246262049,-2092.3031015810507,-74.33230626303245,0.36380324821890764,0.3638032482189075,0.18858343529782845,0.36380324821890764,0.3638032482189075,0.1885834352978285,1.2764352654055915,1.2764352654055915,1.9083156690055227,1.2764352654055917,1.2764352654055917,1.9083156690055232,0.7834318175800687,0.7834318175800687,0.524022317817643,0.7834318175800686,0.7834318175800686,0.5240223178176429,1.9053500382969235,0.01487455119903666,0.6034888463392644,0.1598549617136904,0.05063147688727661,0.014664539023216343,0.091736527074345,0.3167338463848282,false,ok,1.0000000000000002,20260601T093453_c19623c0
