T_MeV,muB_MeV,xi,mode,phase_reference_kind,scan_group,group_label,plot_panel,plot_panel_label,plot_series,plot_series_label,T_phase_base_MeV,alpha_T
199.34568361853397,450.0,0.5,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.1,"muB=450.0 MeV, alpha_T=1.1",muB450.0,"muB=450.0 MeV",alpha1.1,"alpha_T=1.1, T=199.346 MeV",181.22334874412178,1.1
217.46801849294613,450.0,-0.5,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,-0.45,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,-0.4,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,-0.35,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,-0.3,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,-0.25,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,-0.2,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,-0.15,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,-0.1,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,-0.05,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.0,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.05,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.1,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.15,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.2,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.25,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.3,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.35,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.4,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.45,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
217.46801849294613,450.0,0.5,mode_a_fixed_muB_phase_scaled,crossover,muB450.0_alpha1.2,"muB=450.0 MeV, alpha_T=1.2",muB450.0,"muB=450.0 MeV",alpha1.2,"alpha_T=1.2, T=217.468 MeV",181.22334874412178,1.2
125.06991551004262,900.0,-0.5,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,-0.45,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,-0.4,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,-0.35,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,-0.3,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,-0.25,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,-0.2,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,-0.15,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,-0.1,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,-0.05,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.0,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.05,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.1,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.15,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.2,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.25,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.3,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.35,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.4,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.45,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
125.06991551004262,900.0,0.5,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.0,"muB=900.0 MeV, alpha_T=1.0",muB900.0,"muB=900.0 MeV",alpha1.0,"alpha_T=1.0, T=125.07 MeV",125.06991551004262,1.0
137.57690706104688,900.0,-0.5,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,-0.45,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,-0.4,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,-0.35,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,-0.3,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,-0.25,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,-0.2,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,-0.15,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,-0.1,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,-0.05,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.0,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.05,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.1,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.15,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.2,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.25,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.3,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.35,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.4,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.45,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
137.57690706104688,900.0,0.5,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.1,"muB=900.0 MeV, alpha_T=1.1",muB900.0,"muB=900.0 MeV",alpha1.1,"alpha_T=1.1, T=137.577 MeV",125.06991551004262,1.1
150.08389861205114,900.0,-0.5,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,-0.45,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,-0.4,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,-0.35,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,-0.3,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,-0.25,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,-0.2,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,-0.15,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,-0.1,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,-0.05,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.0,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.05,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.1,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.15,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.2,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.25,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.3,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.35,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.4,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.45,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
150.08389861205114,900.0,0.5,mode_a_fixed_muB_phase_scaled,first_order,muB900.0_alpha1.2,"muB=900.0 MeV, alpha_T=1.2",muB900.0,"muB=900.0 MeV",alpha1.2,"alpha_T=1.2, T=150.084 MeV",125.06991551004262,1.2
