window_id,channel,xi,band,ds_left,ds_right,area_invabs_den_simple,area_invabs_detM,area_abs_D_total_sq,area_sigma,prefactor,omega_bin,omega_sigma_bin,sigma_eff_bin,rate_bin,rate_func
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,0.32,5,0.2,0.5,188.22298394218953,0.0,167.86240130608365,1.4206590876120073,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,0.32,6,0.5,1.0,68.71832346845054,0.0,61.28487897463799,0.7536035931802744,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,dubar_to_dubar,0.32,7,1.0,2.0,46.29801682437354,0.0,41.289836751476614,0.8196628670807686,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.3,1,0.0,0.02,1340.2749847095208,1722.297466671133,302.4566422424558,1.6327324587588812,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.3,2,0.02,0.05,1433.6674858052017,2469.1884045271263,320.8082454808546,1.7831616190737007,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.3,3,0.05,0.1,604.6937430929871,3113.3552847187093,133.03985994444048,0.7838904842895942,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.3,4,0.1,0.2,496.87845483381375,8485.87432374815,106.67355967232066,0.6845259203080842,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.3,5,0.2,0.5,296.4954630504973,29164.047079597298,59.458144492599295,0.5169895520114656,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.3,6,0.5,1.0,85.03363314444864,55832.34019167452,14.356540004692922,0.7695439037491638,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.3,7,1.0,2.0,52.10989742613908,183000.006334889,7.2493041531278175,0.5839545535615245,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,1,0.0,0.02,12652.39298969982,1761.3245036307596,2816.756824178078,15.624797335183615,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,2,0.02,0.05,1087.1957561769648,2525.361095899062,239.53473951473325,1.3768106641562976,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,3,0.05,0.1,337.758542658949,3184.686248669139,73.04957058425614,0.4472763007179643,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,4,0.1,0.2,322.36563763710467,8682.414726623398,67.96416635987947,0.4546590718335524,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,5,0.2,0.5,234.06123504605097,29860.366984273962,45.97998212414473,0.42707400539702994,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,6,0.5,1.0,76.30204588799499,57243.88690195356,12.585980411531148,0.7559944035312689,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,7,1.0,2.0,49.09753229074144,187911.08462645827,6.7112031459797,0.5639179240539566,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,1,0.0,0.02,,,,,0.03500401960402331,0.0020275302237143266,422.280728595319,208273.45686700704,14.78152290215179,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,2,0.02,0.05,,,,,0.03500401960402331,0.00665712757221723,0.3532065811527033,53.05690439624007,0.012363650090939276,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,3,0.05,0.1,,,,,0.03500401960402331,0.021055634260437578,0.3139501857551954,14.910507176936065,0.010989518456861618,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,4,0.1,0.2,,,,,0.03500401960402331,0.0791860773734985,0.4048005713780016,5.112016970719119,0.014169647136235404,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,5,0.2,0.5,,,,,0.03500401960402331,0.4414552556724618,0.6717072214771601,1.5215748659599921,0.023512452748750537,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,6,0.5,1.0,,,,,0.03500401960402331,1.07192855986916,1.7992685500761714,1.6785340156398025,0.0629816315997689,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,7,1.0,2.0,,,,,0.03500401960402331,2.5869734993696745,1.5043890850256871,0.581524737455655,0.05265966502431784,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,8,2.0,5.0,,,,,0.03500401960402331,7.933403621692124,3.436296939715724,0.43314283548109617,0.1202842054430545,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,9,5.0,10.0,,,,,0.03500401960402331,10.721888937007526,5.778951262486106,0.5389863014286183,0.2022865232827589,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,10,10.0,20.0,,,,,0.03500401960402331,13.269044349453148,4.736636294675103,0.356968909736918,0.16580130971593562,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.31,11,20.0,,,,,,0.03500401960402331,10.077908229771959,2.324449585926367,0.230648020693374,0.08136507887433041,15.527936584156944
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.32,1,0.0,0.02,697.9541246078315,1802.263308764269,152.43875277318668,0.8848744968086996,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.32,2,0.02,0.05,401.0459449671523,2584.291761500525,86.7833030217695,0.5198078279398085,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.32,3,0.05,0.1,188.93442879464462,3259.533789447315,40.13270011159747,0.25593342787583045,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.32,4,0.1,0.2,217.62150938621997,8888.704588844248,45.02205556120352,0.31461648990351004,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.32,5,0.2,0.5,188.22298394218953,30591.81162942172,36.194351548683294,0.3606119479067932,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.32,6,0.5,1.0,68.71832346845054,58728.59196225827,11.064769477580198,0.7433699840399292,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_uubar,0.32,7,1.0,2.0,46.29801682437354,193074.5184320873,6.220974784629907,0.5451905985400397,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.3,1,0.0,0.02,1340.2749847095208,1722.297466671133,294.77395744984034,1.5719628677113098,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.3,2,0.02,0.05,1433.6674858052017,2469.1884045271263,318.0522044881798,1.7598528807258553,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.3,3,0.05,0.1,604.6937430929871,3113.3552847187093,136.4652244778544,0.8091860018869093,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.3,4,0.1,0.2,496.87845483381375,8485.87432374815,114.9094803717577,0.747457974141427,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.3,5,0.2,0.5,296.4954630504973,29164.047079597298,73.2787691723088,0.6256381464175581,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.3,6,0.5,1.0,85.03363314444864,55832.34019167452,24.668446420010447,0.8636031925165364,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.3,7,1.0,2.0,52.10989742613908,183000.006334889,19.330543619848374,0.9049773514044379,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,1,0.0,0.02,12652.39298969982,1761.3245036307596,2823.0056595739748,15.673829046669015,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,2,0.02,0.05,1087.1957561769648,2525.361095899062,245.13191283719527,1.4205982526388221,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,3,0.05,0.1,337.758542658949,3184.686248669139,77.57449732517634,0.48277593319141643,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,4,0.1,0.2,322.36563763710467,8682.414726623398,75.9184458273423,0.5176470660559201,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,5,0.2,0.5,234.06123504605097,29860.366984273962,58.98930904192105,0.5319925913819631,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,6,0.5,1.0,76.30204588799499,57243.88690195356,22.58430495855921,0.851719538957482,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,7,1.0,2.0,49.09753229074144,187911.08462645827,18.607234581031744,0.884912471601913,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,1,0.0,0.02,,,,,0.03500401960402331,0.0020275302237143266,422.3309987690048,208298.25066445474,14.783282560296987,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,2,0.02,0.05,,,,,0.03500401960402331,0.00665712757221723,0.3631411531707151,54.54922550774657,0.012711400044615342,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,3,0.05,0.1,,,,,0.03500401960402331,0.021055634260437578,0.336355751533018,15.974619779799873,0.011773803320587755,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,4,0.1,0.2,,,,,0.03500401960402331,0.0791860773734985,0.4595189042892786,5.803026485601211,0.01608500873416122,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,5,0.2,0.5,,,,,0.03500401960402331,0.4414552556724618,0.8344144903339631,1.8901451044294686,0.02920786117753116,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,6,0.5,1.0,,,,,0.03500401960402331,1.07192855986916,2.039495538798319,1.9026412908032422,0.07139054182241443,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,7,1.0,2.0,,,,,0.03500401960402331,2.5869734993696745,2.352421456045197,0.9093334186138253,0.08234420676433113,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,8,2.0,5.0,,,,,0.03500401960402331,7.933403621692124,3.912918000568399,0.4932205881810169,0.13696785840083192,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,9,5.0,10.0,,,,,0.03500401960402331,10.721888937007526,2.3371715689836634,0.2179813261184523,0.08181039941867006,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,10,10.0,20.0,,,,,0.03500401960402331,13.269044349453148,1.9778114543196545,0.14905455149836508,0.06923135092006703,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.31,11,20.0,,,,,,0.03500401960402331,10.077908229771959,1.3419480251322398,0.13315739680659952,0.046973574979309284,15.341778565492627
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.32,1,0.0,0.02,697.9541246078315,1802.263308764269,158.82849095600542,0.9371263285443465,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.32,2,0.02,0.05,401.0459449671523,2584.291761500525,92.10569269231497,0.5630591209021314,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.32,3,0.05,0.1,188.93442879464462,3259.533789447315,44.187404175195084,0.28879474392591015,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.32,4,0.1,0.2,217.62150938621997,8888.704588844248,52.21210764930101,0.3732399801955291,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.32,5,0.2,0.5,188.22298394218953,30591.81162942172,48.38724715467845,0.46135307163317724,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.32,6,0.5,1.0,68.71832346845054,58728.59196225827,20.760900096806868,0.8407541344281751,,,,,,
mode_b_T200p0_muB450p0_xip0p31_1,uubar_to_ddbar,0.32,7,1.0,2.0,46.29801682437354,193074.5184320873,17.93349885802498,0.86603859628459,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.25,1,0.0,0.02,0.11546194745370919,3.5145445908463732e6,22.52365442744132,1.2249982358561238,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.25,2,0.02,0.05,0.16147547689413358,1.5369549261973377e6,10.010679931251152,0.5488568621613028,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.25,3,0.05,0.1,0.19469708969495075,791828.0098673949,5.312027253013439,0.2970063070293454,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.25,4,0.1,0.2,0.4956208560032016,1.0998307656536563e6,7.668678769947038,0.528574744284731,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.25,5,0.2,0.5,1.4047223069985628,1.3595352939740994e6,10.368442155290735,0.7735963447311415,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.25,6,0.5,1.0,1.8190417403522265,770847.8289092482,6.777580436166622,0.5217117329135644,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.25,7,1.0,2.0,3.1540936454743806,740137.9766619267,7.322885895304282,0.7182062311343874,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,1,0.0,0.02,0.1118315445864323,1.2971085750737006e7,85.99235866561445,4.721418983453361,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,2,0.02,0.05,0.15642827117478225,1.5973103343400045e6,10.774528503086668,0.5974773012754613,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,3,0.05,0.1,0.1886758363720756,752593.6717885413,5.2197838366750595,0.29560104397633075,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,4,0.1,0.2,0.48053679681734607,1.0248002708849832e6,7.369019350100431,0.523010707292096,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,5,0.2,0.5,1.363800395659638,1.2617805002461646e6,9.869325350215572,0.7453334529744864,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,6,0.5,1.0,1.7704047449198725,724377.4191145161,6.47707694308638,0.508216225229877,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,7,1.0,2.0,3.0799458354310802,706871.0792368178,7.05787184777923,0.7056370624194888,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,1,0.0,0.02,,,,,0.12414338421377319,0.0001274264004708062,17.838132361881748,139987.7285709606,2.214486119457227,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,2,0.02,0.05,,,,,0.12414338421377319,0.00043955954325097893,0.009604771969519966,21.85090078691762,0.0011923688968977961,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,3,0.05,0.1,,,,,0.12414338421377319,0.0014798672584024522,0.014328859010508429,9.682529922296364,0.0017788330494865339,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,4,0.1,0.2,,,,,0.12414338421377319,0.006147551589557106,0.036685995746422395,5.967578345945268,0.0045543236652129645,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,5,0.2,0.5,,,,,0.12414338421377319,0.040592742566503776,0.10868990222270551,2.6775698154574554,0.01349313229179077,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,6,0.5,1.0,,,,,0.12414338421377319,0.1263494254282219,0.1510912262914332,1.1958204461900537,0.018756976156827542,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,7,1.0,2.0,,,,,0.12414338421377319,0.40156869419289676,0.28675266457381593,0.7140812237621093,0.03559844621251046,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,8,2.0,5.0,,,,,0.12414338421377319,1.6555580130352354,0.7882624917589959,0.47613099967051364,0.09785757337574325,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,9,5.0,10.0,,,,,0.12414338421377319,2.686780554176252,1.0727806613305082,0.3992810874200387,0.133178621816659,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,10,10.0,20.0,,,,,0.12414338421377319,3.544678348335209,1.1307197883719278,0.3189908017755633,0.14037138112597253,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.26,11,20.0,,,,,,0.12414338421377319,2.6470376826903985,0.6021176606742082,0.22746848849625267,0.07474892409097654,2.7360167000902167
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.27,1,0.0,0.02,0.10843260887073417,3.22319619094684e6,22.152172347771256,1.232830525177121,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.27,2,0.02,0.05,0.15170153169373993,1.2902346674586735e6,8.994736192944812,0.5053089069535873,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.27,3,0.05,0.1,0.18303406000128625,657654.4950183283,4.704828416106236,0.27028604467777695,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.27,4,0.1,0.2,0.4663928271123814,918004.5616805963,6.793522756037372,0.501001462075904,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.27,5,0.2,0.5,1.3253532077020662,1.1575492957070828e6,9.271445068187457,0.7108829489405926,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.27,6,0.5,1.0,1.7245429066848486,679891.387066983,6.176088718518203,0.4940791455470487,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_uubar,0.27,7,1.0,2.0,3.0096884454687785,675544.7114289477,6.803055145326295,0.6932035861967549,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.25,1,0.0,0.02,0.11546194745370919,3.5145445908463732e6,24.315508154817117,1.3168733739003884,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.25,2,0.02,0.05,0.16147547689413358,1.5369549261973377e6,10.45299485793285,0.5707241782549668,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.25,3,0.05,0.1,0.19469708969495075,791828.0098673949,5.212355894907006,0.29031799828942173,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.25,4,0.1,0.2,0.4956208560032016,1.0998307656536563e6,6.916494736324523,0.48405216879813984,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.25,5,0.2,0.5,1.4047223069985628,1.3595352939740994e6,7.564219237867115,0.6107856682192511,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.25,6,0.5,1.0,1.8190417403522265,770847.8289092482,3.275954711445132,0.3064179517622674,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.25,7,1.0,2.0,3.1540936454743806,740137.9766619267,2.0688308892820366,0.37268290412464505,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,1,0.0,0.02,0.1118315445864323,1.2971085750737006e7,85.66737168081512,4.703577728434173,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,2,0.02,0.05,0.15642827117478225,1.5973103343400045e6,10.346267087856639,0.5737196510218283,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,3,0.05,0.1,0.1886758363720756,752593.6717885413,4.718012196211164,0.26734374110931924,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,4,0.1,0.2,0.48053679681734607,1.0248002708849832e6,6.1394558441979985,0.4519396654175392,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,5,0.2,0.5,1.363800395659638,1.2617805002461646e6,6.691899559592431,0.55877929929022,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,6,0.5,1.0,1.7704047449198725,724377.4191145161,2.9375858578516056,0.2870917342744911,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,7,1.0,2.0,3.0799458354310802,706871.0792368178,1.886054343944707,0.3604521296245365,,,,,,
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,1,0.0,0.02,,,,,0.12414338421377319,0.0001274264004708062,17.84706080072941,140057.7959888165,2.2155945260715217,2.5035993692585983
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,2,0.02,0.05,,,,,0.12414338421377319,0.00043955954325097893,0.009277309152375561,21.10592135882355,0.0011517165545733138,2.5035993692585983
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,3,0.05,0.1,,,,,0.12414338421377319,0.0014798672584024522,0.013174766874502392,8.902667992482534,0.0016355601460282421,2.5035993692585983
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,4,0.1,0.2,,,,,0.12414338421377319,0.006147551589557106,0.031959330091912035,5.198708725958738,0.003967539394815039,2.5035993692585983
mode_a_muB450p0_alpha1p0_xip0p26_2,uubar_to_ddbar,0.26,5,0.2,0.5,,,,,0.12414338421377319,0.040592742566503776,0.08209987782306692,2.022526014066709,0.010192156676492833,2.5035993692585983
