m_fm,g_fm,m_MeV,g_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.27,0.01,447.932245508,1.973269804,0.11023287908554816,0.00026770868599463454,0.11023320416022406,-0.957687568719187
2.28,0.01,449.905515312,1.973269804,0.10922484189459407,0.0002714995608448581,0.10922517932652073,-0.9616772335906578
2.29,0.01,451.878785116,1.973269804,0.1082000132245992,0.0002753281332375304,0.10820036352704362,-0.9657712801026115
2.3,0.01,453.85205491999994,1.973269804,0.10715783260164809,0.0002791964824908483,0.10715819632001403,-0.9699746050195721
2.31,0.01,455.825324724,1.973269804,0.10609770480252141,0.0002831068118689592,0.10609808251721566,-0.9742924649178619
2.32,0.01,457.79859452799997,1.973269804,0.10501899663104897,0.00028706146016158063,0.10501938896067804,-0.9787305129179178
2.33,0.01,459.771864332,1.973269804,0.10392103329021556,0.00029106291480866797,0.10392144089516113,-0.9832948402983925
2.34,0.01,461.745134136,1.973269804,0.10280309428560602,0.00029511382681195186,0.10280351787203576,-0.9879920238011242
2.35,0.01,463.71840394000003,1.973269804,0.10166440878320201,0.0002992170277226133,0.1016648491075833,-0.9928291795984808
2.36,0.01,465.69167374399996,1.973269804,0.10050415032904679,0.0003033755490544701,0.1005046082032431,-0.9978140250956475
2.37,0.01,467.664943548,1.973269804,0.09932143081906375,0.0003075926445450794,0.0993219071161093,-1.0029549499909045
2.38,0.01,469.638213352,1.973269804,0.09811529358330727,0.00031187181577925494,0.09811578924397467,-1.008261098330985
2.39,0.01,471.611483156,1.973269804,0.09688470541873179,0.0003162168418058553,0.09688522145903099,-1.0137424636951238
2.4,0.01,473.58475295999995,1.973269804,0.09562854736632484,0.00032063181352439546,0.09562908488610188,-1.0194100001457482
2.41,0.01,475.55802276400004,1.973269804,0.09434560397962936,0.00032512117380649463,0.09434616417247027,-1.025275752230306
2.42,0.01,477.53129256799997,1.973269804,0.09303455076882583,0.0003296897645580707,0.09303513493351899,-1.0313530081546058
2.43,0.01,479.504562372,1.973269804,0.09169393942289304,0.0003343428822425304,0.09169454897676353,-1.0376564813384586
2.44,0.01,481.477832176,1.973269804,0.09032218030527282,0.00033908634379761077,0.0903228167997808,-1.0442025270006479
2.45,0.01,483.45110198000003,1.973269804,0.08891752157651303,0.000343926565425208,0.0889181867156099,-1.0510094023319574
2.46,0.01,485.42437178399996,1.973269804,0.08747802410711869,0.00034887065746791457,0.08747871976898886,-1.0580975813880829
2.47,0.01,487.39764158800006,1.973269804,0.08600153108571056,0.00035392653958193215,0.08600225934870467,-1.065490139340313
2.48,0.01,489.370911392,1.973269804,0.08448563087273392,0.0003591030817884783,0.08448639404653983,-1.0732132255625493
2.49,0.01,491.344181196,1.973269804,0.0829276111549989,0.0003644102788996767,0.08292841181842364,-1.0812966518141036
2.5,0.01,493.317451,1.973269804,0.08132440175499073,0.0003698594685319079,0.08132524280218044,-1.0897746314277288
2.51,0.01,495.29072080399993,1.973269804,0.07967250243764482,0.0003754636068391756,0.07967338713520707,-1.0986867193869492
2.52,0.01,497.263990608,1.973269804,0.07796789057089053,0.00038123762186739046,0.07796882262929643,-1.1080790238075453
2.53,0.01,499.23726041199996,1.973269804,0.07620590126421589,0.00038719887310039586,0.07620688492819236,-1.1180057904550431
2.54,0.01,501.210530216,1.973269804,0.07438106917645305,0.0003933677591179824,0.0743821093410654,-1.1285315100023767
2.55,0.01,503.18380002,1.973269804,0.07248691575925328,0.00039976853640105725,0.0724880181214232,-1.139733774033059
2.56,0.01,505.157069824,1.973269804,0.07051565686369851,0.0004064304467588445,0.07051682812369629,-1.1517072306800953
2.57,0.01,507.13033962799994,1.973269804,0.0684577907193959,0.0004133893090389959,0.06845903885464237,-1.1645692025258563
2.58,0.01,509.103609432,1.973269804,0.0663015000681117,0.0004206898331818587,0.066302834714796,-1.1784679033497363
2.59,0.01,511.07687923599997,1.973269804,0.06403175385790684,0.00042838910375317396,0.06403318685918874,-1.1935948832934529
2.6,0.01,513.0501490400001,1.973269804,0.06162889941130707,0.0004365620497880432,0.06163044563421816,-1.2102046919840383
2.61,0.01,515.0234188439999,1.973269804,0.0590663380607625,0.0004453104929520793,0.05906801667013557,-1.2286476112257902
2.62,0.01,516.996688648,1.973269804,0.05630642487324879,0.00045477913967747335,0.05630826143713456,-1.2494278816434548
2.63,0.01,518.969958452,1.973269804,0.05329257558311526,0.0004651864262232644,0.053294605831108226,-1.273316745501293
2.64,0.01,520.943228256,1.973269804,0.04993211243748076,0.0004768916879574481,0.049934389734443176,-1.3016002534192397
