m_fm,g_fixed_fm,m_MeV,residual_re,residual_im,residual_norm,log10_residual_norm
2.2,0.9209777758822209,434.11935688000005,0.1095929076458702,-0.028496775563548342,0.11323723603036008,-0.9460107397256244
2.21,0.9209777758822209,436.092626684,0.10874255794968438,-0.029304897639405258,0.11262202686462575,-0.9483766609037165
2.22,0.9209777758822209,438.065896488,0.10789235234702693,-0.030121423143301844,0.11201812276213545,-0.9507117096611816
2.23,0.9209777758822209,440.039166292,0.10704234176813122,-0.030946376381181896,0.11142594465532335,-0.9530136753314862
2.24,0.9209777758822209,442.01243609600004,0.10619257733668463,-0.031779781440701975,0.11084592004140943,-0.9552802875392226
2.25,0.9209777758822209,443.98570589999997,0.10534311036866502,-0.03262166219636958,0.11027848269993012,-0.9575092178979735
2.26,0.9209777758822209,445.95897570399995,0.10449399237140115,-0.03347204231440778,0.1097240723743516,-0.959698082065612
2.27,0.9209777758822209,447.932245508,0.10364527504284225,-0.034330945257373714,0.10918313441631546,-0.9618444421772442
2.28,0.9209777758822209,449.905515312,0.10279701027102085,-0.035198394288555965,0.10865611939119221,-0.9639458096748975
2.29,0.9209777758822209,451.878785116,0.10194925013369699,-0.03607441247617751,0.1081434826437752,-0.965999648551594
2.3,0.9209777758822209,453.85205491999994,0.10110204689817495,-0.03695902269742605,0.10764568382313162,-0.9680033790255966
2.31,0.9209777758822209,455.825324724,0.10025545302128569,-0.03785224764233814,0.10716318636584167,-0.9699543816583692
2.32,0.9209777758822209,457.79859452799997,0.09940952114952983,-0.03875410981755747,0.10669645693709855,-0.9718500019271248
2.33,0.9209777758822209,459.771864332,0.09856430411938082,-0.039664631549994875,0.10624596482942135,-0.9736875552597127
2.34,0.9209777758822209,461.745134136,0.0977198549577464,-0.04058383499041101,0.10581218131903294,-0.9754643325360636
2.35,0.9209777758822209,463.71840394000003,0.09687622688259487,-0.04151174211695012,0.10539557898029768,-0.9771776060563953
2.36,0.9209777758822209,465.69167374399996,0.0960334733037514,-0.04244837473865207,0.10499663095897585,-0.9788246359719674
2.37,0.9209777758822209,467.664943548,0.09519164782387457,-0.04339375449897271,0.10461581020544494,-0.9804026771693367
2.38,0.9209777758822209,469.638213352,0.09435080423962203,-0.044347902879344016,0.1042535886694516,-0.9819089865938645
2.39,0.9209777758822209,471.611483156,0.09351099654304615,-0.045310841202822943,0.10391043645842811,-0.9833408309925529
2.4,0.9209777758822209,473.58475295999995,0.09267227892321182,-0.04628259063785879,0.10358682096180569,-0.9846954950506918
2.41,0.9209777758822209,475.55802276400004,0.09183470576809723,-0.04726317220224666,0.1032832059442977,-0.9859702898904698
