T_MeV,m_pi,gamma_pi,m_K,gamma_K,n_pi_stable,n_pi_bw,n_pi_phase,bw_over_stable_pi,phase_over_stable_pi,n_K_stable,n_K_bw,n_K_phase,bw_over_stable_K,phase_over_stable_K,kpi_stable,kpi_bw,kpi_phase,delta_kpi_bw,delta_kpi_phase,pi_shell_phase,K_shell_phase
208.0,0.8453988732731724,0.07256096460410094,2.5315894049371632,0.21180203708310893,0.34465191566583037,0.34157104259286947,2.825152056795388,0.991060914119659,8.19711694141464,0.19596136448944404,0.19750855133388986,3.866937311158646,1.0078953667651624,19.733161795609707,0.5685776157978631,0.5782356426780219,1.3687536930472233,0.00965802688015871,0.8001760772493601,0.0011520699476113099,0.0014224811436665797
210.0,0.909686481009134,0.17433872030007808,2.572283695554165,0.3408672502723144,0.3469980581545762,0.3398353499666348,2.815666556480828,0.9793580741459059,8.114358251614599,0.19974968201368065,0.20213127523662194,3.869794134444879,1.0119228886821365,19.37321799681183,0.5756507199953804,0.5947917874243138,1.3743794077952032,0.0191410674289334,0.7987286877998228,0.0012190021318883707,0.0014933911826328734
212.0,0.9740069109697355,0.24189142422807122,2.6069453759028143,0.42656959113794474,0.3492028016352554,0.33964077632046236,2.8092047411470795,0.972617558421594,8.044622574595813,0.20430314400947988,0.20721500473973317,3.8759709783901615,1.0142526476739788,18.971665840885503,0.5850558559460696,0.6101004920098844,1.3797395830990555,0.025044636063814796,0.794683727152986,0.0012897501889078098,0.0015683198106525114
214.0,1.0375861219541602,0.3000116680796765,2.63633988685457,0.49397899173238996,0.35139251132686283,0.3399960449128125,2.805082460212366,0.9675677026496179,7.98276107143074,0.20956051464024703,0.21286274246271142,3.884735110304305,1.015757872269656,18.53753373803857,0.5963716012300425,0.6260741724724982,1.3848915906772312,0.029702571242455678,0.7885199894471887,0.0013640205597771674,0.001646903725697534
216.0,1.10005873430967,0.3539303693963535,2.6613664805272363,0.5513200614879643,0.35364005943799626,0.3407202291695436,2.802210832818113,0.9634661574003103,7.923906689958649,0.21544347664336388,0.2190425381993461,3.8956954682298117,1.0167053633373173,18.082215943249853,0.6092168318989257,0.642880931176968,1.3902221141269406,0.03366409927804226,0.7810052822280149,0.0014415734128094843,0.0017288112933213087
218.0,1.1612829700415004,0.4057796928007677,2.6828675696382973,0.6025759677129365,0.3559860505775649,0.3417435121866071,2.8000664348246986,0.9599913019966648,7.865663360352935,0.22187687594378014,0.2256999762654845,3.906941093210857,1.0172307290042837,17.608599709150447,0.623274073755977,0.6604367551014174,1.395302998750262,0.03716268134544043,0.7720289249942851,0.0015222253320003982,0.001813764411244594
220.0,1.2212317808105837,0.456638226510952,2.701561188706428,0.6500122037879807,0.3584525425328263,0.3430124590444058,2.798283107843009,0.9569257247296369,7.806565098047109,0.22879610914194135,0.23278168167127272,3.9147638643593887,1.017419756587114,17.11027289336784,0.6382884259245802,0.6786391442450118,1.3989877769647807,0.04035071832043158,0.7606993510402005,0.0016058381800449593,0.0019015359364498194
